row_uid,snapshot_id,source_run,position_level,suite,task_id,init_state_id,rollout_id,rollout_seed,query_idx,snapshot_t,phase_at_snapshot,task_description,independent_group,source_commit_success,source_feedback_success,source_feedback_drop,source_feedback_wrong,source_feedback_safety,source_feedback_failure_type,source_feedback_final_t,proposal,proposal_deployable,proposal_execution_horizon,proposal_primitive,strict_replay,feedback_endpoint_replay_max_abs,common_prefix_steps,primitive_steps,continuation_queries,branch_executed_steps,video_num_frames,video_path,branch_started_at,branch_finished_at,perception_localization_used,perception_object,perception_pixel_row,perception_pixel_col,perception_world_x,perception_world_y,perception_world_z,perception_peak_probability,perception_entropy,perception_score_range,perception_confidence_pass,terminal_available,terminal_success,terminal_final_t,terminal_continuation_queries,terminal_goal_progress_max,terminal_target_drop_candidate,terminal_wrong_object_interaction_candidate,terminal_official_safety_violation,terminal_failure_type,terminal_episode_failure_type,terminal_episode_failure_event_t,terminal_episode_safe_task_success,terminal_episode_safety_terminated,terminal_episode_official_safety_violation,terminal_episode_official_safety_violation_t,terminal_episode_official_safety_cost_types,terminal_episode_target_objects,terminal_episode_goal_relevant_objects,terminal_episode_target_drop_candidate,terminal_episode_target_drop_candidate_t,terminal_episode_target_drop_candidate_object,terminal_episode_successful_target_release,terminal_episode_successful_target_release_t,terminal_episode_successful_target_release_objects,terminal_episode_wrong_object_interaction_candidate,terminal_episode_wrong_object_interaction_candidate_t,terminal_episode_kinematic_deadlock_candidate,terminal_episode_episode_goal_progress_initial,terminal_episode_episode_goal_progress_max,terminal_episode_episode_time_to_first_goal_progress,terminal_episode_episode_time_to_first_target_lift,terminal_episode_episode_target_lift_max,terminal_episode_goal_predicates_json,terminal_episode_goal_predicates_satisfied_final_json,terminal_episode_episode_eef_path_length,terminal_episode_episode_eef_net_displacement,terminal_episode_episode_eef_jerk_mean,terminal_episode_episode_eef_dimensionless_jerk_proxy,terminal_utility_v1
invariant_cate_reserve_holdout_20260903__position_y0p2_task4_init5_14|libero_object_temp__task4__init11__rollout1__query4,libero_object_temp__task4__init11__rollout1__query4,invariant_cate_reserve_holdout_20260903__position_y0p2_task4_init5_14,y0.2,libero_object_temp,4,11,1,30201261,4,64,approach,pick the ketchup and place it in the basket,y0.2|task4|init11,False,False,False,True,False,wrong_object_interaction_candidate,280,perception_regrasp_h8,True,8,perception_regrasp,True,0.0,8,25,23,216,0,,2026-09-04T12:58:01+00:00,2026-09-04T12:59:01+00:00,True,ketchup,140.0,83.0,0.24115993466097518,-0.11523796994426497,0.20547789335250854,4.4714405649189294e-05,0.9977541710427521,2.009958028793335,True,True,False,280,23,0.0,False,True,False,wrong_object_interaction_candidate,wrong_object_interaction_candidate,171,False,False,False,-1,,ketchup_1,ketchup_1,False,-1,,False,-1,,True,171,False,0.0,0.0,-1,-1,0.0,"[[""in"", ""ketchup_1"", ""basket_1_contain_region""]]",[0],1.546247627840125,0.27966631901947164,7.323913001487118,127401882.437457,-0.5
invariant_cate_reserve_holdout_20260903__position_y0p2_task4_init5_14|libero_object_temp__task4__init12__rollout0__query4,libero_object_temp__task4__init12__rollout0__query4,invariant_cate_reserve_holdout_20260903__position_y0p2_task4_init5_14,y0.2,libero_object_temp,4,12,0,30201358,4,64,approach,pick the ketchup and place it in the basket,y0.2|task4|init12,False,False,False,False,False,timeout_no_goal,280,perception_regrasp_h8,True,8,perception_regrasp,True,0.0,8,25,23,216,0,,2026-09-04T12:59:07+00:00,2026-09-04T13:00:07+00:00,True,ketchup,140.0,83.0,0.24115993466097518,-0.11523796994426497,0.20547789335250854,4.517589279465613e-05,0.997730494137057,1.93587064743042,True,True,False,280,23,0.0,False,True,False,wrong_object_interaction_candidate,wrong_object_interaction_candidate,237,False,False,False,-1,,ketchup_1,ketchup_1,False,-1,,False,-1,,True,237,False,0.0,0.0,-1,-1,0.0,"[[""in"", ""ketchup_1"", ""basket_1_contain_region""]]",[0],1.4800569628593157,0.25018166915011797,6.846199836816629,114032449.11414024,-0.5
invariant_cate_reserve_holdout_20260903__position_y0p2_task6_init5_14|libero_object_temp__task6__init11__rollout0__query4,libero_object_temp__task6__init11__rollout0__query4,invariant_cate_reserve_holdout_20260903__position_y0p2_task6_init5_14,y0.2,libero_object_temp,6,11,0,30401164,4,64,approach,pick the butter and place it in the basket,y0.2|task6|init11,False,False,False,False,False,timeout_no_goal,280,perception_regrasp_h8,True,8,perception_regrasp,True,0.0,8,25,23,216,0,,2026-09-04T12:56:54+00:00,2026-09-04T12:57:59+00:00,True,butter,195.0,100.0,0.2819999296132081,-0.07585523130053065,0.05327527970075607,5.040701901220417e-05,0.9974141549328883,2.447504699230194,True,True,False,280,23,0.0,False,True,False,wrong_object_interaction_candidate,wrong_object_interaction_candidate,97,False,False,False,-1,,butter_1,butter_1,False,-1,,False,-1,,True,97,True,0.0,0.0,-1,-1,3.469446951953614e-18,"[[""in"", ""butter_1"", ""basket_1_contain_region""]]",[0],0.9383093373106042,0.5761060840044622,4.118088778628307,207307207.54664782,-0.5
invariant_cate_reserve_holdout_20260903__position_y0p2_task6_init15_24|libero_object_temp__task6__init17__rollout1__query4,libero_object_temp__task6__init17__rollout1__query4,invariant_cate_reserve_holdout_20260903__position_y0p2_task6_init15_24,y0.2,libero_object_temp,6,17,1,30402425,4,64,approach,pick the butter and place it in the basket,y0.2|task6|init17,False,False,False,False,False,timeout_no_goal,280,perception_regrasp_h8,True,8,perception_regrasp,True,0.0,8,25,23,216,0,,2026-09-04T12:58:05+00:00,2026-09-04T12:59:07+00:00,True,butter,140.0,99.0,0.019634268501911967,-0.09936573216390177,0.05523315817117691,5.278424102813504e-05,0.9972938226225236,2.715439558029175,True,True,False,280,23,0.0,False,True,False,wrong_object_interaction_candidate,wrong_object_interaction_candidate,128,False,False,False,-1,,butter_1,butter_1,False,-1,,False,-1,,True,128,True,0.0,0.0,-1,-1,0.0,"[[""in"", ""butter_1"", ""basket_1_contain_region""]]",[0],1.1488796690679735,0.5621360032775892,5.2944651397196525,166884888.4303754,-0.5
invariant_cate_reserve_holdout_20260903__position_y0p2_task9_init5_14|libero_object_temp__task9__init10__rollout0__query4,libero_object_temp__task9__init10__rollout0__query4,invariant_cate_reserve_holdout_20260903__position_y0p2_task9_init5_14,y0.2,libero_object_temp,9,10,0,30900970,4,64,approach,pick the orange juice and place it in the basket,y0.2|task9|init10,False,False,False,False,False,timeout_no_goal,280,perception_regrasp_h8,True,8,perception_regrasp,True,0.0,8,25,23,216,0,,2026-09-04T12:56:56+00:00,2026-09-04T12:57:58+00:00,True,orange juice,0.0,148.0,-2.0484784669139233,0.178501208772359,0.16126781702041626,5.0349245906030695e-05,0.9944827973036814,6.553833723068237,True,True,False,280,23,0.0,False,False,False,kinematic_deadlock_candidate,kinematic_deadlock_candidate,280,False,False,False,-1,,orange_juice_1,orange_juice_1,False,-1,,False,-1,,False,-1,True,0.0,0.0,-1,-1,0.0,"[[""in"", ""orange_juice_1"", ""basket_1_contain_region""]]",[0],0.763942981185302,0.34739095153967564,5.190010046805162,349358455.18562114,0.0
invariant_cate_reserve_holdout_20260903__position_y0p2_task9_init5_14|libero_object_temp__task9__init11__rollout0__query4,libero_object_temp__task9__init11__rollout0__query4,invariant_cate_reserve_holdout_20260903__position_y0p2_task9_init5_14,y0.2,libero_object_temp,9,11,0,30901164,4,64,approach,pick the orange juice and place it in the basket,y0.2|task9|init11,False,False,False,False,False,kinematic_deadlock_candidate,280,perception_regrasp_h8,True,8,perception_regrasp,True,0.0,8,25,23,216,0,,2026-09-04T12:58:04+00:00,2026-09-04T12:59:05+00:00,True,orange juice,0.0,148.0,-2.101773962528656,0.18173146419392608,0.1524234265089035,4.7441758385311475e-05,0.9947720367436168,6.540839314460754,True,True,False,280,23,0.0,False,False,False,kinematic_deadlock_candidate,kinematic_deadlock_candidate,280,False,False,False,-1,,orange_juice_1,orange_juice_1,False,-1,,False,-1,,False,-1,True,0.0,0.0,-1,-1,0.0,"[[""in"", ""orange_juice_1"", ""basket_1_contain_region""]]",[0],0.8035879143479945,0.33293287262479476,6.15579068373719,380875169.69924927,0.0
invariant_cate_reserve_holdout_20260903__position_y0p3_task1_init5_14|libero_object_temp__task1__init12__rollout1__query4,libero_object_temp__task1__init12__rollout1__query4,invariant_cate_reserve_holdout_20260903__position_y0p3_task1_init5_14,y0.3,libero_object_temp,1,12,1,30001455,4,64,approach,pick the cream cheese and place it in the basket,y0.3|task1|init12,False,False,False,True,False,wrong_object_interaction_candidate,280,perception_regrasp_h8,True,8,perception_regrasp,True,0.0,8,25,23,216,0,,2026-09-04T13:00:55+00:00,2026-09-04T13:01:58+00:00,True,cream cheese,100.0,163.0,-0.3755765735988277,0.16068720156610616,0.008921477012336254,0.00025614133906143554,0.9891608167482956,3.233395904302597,True,True,False,280,23,0.0,False,True,False,wrong_object_interaction_candidate,wrong_object_interaction_candidate,98,False,False,False,-1,,cream_cheese_1,cream_cheese_1,False,-1,,False,-1,,True,98,False,0.0,0.0,-1,-1,0.0,"[[""in"", ""cream_cheese_1"", ""basket_1_contain_region""]]",[0],1.2245385733364185,0.5471073417325775,8.179553816245223,181441574.0961395,-0.5
invariant_cate_reserve_holdout_20260903__position_y0p3_task1_init5_14|libero_object_temp__task1__init14__rollout0__query4,libero_object_temp__task1__init14__rollout0__query4,invariant_cate_reserve_holdout_20260903__position_y0p3_task1_init5_14,y0.3,libero_object_temp,1,14,0,30001746,4,64,approach,pick the cream cheese and place it in the basket,y0.3|task1|init14,False,False,False,True,False,wrong_object_interaction_candidate,280,perception_regrasp_h8,True,8,perception_regrasp,True,0.0,8,25,23,216,0,,2026-09-04T13:02:04+00:00,2026-09-04T13:03:05+00:00,True,cream cheese,100.0,163.0,-0.3755765735988277,0.16068720156610616,0.008921477012336254,0.00020129497788013264,0.9929727876636507,2.9638423323631287,True,True,False,280,23,0.0,False,False,False,kinematic_deadlock_candidate,kinematic_deadlock_candidate,280,False,False,False,-1,,cream_cheese_1,cream_cheese_1,False,-1,,False,-1,,False,-1,True,0.0,0.0,-1,-1,0.0,"[[""in"", ""cream_cheese_1"", ""basket_1_contain_region""]]",[0],0.8143855270731611,0.42145250450104527,7.6863802193419115,462363051.74505985,0.0
signed_vof_new_task_holdout_20260903__position_y0p3_task5_init5_14|libero_object_temp__task5__init11__rollout0__query4,libero_object_temp__task5__init11__rollout0__query4,signed_vof_new_task_holdout_20260903__position_y0p3_task5_init5_14,y0.3,libero_object_temp,5,11,0,20301164,4,64,approach,pick the tomato sauce and place it in the basket,y0.3|task5|init11,False,False,False,True,False,wrong_object_interaction_candidate,280,perception_regrasp_h8,True,8,perception_regrasp,True,0.0,8,25,23,216,0,,2026-09-04T12:59:58+00:00,2026-09-04T13:01:02+00:00,True,tomato sauce,108.0,60.0,-0.2431431435318887,-0.28403344322511564,0.03839259594678879,3.7119515167185334e-05,0.9911364973512584,5.6877570152282715,True,True,False,280,23,0.0,False,True,False,wrong_object_interaction_candidate,wrong_object_interaction_candidate,122,False,False,False,-1,,tomato_sauce_1,tomato_sauce_1,False,-1,,False,-1,,True,122,False,0.0,0.0,-1,-1,0.0,"[[""in"", ""tomato_sauce_1"", ""basket_1_contain_region""]]",[0],1.461394270253841,0.3668663139966751,6.352196651327469,110633955.5482025,-0.5
signed_vof_new_task_holdout_20260903__position_y0p3_task5_init5_14|libero_object_temp__task5__init12__rollout0__query4,libero_object_temp__task5__init12__rollout0__query4,signed_vof_new_task_holdout_20260903__position_y0p3_task5_init5_14,y0.3,libero_object_temp,5,12,0,20301358,4,64,approach,pick the tomato sauce and place it in the basket,y0.3|task5|init12,False,False,False,True,False,wrong_object_interaction_candidate,280,perception_regrasp_h8,True,8,perception_regrasp,True,0.0,8,25,23,216,0,,2026-09-04T13:01:10+00:00,2026-09-04T13:02:10+00:00,True,tomato sauce,108.0,60.0,-0.2431431435318887,-0.28403344322511564,0.03839259594678879,3.416108222336938e-05,0.9919978266288344,5.160381853580475,True,True,False,280,23,0.0,False,False,False,timeout_no_goal,timeout_no_goal,280,False,False,False,-1,,tomato_sauce_1,tomato_sauce_1,False,-1,,False,-1,,False,-1,False,0.0,0.0,-1,-1,0.0,"[[""in"", ""tomato_sauce_1"", ""basket_1_contain_region""]]",[0],1.4119079248664004,0.2113502903822408,10.859201703305647,247854854.9494127,0.0
