planning_strategy,planning_risk_lambda,suite,task_id,init_state_id,episodes,successes,success_rate,mean_final_t,selected_not_max_value_rate
frozen_factor_ridge,0.0,libero_object_object,8,5,1,1,1.0,147.0,0.5
max_value,0.0,libero_object_object,8,5,1,1,1.0,147.0,0.0
