planning_strategy,planning_risk_lambda,suite,task_id,init_state_id,episodes,successes,success_rate,mean_final_t,selected_not_max_value_rate
max_value,0.0,libero_object_env,3,1,1,1,1.0,126.0,0.0
max_value,0.0,libero_object_env,3,2,1,1,1.0,222.0,0.0
max_value,0.0,libero_object_env,3,3,1,1,1.0,162.0,0.0
max_value,0.0,libero_object_env,3,4,1,1,1.0,120.0,0.0
max_value,0.0,libero_object_env,3,5,1,1,1.0,168.0,0.0
max_value,0.0,libero_object_env,3,6,1,1,1.0,160.0,0.0
max_value,0.0,libero_object_env,3,7,1,1,1.0,117.0,0.0
max_value,0.0,libero_object_env,3,8,1,1,1.0,178.0,0.0
max_value,0.0,libero_object_env,3,9,1,1,1.0,117.0,0.0
max_value,0.0,libero_object_env,4,0,1,0,0.0,280.0,0.0
max_value,0.0,libero_object_env,4,1,1,0,0.0,280.0,0.0
max_value,0.0,libero_object_env,4,2,1,0,0.0,280.0,0.0
max_value,0.0,libero_object_env,4,3,1,0,0.0,280.0,0.0
max_value,0.0,libero_object_env,4,4,1,0,0.0,280.0,0.0
max_value,0.0,libero_object_env,4,5,1,0,0.0,280.0,0.0
max_value,0.0,libero_object_env,4,6,1,0,0.0,280.0,0.0
max_value,0.0,libero_object_env,4,7,1,0,0.0,280.0,0.0
max_value,0.0,libero_object_env,4,8,1,0,0.0,280.0,0.0
max_value,0.0,libero_object_env,4,9,1,0,0.0,280.0,0.0
max_value,0.0,libero_object_env,5,0,1,1,1.0,121.0,0.0
max_value,0.0,libero_object_env,5,1,1,1,1.0,120.0,0.0
max_value,0.0,libero_object_env,5,2,1,0,0.0,280.0,0.0
max_value,0.0,libero_object_env,5,3,1,1,1.0,117.0,0.0
max_value,0.0,libero_object_env,5,4,1,1,1.0,122.0,0.0
max_value,0.0,libero_object_env,5,5,1,1,1.0,125.0,0.0
max_value,0.0,libero_object_env,5,6,1,0,0.0,280.0,0.0
max_value,0.0,libero_object_env,5,7,1,1,1.0,121.0,0.0
max_value,0.0,libero_object_env,5,8,1,1,1.0,133.0,0.0
max_value,0.0,libero_object_env,5,9,1,1,1.0,120.0,0.0
max_value,0.0,libero_object_env,6,0,1,0,0.0,280.0,0.0
max_value,0.0,libero_object_env,6,1,1,0,0.0,280.0,0.0
max_value,0.0,libero_object_env,6,2,1,0,0.0,280.0,0.0
max_value,0.0,libero_object_env,6,3,1,0,0.0,280.0,0.0
max_value,0.0,libero_object_env,6,4,1,0,0.0,280.0,0.0
max_value,0.0,libero_object_env,6,5,1,0,0.0,280.0,0.0
max_value,0.0,libero_object_env,6,6,1,0,0.0,280.0,0.0
max_value,0.0,libero_object_env,6,7,1,0,0.0,280.0,0.0
max_value,0.0,libero_object_env,6,8,1,0,0.0,280.0,0.0
max_value,0.0,libero_object_env,6,9,1,0,0.0,280.0,0.0
max_value,0.0,libero_object_env,7,0,1,0,0.0,280.0,0.0
max_value,0.0,libero_object_env,7,1,1,0,0.0,280.0,0.0
max_value,0.0,libero_object_env,7,2,1,0,0.0,280.0,0.0
max_value,0.0,libero_object_env,7,3,1,0,0.0,280.0,0.0
max_value,0.0,libero_object_env,7,4,1,0,0.0,280.0,0.0
max_value,0.0,libero_object_env,7,5,1,0,0.0,280.0,0.0
max_value,0.0,libero_object_env,7,6,1,0,0.0,280.0,0.0
max_value,0.0,libero_object_env,7,7,1,0,0.0,280.0,0.0
max_value,0.0,libero_object_env,7,8,1,0,0.0,280.0,0.0
max_value,0.0,libero_object_env,7,9,1,0,0.0,280.0,0.0
max_value,0.0,libero_object_env,8,0,1,1,1.0,174.0,0.0
max_value,0.0,libero_object_env,8,1,1,0,0.0,280.0,0.0
max_value,0.0,libero_object_env,8,2,1,0,0.0,280.0,0.0
max_value,0.0,libero_object_env,8,3,1,0,0.0,280.0,0.0
max_value,0.0,libero_object_env,8,4,1,0,0.0,280.0,0.0
max_value,0.0,libero_object_env,8,5,1,0,0.0,280.0,0.0
max_value,0.0,libero_object_env,8,6,1,0,0.0,280.0,0.0
max_value,0.0,libero_object_env,8,7,1,0,0.0,280.0,0.0
max_value,0.0,libero_object_env,8,8,1,0,0.0,280.0,0.0
max_value,0.0,libero_object_env,8,9,1,0,0.0,280.0,0.0
max_value,0.0,libero_object_env,9,0,1,1,1.0,96.0,0.0
max_value,0.0,libero_object_env,9,1,1,1,1.0,128.0,0.0
max_value,0.0,libero_object_env,9,2,1,0,0.0,280.0,0.0
max_value,0.0,libero_object_env,9,3,1,1,1.0,109.0,0.0
max_value,0.0,libero_object_env,9,4,1,0,0.0,280.0,0.0
max_value,0.0,libero_object_env,9,5,1,1,1.0,151.0,0.0
max_value,0.0,libero_object_env,9,6,1,0,0.0,280.0,0.0
max_value,0.0,libero_object_env,9,7,1,0,0.0,280.0,0.0
max_value,0.0,libero_object_env,9,8,1,1,1.0,113.0,0.0
max_value,0.0,libero_object_env,9,9,1,1,1.0,106.0,0.0
