planning_strategy,planning_risk_lambda,episodes,successes,success_rate,mean_final_t,mean_queries,selected_not_max_value_rate,selected_value_mean,max_value_mean,selected_risk_mean
disagreement_requery_action,1.0,20,20,1.0,74.45,6.35,0.3705357142857143,0.7009675786431346,0.7011116352996656,-0.7530284200593209
max_value,0.0,20,20,1.0,75.25,5.0,0.0,0.6760949894785881,0.6760949894785881,0.0
uncertainty_penalty_action,1.0,20,20,1.0,75.25,5.0,0.39,0.6758456245064736,0.6759900131821632,-0.7224803273100406
