row_uid,snapshot_id,source_run,position_level,suite,task_id,init_state_id,rollout_id,rollout_seed,query_idx,snapshot_t,phase_at_snapshot,task_description,independent_group,source_commit_success,source_feedback_success,source_feedback_drop,source_feedback_wrong,source_feedback_safety,source_feedback_failure_type,source_feedback_final_t,proposal,proposal_deployable,proposal_execution_horizon,proposal_primitive,strict_replay,feedback_endpoint_replay_max_abs,common_prefix_steps,primitive_steps,continuation_queries,branch_executed_steps,video_num_frames,video_path,branch_started_at,branch_finished_at,terminal_available,terminal_success,terminal_final_t,terminal_continuation_queries,terminal_goal_progress_max,terminal_target_drop_candidate,terminal_wrong_object_interaction_candidate,terminal_official_safety_violation,terminal_failure_type,terminal_episode_failure_type,terminal_episode_failure_event_t,terminal_episode_safe_task_success,terminal_episode_safety_terminated,terminal_episode_official_safety_violation,terminal_episode_official_safety_violation_t,terminal_episode_official_safety_cost_types,terminal_episode_target_objects,terminal_episode_goal_relevant_objects,terminal_episode_target_drop_candidate,terminal_episode_target_drop_candidate_t,terminal_episode_target_drop_candidate_object,terminal_episode_successful_target_release,terminal_episode_successful_target_release_t,terminal_episode_successful_target_release_objects,terminal_episode_wrong_object_interaction_candidate,terminal_episode_wrong_object_interaction_candidate_t,terminal_episode_kinematic_deadlock_candidate,terminal_episode_episode_goal_progress_initial,terminal_episode_episode_goal_progress_max,terminal_episode_episode_time_to_first_goal_progress,terminal_episode_episode_time_to_first_target_lift,terminal_episode_episode_target_lift_max,terminal_episode_goal_predicates_json,terminal_episode_goal_predicates_satisfied_final_json,terminal_episode_episode_eef_path_length,terminal_episode_episode_eef_net_displacement,terminal_episode_episode_eef_jerk_mean,terminal_episode_episode_eef_dimensionless_jerk_proxy,terminal_utility_v1
signed_vof_new_task_holdout_20260903__position_x0p2_task5_init15_24|libero_object_temp__task5__init16__rollout0__query4,libero_object_temp__task5__init16__rollout0__query4,signed_vof_new_task_holdout_20260903__position_x0p2_task5_init15_24,x0.2,libero_object_temp,5,16,0,20102134,4,64,approach,pick the tomato sauce and place it in the basket,x0.2|task5|init16,False,False,False,False,False,timeout_no_goal,280,lift_hold_h8,True,8,lift_hold,True,0.0,8,4,26,216,217,experiments/campaigns/recovery_proposal_opportunity_20260904/runs/recovery_proposal_opportunity_20260904__position_x0p2_task5__videos/state003__libero_object_temp__task5__init16__rollout0__query4__lift_hold_h8.mp4,2026-09-03T22:23:03+00:00,2026-09-03T22:24:12+00:00,True,False,280,26,0.0,True,False,False,target_drop_candidate,target_drop_candidate,198,False,False,False,-1,,tomato_sauce_1,tomato_sauce_1,True,198,tomato_sauce_1,False,-1,,False,-1,False,0.0,0.0,-1,184,0.17017256634348452,"[[""in"", ""tomato_sauce_1"", ""basket_1_contain_region""]]",[0],1.428914860507502,0.36399101468620765,6.032568400837315,90323002.14648269,-1.0
signed_vof_new_task_holdout_20260903__position_x0p2_task5_init15_24|libero_object_temp__task5__init16__rollout0__query4,libero_object_temp__task5__init16__rollout0__query4,signed_vof_new_task_holdout_20260903__position_x0p2_task5_init15_24,x0.2,libero_object_temp,5,16,0,20102134,4,64,approach,pick the tomato sauce and place it in the basket,x0.2|task5|init16,False,False,False,False,False,timeout_no_goal,280,privileged_regrasp_h8,False,8,privileged_regrasp,True,0.0,8,25,13,132,133,experiments/campaigns/recovery_proposal_opportunity_20260904/runs/recovery_proposal_opportunity_20260904__position_x0p2_task5__videos/state003__libero_object_temp__task5__init16__rollout0__query4__privileged_regrasp_h8.mp4,2026-09-03T22:24:15+00:00,2026-09-03T22:24:53+00:00,True,True,196,13,1.0,False,False,False,success,success,-1,True,False,False,-1,,tomato_sauce_1,tomato_sauce_1,False,-1,,False,-1,,False,-1,False,0.0,1.0,196,126,0.18815327434825538,"[[""in"", ""tomato_sauce_1"", ""basket_1_contain_region""]]",[1],0.9792501613725164,0.39309242077303064,8.848197789829921,21601093.32916967,3.0
signed_vof_new_task_holdout_20260903__position_x0p2_task5_init15_24|libero_object_temp__task5__init16__rollout1__query4,libero_object_temp__task5__init16__rollout1__query4,signed_vof_new_task_holdout_20260903__position_x0p2_task5_init15_24,x0.2,libero_object_temp,5,16,1,20102231,4,64,approach,pick the tomato sauce and place it in the basket,x0.2|task5|init16,False,False,False,False,False,timeout_no_goal,280,frequent_requery_h4,True,4,none,True,0.0,8,0,52,216,217,experiments/campaigns/recovery_proposal_opportunity_20260904/runs/recovery_proposal_opportunity_20260904__position_x0p2_task5__videos/state004__libero_object_temp__task5__init16__rollout1__query4__frequent_requery_h4.mp4,2026-09-03T22:24:59+00:00,2026-09-03T22:26:53+00:00,True,False,280,52,0.0,False,False,False,timeout_no_goal,timeout_no_goal,280,False,False,False,-1,,tomato_sauce_1,tomato_sauce_1,False,-1,,False,-1,,False,-1,False,0.0,0.0,-1,185,0.1856551204211368,"[[""in"", ""tomato_sauce_1"", ""basket_1_contain_region""]]",[0],1.2260560380287506,0.37898795070844116,5.482760700834101,98205018.11008438,0.0
signed_vof_new_task_holdout_20260903__position_x0p2_task5_init15_24|libero_object_temp__task5__init16__rollout1__query4,libero_object_temp__task5__init16__rollout1__query4,signed_vof_new_task_holdout_20260903__position_x0p2_task5_init15_24,x0.2,libero_object_temp,5,16,1,20102231,4,64,approach,pick the tomato sauce and place it in the basket,x0.2|task5|init16,False,False,False,False,False,timeout_no_goal,280,lift_hold_h8,True,8,lift_hold,True,0.0,8,4,26,216,217,experiments/campaigns/recovery_proposal_opportunity_20260904/runs/recovery_proposal_opportunity_20260904__position_x0p2_task5__videos/state004__libero_object_temp__task5__init16__rollout1__query4__lift_hold_h8.mp4,2026-09-03T22:26:55+00:00,2026-09-03T22:28:04+00:00,True,False,280,26,0.0,True,False,False,target_drop_candidate,target_drop_candidate,209,False,False,False,-1,,tomato_sauce_1,tomato_sauce_1,True,209,tomato_sauce_1,False,-1,,False,-1,False,0.0,0.0,-1,184,0.18842943847616236,"[[""in"", ""tomato_sauce_1"", ""basket_1_contain_region""]]",[0],1.133719275396183,0.33298090961291,5.0139924713438475,107059070.74219754,-1.0
signed_vof_new_task_holdout_20260903__position_x0p2_task5_init15_24|libero_object_temp__task5__init16__rollout1__query4,libero_object_temp__task5__init16__rollout1__query4,signed_vof_new_task_holdout_20260903__position_x0p2_task5_init15_24,x0.2,libero_object_temp,5,16,1,20102231,4,64,approach,pick the tomato sauce and place it in the basket,x0.2|task5|init16,False,False,False,False,False,timeout_no_goal,280,privileged_regrasp_h8,False,8,privileged_regrasp,True,0.0,8,25,22,205,206,experiments/campaigns/recovery_proposal_opportunity_20260904/runs/recovery_proposal_opportunity_20260904__position_x0p2_task5__videos/state004__libero_object_temp__task5__init16__rollout1__query4__privileged_regrasp_h8.mp4,2026-09-03T22:28:06+00:00,2026-09-03T22:29:06+00:00,True,True,269,22,1.0,False,False,False,success,success,-1,True,False,False,-1,,tomato_sauce_1,tomato_sauce_1,False,-1,,False,-1,,False,-1,False,0.0,1.0,269,96,0.18967681704653166,"[[""in"", ""tomato_sauce_1"", ""basket_1_contain_region""]]",[1],0.9958934986729722,0.3750659834117297,5.712004543502794,177792679.24367905,3.0
signed_vof_new_task_holdout_20260903__position_x0p2_task5_init15_24|libero_object_temp__task5__init18__rollout0__query4,libero_object_temp__task5__init18__rollout0__query4,signed_vof_new_task_holdout_20260903__position_x0p2_task5_init15_24,x0.2,libero_object_temp,5,18,0,20102522,4,64,approach,pick the tomato sauce and place it in the basket,x0.2|task5|init18,False,False,False,False,False,timeout_no_goal,280,frequent_requery_h4,True,4,none,True,0.0,8,0,48,197,198,experiments/campaigns/recovery_proposal_opportunity_20260904/runs/recovery_proposal_opportunity_20260904__position_x0p2_task5__videos/state005__libero_object_temp__task5__init18__rollout0__query4__frequent_requery_h4.mp4,2026-09-03T22:29:13+00:00,2026-09-03T22:30:57+00:00,True,True,261,48,1.0,False,False,False,success,success,-1,True,False,False,-1,,tomato_sauce_1,tomato_sauce_1,False,-1,,False,-1,,False,-1,False,0.0,1.0,261,185,0.17599672617782958,"[[""in"", ""tomato_sauce_1"", ""basket_1_contain_region""]]",[1],1.2357239910885043,0.40045576843876407,6.352295973756315,59527965.38888501,3.0
signed_vof_new_task_holdout_20260903__position_x0p2_task5_init15_24|libero_object_temp__task5__init18__rollout0__query4,libero_object_temp__task5__init18__rollout0__query4,signed_vof_new_task_holdout_20260903__position_x0p2_task5_init15_24,x0.2,libero_object_temp,5,18,0,20102522,4,64,approach,pick the tomato sauce and place it in the basket,x0.2|task5|init18,False,False,False,False,False,timeout_no_goal,280,lift_hold_h8,True,8,lift_hold,True,0.0,8,4,26,216,217,experiments/campaigns/recovery_proposal_opportunity_20260904/runs/recovery_proposal_opportunity_20260904__position_x0p2_task5__videos/state005__libero_object_temp__task5__init18__rollout0__query4__lift_hold_h8.mp4,2026-09-03T22:31:00+00:00,2026-09-03T22:32:09+00:00,True,False,280,26,0.0,True,False,False,target_drop_candidate,target_drop_candidate,203,False,False,False,-1,,tomato_sauce_1,tomato_sauce_1,True,203,tomato_sauce_1,False,-1,,False,-1,True,0.0,0.0,-1,177,0.1765918943219672,"[[""in"", ""tomato_sauce_1"", ""basket_1_contain_region""]]",[0],1.124109444409281,0.36967753471084847,4.950889814769608,122307938.28978507,-1.0
signed_vof_new_task_holdout_20260903__position_x0p2_task5_init15_24|libero_object_temp__task5__init18__rollout0__query4,libero_object_temp__task5__init18__rollout0__query4,signed_vof_new_task_holdout_20260903__position_x0p2_task5_init15_24,x0.2,libero_object_temp,5,18,0,20102522,4,64,approach,pick the tomato sauce and place it in the basket,x0.2|task5|init18,False,False,False,False,False,timeout_no_goal,280,privileged_regrasp_h8,False,8,privileged_regrasp,True,0.0,8,25,17,165,166,experiments/campaigns/recovery_proposal_opportunity_20260904/runs/recovery_proposal_opportunity_20260904__position_x0p2_task5__videos/state005__libero_object_temp__task5__init18__rollout0__query4__privileged_regrasp_h8.mp4,2026-09-03T22:32:11+00:00,2026-09-03T22:32:59+00:00,True,True,229,17,1.0,False,False,False,success,success,-1,True,False,False,-1,,tomato_sauce_1,tomato_sauce_1,False,-1,,False,-1,,False,-1,False,0.0,1.0,229,126,0.18423643321754532,"[[""in"", ""tomato_sauce_1"", ""basket_1_contain_region""]]",[1],1.0160754603699165,0.36910013654153884,7.426010243531152,61753318.852621414,3.0
signed_vof_new_task_holdout_20260903__position_x0p2_task5_init5_14|libero_object_temp__task5__init6__rollout1__query4,libero_object_temp__task5__init6__rollout1__query4,signed_vof_new_task_holdout_20260903__position_x0p2_task5_init5_14,x0.2,libero_object_temp,5,6,1,20100291,4,64,approach,pick the tomato sauce and place it in the basket,x0.2|task5|init6,False,False,False,False,False,timeout_no_goal,280,frequent_requery_h4,True,4,none,True,0.0,8,0,40,165,166,experiments/campaigns/recovery_proposal_opportunity_20260904/runs/recovery_proposal_opportunity_20260904__position_x0p2_task5__videos/state006__libero_object_temp__task5__init6__rollout1__query4__frequent_requery_h4.mp4,2026-09-03T22:33:06+00:00,2026-09-03T22:34:34+00:00,True,True,229,40,1.0,False,False,False,success,success,-1,True,False,False,-1,,tomato_sauce_1,tomato_sauce_1,False,-1,,False,-1,,False,-1,False,0.0,1.0,229,165,0.19362286939224557,"[[""in"", ""tomato_sauce_1"", ""basket_1_contain_region""]]",[1],1.102208438940688,0.44957534194358933,6.600210070173767,31724455.183827434,3.0
signed_vof_new_task_holdout_20260903__position_x0p2_task5_init5_14|libero_object_temp__task5__init6__rollout1__query4,libero_object_temp__task5__init6__rollout1__query4,signed_vof_new_task_holdout_20260903__position_x0p2_task5_init5_14,x0.2,libero_object_temp,5,6,1,20100291,4,64,approach,pick the tomato sauce and place it in the basket,x0.2|task5|init6,False,False,False,False,False,timeout_no_goal,280,lift_hold_h8,True,8,lift_hold,True,0.0,8,4,26,216,217,experiments/campaigns/recovery_proposal_opportunity_20260904/runs/recovery_proposal_opportunity_20260904__position_x0p2_task5__videos/state006__libero_object_temp__task5__init6__rollout1__query4__lift_hold_h8.mp4,2026-09-03T22:34:36+00:00,2026-09-03T22:35:44+00:00,True,False,280,26,0.0,True,False,False,target_drop_candidate,target_drop_candidate,186,False,False,False,-1,,tomato_sauce_1,tomato_sauce_1,True,186,tomato_sauce_1,False,-1,,False,-1,True,0.0,0.0,-1,123,0.20475731459592164,"[[""in"", ""tomato_sauce_1"", ""basket_1_contain_region""]]",[0],0.9801177403013329,0.4132458437027287,3.9928670779601045,162957421.2293081,-1.0
