case_id,split,suite,position_level,task_id,init_state_id,rollout_id,rollout_seed,independent_group,task_description,strategy,prefix_state_sha256,snapshot_replay_max_abs,primitive_steps,intervention_applied,counterfactual_reused,video_path,trigger_localization_object,trigger_localization_pixel_row,trigger_localization_pixel_col,trigger_localization_world_x,trigger_localization_world_y,trigger_localization_world_z,trigger_localization_peak_probability,trigger_localization_entropy,trigger_localization_score_range,trigger_passed,trigger_mode,terminal_available,terminal_success,terminal_final_t,terminal_continuation_queries,terminal_goal_progress_max,terminal_target_drop_candidate,terminal_wrong_object_interaction_candidate,terminal_official_safety_violation,terminal_failure_type,terminal_episode_failure_type,terminal_episode_failure_event_t,terminal_episode_safe_task_success,terminal_episode_safety_terminated,terminal_episode_official_safety_violation,terminal_episode_official_safety_violation_t,terminal_episode_official_safety_cost_types,terminal_episode_target_objects,terminal_episode_goal_relevant_objects,terminal_episode_target_drop_candidate,terminal_episode_target_drop_candidate_t,terminal_episode_target_drop_candidate_object,terminal_episode_successful_target_release,terminal_episode_successful_target_release_t,terminal_episode_successful_target_release_objects,terminal_episode_wrong_object_interaction_candidate,terminal_episode_wrong_object_interaction_candidate_t,terminal_episode_kinematic_deadlock_candidate,terminal_episode_episode_goal_progress_initial,terminal_episode_episode_goal_progress_max,terminal_episode_episode_time_to_first_goal_progress,terminal_episode_episode_time_to_first_target_lift,terminal_episode_episode_target_lift_max,terminal_episode_goal_predicates_json,terminal_episode_goal_predicates_satisfied_final_json,terminal_episode_episode_eef_path_length,terminal_episode_episode_eef_net_displacement,terminal_episode_episode_eef_jerk_mean,terminal_episode_episode_eef_dimensionless_jerk_proxy,terminal_utility_v1,trigger_finite_pass,trigger_confidence_pass,trigger_workspace_pass,trigger_miss_distance_pass,trigger_reach_pass,trigger_estimated_target_eef_distance_m,trigger_score_threshold,perception_localization_used,perception_object,perception_pixel_row,perception_pixel_col,perception_world_x,perception_world_y,perception_world_z,perception_peak_probability,perception_entropy,perception_score_range,perception_confidence_pass,perception_guard_mode,perception_guard_passed,perception_guard_finite_pass,perception_guard_confidence_pass,perception_guard_workspace_pass,perception_guard_miss_distance_pass,perception_guard_reach_pass,perception_guard_estimated_target_eef_distance_m,perception_guard_score_threshold,perception_guard_pass
p3c_development__x0p2__task6__init27__rollout0,development,libero_object_temp,x0.2,6,27,0,47702482,x0.2|task6|init27,pick up the butter and place it in the basket,baseline_h8,b02ce0bf77915bd4ec407f4355be040936e9a8e154db491a10e1931d8ccdbe14,0.0,0,0,0,,butter,115.0,52.0,-0.0812788089609916,-0.2761099172749765,0.09645256400108337,0.007691464518849392,0.8196783643252744,9.902424573898315,0,baseline,True,0,280,26,0.0,1,0,0,target_drop_candidate,target_drop_candidate,159,False,False,False,-1,,butter_1,butter_1,True,159,butter_1,False,-1,,False,-1,True,0.0,0.0,-1,70,0.2883347883382694,"[[""in"", ""butter_1"", ""basket_1_contain_region""]]",[0],1.4434210315539844,0.31248809879229045,4.094046827003665,216017485.94161856,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p3c_development__x0p2__task6__init27__rollout0,development,libero_object_temp,x0.2,6,27,0,47702482,x0.2|task6|init27,pick up the butter and place it in the basket,workspace_calibrated,b02ce0bf77915bd4ec407f4355be040936e9a8e154db491a10e1931d8ccdbe14,0.0,0,0,1,,butter,115.0,52.0,-0.0812788089609916,-0.2761099172749765,0.09645256400108337,0.007691464518849392,0.8196783643252744,9.902424573898315,0,workspace_calibrated,True,0,280,26,0.0,1,0,0,target_drop_candidate,target_drop_candidate,159,False,False,False,-1,,butter_1,butter_1,True,159,butter_1,False,-1,,False,-1,True,0.0,0.0,-1,70,0.2883347883382694,"[[""in"", ""butter_1"", ""basket_1_contain_region""]]",[0],1.4434210315539844,0.31248809879229045,4.094046827003665,216017485.94161856,-1.0,True,False,True,True,True,0.08085053101890512,15.786628246307373,,,,,,,,,,,,,,,,,,,,,
p3c_development__x0p2__task6__init28__rollout0,development,libero_object_temp,x0.2,6,28,0,43360199,x0.2|task6|init28,pick up the butter and place it in the basket,baseline_h8,9f62df8e346c84b06aedf95d3e4ee7203025f76e92079825d534d8d437b4ecf7,0.0,0,0,0,,butter,148.0,59.0,0.03767818185559202,-0.23544735970917977,0.03451137617230415,0.027794209291005956,0.4554454969659385,21.588934898376465,0,baseline,True,1,202,17,1.0,0,0,0,success,success,-1,True,False,False,-1,,butter_1,butter_1,False,-1,,False,-1,,False,-1,False,0.0,1.0,202,108,0.3095323586216505,"[[""in"", ""butter_1"", ""basket_1_contain_region""]]",[1],1.5633715072349648,0.3129785438855523,4.3638655303647615,30595294.390100177,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p3c_development__x0p2__task6__init28__rollout0,development,libero_object_temp,x0.2,6,28,0,43360199,x0.2|task6|init28,pick up the butter and place it in the basket,workspace_calibrated,9f62df8e346c84b06aedf95d3e4ee7203025f76e92079825d534d8d437b4ecf7,0.0,0,0,1,,butter,148.0,59.0,0.03767818185559202,-0.23544735970917977,0.03451137617230415,0.027794209291005956,0.4554454969659385,21.588934898376465,0,workspace_calibrated,True,1,202,17,1.0,0,0,0,success,success,-1,True,False,False,-1,,butter_1,butter_1,False,-1,,False,-1,,False,-1,False,0.0,1.0,202,108,0.3095323586216505,"[[""in"", ""butter_1"", ""basket_1_contain_region""]]",[1],1.5633715072349648,0.3129785438855523,4.3638655303647615,30595294.390100177,3.0,True,True,True,False,True,0.06734204561797227,15.786628246307373,,,,,,,,,,,,,,,,,,,,,
p3c_development__x0p2__task6__init29__rollout0,development,libero_object_temp,x0.2,6,29,0,43563754,x0.2|task6|init29,pick up the butter and place it in the basket,baseline_h8,f07ac1d4dba8ad4cdd228896d9fab774f7251f6576404f170f1aed59d467657b,0.0,0,0,0,,butter,148.0,60.0,0.04073907297471602,-0.23120817880844444,0.03670481964945804,0.07232553925964638,0.35073460394518285,21.74448823928833,0,baseline,True,1,192,15,1.0,0,0,0,success,success,-1,True,False,False,-1,,butter_1,butter_1,False,-1,,False,-1,,False,-1,False,0.0,1.0,192,108,0.29597625020918156,"[[""in"", ""butter_1"", ""basket_1_contain_region""]]",[1],1.505835150256313,0.3060976424256626,4.53720623339668,27425188.62276575,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p3c_development__x0p2__task6__init29__rollout0,development,libero_object_temp,x0.2,6,29,0,43563754,x0.2|task6|init29,pick up the butter and place it in the basket,workspace_calibrated,f07ac1d4dba8ad4cdd228896d9fab774f7251f6576404f170f1aed59d467657b,0.0,0,0,1,,butter,148.0,60.0,0.04073907297471602,-0.23120817880844444,0.03670481964945804,0.07232553925964638,0.35073460394518285,21.74448823928833,0,workspace_calibrated,True,1,192,15,1.0,0,0,0,success,success,-1,True,False,False,-1,,butter_1,butter_1,False,-1,,False,-1,,False,-1,False,0.0,1.0,192,108,0.29597625020918156,"[[""in"", ""butter_1"", ""basket_1_contain_region""]]",[1],1.505835150256313,0.3060976424256626,4.53720623339668,27425188.62276575,3.0,True,True,True,False,True,0.0706229179019191,15.786628246307373,,,,,,,,,,,,,,,,,,,,,
p3c_development__x0p2__task6__init30__rollout0,development,libero_object_temp,x0.2,6,30,0,48707904,x0.2|task6|init30,pick up the butter and place it in the basket,baseline_h8,1cefc55f734cd3605c44db5bc9b4bcd9df11419a72f6276128a0b91b0e763178,0.0,0,0,0,,butter,148.0,59.0,0.025469889784683675,-0.23879398820384357,0.02576289325952541,0.1079849177428229,0.3155896661328504,25.799360513687134,0,baseline,True,1,197,16,1.0,0,0,0,success,success,-1,True,False,False,-1,,butter_1,butter_1,False,-1,,False,-1,,False,-1,False,0.0,1.0,197,111,0.2992981086854097,"[[""in"", ""butter_1"", ""basket_1_contain_region""]]",[1],1.5175948712424687,0.30899682077150054,3.854098852990433,19481339.50499722,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p3c_development__x0p2__task6__init30__rollout0,development,libero_object_temp,x0.2,6,30,0,48707904,x0.2|task6|init30,pick up the butter and place it in the basket,workspace_calibrated,1cefc55f734cd3605c44db5bc9b4bcd9df11419a72f6276128a0b91b0e763178,0.0,0,0,1,,butter,148.0,59.0,0.025469889784683675,-0.23879398820384357,0.02576289325952541,0.1079849177428229,0.3155896661328504,25.799360513687134,0,workspace_calibrated,True,1,197,16,1.0,0,0,0,success,success,-1,True,False,False,-1,,butter_1,butter_1,False,-1,,False,-1,,False,-1,False,0.0,1.0,197,111,0.2992981086854097,"[[""in"", ""butter_1"", ""basket_1_contain_region""]]",[1],1.5175948712424687,0.30899682077150054,3.854098852990433,19481339.50499722,3.0,True,True,True,False,True,0.07086096034426394,15.786628246307373,,,,,,,,,,,,,,,,,,,,,
p3c_development__x0p2__task6__init31__rollout0,development,libero_object_temp,x0.2,6,31,0,48247468,x0.2|task6|init31,pick up the butter and place it in the basket,baseline_h8,a833b6572a10e0577799967f227efbef1b7d024b3e6289ec8130877c0cec13d8,0.0,0,0,0,,butter,147.0,59.0,0.025351776443269802,-0.23832571345930587,0.029918644577264786,0.02475369164535377,0.5036291983879948,18.529911518096924,0,baseline,True,0,280,26,0.0,1,0,0,target_drop_candidate,target_drop_candidate,252,False,False,False,-1,,butter_1,butter_1,True,252,butter_1,False,-1,,False,-1,False,0.0,0.0,-1,241,0.08852721256148045,"[[""in"", ""butter_1"", ""basket_1_contain_region""]]",[0],1.522227988998166,0.3894008782311076,6.428853611877222,451208891.25430375,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p3c_development__x0p2__task6__init31__rollout0,development,libero_object_temp,x0.2,6,31,0,48247468,x0.2|task6|init31,pick up the butter and place it in the basket,workspace_calibrated,a833b6572a10e0577799967f227efbef1b7d024b3e6289ec8130877c0cec13d8,0.0,0,0,1,,butter,147.0,59.0,0.025351776443269802,-0.23832571345930587,0.029918644577264786,0.02475369164535377,0.5036291983879948,18.529911518096924,0,workspace_calibrated,True,0,280,26,0.0,1,0,0,target_drop_candidate,target_drop_candidate,252,False,False,False,-1,,butter_1,butter_1,True,252,butter_1,False,-1,,False,-1,False,0.0,0.0,-1,241,0.08852721256148045,"[[""in"", ""butter_1"", ""basket_1_contain_region""]]",[0],1.522227988998166,0.3894008782311076,6.428853611877222,451208891.25430375,-1.0,True,True,True,False,True,0.06108448779085249,15.786628246307373,,,,,,,,,,,,,,,,,,,,,
p3c_development__x0p2__task9__init27__rollout0,development,libero_object_temp,x0.2,9,27,0,45346391,x0.2|task9|init27,pick up the orange juice and place it in the basket,baseline_h8,7baeb643fab47f72f724ab7b3e45410b4eaf6939f890592fc5df9c506ff84802,0.0,0,0,0,,orange juice,68.0,140.0,-0.43415783547479814,0.05431182319306475,0.1409262865781784,0.010709239985613805,0.7724881915707296,9.808536767959595,0,baseline,True,0,280,26,0.0,0,1,0,wrong_object_interaction_candidate,wrong_object_interaction_candidate,177,False,False,False,-1,,orange_juice_1,orange_juice_1,False,-1,,False,-1,,True,177,True,0.0,0.0,-1,-1,0.007074549692272031,"[[""in"", ""orange_juice_1"", ""basket_1_contain_region""]]",[0],1.6778995839039892,0.3102827976493906,5.268723694210843,254001562.21281514,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p3c_development__x0p2__task9__init27__rollout0,development,libero_object_temp,x0.2,9,27,0,45346391,x0.2|task9|init27,pick up the orange juice and place it in the basket,workspace_calibrated,7baeb643fab47f72f724ab7b3e45410b4eaf6939f890592fc5df9c506ff84802,0.0,0,0,1,,orange juice,68.0,140.0,-0.43415783547479814,0.05431182319306475,0.1409262865781784,0.010709239985613805,0.7724881915707296,9.808536767959595,0,workspace_calibrated,True,0,280,26,0.0,0,1,0,wrong_object_interaction_candidate,wrong_object_interaction_candidate,177,False,False,False,-1,,orange_juice_1,orange_juice_1,False,-1,,False,-1,,True,177,True,0.0,0.0,-1,-1,0.007074549692272031,"[[""in"", ""orange_juice_1"", ""basket_1_contain_region""]]",[0],1.6778995839039892,0.3102827976493906,5.268723694210843,254001562.21281514,-0.5,True,False,False,True,True,0.4002034398239959,25.13310718536377,,,,,,,,,,,,,,,,,,,,,
p3c_development__x0p2__task9__init28__rollout0,development,libero_object_temp,x0.2,9,28,0,47757979,x0.2|task9|init28,pick up the orange juice and place it in the basket,baseline_h8,640cb684b67b540d88bfa50b2cdab09f83e10cb75b4f688cc8e130fd903d1b65,0.0,0,0,0,,orange juice,60.0,132.0,-0.4768334224314048,0.018418213113916664,0.16332152485847468,0.01309994931728745,0.6869296315885245,10.818333387374878,0,baseline,True,0,280,26,0.0,0,0,0,kinematic_deadlock_candidate,kinematic_deadlock_candidate,280,False,False,False,-1,,orange_juice_1,orange_juice_1,False,-1,,False,-1,,False,-1,True,0.0,0.0,-1,-1,0.006537859270226931,"[[""in"", ""orange_juice_1"", ""basket_1_contain_region""]]",[0],1.1010807568123941,0.3290351355019627,3.1519344152059077,229678511.24598154,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p3c_development__x0p2__task9__init28__rollout0,development,libero_object_temp,x0.2,9,28,0,47757979,x0.2|task9|init28,pick up the orange juice and place it in the basket,workspace_calibrated,640cb684b67b540d88bfa50b2cdab09f83e10cb75b4f688cc8e130fd903d1b65,0.0,0,0,1,,orange juice,60.0,132.0,-0.4768334224314048,0.018418213113916664,0.16332152485847468,0.01309994931728745,0.6869296315885245,10.818333387374878,0,workspace_calibrated,True,0,280,26,0.0,0,0,0,kinematic_deadlock_candidate,kinematic_deadlock_candidate,280,False,False,False,-1,,orange_juice_1,orange_juice_1,False,-1,,False,-1,,False,-1,True,0.0,0.0,-1,-1,0.006537859270226931,"[[""in"", ""orange_juice_1"", ""basket_1_contain_region""]]",[0],1.1010807568123941,0.3290351355019627,3.1519344152059077,229678511.24598154,0.0,True,False,False,True,True,0.4754813212009283,25.13310718536377,,,,,,,,,,,,,,,,,,,,,
p3c_development__x0p2__task9__init29__rollout0,development,libero_object_temp,x0.2,9,29,0,45257535,x0.2|task9|init29,pick up the orange juice and place it in the basket,baseline_h8,0d14638d4ecfcd1b6432cfccbae178a6834675049ea49ad65e712720fd322b7f,0.0,0,0,0,,orange juice,60.0,132.0,-0.4784907444662758,0.018440438107398573,0.1627342402935028,0.009610794252997507,0.717472308380092,10.381222248077393,0,baseline,True,0,280,26,0.0,0,0,0,kinematic_deadlock_candidate,kinematic_deadlock_candidate,280,False,False,False,-1,,orange_juice_1,orange_juice_1,False,-1,,False,-1,,False,-1,True,0.0,0.0,-1,-1,0.006357611063790944,"[[""in"", ""orange_juice_1"", ""basket_1_contain_region""]]",[0],1.123852907396517,0.32621788868768525,3.3598874665558975,241444908.2263509,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p3c_development__x0p2__task9__init29__rollout0,development,libero_object_temp,x0.2,9,29,0,45257535,x0.2|task9|init29,pick up the orange juice and place it in the basket,workspace_calibrated,0d14638d4ecfcd1b6432cfccbae178a6834675049ea49ad65e712720fd322b7f,0.0,0,0,1,,orange juice,60.0,132.0,-0.4784907444662758,0.018440438107398573,0.1627342402935028,0.009610794252997507,0.717472308380092,10.381222248077393,0,workspace_calibrated,True,0,280,26,0.0,0,0,0,kinematic_deadlock_candidate,kinematic_deadlock_candidate,280,False,False,False,-1,,orange_juice_1,orange_juice_1,False,-1,,False,-1,,False,-1,True,0.0,0.0,-1,-1,0.006357611063790944,"[[""in"", ""orange_juice_1"", ""basket_1_contain_region""]]",[0],1.123852907396517,0.32621788868768525,3.3598874665558975,241444908.2263509,0.0,True,False,False,True,True,0.47955934457788985,25.13310718536377,,,,,,,,,,,,,,,,,,,,,
