quintile,states,mean_effect,mean_score,family,target_variant,alpha,scheme
1,128,0.03125,-0.1755121045617036,relative_object_global,direct_grounded,0.1,leave_one_level
2,128,0.015625,0.0919162909119187,relative_object_global,direct_grounded,0.1,leave_one_level
3,128,-0.0703125,0.3157465401645632,relative_object_global,direct_grounded,0.1,leave_one_level
4,128,-0.125,0.664476347164891,relative_object_global,direct_grounded,0.1,leave_one_level
0,128,0.140625,-0.311266806020809,relative_object_global,potential_success,0.1,leave_one_level
1,128,-0.1328125,-0.0905141725308765,relative_object_global,potential_success,0.1,leave_one_level
2,128,-0.0234375,-0.0049468004027861,relative_object_global,potential_success,0.1,leave_one_level
3,128,-0.046875,0.0941457579870647,relative_object_global,potential_success,0.1,leave_one_level
4,128,-0.046875,0.3041604879371408,relative_object_global,potential_success,0.1,leave_one_level
0,128,0.0703125,-0.4841605147456188,relative_object_global,direct_success,0.1,leave_one_cell
1,128,-0.0625,-0.2021914865229563,relative_object_global,direct_success,0.1,leave_one_cell
2,128,0.0078125,0.003371010229771,relative_object_global,direct_success,0.1,leave_one_cell
3,128,0.0078125,0.1814978062275911,relative_object_global,direct_success,0.1,leave_one_cell
4,128,-0.1328125,0.5111374051304063,relative_object_global,direct_success,0.1,leave_one_cell
0,128,0.0859375,-0.4390747028014619,relative_object_global,direct_terminal_utility,0.1,leave_one_cell
1,128,-0.0703125,-0.1821638556128411,relative_object_global,direct_terminal_utility,0.1,leave_one_cell
2,128,0.0078125,-9.221781569204772e-05,relative_object_global,direct_terminal_utility,0.1,leave_one_cell
3,128,0.0390625,0.172530976058176,relative_object_global,direct_terminal_utility,0.1,leave_one_cell
4,128,-0.171875,0.4887177565965376,relative_object_global,direct_terminal_utility,0.1,leave_one_cell
0,128,0.1015625,-0.5307235080407384,relative_object_global,direct_grounded,0.1,leave_one_cell
1,128,-0.0625,-0.2291024778549916,relative_object_global,direct_grounded,0.1,leave_one_cell
2,128,-0.015625,-0.013305534315289,relative_object_global,direct_grounded,0.1,leave_one_cell
3,128,0.03125,0.1945536961011967,relative_object_global,direct_grounded,0.1,leave_one_cell
4,128,-0.1640625,0.5793853922936283,relative_object_global,direct_grounded,0.1,leave_one_cell
0,128,0.0234375,-0.2465246082112601,relative_object_global,potential_success,0.1,leave_one_cell
1,128,-0.078125,-0.0785395343106045,relative_object_global,potential_success,0.1,leave_one_cell
2,128,-0.0625,0.005999643470823,relative_object_global,potential_success,0.1,leave_one_cell
3,128,-0.015625,0.0875903898739969,relative_object_global,potential_success,0.1,leave_one_cell
4,128,0.0234375,0.2785289642169342,relative_object_global,potential_success,0.1,leave_one_cell
0,128,-0.0078125,-0.5162186487639386,relative_object_global,direct_success,1.0,leave_one_task
1,128,-0.046875,-0.2480413816761449,relative_object_global,direct_success,1.0,leave_one_task
2,128,0.0234375,-0.0608093686991505,relative_object_global,direct_success,1.0,leave_one_task
3,128,-0.0234375,0.1202264388713064,relative_object_global,direct_success,1.0,leave_one_task
4,128,-0.0546875,0.4663519847035418,relative_object_global,direct_success,1.0,leave_one_task
0,128,-0.0234375,-0.485077493183711,relative_object_global,direct_terminal_utility,1.0,leave_one_task
1,128,0.0078125,-0.2403685064704032,relative_object_global,direct_terminal_utility,1.0,leave_one_task
2,128,-0.015625,-0.0763589754607493,relative_object_global,direct_terminal_utility,1.0,leave_one_task
3,128,0.03125,0.0992815895458198,relative_object_global,direct_terminal_utility,1.0,leave_one_task
4,128,-0.109375,0.4358468005443592,relative_object_global,direct_terminal_utility,1.0,leave_one_task
0,128,0.0078125,-0.5689579744096018,relative_object_global,direct_grounded,1.0,leave_one_task
1,128,-0.0234375,-0.2881067436687401,relative_object_global,direct_grounded,1.0,leave_one_task
2,128,-0.0078125,-0.1035466095066885,relative_object_global,direct_grounded,1.0,leave_one_task
3,128,0.03125,0.1057187064867483,relative_object_global,direct_grounded,1.0,leave_one_task
4,128,-0.1171875,0.5137951901991479,relative_object_global,direct_grounded,1.0,leave_one_task
0,128,-0.0546875,-0.2013662171072984,relative_object_global,potential_success,1.0,leave_one_task
1,128,0.0390625,-0.0879584448089474,relative_object_global,potential_success,1.0,leave_one_task
2,128,-0.03125,-0.018995941796852,relative_object_global,potential_success,1.0,leave_one_task
3,128,-0.0078125,0.0339117238951467,relative_object_global,potential_success,1.0,leave_one_task
4,128,-0.0546875,0.1317278267562026,relative_object_global,potential_success,1.0,leave_one_task
0,128,-0.0078125,-0.5042878573772585,relative_object_global,direct_success,1.0,leave_one_level
1,128,0.09375,-0.1479612469057324,relative_object_global,direct_success,1.0,leave_one_level
2,128,-0.046875,0.0567151941623902,relative_object_global,direct_success,1.0,leave_one_level
3,128,-0.0390625,0.2329721313935343,relative_object_global,direct_success,1.0,leave_one_level
4,128,-0.109375,0.5663515347900406,relative_object_global,direct_success,1.0,leave_one_level
0,128,0.03125,-0.4649204875306284,relative_object_global,direct_terminal_utility,1.0,leave_one_level
1,128,0.0078125,-0.1257628655420296,relative_object_global,direct_terminal_utility,1.0,leave_one_level
2,128,0.0546875,0.0633731010304231,relative_object_global,direct_terminal_utility,1.0,leave_one_level
3,128,-0.0703125,0.2305719469226382,relative_object_global,direct_terminal_utility,1.0,leave_one_level
4,128,-0.1328125,0.5040323488986507,relative_object_global,direct_terminal_utility,1.0,leave_one_level
0,128,0.0390625,-0.5532607097350197,relative_object_global,direct_grounded,1.0,leave_one_level
1,128,0.015625,-0.1563967397269405,relative_object_global,direct_grounded,1.0,leave_one_level
2,128,0.0546875,0.0770013303842544,relative_object_global,direct_grounded,1.0,leave_one_level
3,128,-0.1015625,0.2790870956486381,relative_object_global,direct_grounded,1.0,leave_one_level
4,128,-0.1171875,0.6052039209008392,relative_object_global,direct_grounded,1.0,leave_one_level
0,128,0.140625,-0.1497385782969492,relative_object_global,potential_success,1.0,leave_one_level
1,128,-0.0078125,-0.064418502706955,relative_object_global,potential_success,1.0,leave_one_level
2,128,-0.0625,-0.016146505383928,relative_object_global,potential_success,1.0,leave_one_level
3,128,-0.1484375,0.0339982980745695,relative_object_global,potential_success,1.0,leave_one_level
4,128,-0.03125,0.146708393528792,relative_object_global,potential_success,1.0,leave_one_level
0,128,0.0234375,-0.447343037503507,relative_object_global,direct_success,1.0,leave_one_cell
1,128,-0.046875,-0.1753924750204092,relative_object_global,direct_success,1.0,leave_one_cell
2,128,0.0390625,0.0047565032113041,relative_object_global,direct_success,1.0,leave_one_cell
3,128,0.0,0.1720238626336032,relative_object_global,direct_success,1.0,leave_one_cell
4,128,-0.125,0.4632048147722198,relative_object_global,direct_success,1.0,leave_one_cell
0,128,0.03125,-0.4047424781882079,relative_object_global,direct_terminal_utility,1.0,leave_one_cell
1,128,-0.015625,-0.159622653655359,relative_object_global,direct_terminal_utility,1.0,leave_one_cell
2,128,-0.015625,0.0017548914979481,relative_object_global,direct_terminal_utility,1.0,leave_one_cell
3,128,0.0625,0.1635295263357568,relative_object_global,direct_terminal_utility,1.0,leave_one_cell
4,128,-0.171875,0.443970063025111,relative_object_global,direct_terminal_utility,1.0,leave_one_cell
0,128,0.0390625,-0.4942963925437806,relative_object_global,direct_grounded,1.0,leave_one_cell
1,128,-0.03125,-0.1994551026914585,relative_object_global,direct_grounded,1.0,leave_one_cell
2,128,0.0078125,-0.0119487968628004,relative_object_global,direct_grounded,1.0,leave_one_cell
3,128,0.046875,0.182751515013563,relative_object_global,direct_grounded,1.0,leave_one_cell
4,128,-0.171875,0.5275072633007669,relative_object_global,direct_grounded,1.0,leave_one_cell
0,128,0.09375,-0.1395280619727932,relative_object_global,potential_success,1.0,leave_one_cell
1,128,-0.0390625,-0.0567223936173673,relative_object_global,potential_success,1.0,leave_one_cell
2,128,-0.1484375,-0.0077451082047571,relative_object_global,potential_success,1.0,leave_one_cell
3,128,0.0,0.0357464365103271,relative_object_global,potential_success,1.0,leave_one_cell
4,128,-0.015625,0.1187149596919506,relative_object_global,potential_success,1.0,leave_one_cell
0,128,-0.0546875,-0.4518109100137633,relative_object_global,direct_success,10.0,leave_one_task
1,128,-0.046875,-0.2087478867127042,relative_object_global,direct_success,10.0,leave_one_task
2,128,0.015625,-0.0480411847619448,relative_object_global,direct_success,10.0,leave_one_task
3,128,-0.015625,0.0967056553341349,relative_object_global,direct_success,10.0,leave_one_task
4,128,-0.0078125,0.3438939968084389,relative_object_global,direct_success,10.0,leave_one_task
0,128,-0.078125,-0.4313691516361891,relative_object_global,direct_terminal_utility,10.0,leave_one_task
1,128,-0.0234375,-0.1938461458042128,relative_object_global,direct_terminal_utility,10.0,leave_one_task
2,128,0.03125,-0.0584183342169337,relative_object_global,direct_terminal_utility,10.0,leave_one_task
3,128,0.0,0.0752570168912319,relative_object_global,direct_terminal_utility,10.0,leave_one_task
4,128,-0.0390625,0.3176290521464514,relative_object_global,direct_terminal_utility,10.0,leave_one_task
0,128,-0.0859375,-0.5084149212886526,relative_object_global,direct_grounded,10.0,leave_one_task
1,128,-0.015625,-0.2346131932787982,relative_object_global,direct_grounded,10.0,leave_one_task
2,128,0.03125,-0.0782879186528974,relative_object_global,direct_grounded,10.0,leave_one_task
3,128,0.0,0.072354688656195,relative_object_global,direct_grounded,10.0,leave_one_task
4,128,-0.0390625,0.3649507307927027,relative_object_global,direct_grounded,10.0,leave_one_task
0,128,-0.0234375,-0.0776310085747793,relative_object_global,potential_success,10.0,leave_one_task
1,128,0.09375,-0.0493345212998141,relative_object_global,potential_success,10.0,leave_one_task
2,128,-0.03125,-0.0282315876439377,relative_object_global,potential_success,10.0,leave_one_task
3,128,-0.09375,-0.0030123803539162,relative_object_global,potential_success,10.0,leave_one_task
4,128,-0.0546875,0.0376855159505418,relative_object_global,potential_success,10.0,leave_one_task
0,128,0.0078125,-0.4249506039666849,relative_object_global,direct_success,10.0,leave_one_level
1,128,0.0,-0.1303965496247286,relative_object_global,direct_success,10.0,leave_one_level
2,128,0.0,0.0404437774021652,relative_object_global,direct_success,10.0,leave_one_level
3,128,-0.015625,0.1866433342863842,relative_object_global,direct_success,10.0,leave_one_level
4,128,-0.1015625,0.4609551061761244,relative_object_global,direct_success,10.0,leave_one_level
0,128,0.015625,-0.4000195926731389,relative_object_global,direct_terminal_utility,10.0,leave_one_level
1,128,0.046875,-0.1125581037958991,relative_object_global,direct_terminal_utility,10.0,leave_one_level
2,128,0.0,0.0427661836103063,relative_object_global,direct_terminal_utility,10.0,leave_one_level
3,128,-0.03125,0.1784185292531666,relative_object_global,direct_terminal_utility,10.0,leave_one_level
4,128,-0.140625,0.4096596305390185,relative_object_global,direct_terminal_utility,10.0,leave_one_level
0,128,0.0234375,-0.4787923146916785,relative_object_global,direct_grounded,10.0,leave_one_level
1,128,0.015625,-0.1383153928957967,relative_object_global,direct_grounded,10.0,leave_one_level
2,128,0.015625,0.0472044394516491,relative_object_global,direct_grounded,10.0,leave_one_level
3,128,-0.03125,0.2144816453698037,relative_object_global,direct_grounded,10.0,leave_one_level
4,128,-0.1328125,0.4862694253464382,relative_object_global,direct_grounded,10.0,leave_one_level
0,128,0.1484375,-0.0746233439322089,relative_object_global,potential_success,10.0,leave_one_level
1,128,-0.03125,-0.0424144171126008,relative_object_global,potential_success,10.0,leave_one_level
2,128,0.046875,-0.0288227308118632,relative_object_global,potential_success,10.0,leave_one_level
3,128,-0.1015625,-0.00750869572038,relative_object_global,potential_success,10.0,leave_one_level
4,128,-0.171875,0.029454690739158,relative_object_global,potential_success,10.0,leave_one_level
0,128,0.0078125,-0.3811040278535932,relative_object_global,direct_success,10.0,leave_one_cell
1,128,-0.0390625,-0.1236048695215053,relative_object_global,direct_success,10.0,leave_one_cell
2,128,0.015625,0.0178928616136671,relative_object_global,direct_success,10.0,leave_one_cell
3,128,-0.03125,0.1535436663856956,relative_object_global,direct_success,10.0,leave_one_cell
4,128,-0.0625,0.3718368762439459,relative_object_global,direct_success,10.0,leave_one_cell
0,128,0.015625,-0.3500546197363954,relative_object_global,direct_terminal_utility,10.0,leave_one_cell
1,128,-0.0546875,-0.1102497902368987,relative_object_global,direct_terminal_utility,10.0,leave_one_cell
2,128,0.046875,0.0165347076167332,relative_object_global,direct_terminal_utility,10.0,leave_one_cell
3,128,0.0,0.141635796512736,relative_object_global,direct_terminal_utility,10.0,leave_one_cell
4,128,-0.1171875,0.3550712635177336,relative_object_global,direct_terminal_utility,10.0,leave_one_cell
0,128,0.0234375,-0.42946754116766,relative_object_global,direct_grounded,10.0,leave_one_cell
1,128,-0.0703125,-0.1407516808725405,relative_object_global,direct_grounded,10.0,leave_one_cell
2,128,0.0546875,0.0070311867239178,relative_object_global,direct_grounded,10.0,leave_one_cell
3,128,0.0,0.1535668823641089,relative_object_global,direct_grounded,10.0,leave_one_cell
4,128,-0.1171875,0.4187587211438324,relative_object_global,direct_grounded,10.0,leave_one_cell
0,128,0.1875,-0.0639197057018666,relative_object_global,potential_success,10.0,leave_one_cell
1,128,-0.015625,-0.0339241750613978,relative_object_global,potential_success,10.0,leave_one_cell
2,128,-0.0703125,-0.01757915268061,relative_object_global,potential_success,10.0,leave_one_cell
3,128,-0.09375,-0.0038547211815695,relative_object_global,potential_success,10.0,leave_one_cell
4,128,-0.1171875,0.0217638176910081,relative_object_global,potential_success,10.0,leave_one_cell
0,128,0.0078125,-1.0333942860694114,relative_object_spatial,direct_success,0.01,leave_one_task
1,128,-0.03125,-0.4445503998128662,relative_object_spatial,direct_success,0.01,leave_one_task
2,128,0.0078125,-0.0755618719005706,relative_object_spatial,direct_success,0.01,leave_one_task
3,128,-0.0390625,0.2892917349621823,relative_object_spatial,direct_success,0.01,leave_one_task
4,128,-0.0546875,0.9282477718864358,relative_object_spatial,direct_success,0.01,leave_one_task
0,128,0.0,-1.0361729174212944,relative_object_spatial,direct_terminal_utility,0.01,leave_one_task
1,128,-0.046875,-0.4790932831576946,relative_object_spatial,direct_terminal_utility,0.01,leave_one_task
2,128,0.0078125,-0.0876022285072159,relative_object_spatial,direct_terminal_utility,0.01,leave_one_task
3,128,-0.015625,0.2580575471512061,relative_object_spatial,direct_terminal_utility,0.01,leave_one_task
4,128,-0.0546875,0.8564300390965367,relative_object_spatial,direct_terminal_utility,0.01,leave_one_task
0,128,0.0,-1.226762478521492,relative_object_spatial,direct_grounded,0.01,leave_one_task
1,128,-0.0234375,-0.5708581849149257,relative_object_spatial,direct_grounded,0.01,leave_one_task
2,128,-0.015625,-0.1073884372734563,relative_object_spatial,direct_grounded,0.01,leave_one_task
3,128,-0.015625,0.2921709772592709,relative_object_spatial,direct_grounded,0.01,leave_one_task
4,128,-0.0546875,0.9849567939854048,relative_object_spatial,direct_grounded,0.01,leave_one_task
0,128,-0.1484375,-0.7633064459717753,relative_object_spatial,potential_success,0.01,leave_one_task
1,128,0.0234375,-0.2344590559457391,relative_object_spatial,potential_success,0.01,leave_one_task
2,128,0.0703125,-0.0024508202008365,relative_object_spatial,potential_success,0.01,leave_one_task
3,128,-0.015625,0.1641622830599931,relative_object_spatial,potential_success,0.01,leave_one_task
4,128,-0.0390625,0.6073402824458409,relative_object_spatial,potential_success,0.01,leave_one_task
0,128,0.078125,-0.8303592117348446,relative_object_spatial,direct_success,0.01,leave_one_level
1,128,0.0390625,-0.2439336341281004,relative_object_spatial,direct_success,0.01,leave_one_level
2,128,-0.0703125,0.0836673227346359,relative_object_spatial,direct_success,0.01,leave_one_level
3,128,-0.078125,0.385714760937424,relative_object_spatial,direct_success,0.01,leave_one_level
4,128,-0.078125,1.1384322127068711,relative_object_spatial,direct_success,0.01,leave_one_level
0,128,0.0546875,-0.7859571129888414,relative_object_spatial,direct_terminal_utility,0.01,leave_one_level
1,128,0.0625,-0.2329943566293648,relative_object_spatial,direct_terminal_utility,0.01,leave_one_level
2,128,-0.046875,0.0645590141346838,relative_object_spatial,direct_terminal_utility,0.01,leave_one_level
3,128,-0.09375,0.3649242861178665,relative_object_spatial,direct_terminal_utility,0.01,leave_one_level
4,128,-0.0859375,1.036623875039169,relative_object_spatial,direct_terminal_utility,0.01,leave_one_level
0,128,0.0625,-0.9364375427915104,relative_object_spatial,direct_grounded,0.01,leave_one_level
1,128,0.0703125,-0.2825194444989108,relative_object_spatial,direct_grounded,0.01,leave_one_level
2,128,-0.0859375,0.0716795555997842,relative_object_spatial,direct_grounded,0.01,leave_one_level
3,128,-0.078125,0.4452276552728479,relative_object_spatial,direct_grounded,0.01,leave_one_level
4,128,-0.078125,1.2628798981786062,relative_object_spatial,direct_grounded,0.01,leave_one_level
0,128,0.0625,-0.4895734523224183,relative_object_spatial,potential_success,0.01,leave_one_level
1,128,0.0,-0.1240900939444929,relative_object_spatial,potential_success,0.01,leave_one_level
2,128,-0.03125,0.0119639085985009,relative_object_spatial,potential_success,0.01,leave_one_level
3,128,-0.078125,0.1876491273179162,relative_object_spatial,potential_success,0.01,leave_one_level
4,128,-0.0625,0.6093794653050845,relative_object_spatial,potential_success,0.01,leave_one_level
0,128,0.125,-0.6481545042077909,relative_object_spatial,direct_success,0.01,leave_one_cell
1,128,-0.046875,-0.2411612250382385,relative_object_spatial,direct_success,0.01,leave_one_cell
2,128,-0.0546875,0.0145655534584325,relative_object_spatial,direct_success,0.01,leave_one_cell
3,128,-0.1015625,0.3236392564901773,relative_object_spatial,direct_success,0.01,leave_one_cell
4,128,-0.03125,0.9567828452927551,relative_object_spatial,direct_success,0.01,leave_one_cell
0,128,0.1171875,-0.5973070114774579,relative_object_spatial,direct_terminal_utility,0.01,leave_one_cell
1,128,-0.0390625,-0.2108528748484754,relative_object_spatial,direct_terminal_utility,0.01,leave_one_cell
2,128,-0.0390625,0.0327445987414635,relative_object_spatial,direct_terminal_utility,0.01,leave_one_cell
3,128,-0.1015625,0.3124870837253168,relative_object_spatial,direct_terminal_utility,0.01,leave_one_cell
4,128,-0.046875,0.8814375062655938,relative_object_spatial,direct_terminal_utility,0.01,leave_one_cell
0,128,0.1328125,-0.7101855030439201,relative_object_spatial,direct_grounded,0.01,leave_one_cell
1,128,-0.0703125,-0.2537687487567158,relative_object_spatial,direct_grounded,0.01,leave_one_cell
2,128,-0.015625,0.0328984889209844,relative_object_spatial,direct_grounded,0.01,leave_one_cell
3,128,-0.09375,0.349302368077619,relative_object_spatial,direct_grounded,0.01,leave_one_cell
4,128,-0.0625,1.0298867550494193,relative_object_spatial,direct_grounded,0.01,leave_one_cell
0,128,-0.046875,-0.3901314065420928,relative_object_spatial,potential_success,0.01,leave_one_cell
1,128,-0.0078125,-0.0640489531389705,relative_object_spatial,potential_success,0.01,leave_one_cell
2,128,0.03125,0.0590797765487259,relative_object_spatial,potential_success,0.01,leave_one_cell
3,128,-0.0546875,0.2606622602974175,relative_object_spatial,potential_success,0.01,leave_one_cell
4,128,-0.03125,0.6525290023833135,relative_object_spatial,potential_success,0.01,leave_one_cell
0,128,-0.0546875,-1.0419492660560004,relative_object_spatial,direct_success,0.1,leave_one_task
1,128,0.0390625,-0.4535044615223945,relative_object_spatial,direct_success,0.1,leave_one_task
2,128,-0.0234375,-0.0735243516134346,relative_object_spatial,direct_success,0.1,leave_one_task
3,128,-0.0390625,0.2779120936961188,relative_object_spatial,direct_success,0.1,leave_one_task
4,128,-0.03125,0.972681883480981,relative_object_spatial,direct_success,0.1,leave_one_task
0,128,-0.046875,-1.0504005399305325,relative_object_spatial,direct_terminal_utility,0.1,leave_one_task
1,128,0.0234375,-0.4782692281422698,relative_object_spatial,direct_terminal_utility,0.1,leave_one_task
2,128,-0.015625,-0.0837128501043097,relative_object_spatial,direct_terminal_utility,0.1,leave_one_task
3,128,-0.0234375,0.2486944466190792,relative_object_spatial,direct_terminal_utility,0.1,leave_one_task
4,128,-0.046875,0.902582534812483,relative_object_spatial,direct_terminal_utility,0.1,leave_one_task
0,128,-0.03125,-1.2458859928883077,relative_object_spatial,direct_grounded,0.1,leave_one_task
1,128,0.0,-0.5698374041656472,relative_object_spatial,direct_grounded,0.1,leave_one_task
2,128,-0.0078125,-0.1015168864726566,relative_object_spatial,direct_grounded,0.1,leave_one_task
3,128,-0.015625,0.2847128061766861,relative_object_spatial,direct_grounded,0.1,leave_one_task
4,128,-0.0546875,1.0384241628796342,relative_object_spatial,direct_grounded,0.1,leave_one_task
0,128,-0.09375,-0.5404984957722614,relative_object_spatial,potential_success,0.1,leave_one_task
1,128,0.015625,-0.198146641863106,relative_object_spatial,potential_success,0.1,leave_one_task
2,128,0.0234375,-0.0110077179365297,relative_object_spatial,potential_success,0.1,leave_one_task
3,128,-0.03125,0.1422708488636357,relative_object_spatial,potential_success,0.1,leave_one_task
4,128,-0.0234375,0.4247420133233054,relative_object_spatial,potential_success,0.1,leave_one_task
0,128,0.1328125,-0.8320017278001635,relative_object_spatial,direct_success,0.1,leave_one_level
1,128,0.0234375,-0.2562527525077567,relative_object_spatial,direct_success,0.1,leave_one_level
2,128,-0.0859375,0.0730578921430399,relative_object_spatial,direct_success,0.1,leave_one_level
3,128,-0.078125,0.3735474922412461,relative_object_spatial,direct_success,0.1,leave_one_level
4,128,-0.1015625,1.1098172611535877,relative_object_spatial,direct_success,0.1,leave_one_level
0,128,0.109375,-0.7867134498690816,relative_object_spatial,direct_terminal_utility,0.1,leave_one_level
1,128,0.0390625,-0.2451766166925608,relative_object_spatial,direct_terminal_utility,0.1,leave_one_level
2,128,-0.09375,0.0477020817629185,relative_object_spatial,direct_terminal_utility,0.1,leave_one_level
3,128,-0.078125,0.3579960941526557,relative_object_spatial,direct_terminal_utility,0.1,leave_one_level
4,128,-0.0859375,1.013599261548996,relative_object_spatial,direct_terminal_utility,0.1,leave_one_level
0,128,0.109375,-0.935130594909187,relative_object_spatial,direct_grounded,0.1,leave_one_level
1,128,0.046875,-0.2933350852782478,relative_object_spatial,direct_grounded,0.1,leave_one_level
2,128,-0.109375,0.053734658639989,relative_object_spatial,direct_grounded,0.1,leave_one_level
3,128,-0.046875,0.4402321093996555,relative_object_spatial,direct_grounded,0.1,leave_one_level
4,128,-0.109375,1.2320282293437614,relative_object_spatial,direct_grounded,0.1,leave_one_level
0,128,0.125,-0.3456417357227424,relative_object_spatial,potential_success,0.1,leave_one_level
1,128,-0.0234375,-0.1377324760648847,relative_object_spatial,potential_success,0.1,leave_one_level
2,128,0.0234375,-0.0034859039223415,relative_object_spatial,potential_success,0.1,leave_one_level
3,128,-0.125,0.132230970617464,relative_object_spatial,potential_success,0.1,leave_one_level
4,128,-0.109375,0.380884294853569,relative_object_spatial,potential_success,0.1,leave_one_level
0,128,0.1171875,-0.6165316704242948,relative_object_spatial,direct_success,0.1,leave_one_cell
1,128,-0.03125,-0.2328579816858136,relative_object_spatial,direct_success,0.1,leave_one_cell
2,128,-0.0625,0.0070486323738681,relative_object_spatial,direct_success,0.1,leave_one_cell
3,128,-0.0859375,0.3117103803162108,relative_object_spatial,direct_success,0.1,leave_one_cell
4,128,-0.046875,0.9765188257203916,relative_object_spatial,direct_success,0.1,leave_one_cell
0,128,0.1171875,-0.5724318951708022,relative_object_spatial,direct_terminal_utility,0.1,leave_one_cell
1,128,-0.0625,-0.1959202571024902,relative_object_spatial,direct_terminal_utility,0.1,leave_one_cell
2,128,0.0078125,0.0220817127510079,relative_object_spatial,direct_terminal_utility,0.1,leave_one_cell
3,128,-0.09375,0.3024382686280046,relative_object_spatial,direct_terminal_utility,0.1,leave_one_cell
4,128,-0.078125,0.9084710484705096,relative_object_spatial,direct_terminal_utility,0.1,leave_one_cell
0,128,0.1171875,-0.6826753941331575,relative_object_spatial,direct_grounded,0.1,leave_one_cell
1,128,-0.046875,-0.2413580624039862,relative_object_spatial,direct_grounded,0.1,leave_one_cell
2,128,0.0,0.0154359225496634,relative_object_spatial,direct_grounded,0.1,leave_one_cell
3,128,-0.1015625,0.3463513405354159,relative_object_spatial,direct_grounded,0.1,leave_one_cell
4,128,-0.078125,1.0618889493114505,relative_object_spatial,direct_grounded,0.1,leave_one_cell
0,128,0.03125,-0.2922617375406571,relative_object_spatial,potential_success,0.1,leave_one_cell
1,128,-0.015625,-0.0775043785116837,relative_object_spatial,potential_success,0.1,leave_one_cell
2,128,0.015625,0.0480669586345063,relative_object_spatial,potential_success,0.1,leave_one_cell
3,128,-0.09375,0.1819979402539438,relative_object_spatial,potential_success,0.1,leave_one_cell
4,128,-0.046875,0.4072146139487598,relative_object_spatial,potential_success,0.1,leave_one_cell
0,128,-0.0703125,-1.0077084091008186,relative_object_spatial,direct_success,1.0,leave_one_task
1,128,0.0546875,-0.4256756132625029,relative_object_spatial,direct_success,1.0,leave_one_task
2,128,-0.0078125,-0.0595359412333783,relative_object_spatial,direct_success,1.0,leave_one_task
3,128,-0.0703125,0.2571379262339441,relative_object_spatial,direct_success,1.0,leave_one_task
4,128,-0.015625,0.9037735196882476,relative_object_spatial,direct_success,1.0,leave_one_task
0,128,-0.0625,-1.004861291080063,relative_object_spatial,direct_terminal_utility,1.0,leave_one_task
1,128,0.0390625,-0.4513945443576496,relative_object_spatial,direct_terminal_utility,1.0,leave_one_task
2,128,0.015625,-0.0692320521320825,relative_object_spatial,direct_terminal_utility,1.0,leave_one_task
3,128,-0.078125,0.2373131755244518,relative_object_spatial,direct_terminal_utility,1.0,leave_one_task
4,128,-0.0234375,0.8400103353449235,relative_object_spatial,direct_terminal_utility,1.0,leave_one_task
0,128,-0.0546875,-1.2006852404457964,relative_object_spatial,direct_grounded,1.0,leave_one_task
1,128,0.015625,-0.5435581607543468,relative_object_spatial,direct_grounded,1.0,leave_one_task
2,128,0.0078125,-0.0816252844438216,relative_object_spatial,direct_grounded,1.0,leave_one_task
3,128,-0.0546875,0.2735207325182274,relative_object_spatial,direct_grounded,1.0,leave_one_task
4,128,-0.0234375,0.9669067037927956,relative_object_spatial,direct_grounded,1.0,leave_one_task
0,128,-0.0546875,-0.2573398234758748,relative_object_spatial,potential_success,1.0,leave_one_task
1,128,0.0390625,-0.1076702483019823,relative_object_spatial,potential_success,1.0,leave_one_task
2,128,0.0078125,-0.0157196066213826,relative_object_spatial,potential_success,1.0,leave_one_task
3,128,-0.03125,0.0655020188007138,relative_object_spatial,potential_success,1.0,leave_one_task
4,128,-0.0703125,0.1878807983922421,relative_object_spatial,potential_success,1.0,leave_one_task
0,128,0.1328125,-0.7541519247575035,relative_object_spatial,direct_success,1.0,leave_one_level
1,128,0.015625,-0.2395125750203299,relative_object_spatial,direct_success,1.0,leave_one_level
2,128,-0.109375,0.0533191991878268,relative_object_spatial,direct_success,1.0,leave_one_level
3,128,-0.03125,0.3401114960632773,relative_object_spatial,direct_success,1.0,leave_one_level
4,128,-0.1171875,0.9657218380223068,relative_object_spatial,direct_success,1.0,leave_one_level
0,128,0.1015625,-0.7160063109550987,relative_object_spatial,direct_terminal_utility,1.0,leave_one_level
1,128,0.0546875,-0.2283104060875069,relative_object_spatial,direct_terminal_utility,1.0,leave_one_level
2,128,-0.0625,0.0446622256099998,relative_object_spatial,direct_terminal_utility,1.0,leave_one_level
3,128,-0.1015625,0.3172599157454602,relative_object_spatial,direct_terminal_utility,1.0,leave_one_level
4,128,-0.1015625,0.8764150157121644,relative_object_spatial,direct_terminal_utility,1.0,leave_one_level
0,128,0.1015625,-0.8502184528045951,relative_object_spatial,direct_grounded,1.0,leave_one_level
1,128,0.0546875,-0.2651838091263984,relative_object_spatial,direct_grounded,1.0,leave_one_level
2,128,-0.0859375,0.0532506813167091,relative_object_spatial,direct_grounded,1.0,leave_one_level
3,128,-0.078125,0.3869585914250826,relative_object_spatial,direct_grounded,1.0,leave_one_level
4,128,-0.1015625,1.0618573467584276,relative_object_spatial,direct_grounded,1.0,leave_one_level
0,128,0.1015625,-0.1898804099084688,relative_object_spatial,potential_success,1.0,leave_one_level
1,128,0.046875,-0.0872319957284114,relative_object_spatial,potential_success,1.0,leave_one_level
