planning_strategy,planning_risk_lambda,episodes,successes,success_rate,mean_final_t,mean_queries,selected_not_max_value_rate,selected_value_mean,max_value_mean,selected_risk_mean
frozen_factor_ridge,0.0,1,0,0.0,280.0,18.0,0.8888888888888888,0.6163917664024565,0.6175919738080766,-0.0044728083247110445
max_value,0.0,1,0,0.0,280.0,18.0,0.0,0.6707179049650828,0.6707179049650828,0.0
