planning_strategy,planning_risk_lambda,suite,task_id,init_state_id,episodes,successes,success_rate,mean_final_t,selected_not_max_value_rate
frozen_factor_ridge,0.0,libero_object_env,7,5,1,0,0.0,280.0,0.8888888888888888
max_value,0.0,libero_object_env,7,5,1,0,0.0,280.0,0.0
