planning_strategy,planning_risk_lambda,episodes,successes,success_rate,mean_final_t,mean_queries,selected_not_max_value_rate,selected_value_mean,max_value_mean,selected_risk_mean
frozen_factor_ridge,0.0,1,1,1.0,110.0,7.0,0.7142857142857143,0.1885949969291687,0.18999178920473372,-0.003319023019173611
max_value,0.0,1,1,1.0,112.0,7.0,0.0,0.2064491467816489,0.2064491467816489,0.0
