id,arm,factor,seed_group,selected_seed,terminal_success,query,t,t_after,selected,num_samples,action_std_mean,action_std_max,action_first_step_l2_std,action_xyz_std_mean,action_rot_std_mean,action_gripper_std_mean,action_pairwise_l2_mean,value_mean,value_std,value_range,future_proprio_std_mean,future_proprio_std_max,future_image_pixel_std_mean,future_image_pixel_std_p95,future_image_pixel_std_max,future_wrist_pixel_std_mean,future_wrist_pixel_std_p95,future_wrist_pixel_std_max,latent_action_across_seed_std_mean,latent_action_across_seed_std_p95,latent_action_across_seed_std_max,latent_future_proprio_across_seed_std_mean,latent_future_proprio_across_seed_std_p95,latent_future_proprio_across_seed_std_max,latent_value_across_seed_std_mean,latent_value_across_seed_std_p95,latent_value_across_seed_std_max,latent_action_copy_std_mean_mean_over_samples,latent_action_copy_std_mean_max_over_samples,latent_action_copy_std_max_mean_over_samples,latent_action_copy_std_max_max_over_samples,latent_action_first_step_copy_l2_std_mean_over_samples,latent_action_first_step_copy_l2_std_max_over_samples,latent_future_proprio_copy_std_mean_mean_over_samples,latent_future_proprio_copy_std_mean_max_over_samples,latent_future_proprio_copy_std_max_mean_over_samples,latent_future_proprio_copy_std_max_max_over_samples,latent_value_element_std_mean_mean_over_samples,latent_value_element_std_mean_max_over_samples,latent_value_element_std_max_mean_over_samples,latent_value_element_std_max_max_over_samples,prediction_error_future_image_mse,prediction_error_future_image_mae,prediction_error_future_image_psnr,prediction_error_future_image_ssim_global,prediction_error_future_wrist_mse,prediction_error_future_wrist_mae,prediction_error_future_wrist_psnr,prediction_error_future_wrist_ssim_global,prediction_error_future_proprio_l2,prediction_error_future_proprio_mae,prediction_error_future_proprio_max_abs,prediction_error_future_proprio_eef_pos_l2,prediction_error_future_proprio_eef_quat_l2,prediction_value_executed_sample,actual_object_state_delta_l2_mean,actual_object_state_delta_l2_max,actual_object_state_num_keys,actual_object_state_delta_l2__alphabet_soup_1_pos,actual_object_state_delta_l2__alphabet_soup_1_quat,actual_object_state_delta_l2__basket_1_pos,actual_object_state_delta_l2__basket_1_quat,actual_object_state_delta_l2__salad_dressing_1_pos,actual_object_state_delta_l2__salad_dressing_1_quat,actual_object_state_delta_l2__cream_cheese_1_pos,actual_object_state_delta_l2__cream_cheese_1_quat,actual_object_state_delta_l2__milk_1_pos,actual_object_state_delta_l2__milk_1_quat,actual_object_state_delta_l2__tomato_sauce_1_pos,actual_object_state_delta_l2__tomato_sauce_1_quat,actual_object_state_delta_l2__butter_1_pos,actual_object_state_delta_l2__butter_1_quat,actual_object_state_delta_l2__orange_juice_1_pos,actual_object_state_delta_l2__orange_juice_1_quat,actual_object_state_delta_l2__ketchup_1_pos,actual_object_state_delta_l2__ketchup_1_quat,actual_object_state_delta_l2__bbq_sauce_1_pos,actual_object_state_delta_l2__bbq_sauce_1_quat,actual_object_state_delta_l2__chocolate_pudding_1_pos,actual_object_state_delta_l2__chocolate_pudding_1_quat,actual_object_state_delta_l2__bigger_alphabet_soup_1_pos,actual_object_state_delta_l2__bigger_alphabet_soup_1_quat,actual_object_state_delta_l2__red_basket_1_pos,actual_object_state_delta_l2__red_basket_1_quat,actual_object_state_delta_l2__red_cream_cheese_1_pos,actual_object_state_delta_l2__red_cream_cheese_1_quat,actual_object_state_delta_l2__red_salad_dressing_1_pos,actual_object_state_delta_l2__red_salad_dressing_1_quat,actual_object_state_delta_l2__green_bbq_sauce_1_pos,actual_object_state_delta_l2__green_bbq_sauce_1_quat,actual_object_state_delta_l2__blue_ketchup_1_pos,actual_object_state_delta_l2__blue_ketchup_1_quat,actual_object_state_delta_l2__yellow_tomato_sauce_1_pos,actual_object_state_delta_l2__yellow_tomato_sauce_1_quat,actual_object_state_delta_l2__green_butter_1_pos,actual_object_state_delta_l2__green_butter_1_quat,actual_object_state_delta_l2__yellow_milk_1_pos,actual_object_state_delta_l2__yellow_milk_1_quat,actual_object_state_delta_l2__green_chocolate_pudding_1_pos,actual_object_state_delta_l2__green_chocolate_pudding_1_quat
Environment_base_t2_i0_g2,action_medoid,Environment,2,3,False,11,176,192,0,3.0,0.002051212126389146,0.015632275491952896,0.018458446487784386,0.0038899595383554697,0.0006011317600496113,0.0008852094179019332,0.013006612658500671,0.41636112332344055,0.001145193469710648,0.0025338828563690186,0.0007612249464727938,0.0018083055038005114,1.0953658819198608,4.242640495300293,56.58229064941406,1.4273531436920166,4.496912479400635,43.176639556884766,0.005951290018856525,0.012476831674575806,0.033125970512628555,0.005077178589999676,0.010137944482266903,0.022386617958545685,0.0052793147042393684,0.010280394926667213,0.022937726229429245,0.008080368240674337,0.00819490198045969,0.01139761321246624,0.012055942788720131,0.022357362012068432,0.023839734494686127,0.00779350691785415,0.007830578833818436,0.008490884055693945,0.008595763705670834,0.007040785159915686,0.007379312068223953,0.007040785159915686,0.007379312068223953,1823.8282470703125,23.63080596923828,15.520964231812691,0.6152882793129694,874.1864013671875,15.944913864135742,18.714763144419432,0.4079770666965404,0.3547585606575012,0.06321711093187332,0.3298261761665344,0.12755638360977173,0.013859127648174763,0.4179754853248596,1.0509195901875953e-05,0.00012838975461065016,14.0,0.0,2.466123125135796e-16,1.4094628242311558e-18,9.341771812940338e-18,1.873898801234995e-05,0.00012838975461065016,0.0,4.2617871473536367e-19,2.7755575615628914e-15,0.0,0.0,2.2989013396965413e-16,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Environment_base_t2_i0_g2,action_medoid,Environment,2,3,False,12,192,208,0,3.0,0.002069768263027072,0.015191866084933281,0.017939362674951553,0.003935601562261581,0.0005923478747718036,0.0009045306360349059,0.013102111406624317,0.4173665940761566,0.001156894490122795,0.002588510513305664,0.0007733968086540699,0.0017238248838111758,1.2195943593978882,4.642796039581299,66.01683044433594,1.6317572593688965,4.966554641723633,44.78342819213867,0.005979094188660383,0.012453529052436352,0.02869136817753315,0.005097804591059685,0.0101285045966506,0.021109089255332947,0.005313370376825333,0.010415625758469105,0.020212728530168533,0.008115508904059729,0.008155814372003078,0.01130982923010985,0.011732560582458973,0.022625990211963654,0.023663336411118507,0.007819633930921555,0.007855255156755447,0.008294311352074146,0.008383678272366524,0.007049597954998414,0.007408243138343096,0.007049597954998414,0.007408243138343096,1822.089111328125,23.610265731811523,15.525107480488687,0.6159500413753329,871.6275634765625,15.929049491882324,18.727494053830714,0.4083492657765476,0.351583331823349,0.06309759616851807,0.3264619708061218,0.12707383930683136,0.014479958452284336,0.41899374127388,1.070554832709047e-05,0.00013265299542368378,14.0,0.0,2.4694384280020005e-16,1.6263032587282567e-18,8.781368311028872e-18,1.722468115231206e-05,0.00013265299542368378,0.0,9.22910705903764e-20,2.7755575615628914e-15,0.0,0.0,2.3776511619229957e-16,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Environment_base_t2_i0_g2,action_medoid,Environment,2,3,False,13,208,224,0,3.0,0.0021017754916101694,0.017865939065814018,0.019590817391872406,0.00403588218614459,0.0005758721381425858,0.0008771640714257956,0.013761140406131744,0.4176909923553467,0.0012012729421257973,0.002670794725418091,0.0008806479745544493,0.0018922986928373575,1.2708216905593872,4.898979663848877,71.7278823852539,1.757248044013977,5.656854152679443,45.26219940185547,0.006002877373248339,0.012654031626880169,0.030073029920458794,0.005093137267976999,0.010113355703651905,0.01840844936668873,0.005318951793015003,0.010370036587119102,0.021614907309412956,0.008051217223207155,0.008122011087834835,0.011389322268466154,0.011733761057257652,0.022483847414453823,0.02331782691180706,0.007833076330522696,0.007884528487920761,0.008225823442141214,0.008242995478212833,0.007021024512747924,0.0073476568795740604,0.007021024512747924,0.0073476568795740604,1831.27490234375,23.679607391357422,15.503268174348756,0.6149094771870959,870.2516479492188,15.942954063415527,18.734355065104648,0.4086810724857783,0.3537711799144745,0.06317301839590073,0.3287859559059143,0.12763766944408417,0.014854220673441887,0.41938287019729614,1.0529213869223973e-05,0.0001301250333254346,14.0,0.0,2.465825673355624e-16,1.6263032587282567e-18,8.781368311028872e-18,1.7283960840426636e-05,0.0001301250333254346,0.0,7.396060649027082e-19,2.7755575615628914e-15,0.0,0.0,2.411300731422627e-16,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Environment_base_t2_i0_g2,action_medoid,Environment,2,3,False,14,224,240,0,3.0,0.002171024214476347,0.019937265664339066,0.022505221888422966,0.004160855896770954,0.0005975621752440929,0.0009219144703820348,0.014109599404036999,0.4171249568462372,0.001231703907251358,0.0026701390743255615,0.000853929144795984,0.0020011772867292166,1.2332221269607544,4.642796039581299,68.99919128417969,1.8098766803741455,5.906681537628174,45.49237060546875,0.006066418252885342,0.012742901220917702,0.034650031477212906,0.005105620715767145,0.010165051557123661,0.02010774239897728,0.0053446656093001366,0.010450105182826519,0.018953535705804825,0.008087885876496633,0.008204534649848938,0.011232155685623487,0.011544879525899887,0.022473173836867016,0.023404894396662712,0.007869209007670483,0.007912513799965382,0.008321528322994709,0.008411940187215805,0.007041631266474724,0.0073823705315589905,0.007041631266474724,0.0073823705315589905,1833.299072265625,23.70448112487793,15.498470422015199,0.6152004734614254,867.435791015625,15.947039604187012,18.748430233873,0.4080434777068876,0.3537772595882416,0.06322965770959854,0.3288135528564453,0.12759189307689667,0.015221950598061085,0.41886550188064575,1.0520382992030501e-05,0.00012939113433600922,14.0,0.0,2.4686500182089535e-16,1.8431436932253575e-18,8.829427237739383e-18,1.7894227549139838e-05,0.00012939113433600922,0.0,1.547998097699759e-18,2.7755575615628914e-15,0.0,0.0,2.4328878302972476e-16,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Environment_base_t2_i0_g2,action_medoid,Environment,2,3,False,15,240,256,0,3.0,0.0021085708867758512,0.01636512763798237,0.018579261377453804,0.004101783502846956,0.0005699869361706078,0.000744683959055692,0.013648283667862415,0.4174318313598633,0.0011859226506203413,0.0026004910469055176,0.0008199216099455953,0.0020392436999827623,1.1856704950332642,4.496912479400635,61.331520080566406,1.8331005573272705,6.018490314483643,49.032867431640625,0.005995435174554586,0.012621830217540264,0.029607493430376053,0.00512823136523366,0.010118703357875347,0.01890484429895878,0.005309526342898607,0.010322287678718567,0.018252287060022354,0.0080698619907101,0.008142841048538685,0.011414565145969391,0.011656894348561764,0.022413752352197964,0.02313770167529583,0.007878049897650877,0.007931981235742569,0.0083383455251654,0.008494478650391102,0.00702183631559213,0.007330748252570629,0.00702183631559213,0.007330748252570629,1835.3131103515625,23.72459602355957,15.493701939159015,0.6156365334454682,864.3172607421875,15.971818923950195,18.76407174756376,0.40803681165058214,0.3489348888397217,0.06264124810695648,0.32366764545440674,0.12746760249137878,0.01560331042855978,0.41910576820373535,1.0927090612010954e-05,0.00013495488940215445,14.0,0.0,2.484003480466374e-16,1.8431436932253575e-18,7.684844577824051e-18,1.802437916271234e-05,0.00013495488940215445,0.0,7.650643269603521e-18,2.7755575615628914e-15,0.0,0.0,2.454300389906674e-16,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Environment_base_t2_i0_g2,action_medoid,Environment,2,3,False,16,256,272,0,3.0,0.0020166225731372833,0.015435256063938141,0.017015332356095314,0.0038454097229987383,0.0005783168599009514,0.0008451787289232016,0.01309226918965578,0.41744694113731384,0.0012094051344320178,0.002836883068084717,0.0008141976431943476,0.0018238635966554284,0.980568528175354,3.5590262413024902,39.63163757324219,1.7760426998138428,5.715476036071777,43.56093978881836,0.005949060432612896,0.012521964497864246,0.028919804841279984,0.005077030975371599,0.010068640112876892,0.0201412346214056,0.005331693682819605,0.010361763648688793,0.021937036886811256,0.008100428618490696,0.008154748938977718,0.011203446115056673,0.012127517722547054,0.022177082176009815,0.023468894883990288,0.00786579834918181,0.00796144362539053,0.008393721034129461,0.008577167056500912,0.007033917897691329,0.007403416093438864,0.007033917897691329,0.007403416093438864,1840.3990478515625,23.77219581604004,15.48168360961589,0.6150949379205206,858.685546875,15.934523582458496,18.792462078157698,0.40840966173802734,0.35333847999572754,0.06285709887742996,0.3288044333457947,0.1269620656967163,0.016541242599487305,0.4191116690635681,1.1052448219508345e-05,0.00013840404056992043,14.0,0.0,2.5060788530238466e-16,1.734723475976807e-18,3.3871558665088805e-18,1.6330234499910116e-05,0.00013840404056992043,0.0,2.0555266674433e-18,2.7755575615628914e-15,0.0,0.0,2.529441577147733e-16,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Environment_base_t2_i0_g2,action_medoid,Environment,2,3,False,17,272,280,0,3.0,0.0019107421394437551,0.014373037032783031,0.016582880169153214,0.0036140475422143936,0.0005690061370842159,0.0008260338800027966,0.012204430997371674,0.41722747683525085,0.0013890156988054514,0.00323408842086792,0.0008315296145156026,0.00210341508500278,0.8552075624465942,2.943920373916626,31.1555233001709,1.6298681497573853,5.3541259765625,40.74582290649414,0.005877668969333172,0.01227790117263794,0.028838779777288437,0.005108790006488562,0.010063247755169868,0.018241852521896362,0.005463276524096727,0.010699419304728508,0.019315505400300026,0.008084496793647608,0.008210123516619205,0.011087866500020027,0.011835852637887001,0.02210543428858121,0.02352900616824627,0.007926239632070065,0.008028869517147541,0.008499091180662314,0.00855331216007471,0.007028054445981979,0.007347592152655125,0.007028054445981979,0.007347592152655125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Environment_base_t2_i0_g2,decoder_medoid,Environment,2,994,False,0,0,16,2,3.0,0.006061481777578592,0.04074877128005028,0.013485781848430634,0.012953006662428379,0.0009118490852415562,0.0008358035702258348,0.04429827630519867,0.09458225965499878,0.0003047166101168841,0.0007339119911193848,0.0016546923434361815,0.007284180726855993,1.761915922164917,7.586537837982178,92.16049194335938,2.6583950519561768,11.853559494018555,53.5806770324707,0.009716074913740158,0.030544597655534744,0.054748810827732086,0.005446781869977713,0.010897098109126091,0.02103116177022457,0.005270957946777344,0.010550165548920631,0.01994013600051403,0.007723117712885141,0.007775348145514727,0.010306395900746187,0.010330342687666416,0.020348766818642616,0.021578898653388023,0.007233751472085714,0.007404109463095665,0.007443653264393409,0.007651530671864748,0.0077544885377089185,0.008007515221834183,0.0077544885377089185,0.008007515221834183,694.502685546875,13.383323669433594,19.714064314336802,0.8172137865521222,265.9412536621094,8.346553802490234,23.88294649154514,0.7283332221206448,0.025777114555239677,0.00618764478713274,0.019459009170532227,0.020885225385427475,0.014475987292826176,0.09425455331802368,3.849328404964587e-09,4.839931552667372e-08,14.0,2.0144854714687894e-13,1.8785605763770497e-12,3.552713958387537e-15,1.001357997995585e-15,3.052101844242306e-12,2.5104607481820454e-11,0.0,9.099120188581284e-19,1.4644810104046061e-09,1.4086163305969961e-10,0.0,2.4659095736444205e-16,,,,,4.839931552667372e-08,3.855697979343788e-09,,,,,,,,,,,,,,,,,,,,,,,,
Environment_base_t2_i0_g2,decoder_medoid,Environment,2,994,False,1,16,32,2,3.0,0.0017089584143832326,0.012027121149003506,0.0052221049554646015,0.003119987202808261,0.0006122707272879779,0.0007659352268092334,0.010298647917807102,0.314226895570755,0.035756152123212814,0.07928577065467834,0.0004805117496289313,0.000871154828928411,0.5253602862358093,1.6996731758117676,10.708251953125,0.7437022924423218,2.1602468490600586,27.78888511657715,0.005692029371857643,0.011472937650978565,0.022525662556290627,0.004987821914255619,0.009816068224608898,0.019167186692357063,0.07166507840156555,0.07935328781604767,0.08938509970903397,0.007597253502657016,0.0076506780460476875,0.009895586098233858,0.01019195094704628,0.020178497458497684,0.02027951553463936,0.007364218899359305,0.007430211640894413,0.007573014125227928,0.007599068805575371,0.008799062886585792,0.009738828986883163,0.008799062886585792,0.009738828986883163,983.8738403320312,16.64582633972168,18.201409473555813,0.7942503211925509,272.2475280761719,8.401918411254883,23.78116415682529,0.7889658890971232,0.02656426467001438,0.0058023943565785885,0.021896034479141235,0.004611218348145485,0.025858936831355095,0.28532636165618896,1.6525473605427464e-15,1.7979529729820765e-14,14.0,0.0,2.511525255744253e-16,1.8431436932253575e-18,3.5893478634721755e-18,1.875145407553179e-15,1.7979529729820765e-14,0.0,2.0165211985156552e-18,2.7755575615628914e-15,0.0,0.0,2.468288103319752e-16,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Environment_base_t2_i0_g2,decoder_medoid,Environment,2,994,False,2,32,48,2,3.0,0.001972056459635496,0.05795828998088837,0.004232178907841444,0.002066476969048381,0.0008362084627151489,0.005096339154988527,0.013460581190884113,0.4302545487880707,0.0006665195105597377,0.0015195012092590332,0.0014731003902852535,0.005403175484389067,0.8862290978431702,3.2998316287994385,47.72373962402344,1.1817665100097656,4.027681827545166,34.56394958496094,0.0061301905661821365,0.011739079840481281,0.08171441406011581,0.005400536116212606,0.010858329012989998,0.020901529118418694,0.004981816280633211,0.00984659418463707,0.021119102835655212,0.008026684789607922,0.008391624316573143,0.021225590258836746,0.029790734872221947,0.02011308508614699,0.02085886150598526,0.007602771278470755,0.007607355713844299,0.007936431715885798,0.008001435548067093,0.006870174314826727,0.00728958286345005,0.006870174314826727,0.00728958286345005,707.169921875,13.828716278076172,19.635565803582406,0.8516943817000612,531.19091796875,13.276599884033203,20.878297197899048,0.6113335564883411,0.0867338702082634,0.017247654497623444,0.07489733397960663,0.041826579719781876,0.07549751549959183,0.4296671748161316,2.9798958698382363e-06,3.460152310138019e-05,14.0,0.0,2.5231804906178e-16,1.6263032587282567e-18,3.998340051969456e-18,7.1170190730729175e-06,3.460152310138019e-05,0.0,9.840141946403321e-19,2.7755575615628914e-15,0.0,0.0,2.4771948420146185e-16,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Environment_base_t2_i0_g2,decoder_medoid,Environment,2,994,False,3,48,64,2,3.0,0.00248018023557961,0.01855798438191414,0.007657925132662058,0.00450173718854785,0.0005646256031468511,0.0021621736232191324,0.017765983939170837,0.48834800720214844,0.0025386514607816935,0.005601316690444946,0.001764207612723112,0.006274519953876734,1.4937801361083984,6.12825870513916,62.940887451171875,1.8252742290496826,5.887840747833252,41.683998107910156,0.006293796934187412,0.014461725950241089,0.029467709362506866,0.005475034471601248,0.01104870717972517,0.02544865384697914,0.006848887540400028,0.012680478394031525,0.02295984886586666,0.008037322200834751,0.008048812858760357,0.013934762217104435,0.015103734098374844,0.022427054742972057,0.02328614704310894,0.007681434042751789,0.007746223825961351,0.008010547142475843,0.008303675800561905,0.0072499824066956835,0.0077438573352992535,0.0072499824066956835,0.0077438573352992535,1024.576904296875,16.62406349182129,18.025357989522927,0.7864057001471765,253.48599243164062,8.068452835083008,24.09126395532773,0.7959553694804137,0.30427423119544983,0.04945621266961098,0.2883087694644928,0.02751099318265915,0.016354918479919434,0.4867887794971466,4.3476520835009746e-05,0.0005399816327296553,14.0,0.0,2.4729546413502104e-16,1.951563910473908e-18,3.6799042000400975e-18,6.868965895720494e-05,0.0005399816327296553,0.0,1.5802253907219277e-18,2.7755575615628914e-15,0.0,0.0,2.460625911935132e-16,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Environment_base_t2_i0_g2,decoder_medoid,Environment,2,994,False,4,64,80,2,3.0,0.0036462668795138597,0.03984726965427399,0.018185103312134743,0.005874874070286751,0.0011591342044994235,0.004421842284500599,0.0228195209056139,0.5847402215003967,0.007437640335410833,0.0163690447807312,0.0015073580434545875,0.003646162571385503,1.4484338760375977,5.792715549468994,88.39432525634766,1.270064115524292,4.496912479400635,64.5652084350586,0.007513129152357578,0.016723597422242165,0.07301479578018188,0.005247390363365412,0.010286925360560417,0.020950252190232277,0.01569984294474125,0.022976450622081757,0.03253861889243126,0.009021136288841566,0.009197835810482502,0.02139678659538428,0.028776610270142555,0.0220402708897988,0.022552337497472763,0.007895230315625668,0.00803336687386036,0.008395605720579624,0.008541574701666832,0.009149158063034216,0.009754156693816185,0.009149158063034216,0.009754156693816185,1373.014404296875,19.698753356933594,16.754052674229733,0.6708140501621744,498.1881408691406,12.533568382263184,21.156869757171872,0.576310725711098,0.388861745595932,0.08228996396064758,0.29899904131889343,0.1240193247795105,0.027841512113809586,0.5788644552230835,4.190994300120666e-05,0.0005289839082996983,14.0,0.0,2.453545443985552e-16,1.8431436932253575e-18,5.222209201006512e-18,5.7755293713918474e-05,0.0005289839082996983,0.0,1.727256485784769e-18,2.7755575615628914e-15,0.0,0.0,2.467487892568281e-16,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Environment_base_t2_i0_g2,decoder_medoid,Environment,2,994,False,5,80,96,2,3.0,0.002049567410722375,0.011654247529804707,0.014093754813075066,0.0037851782981306314,0.0007718109991401434,0.0006760041578672826,0.012175358831882477,0.4244678020477295,0.0009557785233482718,0.002089262008666992,0.0007961979135870934,0.0017680872697383165,0.6347980499267578,2.1602468490600586,23.976839065551758,0.774198055267334,2.494438409805298,24.055492401123047,0.006033988669514656,0.012144745327532291,0.026772454380989075,0.005086884833872318,0.010048148222267628,0.019386298954486847,0.0051488676108419895,0.010182899422943592,0.018915532156825066,0.00819221263130506,0.008238558657467365,0.011463580963512262,0.011894207447767258,0.02417328457037608,0.025101160630583763,0.008139008656144142,0.008199209347367287,0.008812638620535532,0.008925546891987324,0.007045165325204532,0.007356044836342335,0.007045165325204532,0.007356044836342335,976.3344116210938,16.166959762573242,18.234817642601914,0.7985233422070885,281.4498596191406,9.277363777160645,23.63679324487954,0.7966337881139494,0.07591265439987183,0.017005588859319687,0.05451294779777527,0.04590108245611191,0.05541364848613739,0.42372816801071167,2.357291773947844e-05,0.0002933813070907817,14.0,0.0,2.4534611208842843e-16,1.3010426069826053e-18,5.890720943676922e-18,3.663954125863944e-05,0.0002933813070907817,0.0,1.4291927117433866e-19,2.7755575615628914e-15,0.0,0.0,2.487620078018192e-16,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Environment_base_t2_i0_g2,decoder_medoid,Environment,2,3,False,6,96,112,0,3.0,0.011145110242068768,0.6961444616317749,0.011546953581273556,0.00934934988617897,0.0004441344935912639,0.04863531515002251,0.10869409888982773,0.49581801891326904,0.003180495463311672,0.007746696472167969,0.0015877034747973084,0.0065005868673324585,2.047602891921997,9.273618698120117,75.19012451171875,1.7949615716934204,6.649979114532471,40.89824676513672,0.014876317232847214,0.031403977423906326,0.7572808861732483,0.005340279545634985,0.010768788866698742,0.02003834955394268,0.007940445095300674,0.013967682607471943,0.027099672704935074,0.008899259380996227,0.009125998243689537,0.04797292252381643,0.059975773096084595,0.03721943994363149,0.04588675871491432,0.007664053545643886,0.0077172196470201015,0.007947687059640884,0.008049989119172096,0.0074859303422272205,0.007968094199895859,0.0074859303422272205,0.007968094199895859,1013.5322875976562,16.50358009338379,18.072427725136315,0.7940257049595455,269.56231689453125,8.564533233642578,23.824211803807927,0.7897344183210454,0.6354655623435974,0.09467286616563797,0.6224873065948486,0.044124577194452286,0.02938692271709442,0.4999297559261322,6.267844989122634e-05,0.0007814299195337799,14.0,0.0,2.4534611208842843e-16,1.6263032587282567e-18,3.2016106476538253e-18,9.606837894010625e-05,0.0007814299195337799,0.0,6.202286010880663e-18,2.7755575615628914e-15,0.0,0.0,2.506183919636084e-16,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Environment_base_t2_i0_g2,decoder_medoid,Environment,2,994,False,7,112,128,2,3.0,0.005276046227663755,0.04887731745839119,0.049242179840803146,0.010661137290298939,0.0013747165212407708,0.0008247601217590272,0.036774467676877975,0.5659824013710022,0.0032920821104198694,0.007533669471740723,0.0023352468851953745,0.004247851669788361,2.083611011505127,9.899495124816895,82.12591552734375,1.5323361158370972,5.436502456665039,51.25968933105469,0.0091495830565691,0.021872108802199364,0.06416144967079163,0.005580161232501268,0.011008694767951965,0.01900937221944332,0.008032271638512611,0.014311081729829311,0.025181034579873085,0.008396903052926064,0.008471024222671986,0.013397806324064732,0.015083087608218193,0.025113872562845547,0.025577988475561142,0.00823808399339517,0.008352218195796013,0.009422196075320244,0.009649917483329773,0.007590786243478457,0.008129850029945374,0.007590786243478457,0.008129850029945374,1428.937255859375,20.725387573242188,16.58067201378755,0.6811198180831833,652.7342529296875,13.918313980102539,19.98343957505422,0.47869086334516847,0.5163930058479309,0.0957295149564743,0.48692286014556885,0.15727081894874573,0.03848181292414665,0.5643219947814941,2.3873549880270983e-05,0.00030004816442573114,14.0,0.0,2.4731295602975904e-16,1.3010426069826053e-18,3.730663897181825e-18,3.418153389479042e-05,0.00030004816442573114,0.0,1.4248300495711841e-18,2.7755575615628914e-15,0.0,0.0,2.429116193790577e-16,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Environment_base_t2_i0_g2,decoder_medoid,Environment,2,994,False,8,128,144,2,3.0,0.0022588681895285845,0.009273777715861797,0.014343391172587872,0.004254308063536882,0.0006996028241701424,0.0009503448964096606,0.013686378486454487,0.4284377098083496,0.0010290283244103193,0.0023502707481384277,0.0006165943923406303,0.0015113964909687638,1.3313634395599365,5.099019527435303,59.10630798339844,1.7235350608825684,5.792715549468994,35.13782501220703,0.006056459154933691,0.012229327112436295,0.023880839347839355,0.005063500255346298,0.009988333098590374,0.018687918782234192,0.005242846440523863,0.010290642268955708,0.020381849259138107,0.008004721564551195,0.00802010390907526,0.011715945477286974,0.012183159589767456,0.022838062917192776,0.02351674996316433,0.008334362879395485,0.008391831070184708,0.008843551079432169,0.00889754481613636,0.007046966503063838,0.007384754717350006,0.007046966503063838,0.007384754717350006,1723.6314697265625,23.15074920654297,15.76635946115408,0.6286438415580257,764.1884765625,15.210977554321289,19.29879876328725,0.4549565127566464,0.7614440321922302,0.11210791021585464,0.7496376037597656,0.13138605654239655,0.023653535172343254,0.42752549052238464,6.863371709963422e-05,0.00084837328284809,14.0,0.0,2.4534611208842843e-16,1.734723475976807e-18,3.998340051969456e-18,0.00011249875654352015,0.00084837328284809,0.0,1.165516710086821e-19,2.7755575615628914e-15,0.0,0.0,2.421516462899609e-16,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Environment_base_t2_i0_g2,decoder_medoid,Environment,2,994,False,9,144,160,2,3.0,0.0024559067096561193,0.01628103293478489,0.014082268811762333,0.004804381635040045,0.0005890463362447917,0.0010110633447766304,0.015689106658101082,0.39031651616096497,0.0010569861624389887,0.0023665428161621094,0.0007053263252601027,0.0010132514871656895,1.090470552444458,4.109609127044678,48.3758430480957,1.4603617191314697,4.242640495300293,39.63163757324219,0.0061394996009767056,0.013042845763266087,0.028643641620874405,0.005068822763860226,0.01010818500071764,0.019280292093753815,0.00525566516444087,0.010283119976520538,0.01769331842660904,0.008186209946870804,0.008245912380516529,0.012033462213973204,0.012929308228194714,0.0224674300601085,0.02338731847703457,0.008190689918895563,0.008219069801270962,0.008758443407714367,0.00895040761679411,0.007120095348606507,0.007501114625483751,0.007120095348606507,0.007501114625483751,1729.5447998046875,22.931827545166016,15.751485449910895,0.6321700242128503,879.1083374023438,16.3115177154541,18.690379619752928,0.4014007498453641,0.37714245915412903,0.06902298331260681,0.34989142417907715,0.1241370365023613,0.018277062103152275,0.38943639397621155,4.811200990630695e-05,0.000598899979497882,14.0,0.0,2.4534611208842843e-16,1.5178830414797062e-18,3.4285483091569345e-18,7.466815918715494e-05,0.000598899979497882,0.0,1.6744542723271152e-18,2.7755575615628914e-15,0.0,0.0,2.3287491616439876e-16,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
