method,factor,case_id,suite,task_id,init_state_id,rollout_seed,success,final_t,query_count,h16_reference_queries,query_multiplier,requery_count,trigger_rate,max_value_selected_rate,timeout,time_to_success,target_drop_candidate,wrong_object_interaction,official_safety_violation,state_key
maxV-gripper-H8/H16,Object,feedback_object_task0,libero_object_object,0,41,7110000,True,211,18,14,1.2857142857142858,9,0.5,1.0,False,211.0,False,False,False,Object|libero_object_object|task0|init41|seed7110000
maxV-gripper-H8/H16,Object,feedback_object_task0,libero_object_object,0,42,7120000,False,280,25,18,1.3888888888888888,15,0.6,1.0,True,,False,False,False,Object|libero_object_object|task0|init42|seed7120000
maxV-gripper-H8/H16,Object,feedback_object_task0,libero_object_object,0,43,7130000,True,124,10,8,1.25,4,0.4,1.0,False,124.0,False,False,False,Object|libero_object_object|task0|init43|seed7130000
maxV-gripper-H8/H16,Object,feedback_object_task0,libero_object_object,0,44,7140000,False,280,29,18,1.6111111111111112,23,0.7931034482758621,1.0,True,,False,False,False,Object|libero_object_object|task0|init44|seed7140000
maxV-gripper-H8/H16,Object,feedback_object_task0,libero_object_object,0,45,7150000,False,280,24,18,1.3333333333333333,13,0.5416666666666666,1.0,True,,False,False,False,Object|libero_object_object|task0|init45|seed7150000
maxV-gripper-H8/H16,Object,feedback_object_task0,libero_object_object,0,46,7160000,False,280,25,18,1.3888888888888888,15,0.6,1.0,True,,False,False,False,Object|libero_object_object|task0|init46|seed7160000
maxV-gripper-H8/H16,Object,feedback_object_task0,libero_object_object,0,47,7170000,False,280,27,18,1.5,19,0.7037037037037037,1.0,True,,False,False,False,Object|libero_object_object|task0|init47|seed7170000
maxV-gripper-H8/H16,Object,feedback_object_task0,libero_object_object,0,48,7180000,False,280,24,18,1.3333333333333333,13,0.5416666666666666,1.0,True,,False,False,False,Object|libero_object_object|task0|init48|seed7180000
maxV-gripper-H8/H16,Object,feedback_object_task0,libero_object_object,0,49,7190000,True,123,10,8,1.25,4,0.4,1.0,False,123.0,False,False,False,Object|libero_object_object|task0|init49|seed7190000
maxV-gripper-H8/H16,Position,feedback_position_y0p3_task0,libero_object_temp,0,40,7300000,True,204,16,13,1.2307692307692308,6,0.375,1.0,False,204.0,False,False,False,Position|libero_object_temp|task0|init40|seed7300000
maxV-gripper-H8/H16,Position,feedback_position_y0p3_task0,libero_object_temp,0,41,7310000,False,280,20,18,1.1111111111111112,5,0.25,1.0,True,,False,False,False,Position|libero_object_temp|task0|init41|seed7310000
maxV-gripper-H8/H16,Position,feedback_position_y0p3_task0,libero_object_temp,0,42,7320000,False,280,24,18,1.3333333333333333,13,0.5416666666666666,1.0,True,,False,True,False,Position|libero_object_temp|task0|init42|seed7320000
maxV-gripper-H8/H16,Position,feedback_position_y0p3_task0,libero_object_temp,0,43,7330000,True,223,19,14,1.3571428571428572,9,0.47368421052631576,1.0,False,223.0,False,False,False,Position|libero_object_temp|task0|init43|seed7330000
maxV-gripper-H8/H16,Position,feedback_position_y0p3_task0,libero_object_temp,0,44,7340000,True,204,15,13,1.1538461538461537,4,0.26666666666666666,1.0,False,204.0,False,False,False,Position|libero_object_temp|task0|init44|seed7340000
maxV-gripper-H8/H16,Position,feedback_position_y0p3_task0,libero_object_temp,0,45,7350000,False,280,26,18,1.4444444444444444,16,0.6153846153846154,1.0,True,,False,False,False,Position|libero_object_temp|task0|init45|seed7350000
maxV-gripper-H8/H16,Position,feedback_position_y0p3_task0,libero_object_temp,0,46,7360000,False,280,24,18,1.3333333333333333,13,0.5416666666666666,1.0,True,,False,False,False,Position|libero_object_temp|task0|init46|seed7360000
maxV-gripper-H8/H16,Position,feedback_position_y0p3_task0,libero_object_temp,0,47,7370000,False,280,23,18,1.2777777777777777,10,0.43478260869565216,1.0,True,,False,False,False,Position|libero_object_temp|task0|init47|seed7370000
maxV-gripper-H8/H16,Position,feedback_position_y0p3_task0,libero_object_temp,0,48,7380000,True,262,21,17,1.2352941176470589,9,0.42857142857142855,1.0,False,262.0,False,False,False,Position|libero_object_temp|task0|init48|seed7380000
maxV-gripper-H8/H16,Position,feedback_position_y0p3_task0,libero_object_temp,0,49,7390000,False,280,24,18,1.3333333333333333,12,0.5,1.0,True,,False,False,False,Position|libero_object_temp|task0|init49|seed7390000
