planning_strategy,planning_risk_lambda,episodes,successes,success_rate,mean_final_t,mean_queries,selected_not_max_value_rate,selected_value_mean,max_value_mean,selected_risk_mean
max_value_disagreement_requery,1.0,10,5,0.5,247.9,19.8,0.0,0.47593032373301114,0.47593032373301114,-0.17214799220970084
max_value_random_requery_43,0.0,10,4,0.4,253.2,20.0,0.0,0.42087430049091523,0.42087430049091523,0.0
