planning_strategy,planning_risk_lambda,episodes,successes,success_rate,mean_final_t,mean_queries,selected_not_max_value_rate,selected_value_mean,max_value_mean,selected_risk_mean
max_value_scheduled_requery,0.0,20,10,0.5,232.15,16.0,0.0,0.5183327919484871,0.5183327919484871,0.0
max_value,0.0,20,9,0.45,242.2,15.55,0.0,0.4747705398747212,0.4747705398747212,0.0
