state_key,reached_boundary,compared_queries,full_prefix,times_match,candidate_indices_match,sim_state_max_abs_diff,candidate_value_max_abs_diff,candidate_first_action_max_abs_diff,strict_prefix
libero_object_object|task0|init0|seed13100000,True,5,True,True,False,0.6851017066221738,0.240545392036438,2.0063555240631104,False
libero_object_object|task0|init0|seed13100097,True,5,True,True,True,0.01057210541901693,0.0015219449996948242,0.014133214950561523,False
libero_object_object|task0|init10|seed13200000,True,5,True,True,True,0.06957394263176835,0.005168795585632324,0.2230193018913269,False
libero_object_object|task0|init10|seed13200097,True,5,True,True,True,0.18776551628757215,0.020866036415100098,0.6986151784658432,False
libero_object_object|task0|init11|seed13210000,True,5,True,True,False,1.168302585034879,0.21393448114395142,2.005005955696106,False
libero_object_object|task0|init11|seed13210097,True,5,True,True,True,0.23930274511166216,0.0014162063598632812,0.014708507806062698,False
libero_object_object|task0|init12|seed13220000,True,5,True,True,True,0.05902483389478552,0.0011396408081054688,0.008848663419485092,False
libero_object_object|task0|init12|seed13220097,True,5,True,True,False,0.01771307983481049,0.007530003786087036,0.01704499125480652,False
libero_object_object|task0|init13|seed13230000,True,5,True,True,False,0.038925890142068625,0.002132505178451538,0.023886971175670624,False
libero_object_object|task0|init13|seed13230097,True,5,True,True,False,0.03520198868520524,0.0013377368450164795,0.015670478343963623,False
libero_object_object|task0|init14|seed13240000,True,5,True,True,False,0.29165710984313103,0.06239330768585205,2.0084073543548584,False
libero_object_object|task0|init14|seed13240097,True,5,True,True,False,0.04055590978162518,0.004049718379974365,0.01632821559906006,False
libero_object_object|task0|init15|seed13250000,True,5,True,True,False,0.37377790130028066,0.02450472116470337,2.0002453327178955,False
libero_object_object|task0|init15|seed13250097,True,5,True,True,True,0.002434865004280626,0.00028061866760253906,0.009601742029190063,False
libero_object_object|task0|init16|seed13260000,True,5,True,True,True,0.791309638245414,0.020077407360076904,0.16259964555501938,False
libero_object_object|task0|init16|seed13260097,True,5,True,True,False,0.007354472698533621,0.0014576613903045654,0.011393174529075623,False
libero_object_object|task0|init17|seed13270000,True,5,True,True,True,0.005763800070786848,0.001704871654510498,0.010136336088180542,False
libero_object_object|task0|init17|seed13270097,True,5,True,True,False,0.026014990133135255,0.0016995370388031006,0.015942715108394623,False
libero_object_object|task0|init18|seed13280000,True,5,True,True,False,0.026956924547356986,0.002389371395111084,0.13828900456428528,False
libero_object_object|task0|init18|seed13280097,True,5,True,True,True,0.031034281420391274,0.002287238836288452,0.11754110455513,False
libero_object_object|task0|init19|seed13290000,True,5,True,True,False,1.8115043776718662,0.06681609153747559,2.006374716758728,False
libero_object_object|task0|init19|seed13290097,True,5,True,True,True,0.07951627033692103,0.002104461193084717,0.016053467988967896,False
libero_object_object|task0|init1|seed13110000,True,5,True,True,False,2.553464134235127,0.1505259871482849,2.0132452249526978,False
libero_object_object|task0|init1|seed13110097,True,5,True,True,True,0.27045658018575286,0.06946370005607605,2.013827085494995,False
libero_object_object|task0|init20|seed13300000,True,5,True,True,False,0.6508744831509126,0.014413416385650635,0.0905953049659729,False
libero_object_object|task0|init20|seed13300097,True,5,True,True,False,0.03296130029025562,0.0056459903717041016,0.045115888118743896,False
libero_object_object|task0|init21|seed13310000,True,5,True,True,False,2.4981493085157385,0.0804496705532074,2.0140424966812134,False
libero_object_object|task0|init21|seed13310097,True,5,True,True,False,0.022584921174061967,0.0019372999668121338,0.04191160202026367,False
libero_object_object|task0|init22|seed13320000,True,5,True,True,True,0.15858094229124475,0.004226565361022949,0.16632802039384842,False
libero_object_object|task0|init22|seed13320097,True,5,True,True,False,0.040353287231142884,0.002308070659637451,0.04286840558052063,False
libero_object_object|task0|init23|seed13330000,True,5,True,True,False,0.08856408737676535,0.01589009165763855,0.033155567944049835,False
libero_object_object|task0|init23|seed13330097,True,5,True,True,False,0.39349172593526394,0.02197265625,0.1382659673690796,False
libero_object_object|task0|init24|seed13340000,True,5,True,True,True,0.011293178892358424,0.00891101360321045,0.04901418462395668,False
libero_object_object|task0|init24|seed13340097,True,5,True,True,False,0.17614579914800269,0.0025870203971862793,0.01703549176454544,False
libero_object_object|task0|init25|seed13350000,True,5,True,True,True,0.1933140276771014,0.0010446906089782715,0.043961524963378906,False
libero_object_object|task0|init25|seed13350097,True,5,True,True,True,0.5970762531284202,0.00177001953125,0.03739747405052185,False
libero_object_object|task0|init26|seed13360000,True,5,True,True,True,0.13734246790834773,0.010356009006500244,0.04853188991546631,False
libero_object_object|task0|init26|seed13360097,True,5,True,True,False,0.14366915291743,0.010289520025253296,1.969894289970398,False
libero_object_object|task0|init27|seed13370000,True,5,True,True,True,0.0264270732173989,0.0011021196842193604,0.007573217153549194,False
libero_object_object|task0|init27|seed13370097,True,5,True,True,False,0.35891193540702526,0.00902169942855835,0.041966140270233154,False
libero_object_object|task0|init28|seed13380000,True,5,True,True,True,0.2695038092053812,0.01107025146484375,0.09751945734024048,False
libero_object_object|task0|init28|seed13380097,True,5,True,True,True,0.9930402046249814,0.009517550468444824,0.09026837348937988,False
libero_object_object|task0|init29|seed13390000,True,5,True,True,False,0.43064193787500965,0.0011292994022369385,0.007581472396850586,False
libero_object_object|task0|init29|seed13390097,True,5,True,True,False,0.2981364509991536,0.02809646725654602,1.961181640625,False
libero_object_object|task0|init2|seed13120000,True,5,True,True,True,0.015031255271838379,0.002665102481842041,0.055001482367515564,False
libero_object_object|task0|init2|seed13120097,True,5,True,True,True,0.023252151690573986,0.007929980754852295,0.050110578536987305,False
libero_object_object|task0|init30|seed13400000,True,5,True,True,True,0.0,0.0,0.0,True
libero_object_object|task0|init30|seed13400097,True,5,True,True,True,0.0,0.0,0.0,True
libero_object_object|task0|init31|seed13410000,True,5,True,True,True,0.0,0.0,0.0,True
libero_object_object|task0|init31|seed13410097,True,5,True,True,True,0.0,0.0,0.0,True
libero_object_object|task0|init32|seed13420000,True,5,True,True,True,0.0,0.0,0.0,True
libero_object_object|task0|init32|seed13420097,True,5,True,True,True,0.0,0.0,0.0,True
libero_object_object|task0|init33|seed13430000,True,5,True,True,True,0.0,0.0,0.0,True
libero_object_object|task0|init33|seed13430097,True,5,True,True,True,0.0,0.0,0.0,True
libero_object_object|task0|init34|seed13440000,True,5,True,True,True,0.0,0.0,0.0,True
libero_object_object|task0|init34|seed13440097,True,5,True,True,True,0.0,0.0,0.0,True
libero_object_object|task0|init35|seed13450000,True,5,True,True,True,0.0,0.0,0.0,True
libero_object_object|task0|init35|seed13450097,True,5,True,True,True,0.0,0.0,0.0,True
libero_object_object|task0|init36|seed13460000,True,5,True,True,True,0.0,0.0,0.0,True
libero_object_object|task0|init36|seed13460097,True,5,True,True,True,0.0,0.0,0.0,True
libero_object_object|task0|init37|seed13470000,True,5,True,True,True,0.0,0.0,0.0,True
libero_object_object|task0|init37|seed13470097,True,5,True,True,True,0.0,0.0,0.0,True
libero_object_object|task0|init38|seed13480000,True,5,True,True,True,0.0,0.0,0.0,True
libero_object_object|task0|init38|seed13480097,True,5,True,True,True,0.0,0.0,0.0,True
