planning_strategy,planning_risk_lambda,episodes,successes,success_rate,mean_final_t,mean_queries,selected_not_max_value_rate,selected_value_mean,max_value_mean,selected_risk_mean
max_value_scheduled_requery,0.0,16,10,0.625,213.75,14.75,0.0,0.5385090030403753,0.5385090030403753,0.0
max_value,0.0,16,4,0.25,247.9375,16.0,0.0,0.522213421671173,0.522213421671173,0.0
