planning_strategy,planning_risk_lambda,episodes,successes,success_rate,mean_final_t,mean_queries,selected_not_max_value_rate,selected_value_mean,max_value_mean,selected_risk_mean
frozen_factor_ridge,0.0,1,0,0.0,280.0,18.0,0.8888888888888888,0.5239692595269945,0.5252222186989255,-0.002901430447205094
max_value,0.0,1,0,0.0,280.0,18.0,0.0,0.5952757464514838,0.5952757464514838,0.0
