planning_strategy,planning_risk_lambda,suite,task_id,init_state_id,episodes,successes,success_rate,mean_final_t,selected_not_max_value_rate
max_value,0.0,libero_object_object,0,40,1,1,1.0,138.0,0.0
max_value,0.0,libero_object_object,0,41,1,1,1.0,189.0,0.0
max_value,0.0,libero_object_object,0,42,1,1,1.0,202.0,0.0
max_value,0.0,libero_object_object,0,43,1,0,0.0,280.0,0.0
max_value,0.0,libero_object_object,0,44,1,1,1.0,274.0,0.0
max_value,0.0,libero_object_object,0,45,1,1,1.0,198.0,0.0
max_value,0.0,libero_object_object,0,46,1,1,1.0,134.0,0.0
max_value,0.0,libero_object_object,0,47,1,0,0.0,280.0,0.0
max_value,0.0,libero_object_object,0,48,1,1,1.0,257.0,0.0
max_value,0.0,libero_object_object,0,49,1,0,0.0,280.0,0.0
