row_uid,snapshot_id,source_run,position_level,suite,task_id,init_state_id,rollout_id,rollout_seed,query_idx,snapshot_t,phase_at_snapshot,task_description,independent_group,source_commit_success,source_feedback_success,source_feedback_drop,source_feedback_wrong,source_feedback_safety,source_feedback_failure_type,source_feedback_final_t,proposal,proposal_deployable,proposal_execution_horizon,proposal_primitive,strict_replay,feedback_endpoint_replay_max_abs,common_prefix_steps,primitive_steps,continuation_queries,branch_executed_steps,video_num_frames,video_path,branch_started_at,branch_finished_at,perception_localization_used,perception_object,perception_pixel_row,perception_pixel_col,perception_world_x,perception_world_y,perception_world_z,perception_peak_probability,perception_entropy,perception_score_range,perception_confidence_pass,terminal_available,terminal_success,terminal_final_t,terminal_continuation_queries,terminal_goal_progress_max,terminal_target_drop_candidate,terminal_wrong_object_interaction_candidate,terminal_official_safety_violation,terminal_failure_type,terminal_episode_failure_type,terminal_episode_failure_event_t,terminal_episode_safe_task_success,terminal_episode_safety_terminated,terminal_episode_official_safety_violation,terminal_episode_official_safety_violation_t,terminal_episode_official_safety_cost_types,terminal_episode_target_objects,terminal_episode_goal_relevant_objects,terminal_episode_target_drop_candidate,terminal_episode_target_drop_candidate_t,terminal_episode_target_drop_candidate_object,terminal_episode_successful_target_release,terminal_episode_successful_target_release_t,terminal_episode_successful_target_release_objects,terminal_episode_wrong_object_interaction_candidate,terminal_episode_wrong_object_interaction_candidate_t,terminal_episode_kinematic_deadlock_candidate,terminal_episode_episode_goal_progress_initial,terminal_episode_episode_goal_progress_max,terminal_episode_episode_time_to_first_goal_progress,terminal_episode_episode_time_to_first_target_lift,terminal_episode_episode_target_lift_max,terminal_episode_goal_predicates_json,terminal_episode_goal_predicates_satisfied_final_json,terminal_episode_episode_eef_path_length,terminal_episode_episode_eef_net_displacement,terminal_episode_episode_eef_jerk_mean,terminal_episode_episode_eef_dimensionless_jerk_proxy,terminal_utility_v1
invariant_cate_reserve_holdout_20260903__position_x0p2_task2_init5_14|libero_object_temp__task2__init14__rollout1__query4,libero_object_temp__task2__init14__rollout1__query4,invariant_cate_reserve_holdout_20260903__position_x0p2_task2_init5_14,x0.2,libero_object_temp,2,14,1,30101843,4,64,grasp,pick the salad dressing and place it in the basket,x0.2|task2|init14,False,False,True,False,False,target_drop_candidate,280,perception_regrasp_h8,True,8,perception_regrasp,True,0.0,8,23,17,160,0,,2026-09-04T13:49:51+00:00,2026-09-04T13:50:39+00:00,True,salad dressing,123.0,100.0,-0.057558342693333486,-0.1008426837222358,0.07680177688598633,0.10370912182862517,0.3438960072676194,35.11303520202637,True,True,True,224,17,1.0,False,False,False,success,success,-1,True,False,False,-1,,salad_dressing_1,salad_dressing_1,False,-1,,False,-1,,False,-1,False,0.0,1.0,224,165,0.22491873833732873,"[[""in"", ""salad_dressing_1"", ""basket_1_contain_region""]]",[1],1.1260170595435541,0.38969382650750933,8.366636359931961,50137610.76247506,3.0
invariant_cate_reserve_holdout_20260903__position_x0p2_task2_init15_24|libero_object_temp__task2__init22__rollout0__query4,libero_object_temp__task2__init22__rollout0__query4,invariant_cate_reserve_holdout_20260903__position_x0p2_task2_init15_24,x0.2,libero_object_temp,2,22,0,30103298,4,64,grasp,pick the salad dressing and place it in the basket,x0.2|task2|init22,False,False,False,False,False,kinematic_deadlock_candidate,280,perception_regrasp_h8,True,8,perception_regrasp,True,0.0,8,24,23,216,0,,2026-09-04T13:50:46+00:00,2026-09-04T13:51:48+00:00,True,salad dressing,123.0,84.0,-0.06336331113240501,-0.15943051345720471,0.07331438362598419,0.044265553303888955,0.4158324703323958,19.071407556533813,True,True,False,280,23,0.0,False,False,False,timeout_no_goal,timeout_no_goal,280,False,False,False,-1,,salad_dressing_1,salad_dressing_1,False,-1,,False,-1,,False,-1,False,0.0,0.0,-1,245,0.19419899360031698,"[[""in"", ""salad_dressing_1"", ""basket_1_contain_region""]]",[0],1.6002965632641721,0.29461931705532857,7.363976723423045,118668525.50256059,0.0
invariant_cate_reserve_holdout_20260903__position_x0p2_task2_init15_24|libero_object_temp__task2__init23__rollout0__query4,libero_object_temp__task2__init23__rollout0__query4,invariant_cate_reserve_holdout_20260903__position_x0p2_task2_init15_24,x0.2,libero_object_temp,2,23,0,30103492,4,64,approach,pick the salad dressing and place it in the basket,x0.2|task2|init23,False,False,False,False,False,kinematic_deadlock_candidate,280,perception_regrasp_h8,True,8,perception_regrasp,True,0.0,8,25,23,216,0,,2026-09-04T13:51:55+00:00,2026-09-04T13:52:57+00:00,True,salad dressing,123.0,84.0,-0.012403732403388101,-0.15096692968664935,0.10392841696739197,0.03200028170102995,0.43814775518610305,17.256023168563843,True,True,False,280,23,0.0,False,False,False,timeout_no_goal,timeout_no_goal,280,False,False,False,-1,,salad_dressing_1,salad_dressing_1,False,-1,,False,-1,,False,-1,False,0.0,0.0,-1,-1,0.0017896642832985615,"[[""in"", ""salad_dressing_1"", ""basket_1_contain_region""]]",[0],1.6232060340193946,0.21495968459847836,7.841955246014922,144836580.78249475,0.0
invariant_cate_reserve_holdout_20260903__position_x0p2_task2_init15_24|libero_object_temp__task2__init23__rollout1__query4,libero_object_temp__task2__init23__rollout1__query4,invariant_cate_reserve_holdout_20260903__position_x0p2_task2_init15_24,x0.2,libero_object_temp,2,23,1,30103589,4,64,approach,pick the salad dressing and place it in the basket,x0.2|task2|init23,False,False,False,False,False,timeout_no_goal,280,perception_regrasp_h8,True,8,perception_regrasp,True,0.0,8,25,23,216,0,,2026-09-04T13:53:04+00:00,2026-09-04T13:54:06+00:00,True,salad dressing,123.0,84.0,-0.03770078915642072,-0.15516837256191926,0.08873117715120327,0.03729345824554945,0.42715523711570375,18.083252668380737,True,True,False,280,23,0.0,False,False,False,timeout_no_goal,timeout_no_goal,280,False,False,False,-1,,salad_dressing_1,salad_dressing_1,False,-1,,False,-1,,False,-1,False,0.0,0.0,-1,-1,0.0021916950105210636,"[[""in"", ""salad_dressing_1"", ""basket_1_contain_region""]]",[0],1.5845106408154046,0.13193276874500062,7.582180635926053,134626008.62469256,0.0
invariant_cate_reserve_holdout_20260903__position_x0p2_task2_init5_14|libero_object_temp__task2__init7__rollout0__query4,libero_object_temp__task2__init7__rollout0__query4,invariant_cate_reserve_holdout_20260903__position_x0p2_task2_init5_14,x0.2,libero_object_temp,2,7,0,30100388,4,64,approach,pick the salad dressing and place it in the basket,x0.2|task2|init7,False,False,False,False,False,kinematic_deadlock_candidate,280,perception_regrasp_h8,True,8,perception_regrasp,True,0.0,8,23,24,216,0,,2026-09-04T13:54:12+00:00,2026-09-04T13:55:16+00:00,True,salad dressing,123.0,100.0,-0.060526290646082836,-0.10115636801298106,0.07501877844333649,0.0451449204181057,0.3700656144944431,22.11665630340576,True,True,False,280,24,0.0,True,False,False,target_drop_candidate,target_drop_candidate,218,False,False,False,-1,,salad_dressing_1,salad_dressing_1,True,218,salad_dressing_1,False,-1,,False,-1,False,0.0,0.0,-1,137,0.2058746110087979,"[[""in"", ""salad_dressing_1"", ""basket_1_contain_region""]]",[0],1.1620507259950283,0.37389463335755024,6.085549163560032,193653169.60669464,-1.0
invariant_cate_reserve_holdout_20260903__position_x0p2_task9_init5_14|libero_object_temp__task9__init5__rollout0__query4,libero_object_temp__task9__init5__rollout0__query4,invariant_cate_reserve_holdout_20260903__position_x0p2_task9_init5_14,x0.2,libero_object_temp,9,5,0,30700000,4,64,approach,pick the orange juice and place it in the basket,x0.2|task9|init5,False,False,False,False,False,kinematic_deadlock_candidate,280,perception_regrasp_h8,True,8,perception_regrasp,True,0.0,8,25,23,216,0,,2026-09-04T13:49:46+00:00,2026-09-04T13:50:49+00:00,True,orange juice,60.0,132.0,-0.4646650656560394,0.018255033210236055,0.16763347387313843,0.008831053235721264,0.7233730960181669,10.91121792793274,True,True,False,280,23,0.0,False,True,False,wrong_object_interaction_candidate,wrong_object_interaction_candidate,158,False,False,False,-1,,orange_juice_1,orange_juice_1,False,-1,,False,-1,,True,158,True,0.0,0.0,-1,-1,3.58046925441613e-14,"[[""in"", ""orange_juice_1"", ""basket_1_contain_region""]]",[0],1.258447572840408,0.33945217945753153,6.093859873660373,155059723.8560137,-0.5
invariant_cate_reserve_holdout_20260903__position_x0p2_task9_init5_14|libero_object_temp__task9__init5__rollout1__query4,libero_object_temp__task9__init5__rollout1__query4,invariant_cate_reserve_holdout_20260903__position_x0p2_task9_init5_14,x0.2,libero_object_temp,9,5,1,30700097,4,64,approach,pick the orange juice and place it in the basket,x0.2|task9|init5,False,False,False,False,False,kinematic_deadlock_candidate,280,perception_regrasp_h8,True,8,perception_regrasp,True,0.0,8,25,23,216,0,,2026-09-04T13:50:55+00:00,2026-09-04T13:51:56+00:00,True,orange juice,60.0,132.0,-0.47352887065051763,0.018373898466403665,0.16449251770973206,0.00905016531984179,0.7223583906628348,11.112985610961914,True,True,False,280,23,0.0,False,True,False,wrong_object_interaction_candidate,wrong_object_interaction_candidate,154,False,False,False,-1,,orange_juice_1,orange_juice_1,False,-1,,False,-1,,True,154,True,0.0,0.0,-1,-1,2.373101715136272e-15,"[[""in"", ""orange_juice_1"", ""basket_1_contain_region""]]",[0],1.2708465082566287,0.33322274794239626,6.587220572285821,159237378.36437652,-0.5
invariant_cate_reserve_holdout_20260903__position_x0p2_task9_init5_14|libero_object_temp__task9__init7__rollout0__query4,libero_object_temp__task9__init7__rollout0__query4,invariant_cate_reserve_holdout_20260903__position_x0p2_task9_init5_14,x0.2,libero_object_temp,9,7,0,30700388,4,64,approach,pick the orange juice and place it in the basket,x0.2|task9|init7,False,False,False,True,False,wrong_object_interaction_candidate,280,perception_regrasp_h8,True,8,perception_regrasp,True,0.0,8,25,23,216,0,,2026-09-04T13:52:02+00:00,2026-09-04T13:53:02+00:00,True,orange juice,68.0,140.0,-0.4344680891020578,0.05432448557565155,0.1408075988292694,0.011551572333868837,0.6662645627224053,11.524549722671509,True,True,False,280,23,0.0,False,True,False,wrong_object_interaction_candidate,wrong_object_interaction_candidate,153,False,False,False,-1,,orange_juice_1,orange_juice_1,False,-1,,False,-1,,True,153,True,0.0,0.0,-1,-1,6.084022174945858e-14,"[[""in"", ""orange_juice_1"", ""basket_1_contain_region""]]",[0],1.1371214104388851,0.33407573690496517,6.538262789522985,235454200.74041986,-0.5
invariant_cate_reserve_holdout_20260903__position_x0p2_task9_init5_14|libero_object_temp__task9__init7__rollout1__query4,libero_object_temp__task9__init7__rollout1__query4,invariant_cate_reserve_holdout_20260903__position_x0p2_task9_init5_14,x0.2,libero_object_temp,9,7,1,30700485,4,64,approach,pick the orange juice and place it in the basket,x0.2|task9|init7,False,False,True,True,False,target_drop_candidate,280,perception_regrasp_h8,True,8,perception_regrasp,True,0.0,8,25,23,216,0,,2026-09-04T13:53:09+00:00,2026-09-04T13:54:09+00:00,True,orange juice,68.0,140.0,-0.44229863357010224,0.05464407361977261,0.13781201839447021,0.009013521732790908,0.7258774306274496,10.830648422241211,True,True,False,280,23,0.0,False,False,False,kinematic_deadlock_candidate,kinematic_deadlock_candidate,280,False,False,False,-1,,orange_juice_1,orange_juice_1,False,-1,,False,-1,,False,-1,True,0.0,0.0,-1,-1,3.5258419933681395e-09,"[[""in"", ""orange_juice_1"", ""basket_1_contain_region""]]",[0],0.8606089103431628,0.3570175933133799,6.193930595023549,330421476.7713056,0.0
signed_vof_new_task_holdout_20260903__position_y0p1_task4_init15_24|libero_object_temp__task4__init17__rollout0__query4,libero_object_temp__task4__init17__rollout0__query4,signed_vof_new_task_holdout_20260903__position_y0p1_task4_init15_24,y0.1,libero_object_temp,4,17,0,20002328,4,64,approach,pick the ketchup and place it in the basket,y0.1|task4|init17,False,False,False,False,False,timeout_no_goal,280,perception_regrasp_h8,True,8,perception_regrasp,True,0.0,8,25,23,216,0,,2026-09-04T13:49:47+00:00,2026-09-04T13:50:50+00:00,True,ketchup,115.0,84.0,0.11131718196680429,-0.12836915318421738,0.20547789335250854,0.1253711994423119,0.31033687579480046,24.209262132644653,True,True,False,280,23,0.0,False,True,False,wrong_object_interaction_candidate,wrong_object_interaction_candidate,242,False,False,False,-1,,ketchup_1,ketchup_1,False,-1,,False,-1,,True,242,False,0.0,0.0,-1,-1,0.0,"[[""in"", ""ketchup_1"", ""basket_1_contain_region""]]",[0],1.6481446886978282,0.5004253850826729,7.074366056201928,110056953.88447234,-0.5
