case_id,rollouts,baseline_success_rate,difficulty_gate_rate,q0_candidate_value_mean_mean,q0_candidate_value_mean_std,q0_candidate_value_std_mean,q0_candidate_value_std_std,q0_candidate_value_range_mean,q0_candidate_value_range_std,q0_candidate_action_internal_consistency_mean_mean,q0_candidate_action_internal_consistency_mean_std,q0_candidate_action_consensus_first_mean_mean,q0_candidate_action_consensus_first_mean_std
goal_mug_task9_init0_adaptive_confirm,30,0.9333333333333333,1.0,0.16177922189235688,0.0007957994563462377,0.0013477295559520522,0.0005972727051618568,0.00352076788743337,0.0016352573651898814,0.02416875207175811,0.0006058662651115992,0.011471861756096284,0.0024894251625767355
long_milk_task9_init0_adaptive_confirm,30,0.7,1.0,0.09072178875406584,0.00022807756397453328,0.00047583147291637334,0.00018744914590311244,0.0012310564517974854,0.00047750676337860403,0.01973265272875627,0.00032751874163213,0.0038171809477110705,0.000588753849156769
long_mug_task4_init0_adaptive_confirm,30,0.7666666666666667,0.43333333333333335,0.08849022686481475,0.00044864413535777907,0.0006017292723602926,0.0002885508466964072,0.0015364418427149455,0.0007202370906892286,0.021227672634025415,0.0006332258105546165,0.04063916290178895,0.01878172957120111
milk_task5_init0_adaptive_confirm,30,0.4666666666666667,1.0,0.33095627029736835,0.00044133564000263325,0.0005454858289643501,0.00023958883530420075,0.001441394289334615,0.0006775030028439215,0.021830824203789234,0.00024819823345482837,0.020590965216979385,0.01024089178295788
spatial_mug_task0_init0_adaptive_confirm,30,0.7333333333333333,1.0,0.4557699749867121,0.0006459543557350814,0.0009936968252683678,0.0004438784181677247,0.0025474121173222858,0.0011045215234570377,0.02345290711770455,0.000400906353832481,0.02321317062402765,0.0069432475392291314
yellow_task8_init0_adaptive_confirm,30,0.23333333333333334,1.0,0.3105076879262924,0.004663474850388914,0.006991019779040168,0.003204618974531318,0.01764957110087077,0.008255197348918249,0.022902542973558107,0.00032433582425599595,0.014991195981080334,0.004462032433339127
