case_id,suite,task_id,init_state_id,rollout_seed,strategy_id,baseline_success,success,delta,baseline_strategy_id
goal_mug_task9_init0_adaptive_confirm,libero_goal_with_mug,9,0,760000,action_l1_replay,False,False,0,action_l1
goal_mug_task9_init0_adaptive_confirm,libero_goal_with_mug,9,0,760097,action_l1_replay,True,True,0,action_l1
goal_mug_task9_init0_adaptive_confirm,libero_goal_with_mug,9,0,760194,action_l1_replay,True,True,0,action_l1
goal_mug_task9_init0_adaptive_confirm,libero_goal_with_mug,9,0,760291,action_l1_replay,True,True,0,action_l1
goal_mug_task9_init0_adaptive_confirm,libero_goal_with_mug,9,0,760388,action_l1_replay,False,False,0,action_l1
goal_mug_task9_init0_adaptive_confirm,libero_goal_with_mug,9,0,760485,action_l1_replay,True,True,0,action_l1
goal_mug_task9_init0_adaptive_confirm,libero_goal_with_mug,9,0,760582,action_l1_replay,True,True,0,action_l1
goal_mug_task9_init0_adaptive_confirm,libero_goal_with_mug,9,0,760679,action_l1_replay,True,True,0,action_l1
goal_mug_task9_init0_adaptive_confirm,libero_goal_with_mug,9,0,760776,action_l1_replay,True,True,0,action_l1
goal_mug_task9_init0_adaptive_confirm,libero_goal_with_mug,9,0,760873,action_l1_replay,True,True,0,action_l1
goal_mug_task9_init0_adaptive_confirm,libero_goal_with_mug,9,0,760970,action_l1_replay,True,True,0,action_l1
goal_mug_task9_init0_adaptive_confirm,libero_goal_with_mug,9,0,761067,action_l1_replay,True,True,0,action_l1
goal_mug_task9_init0_adaptive_confirm,libero_goal_with_mug,9,0,761164,action_l1_replay,True,True,0,action_l1
goal_mug_task9_init0_adaptive_confirm,libero_goal_with_mug,9,0,761261,action_l1_replay,True,True,0,action_l1
goal_mug_task9_init0_adaptive_confirm,libero_goal_with_mug,9,0,761358,action_l1_replay,True,True,0,action_l1
goal_mug_task9_init0_adaptive_confirm,libero_goal_with_mug,9,0,761455,action_l1_replay,True,True,0,action_l1
goal_mug_task9_init0_adaptive_confirm,libero_goal_with_mug,9,0,761552,action_l1_replay,True,True,0,action_l1
goal_mug_task9_init0_adaptive_confirm,libero_goal_with_mug,9,0,761649,action_l1_replay,True,True,0,action_l1
goal_mug_task9_init0_adaptive_confirm,libero_goal_with_mug,9,0,761746,action_l1_replay,True,True,0,action_l1
goal_mug_task9_init0_adaptive_confirm,libero_goal_with_mug,9,0,761843,action_l1_replay,True,True,0,action_l1
goal_mug_task9_init0_adaptive_confirm,libero_goal_with_mug,9,0,761940,action_l1_replay,True,True,0,action_l1
goal_mug_task9_init0_adaptive_confirm,libero_goal_with_mug,9,0,762037,action_l1_replay,True,True,0,action_l1
goal_mug_task9_init0_adaptive_confirm,libero_goal_with_mug,9,0,762134,action_l1_replay,True,True,0,action_l1
goal_mug_task9_init0_adaptive_confirm,libero_goal_with_mug,9,0,762231,action_l1_replay,False,False,0,action_l1
goal_mug_task9_init0_adaptive_confirm,libero_goal_with_mug,9,0,762328,action_l1_replay,True,True,0,action_l1
goal_mug_task9_init0_adaptive_confirm,libero_goal_with_mug,9,0,762425,action_l1_replay,True,True,0,action_l1
goal_mug_task9_init0_adaptive_confirm,libero_goal_with_mug,9,0,762522,action_l1_replay,True,True,0,action_l1
goal_mug_task9_init0_adaptive_confirm,libero_goal_with_mug,9,0,762619,action_l1_replay,True,True,0,action_l1
goal_mug_task9_init0_adaptive_confirm,libero_goal_with_mug,9,0,762716,action_l1_replay,True,True,0,action_l1
goal_mug_task9_init0_adaptive_confirm,libero_goal_with_mug,9,0,762813,action_l1_replay,True,True,0,action_l1
goal_mug_task9_init0_adaptive_confirm,libero_goal_with_mug,9,0,760000,max_value,False,True,1,action_l1
goal_mug_task9_init0_adaptive_confirm,libero_goal_with_mug,9,0,760097,max_value,True,True,0,action_l1
goal_mug_task9_init0_adaptive_confirm,libero_goal_with_mug,9,0,760194,max_value,True,True,0,action_l1
goal_mug_task9_init0_adaptive_confirm,libero_goal_with_mug,9,0,760291,max_value,True,True,0,action_l1
goal_mug_task9_init0_adaptive_confirm,libero_goal_with_mug,9,0,760388,max_value,False,False,0,action_l1
goal_mug_task9_init0_adaptive_confirm,libero_goal_with_mug,9,0,760485,max_value,True,True,0,action_l1
goal_mug_task9_init0_adaptive_confirm,libero_goal_with_mug,9,0,760582,max_value,True,True,0,action_l1
goal_mug_task9_init0_adaptive_confirm,libero_goal_with_mug,9,0,760679,max_value,True,True,0,action_l1
goal_mug_task9_init0_adaptive_confirm,libero_goal_with_mug,9,0,760776,max_value,True,True,0,action_l1
goal_mug_task9_init0_adaptive_confirm,libero_goal_with_mug,9,0,760873,max_value,True,True,0,action_l1
goal_mug_task9_init0_adaptive_confirm,libero_goal_with_mug,9,0,760970,max_value,True,True,0,action_l1
goal_mug_task9_init0_adaptive_confirm,libero_goal_with_mug,9,0,761067,max_value,True,True,0,action_l1
goal_mug_task9_init0_adaptive_confirm,libero_goal_with_mug,9,0,761164,max_value,True,True,0,action_l1
goal_mug_task9_init0_adaptive_confirm,libero_goal_with_mug,9,0,761261,max_value,True,True,0,action_l1
goal_mug_task9_init0_adaptive_confirm,libero_goal_with_mug,9,0,761358,max_value,True,True,0,action_l1
goal_mug_task9_init0_adaptive_confirm,libero_goal_with_mug,9,0,761455,max_value,True,True,0,action_l1
goal_mug_task9_init0_adaptive_confirm,libero_goal_with_mug,9,0,761552,max_value,True,False,-1,action_l1
goal_mug_task9_init0_adaptive_confirm,libero_goal_with_mug,9,0,761649,max_value,True,True,0,action_l1
goal_mug_task9_init0_adaptive_confirm,libero_goal_with_mug,9,0,761746,max_value,True,True,0,action_l1
goal_mug_task9_init0_adaptive_confirm,libero_goal_with_mug,9,0,761843,max_value,True,True,0,action_l1
goal_mug_task9_init0_adaptive_confirm,libero_goal_with_mug,9,0,761940,max_value,True,True,0,action_l1
goal_mug_task9_init0_adaptive_confirm,libero_goal_with_mug,9,0,762037,max_value,True,True,0,action_l1
goal_mug_task9_init0_adaptive_confirm,libero_goal_with_mug,9,0,762134,max_value,True,True,0,action_l1
goal_mug_task9_init0_adaptive_confirm,libero_goal_with_mug,9,0,762231,max_value,False,True,1,action_l1
goal_mug_task9_init0_adaptive_confirm,libero_goal_with_mug,9,0,762328,max_value,True,True,0,action_l1
goal_mug_task9_init0_adaptive_confirm,libero_goal_with_mug,9,0,762425,max_value,True,True,0,action_l1
goal_mug_task9_init0_adaptive_confirm,libero_goal_with_mug,9,0,762522,max_value,True,True,0,action_l1
goal_mug_task9_init0_adaptive_confirm,libero_goal_with_mug,9,0,762619,max_value,True,True,0,action_l1
goal_mug_task9_init0_adaptive_confirm,libero_goal_with_mug,9,0,762716,max_value,True,True,0,action_l1
goal_mug_task9_init0_adaptive_confirm,libero_goal_with_mug,9,0,762813,max_value,True,True,0,action_l1
goal_mug_task9_init0_adaptive_confirm,libero_goal_with_mug,9,0,760000,max_value_replay,False,True,1,action_l1
goal_mug_task9_init0_adaptive_confirm,libero_goal_with_mug,9,0,760097,max_value_replay,True,True,0,action_l1
goal_mug_task9_init0_adaptive_confirm,libero_goal_with_mug,9,0,760194,max_value_replay,True,True,0,action_l1
goal_mug_task9_init0_adaptive_confirm,libero_goal_with_mug,9,0,760291,max_value_replay,True,True,0,action_l1
goal_mug_task9_init0_adaptive_confirm,libero_goal_with_mug,9,0,760388,max_value_replay,False,False,0,action_l1
goal_mug_task9_init0_adaptive_confirm,libero_goal_with_mug,9,0,760485,max_value_replay,True,True,0,action_l1
goal_mug_task9_init0_adaptive_confirm,libero_goal_with_mug,9,0,760582,max_value_replay,True,True,0,action_l1
goal_mug_task9_init0_adaptive_confirm,libero_goal_with_mug,9,0,760679,max_value_replay,True,True,0,action_l1
goal_mug_task9_init0_adaptive_confirm,libero_goal_with_mug,9,0,760776,max_value_replay,True,True,0,action_l1
goal_mug_task9_init0_adaptive_confirm,libero_goal_with_mug,9,0,760873,max_value_replay,True,True,0,action_l1
goal_mug_task9_init0_adaptive_confirm,libero_goal_with_mug,9,0,760970,max_value_replay,True,True,0,action_l1
goal_mug_task9_init0_adaptive_confirm,libero_goal_with_mug,9,0,761067,max_value_replay,True,True,0,action_l1
goal_mug_task9_init0_adaptive_confirm,libero_goal_with_mug,9,0,761164,max_value_replay,True,True,0,action_l1
goal_mug_task9_init0_adaptive_confirm,libero_goal_with_mug,9,0,761261,max_value_replay,True,True,0,action_l1
goal_mug_task9_init0_adaptive_confirm,libero_goal_with_mug,9,0,761358,max_value_replay,True,True,0,action_l1
goal_mug_task9_init0_adaptive_confirm,libero_goal_with_mug,9,0,761455,max_value_replay,True,True,0,action_l1
goal_mug_task9_init0_adaptive_confirm,libero_goal_with_mug,9,0,761552,max_value_replay,True,False,-1,action_l1
goal_mug_task9_init0_adaptive_confirm,libero_goal_with_mug,9,0,761649,max_value_replay,True,True,0,action_l1
goal_mug_task9_init0_adaptive_confirm,libero_goal_with_mug,9,0,761746,max_value_replay,True,True,0,action_l1
goal_mug_task9_init0_adaptive_confirm,libero_goal_with_mug,9,0,761843,max_value_replay,True,True,0,action_l1
goal_mug_task9_init0_adaptive_confirm,libero_goal_with_mug,9,0,761940,max_value_replay,True,True,0,action_l1
goal_mug_task9_init0_adaptive_confirm,libero_goal_with_mug,9,0,762037,max_value_replay,True,True,0,action_l1
goal_mug_task9_init0_adaptive_confirm,libero_goal_with_mug,9,0,762134,max_value_replay,True,True,0,action_l1
goal_mug_task9_init0_adaptive_confirm,libero_goal_with_mug,9,0,762231,max_value_replay,False,True,1,action_l1
goal_mug_task9_init0_adaptive_confirm,libero_goal_with_mug,9,0,762328,max_value_replay,True,True,0,action_l1
goal_mug_task9_init0_adaptive_confirm,libero_goal_with_mug,9,0,762425,max_value_replay,True,True,0,action_l1
goal_mug_task9_init0_adaptive_confirm,libero_goal_with_mug,9,0,762522,max_value_replay,True,True,0,action_l1
