planning_strategy,planning_risk_lambda,episodes,successes,success_rate,mean_final_t,mean_queries,selected_not_max_value_rate,selected_value_mean,max_value_mean,selected_risk_mean
frozen_factor_ridge,0.0,1,0,0.0,280.0,18.0,1.0,0.39005399578147465,0.3957832323180305,-0.0027123483383034437
max_value,0.0,1,0,0.0,280.0,18.0,0.0,0.38996407555209267,0.38996407555209267,0.0
