suite,task_id,episode_id,pair_id,rollout_id,rollout_seed,init_state_id,base_seed,query_idx,t,task_description,task_level,task_level_id,intervention_mode,intervention_start_t,intervention_end_t,intervention_start_query,intervention_end_query,num_samples,action_std_mean,action_std_max,action_first_step_l2_std,action_xyz_std_mean,action_rot_std_mean,action_gripper_std_mean,action_pairwise_l2_mean,value_mean,value_std,value_range,future_proprio_std_mean,future_proprio_std_max,future_image_pixel_std_mean,future_image_pixel_std_p95,future_image_pixel_std_max,future_wrist_pixel_std_mean,future_wrist_pixel_std_p95,future_wrist_pixel_std_max,latent_action_across_seed_std_mean,latent_action_across_seed_std_p95,latent_action_across_seed_std_max,latent_future_proprio_across_seed_std_mean,latent_future_proprio_across_seed_std_p95,latent_future_proprio_across_seed_std_max,latent_value_across_seed_std_mean,latent_value_across_seed_std_p95,latent_value_across_seed_std_max,latent_action_copy_std_mean_mean_over_samples,latent_action_copy_std_mean_max_over_samples,latent_action_copy_std_max_mean_over_samples,latent_action_copy_std_max_max_over_samples,latent_action_first_step_copy_l2_std_mean_over_samples,latent_action_first_step_copy_l2_std_max_over_samples,latent_future_proprio_copy_std_mean_mean_over_samples,latent_future_proprio_copy_std_mean_max_over_samples,latent_future_proprio_copy_std_max_mean_over_samples,latent_future_proprio_copy_std_max_max_over_samples,latent_value_element_std_mean_mean_over_samples,latent_value_element_std_mean_max_over_samples,latent_value_element_std_max_mean_over_samples,latent_value_element_std_max_max_over_samples,planning_strategy,planning_risk_lambda,selected_sample_idx,selected_value,selected_value_z,selected_risk,selected_planning_score,max_value_sample_idx,max_value,max_value_selected,candidate_value_mean,candidate_value_std,candidate_value_range,candidate_action_internal_consistency_mean,candidate_action_internal_consistency_std,candidate_value_internal_consistency_mean,candidate_value_internal_consistency_std,selected_seed,max_value_seed,t_after,executed_steps,intervention_steps,intervention_applied,chunk_success,observed_goal_progress_end,observed_goal_progress_delta,observed_target_lift_max,observed_target_eef_distance_min,observed_non_target_displacement_max,observed_non_target_lift_max,observed_target_drop_candidate,observed_wrong_object_interaction_candidate,observed_official_safety_violation,observed_official_safety_cost_sum,observed_robot_contact_count_sum,observed_robot_contact_count_max,observed_robot_target_contact_count_sum,observed_action_motion_norm_mean,observed_action_motion_norm_max,observed_action_sign_flip_rate,observed_eef_path_length,observed_eef_net_displacement,observed_eef_speed_mean,observed_eef_acceleration_mean,observed_eef_jerk_mean,observed_eef_jerk_max,observed_eef_dimensionless_jerk_proxy,prediction_error_future_image_mse,prediction_error_future_image_mae,prediction_error_future_image_psnr,prediction_error_future_image_ssim_global,prediction_error_future_wrist_mse,prediction_error_future_wrist_mae,prediction_error_future_wrist_psnr,prediction_error_future_wrist_ssim_global,prediction_error_future_proprio_l2,prediction_error_future_proprio_mae,prediction_error_future_proprio_max_abs,prediction_error_future_proprio_eef_pos_l2,prediction_error_future_proprio_eef_quat_l2,prediction_error_value_abs_chunk_success,prediction_value_executed_sample,actual_object_state_delta_l2_mean,actual_object_state_delta_l2_max,actual_object_state_num_keys,actual_object_state_delta_l2__akita_black_bowl_1_pos,actual_object_state_delta_l2__akita_black_bowl_1_quat,actual_object_state_delta_l2__cream_cheese_1_pos,actual_object_state_delta_l2__cream_cheese_1_quat,actual_object_state_delta_l2__wine_bottle_1_pos,actual_object_state_delta_l2__wine_bottle_1_quat,actual_object_state_delta_l2__plate_1_pos,actual_object_state_delta_l2__plate_1_quat,actual_object_state_delta_l2__object-state,success,final_t,num_queries,failure_type,failure_event_t,safe_task_success,safety_terminated,official_safety_violation,official_safety_violation_t,official_safety_cost_types,target_objects,target_drop_candidate,target_drop_candidate_t,wrong_object_interaction_candidate,wrong_object_interaction_candidate_t,kinematic_deadlock_candidate,episode_goal_progress_initial,episode_goal_progress_max,episode_time_to_first_goal_progress,episode_time_to_first_target_lift,episode_target_lift_max,episode_eef_path_length,episode_eef_net_displacement,episode_eef_jerk_mean,episode_eef_dimensionless_jerk_proxy,prediction_error_value_abs_final_success,steps_to_failure_event,query_is_pre_failure,failure_event_in_executed_chunk
libero_goal,3,3,0,3,123291,0,123291,0,0,open the top drawer and put the bowl inside,-1,-1,none,-1,-1,-1,-1,4.0,0.0015778156230226,0.0121020739898085,0.0121142482385039,0.0028478086460381,0.0005663745687343,0.0008021598332561,0.0087449019774794,0.1884747147560119,0.0007890507695265,0.0021467208862304,0.0004644972505047,0.0011933209607377,0.5265926122665405,1.5811388492584229,17.69710350036621,1.0628094673156738,5.244044303894043,31.395660400390625,0.0062565342523157,0.0115431593731045,0.022688640281558,0.0055833850055933,0.0099091026932001,0.0168799832463264,0.0058161690831184,0.0102929258719086,0.0183477979153394,0.0077992432052269,0.0078713046386837,0.0109172433149069,0.0117213986814022,0.0230048368684947,0.0234461836516857,0.0073338121874257,0.0074285408481955,0.0075797366444021,0.0077016530558466,0.0072618557605892,0.0073084970936179,0.0072618557605892,0.0073084970936179,first,1.0,0.0,0.1882739961147308,-0.2543798685073852,0.0,0.1882739961147308,3.0,0.1897635757923126,False,0.1884747147560119,0.0007890507695265,0.0021467208862304,0.023004837334156,0.0003553378919605,0.0072618555277585,3.469728835625574e-05,123291,123294,16,16,0,False,False,0.0,0.0,2.786076397365278e-07,0.2938416599505292,2.6288158013136e-07,2.628815798377815e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9295377740975552,1.0140884150564056,0.1,0.1654521546047921,0.1648814846912009,0.2068151932559901,0.3565501236546526,2.454859603014257,5.251254434202482,65.98617349732699,505.2632446289063,9.77685260772705,21.09562654229589,0.9112835376076792,636.5260009765625,11.404536247253418,20.09264212344047,0.9352219322399488,0.0165870524942874,0.0039359834045171,0.0135564357042312,0.0079319812357425,0.0142255816608667,0.1882739961147308,0.1882739961147308,0.4463048527988966,4.01674274810616,9.0,2.934624683612873e-07,5.8837568293175145e-09,6.977417577047619e-08,5.039508103555696e-18,2.769311645296996e-07,4.483680535176091e-09,2.67360863792858e-07,9.187799785135341e-09,4.01674274810616,True,174,11,success,-1,True,False,False,-1,,akita_black_bowl_1,False,-1,False,-1,False,0.0,1.0,174,127,0.3038879422812399,1.4752800064933809,0.2614260992348233,4.216686120196996,20088875.255548805,0.8117260038852692,,False,False
libero_goal,3,3,0,3,123291,0,123291,1,16,open the top drawer and put the bowl inside,-1,-1,none,-1,-1,-1,-1,4.0,0.0017903746338561,0.0066964579746127,0.0084048211574554,0.003299719421193,0.0006824061856605,0.0005862454418092,0.0100758681073784,0.2472405433654785,0.0005672917468473,0.0013663470745086,0.000561766908504,0.0015298271318897,0.5474148988723755,1.658312439918518,15.006248474121094,1.02668559551239,4.322904109954834,40.40034103393555,0.0061951037496328,0.0110979191958904,0.0199240297079086,0.0054843560792505,0.0097578382119536,0.0180785320699214,0.0056090289726853,0.0099955229088664,0.0177900418639183,0.0079276552423834,0.0079963598400354,0.0115266744978725,0.011880675330758,0.0217762677930295,0.0228405445814132,0.0073072358500212,0.0073572173714637,0.0076292681042104,0.0076535027474164,0.0072001628577709,0.0074491347186267,0.0072001628577709,0.0074491347186267,first,1.0,0.0,0.2468721270561218,-0.6494300365447998,0.0,0.2468721270561218,2.0,0.247876763343811,False,0.2472405433654785,0.0005672917468473,0.0013663470745086,0.0217762663960456,0.0006294819177128,0.0072001623921096,0.0001571396860526,124291,124293,32,16,0,False,False,0.0,0.0,2.786076397365278e-07,0.2529122629810584,2.6288158013136e-07,2.628815798377815e-07,0.0,0.0,0.0,0.0,7.0,2.0,0.0,0.8480975739221758,0.9368600267428931,0.0777777777777777,0.1253550882463958,0.1052926617695145,0.1566938603079947,0.8116340499631043,14.869525292417796,89.41110052350085,14626.055120288773,583.27490234375,10.606718063354492,20.47207071233913,0.8971466617297508,610.1778564453125,10.34603500366211,20.27623917964844,0.9439274283954076,0.0901521518826484,0.0128539679571986,0.0895802974700927,0.0045888838358223,0.0079849818721413,0.2468721270561218,0.2468721270561218,0.4448983455207161,4.004085109686446,9.0,0.0,3.731500084190807e-17,0.0,6.420232883799348e-18,0.0,2.0047198986710132e-17,0.0,1.5922890412295168e-17,4.004085109686446,True,174,11,success,-1,True,False,False,-1,,akita_black_bowl_1,False,-1,False,-1,False,0.0,1.0,174,127,0.3038879422812399,1.4752800064933809,0.2614260992348233,4.216686120196996,20088875.255548805,0.7531278729438782,,False,False
libero_goal,3,3,0,3,123291,0,123291,2,32,open the top drawer and put the bowl inside,-1,-1,none,-1,-1,-1,-1,4.0,0.0029463537503033,0.0267430692911148,0.0229091886430978,0.0060884631238877,0.0005414794431999,0.0007346487254835,0.017648097127676,0.2797911465167999,0.0003954032727051,0.0010538399219512,0.0013186926953494,0.0048918658867478,1.6431797742843628,6.977643013000488,63.19562911987305,2.176740884780884,11.800423622131348,71.38408660888672,0.0071701407432556,0.0150333372876048,0.0435122214257717,0.0057747042737901,0.0102323796600103,0.0181477963924407,0.005619715899229,0.0099647771567106,0.0198717508465051,0.0077836117707192,0.0078646559268236,0.0104171221610158,0.0107973916456103,0.0219636904075741,0.0223017819225788,0.0073606398655101,0.0073856990784406,0.0077019347809255,0.0077841379679739,0.0071462391642853,0.0072742723859846,0.0071462391642853,0.0072742723859846,first,1.0,0.0,0.2792860865592956,-1.2773287296295166,0.0,0.2792860865592956,2.0,0.2803399264812469,False,0.2797911465167999,0.0003954032727051,0.0010538399219512,0.0219636894762516,0.0003017942653968,0.0071462392807006,9.966138895833863e-05,125291,125293,48,16,0,False,False,0.0,0.0,2.786076397365278e-07,0.2283185845472684,2.6288158013136e-07,2.628815798377815e-07,0.0,0.0,0.0,0.0,16.0,1.0,0.0,0.913489538577738,0.930370518793978,0.0444444444444444,0.1099440313812206,0.1099437941781304,0.1374300392265258,0.1419928528148445,0.8349492771232383,2.630461857801262,25.615433938387124,658.7559204101562,11.539713859558104,19.943558295127232,0.8908996498655716,574.177734375,9.73630142211914,20.540340135739523,0.942534022593166,0.0259526688605546,0.0056389509700238,0.0219074040651321,0.0224375165998935,0.0126309031620621,0.2792860865592956,0.2792860865592956,0.0239369167968963,0.2154322511720671,9.0,0.0,1.6888431383051558e-18,0.0,6.4376080016211395e-18,0.0,2.169717223249948e-18,0.0,6.0769305463762514e-18,0.2154322511720671,True,174,11,success,-1,True,False,False,-1,,akita_black_bowl_1,False,-1,False,-1,False,0.0,1.0,174,127,0.3038879422812399,1.4752800064933809,0.2614260992348233,4.216686120196996,20088875.255548805,0.7207139134407043,,False,False
libero_goal,3,3,0,3,123291,0,123291,3,48,open the top drawer and put the bowl inside,-1,-1,none,-1,-1,-1,-1,4.0,0.0016821140889078,0.0082061532884836,0.0043388945050537,0.0028775662649422,0.0008318246691487,0.0006466271006502,0.0090411724522709,0.3101169764995575,0.0003247725253459,0.0009030699729919,0.0005002284888178,0.0008615304832346,0.475672572851181,1.4790199995040894,15.022899627685549,0.5175952911376953,1.658312439918518,22.21907997131348,0.0062212906777858,0.0112722646445035,0.0218807533383369,0.0054665110073983,0.0098231462761759,0.0181952733546495,0.0054132901132106,0.0096174627542495,0.0154635738581418,0.008027568925172,0.0081595452502369,0.0115292239934206,0.0117388553917407,0.0209415559656918,0.0218834038823843,0.0072891231393441,0.0073560127057135,0.0075608172919601,0.007845465093851,0.0069178403355181,0.0071049872785806,0.0069178403355181,0.0071049872785806,first,1.0,0.0,0.3100140690803528,-0.3168599903583526,0.0,0.3100140690803528,2.0,0.3106009364128113,False,0.3101169764995575,0.0003247725253459,0.0009030699729919,0.0209415555000305,0.0010568947764113,0.0069178403355181,0.0001264136371901,126291,126293,64,16,0,False,False,0.0,0.0,2.786076397365278e-07,0.2284898281497904,2.6288158013136e-07,2.628815798377815e-07,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.7201715284907049,0.877248885926897,0.1666666666666666,0.1139397422044265,0.0840020021336253,0.1424246777555332,0.5183457030343227,8.535269672561665,18.339085570282304,1939.5732069669189,470.0729064941406,9.417510032653809,21.40915140309688,0.925755957544174,682.7627563476562,11.560526847839355,19.788105378713823,0.923633108599776,0.0156624801456928,0.0034465556964278,0.0122155547142028,0.0006530929822474,0.0154807139188051,0.3100140690803528,0.3100140690803528,0.4446641172648745,4.001977055383871,9.0,0.0,2.2285621958916605e-18,0.0,1.3486396766936929e-17,0.0,1.712631413014251e-18,0.0,9.170966812761438e-18,4.001977055383871,True,174,11,success,-1,True,False,False,-1,,akita_black_bowl_1,False,-1,False,-1,False,0.0,1.0,174,127,0.3038879422812399,1.4752800064933809,0.2614260992348233,4.216686120196996,20088875.255548805,0.6899859309196472,,False,False
libero_goal,3,3,0,3,123291,0,123291,4,64,open the top drawer and put the bowl inside,-1,-1,none,-1,-1,-1,-1,4.0,0.0022476611193269,0.0119974622502923,0.0158304832875728,0.0040021776221692,0.0009026157786138,0.0010192468762397,0.0121342437341809,0.3560594916343689,0.0002857866056729,0.0007514655590057,0.0006204894161783,0.0016099968925118,0.6727295517921448,2.1650636196136475,31.79917526245117,1.5566771030426023,7.154543876647949,71.40377807617188,0.0065647023729979,0.0120579972863197,0.0246537271887063,0.005488661583513,0.0097213489934802,0.0197227429598569,0.005406227428466,0.0096062459051609,0.0162355918437242,0.0080292911734431,0.0080682421103119,0.010740854544565,0.011736961081624,0.0226455014199018,0.0237139631062746,0.007286868058145,0.0073442002758383,0.0075849769636988,0.00775937596336,0.0069480603560805,0.0071276458911597,0.0069480603560805,0.0071276458911597,first,1.0,0.0,0.3556666374206543,-1.3746417760849,0.0,0.3556666374206543,3.0,0.35641810297966,False,0.3560594916343689,0.0002857866056729,0.0007514655590057,0.0226455014199018,0.0008760640630498,0.0069480603560805,0.0001249681954504,127291,127294,80,16,0,False,False,0.0,0.0,2.786076397365278e-07,0.255126933702758,2.6288158013136e-07,2.628815798377815e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7497754328364149,0.8948411987974987,0.0444444444444444,0.1514714686680995,0.1077715306532274,0.1893393358351243,0.6683779072091957,3.123361552268519,5.325826086258342,110.4995001180134,499.6260681152344,9.613015174865724,21.144352711512997,0.9213651352169352,538.0022583007812,10.074962615966797,20.82296262217303,0.9387987038337272,0.0355023927986621,0.0069395070895552,0.0331543982028961,0.010980530641973,0.033714760094881,0.3556666374206543,0.3556666374206543,0.0229997464222943,0.2069977178006488,9.0,0.0,3.439423148630104e-19,0.0,4.6513020309199215e-18,0.0,2.032792421783197e-18,0.0,5.487258302672351e-18,0.2069977178006488,True,174,11,success,-1,True,False,False,-1,,akita_black_bowl_1,False,-1,False,-1,False,0.0,1.0,174,127,0.3038879422812399,1.4752800064933809,0.2614260992348233,4.216686120196996,20088875.255548805,0.6443333625793457,,False,False
libero_goal,3,3,0,3,123291,0,123291,5,80,open the top drawer and put the bowl inside,-1,-1,none,-1,-1,-1,-1,4.0,0.0014806657563894,0.0120689217001199,0.0130329858511686,0.002760098548606,0.0004629984323401,0.0006953695556148,0.0084724193438887,0.4045948386192322,0.000150875406689,0.0003686845302581,0.0003397763939574,0.0007614578935317,0.4521093666553497,1.2247449159622192,10.52378273010254,1.3250653743743896,5.678908348083496,41.77544021606445,0.0059119304642081,0.0106281759217381,0.0216696225106716,0.0054866885766386,0.0097792074084281,0.0188272632658481,0.0054237246513366,0.0095697594806551,0.018799815326929,0.0075308271916583,0.0075717200525105,0.010023419978097,0.0109290601685643,0.0211154166609048,0.0220223721116781,0.007221876992844,0.0073412153869867,0.0075144428992643,0.0078014028258621,0.0069339635083451,0.0071868528611958,0.0069339635083451,0.0071868528611958,first,1.0,0.0,0.4046584665775299,0.421725183725357,0.0,0.4046584665775299,2.0,0.4047036468982696,False,0.4045948386192322,0.000150875406689,0.0003686845302581,0.0211154166609048,0.0007864924846217,0.0069339633919298,0.0001461328793084,128291,128293,96,16,0,False,False,0.0,0.0,2.786076397365278e-07,0.133216971239741,2.6288158013136e-07,2.628815798377815e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5428737796060596,0.5675467426847937,0.1,0.1277536850238484,0.1250287166993005,0.1596921062798105,0.1794165705460874,1.4304773833356896,4.35529342453579,43.45708317072608,582.5307006835938,10.460259437561035,20.47761542266633,0.908162507444254,678.7022094726562,11.27782917022705,19.814010978555796,0.90204484798884,0.0160313639789819,0.0040958141908049,0.0094501823186874,0.0125178704038262,0.0100153600797057,0.4046584665775299,0.4046584665775299,0.0296792073104189,0.2671128657937707,9.0,0.0,2.4950945304934683e-18,0.0,5.8395333724765234e-18,0.0,2.0335277245076805e-18,0.0,3.4017100476545267e-18,0.2671128657937707,True,174,11,success,-1,True,False,False,-1,,akita_black_bowl_1,False,-1,False,-1,False,0.0,1.0,174,127,0.3038879422812399,1.4752800064933809,0.2614260992348233,4.216686120196996,20088875.255548805,0.5953415334224701,,False,False
libero_goal,3,3,0,3,123291,0,123291,6,96,open the top drawer and put the bowl inside,-1,-1,none,-1,-1,-1,-1,4.0,0.0062101273797452,0.3153161108493805,0.0134420469403266,0.0061666723340749,0.0011688122758641,0.0214644372463226,0.0408518016338348,0.4816374480724334,0.0005849108565598,0.0016436278820037,0.0048181433230638,0.0228394567966461,0.8500730395317078,2.692582368850708,26.842130661010746,5.7717461585998535,24.7727165222168,69.77239990234375,0.010371652431786,0.0160044487565755,0.3601830899715423,0.0084481118246912,0.0239700134843587,0.0361525155603885,0.005455725826323,0.0097557054832577,0.0180579535663127,0.0085831100586801,0.0090878903865814,0.0213470433373004,0.0471644215285778,0.0230735931545496,0.0236967578530311,0.007995234336704,0.008176608942449,0.008769387146458,0.0090285241603851,0.006974336807616,0.0071372762322425,0.006974336807616,0.0071372762322425,first,1.0,0.0,0.4817394912242889,0.1744593232870102,0.0,0.4817394912242889,1.0,0.4823999404907226,False,0.4816374480724334,0.0005849108565598,0.0016436278820037,0.0230735931545496,0.0006626592366956,0.006974337156862,0.0001059273490682,129291,129292,112,16,0,False,False,0.0,0.0,0.0005537370816435,0.0617080427338983,0.0006264681526224,2.628815798377815e-07,0.0,0.0,0.0,0.0,27.0,12.0,25.0,0.5671365726241889,0.6393333806510806,0.1111111111111111,0.1141369493720178,0.1125702958899791,0.1426711867150223,0.2890790117573008,3.785110091693376,17.711844822099973,564.5548020246973,507.9233093261719,9.627046585083008,21.0728221718787,0.9200653866248684,2801.257080078125,30.80559730529785,13.657273936594736,0.5697081239319547,0.068053051829338,0.0175263117998838,0.0462197139859199,0.048796359449625,0.0400160104036331,0.4817394912242889,0.4817394912242889,0.0357653044378673,0.2472226351410389,9.0,0.0022545723885248,0.0691504239153518,0.0001990171423881,0.0030610913535023,0.0,1.863327499480768e-18,0.0,4.223107847869086e-18,0.2472226351410389,True,174,11,success,-1,True,False,False,-1,,akita_black_bowl_1,False,-1,False,-1,False,0.0,1.0,174,127,0.3038879422812399,1.4752800064933809,0.2614260992348233,4.216686120196996,20088875.255548805,0.5182605087757111,,False,False
libero_goal,3,3,0,3,123291,0,123291,7,112,open the top drawer and put the bowl inside,-1,-1,none,-1,-1,-1,-1,4.0,0.0018598459428176,0.0082230241969227,0.0053359395824372,0.0031893907580524,0.0009147375822067,0.0007065364625304,0.010236220434308,0.6092138290405273,0.0002207908255513,0.000480830669403,0.0005377919296734,0.000895373057574,0.5783654451370239,1.785357117652893,42.3046989440918,1.7934430837631226,8.584142684936523,42.868255615234375,0.0062829172238707,0.0114522734656929,0.0217140894383192,0.0055615999735891,0.0098607465624809,0.0184333343058824,0.005347485654056,0.0094984294846653,0.0170491114258766,0.0077202977845445,0.0077576702460646,0.0099945948459208,0.0105210207402706,0.0214014812372624,0.0221013966947793,0.007514237659052,0.0076101613231003,0.007817814592272,0.0079946313053369,0.0068732295185327,0.006922380067408,0.0068732295185327,0.006922380067408,first,1.0,0.0,0.6089908480644226,-1.00991952419281,0.0,0.6089908480644226,2.0,0.6094716787338257,False,0.6092138290405273,0.0002207908255513,0.000480830669403,0.0214014817029237,0.0007138904184103,0.0068732295185327,5.228299050941132e-05,130291,130293,128,16,0,False,False,0.0,0.0,0.0480823522766271,0.0532747001219247,0.0001209605265739,2.628815798377815e-07,0.0,0.0,0.0,0.0,136.0,12.0,135.0,0.419974074338482,0.8366093010275613,0.0777777777777777,0.0742607733631998,0.0725232801038103,0.0928259667039997,0.3232798415727635,2.6025570135522846,4.653398262630708,339.28216588650355,509.146484375,9.47377872467041,21.06237611530503,0.9201210151122504,808.6639404296875,14.806394577026367,19.0531228318522,0.8545727434362803,0.0329934433102607,0.0094825094565749,0.0223669409751892,0.0120007209479808,0.0241037774831056,0.6089908480644226,0.6089908480644226,0.0721088593731568,0.3593025281368017,9.0,0.0550167327007128,0.2317535128623293,0.0001865137125649,0.0027204469460026,0.0,1.6721006346808525e-18,0.0,6.1107530500980136e-18,0.3593025281368017,True,174,11,success,-1,True,False,False,-1,,akita_black_bowl_1,False,-1,False,-1,False,0.0,1.0,174,127,0.3038879422812399,1.4752800064933809,0.2614260992348233,4.216686120196996,20088875.255548805,0.3910091519355774,,False,False
libero_goal,3,3,0,3,123291,0,123291,8,128,open the top drawer and put the bowl inside,-1,-1,none,-1,-1,-1,-1,4.0,0.0013482932699844,0.0096045928075909,0.0106677841395139,0.0022794713731855,0.000604745990131,0.0007854002760723,0.0071321167051792,0.7058829069137573,0.0002141372679034,0.000548243522644,0.0007612931658513,0.0019688783213496,0.4907439351081848,1.4790199995040894,13.571569442749023,1.400853991508484,6.832825183868408,53.43395614624024,0.0060683004558086,0.0108849722892045,0.0216212477535009,0.0055267764255404,0.0098190633580088,0.0165236890316009,0.0055454750545322,0.0099014202132821,0.0206969436258077,0.0080046853981912,0.0081430179998278,0.0104529163800179,0.0110219269990921,0.0223312769085168,0.0228446759283542,0.0074723205761983,0.0076068672351539,0.0080206135753542,0.0081112617626786,0.0071050260448828,0.0071685602888464,0.0071050260448828,0.0071685602888464,first,1.0,0.0,0.7055439949035645,-1.5826858282089231,0.0,0.7055439949035645,2.0,0.7060922384262085,False,0.7058829069137573,0.0002141372679034,0.000548243522644,0.0223312769085168,0.000548711803276,0.0071050259284675,6.51720620226115e-05,131291,131293,144,16,0,False,False,0.0,0.0,0.2219894325306313,0.053041452644945,0.0001195305381058,2.628815798377815e-07,0.0,0.0,0.0,0.0,171.0,11.0,171.0,0.944476869080962,1.0219219832271762,0.0555555555555555,0.1823011599889844,0.1770124732012705,0.2278764499862305,0.2975514057178324,2.0877401172589845,5.057052221254359,39.86028849225589,487.67962646484375,9.553424835205078,21.249457481894343,0.9222652810773496,1039.80126953125,15.25965976715088,17.961300175240716,0.8722606275379969,0.0525424107909202,0.0111253028735518,0.0471453666687011,0.0108786188066005,0.0160736422985792,0.7055439949035645,0.7055439949035645,0.0678547012686862,0.3748724794693004,9.0,0.1786410480566622,0.0571787838918013,1.6247974940961333e-13,2.4926727399619386e-13,0.0,3.1703091399921107e-19,0.0,4.334480378695711e-18,0.3748724794693004,True,174,11,success,-1,True,False,False,-1,,akita_black_bowl_1,False,-1,False,-1,False,0.0,1.0,174,127,0.3038879422812399,1.4752800064933809,0.2614260992348233,4.216686120196996,20088875.255548805,0.2944560050964355,,False,False
libero_goal,3,3,0,3,123291,0,123291,9,144,open the top drawer and put the bowl inside,-1,-1,none,-1,-1,-1,-1,4.0,0.001380501082167,0.0050414027646183,0.0070055266842246,0.0023286768700927,0.000654719362501,0.0007133201579563,0.007030164822936,0.7944453954696655,0.0001651772909099,0.0004646778106689,0.0003997087769676,0.0007418906316161,0.4166277647018432,1.2247449159622192,11.321991920471191,0.6380127668380737,2.1213202476501465,15.335824012756348,0.0059708333574235,0.0105752786621451,0.0172852091491222,0.0055008437484502,0.0097362771630287,0.0182711910456419,0.0056159473024308,0.0100101456046104,0.0188602078706026,0.0077858178410679,0.0079401619732379,0.0096985099371522,0.0098416740074753,0.0209127254784107,0.0221288278698921,0.0074608827708289,0.0075428984127938,0.0077352685621008,0.0078046219423413,0.0072487603174522,0.0073704877868294,0.0072487603174522,0.0073704877868294,first,1.0,0.0,0.7946940660476685,1.5054768323898315,0.0,0.7946940660476685,0.0,0.7946940660476685,True,0.7944453954696655,0.0001651772909099,0.0004646778106689,0.0209127254784107,0.00089293171186,0.0072487602010369,7.894539885455742e-05,132291,132291,160,16,0,False,False,0.0,0.0,0.3038879422812399,0.0530576554666186,0.0001195305381058,2.628815798377815e-07,0.0,0.0,0.0,0.0,160.0,10.0,160.0,1.0088416886908416,1.1067527928058616,0.0777777777777777,0.1985525257162485,0.1850268786778092,0.2481906571453106,0.4230909012218153,1.8890663043504128,4.040193954811479,24.94570148660333,435.34808349609375,8.865599632263184,21.7424372393388,0.9295625304035576,725.5013427734375,12.209940910339355,19.524421402918748,0.9162853834472076,0.0230700634419918,0.0056132674217224,0.0193603038787841,0.0072431177832186,0.0210153125226497,0.7946940660476685,0.7946940660476685,0.0638735034946178,0.3506621503417615,9.0,0.1815732038650825,0.0426261772447162,0.0,6.543808776014006e-18,0.0,1.7763961693764552e-18,0.0,5.9719962886898736e-18,0.3506621503417615,True,174,11,success,-1,True,False,False,-1,,akita_black_bowl_1,False,-1,False,-1,False,0.0,1.0,174,127,0.3038879422812399,1.4752800064933809,0.2614260992348233,4.216686120196996,20088875.255548805,0.2053059339523315,,False,False
libero_goal,3,3,0,3,123291,0,123291,10,160,open the top drawer and put the bowl inside,-1,-1,none,-1,-1,-1,-1,4.0,0.0022785044275224,0.0086332205682992,0.0119940927252173,0.0039777634665369,0.0008618615684099,0.0014306550147011,0.0122040687128901,0.930468201637268,0.0006429901113733,0.0013951659202575,0.0013503222726285,0.0035894126631319,0.5782544612884521,1.785357117652893,17.219175338745117,1.890950322151184,7.533259391784668,69.90484619140625,0.006669292692095,0.0120612299069762,0.0212698318064212,0.005723126232624,0.0100944228470325,0.0192793179303407,0.0061051561497151,0.0109271276742219,0.0176625270396471,0.0087972327601164,0.008881970308721,0.0151951082516461,0.0162392407655715,0.023221792653203,0.0243564955890178,0.00767934077885,0.0077530834823846,0.0083196638152003,0.0086358990520238,0.0077370080398395,0.0082907294854521,0.0077370080398395,0.0082907294854521,first,1.0,0.0,0.931117832660675,1.01032817363739,0.0,0.931117832660675,0.0,0.931117832660675,True,0.930468201637268,0.0006429901113733,0.0013951659202575,0.0232217945158481,0.0006597810424864,0.0077370083890855,0.0003489119699224,133291,133291,174,14,0,False,True,1.0,1.0,0.2969800827438564,0.0531272456392851,0.0001195305381058,2.628815798377815e-07,0.0,0.0,0.0,0.0,124.0,10.0,124.0,0.739963127428915,0.9579595262497974,0.0384615384615384,0.1121124279241471,0.0948125335550599,0.1601606113202101,0.5854191272588463,3.786857499407398,7.447234614730044,136.71022304678831,543.4039306640625,10.319183349609377,20.7795758534412,0.9109299252911558,1994.10986328125,22.492446899414062,15.133312792581515,0.7715027931077515,0.4544806182384491,0.0784099325537681,0.3437269032001495,0.0301244482398033,0.014771306887269,0.0688821673393249,0.931117832660675,0.4029203105444353,3.4670899995651543,9.0,0.0992891067477865,0.0599036885869767,0.0,9.119322038643417e-18,0.0,7.730711055964457e-19,0.0,6.208741103233626e-18,3.4670899995651543,True,174,11,success,-1,True,False,False,-1,,akita_black_bowl_1,False,-1,False,-1,False,0.0,1.0,174,127,0.3038879422812399,1.4752800064933809,0.2614260992348233,4.216686120196996,20088875.255548805,0.0688821673393249,,False,False
