planning_strategy,planning_risk_lambda,episodes,successes,success_rate,mean_final_t,mean_queries,selected_not_max_value_rate,selected_value_mean,max_value_mean,selected_risk_mean
trajectory_medoid,1.0,1,0,0.0,280.0,18.0,0.7222222222222222,0.6929255839851167,0.6934804287221696,0.38375742470551705
