planning_strategy,planning_risk_lambda,episodes,successes,success_rate,mean_final_t,mean_queries,selected_not_max_value_rate,selected_value_mean,max_value_mean,selected_risk_mean
phase_surrogate_requery_action,1.0,20,1,0.05,217.45,17.55,0.30953087375300997,0.7671740450947354,0.7684673827639529,-0.6266564944369476
