suite,task_id,episode_id,pair_id,rollout_id,rollout_seed,init_state_id,base_seed,query_idx,t,task_description,task_level,task_level_id,intervention_mode,intervention_start_t,intervention_end_t,intervention_start_query,intervention_end_query,num_samples,action_std_mean,action_std_max,action_first_step_l2_std,action_xyz_std_mean,action_rot_std_mean,action_gripper_std_mean,action_pairwise_l2_mean,value_mean,value_std,value_range,future_proprio_std_mean,future_proprio_std_max,future_image_pixel_std_mean,future_image_pixel_std_p95,future_image_pixel_std_max,future_wrist_pixel_std_mean,future_wrist_pixel_std_p95,future_wrist_pixel_std_max,latent_action_across_seed_std_mean,latent_action_across_seed_std_p95,latent_action_across_seed_std_max,latent_future_proprio_across_seed_std_mean,latent_future_proprio_across_seed_std_p95,latent_future_proprio_across_seed_std_max,latent_value_across_seed_std_mean,latent_value_across_seed_std_p95,latent_value_across_seed_std_max,latent_action_copy_std_mean_mean_over_samples,latent_action_copy_std_mean_max_over_samples,latent_action_copy_std_max_mean_over_samples,latent_action_copy_std_max_max_over_samples,latent_action_first_step_copy_l2_std_mean_over_samples,latent_action_first_step_copy_l2_std_max_over_samples,latent_future_proprio_copy_std_mean_mean_over_samples,latent_future_proprio_copy_std_mean_max_over_samples,latent_future_proprio_copy_std_max_mean_over_samples,latent_future_proprio_copy_std_max_max_over_samples,latent_value_element_std_mean_mean_over_samples,latent_value_element_std_mean_max_over_samples,latent_value_element_std_max_mean_over_samples,latent_value_element_std_max_max_over_samples,planning_strategy,planning_risk_lambda,selected_sample_idx,selected_value,selected_value_z,selected_risk,selected_planning_score,max_value_sample_idx,max_value,max_value_selected,candidate_value_mean,candidate_value_std,candidate_value_range,candidate_action_internal_consistency_mean,candidate_action_internal_consistency_std,candidate_value_internal_consistency_mean,candidate_value_internal_consistency_std,selected_seed,max_value_seed,t_after,executed_steps,intervention_steps,intervention_applied,chunk_success,observed_goal_progress_end,observed_goal_progress_delta,observed_target_lift_max,observed_target_eef_distance_min,observed_non_target_displacement_max,observed_non_target_lift_max,observed_target_drop_candidate,observed_wrong_object_interaction_candidate,observed_official_safety_violation,observed_official_safety_cost_sum,observed_robot_contact_count_sum,observed_robot_contact_count_max,observed_robot_target_contact_count_sum,observed_action_motion_norm_mean,observed_action_motion_norm_max,observed_action_sign_flip_rate,observed_eef_path_length,observed_eef_net_displacement,observed_eef_speed_mean,observed_eef_acceleration_mean,observed_eef_jerk_mean,observed_eef_jerk_max,observed_eef_dimensionless_jerk_proxy,prediction_error_future_image_mse,prediction_error_future_image_mae,prediction_error_future_image_psnr,prediction_error_future_image_ssim_global,prediction_error_future_wrist_mse,prediction_error_future_wrist_mae,prediction_error_future_wrist_psnr,prediction_error_future_wrist_ssim_global,prediction_error_future_proprio_l2,prediction_error_future_proprio_mae,prediction_error_future_proprio_max_abs,prediction_error_future_proprio_eef_pos_l2,prediction_error_future_proprio_eef_quat_l2,prediction_error_value_abs_chunk_success,prediction_value_executed_sample,actual_object_state_delta_l2_mean,actual_object_state_delta_l2_max,actual_object_state_num_keys,actual_object_state_delta_l2__akita_black_bowl_1_pos,actual_object_state_delta_l2__akita_black_bowl_1_quat,actual_object_state_delta_l2__akita_black_bowl_2_pos,actual_object_state_delta_l2__akita_black_bowl_2_quat,actual_object_state_delta_l2__cookies_1_pos,actual_object_state_delta_l2__cookies_1_quat,actual_object_state_delta_l2__glazed_rim_porcelain_ramekin_1_pos,actual_object_state_delta_l2__glazed_rim_porcelain_ramekin_1_quat,actual_object_state_delta_l2__plate_1_pos,actual_object_state_delta_l2__plate_1_quat,success,final_t,num_queries,failure_type,failure_event_t,safe_task_success,safety_terminated,official_safety_violation,official_safety_violation_t,official_safety_cost_types,target_objects,target_drop_candidate,target_drop_candidate_t,wrong_object_interaction_candidate,wrong_object_interaction_candidate_t,kinematic_deadlock_candidate,episode_goal_progress_initial,episode_goal_progress_max,episode_time_to_first_goal_progress,episode_time_to_first_target_lift,episode_target_lift_max,episode_eef_path_length,episode_eef_net_displacement,episode_eef_jerk_mean,episode_eef_dimensionless_jerk_proxy,prediction_error_value_abs_final_success,steps_to_failure_event,query_is_pre_failure,failure_event_in_executed_chunk
libero_spatial,0,5,0,5,121485,0,121485,0,0,pick up the black bowl between the plate and the ramekin and place it on the plate,-1,-1,none,-1,-1,-1,-1,4.0,0.0043584913946688,0.032236099243164,0.0139425303786993,0.0087280990555882,0.0010980811202898,0.0010309002827852,0.0280231442302465,0.4675967991352081,0.0031792884692549,0.0082460939884185,0.0014996676472947,0.00337212276645,0.868963360786438,2.915475845336914,36.31373596191406,3.459609270095825,19.24188232421875,76.14911651611328,0.0086529506370425,0.0217419452965259,0.0457893945276737,0.0058631021529436,0.0104931676760315,0.0217666998505592,0.0081664910539984,0.0131922820582985,0.0219267774373292,0.0081127732992172,0.0081409458070993,0.0116787105798721,0.0119173033162951,0.0233062142506241,0.0239025950431823,0.0074409827357158,0.0074791931547224,0.0076548650395125,0.007714329753071,0.0071800056612119,0.007262875791639,0.0071800056612119,0.007262875791639,first,1.0,0.0,0.4656702280044555,-0.6059755682945251,0.0,0.4656702280044555,1.0,0.4728592932224273,False,0.4675967991352081,0.0031792884692549,0.0082460939884185,0.0233062151819467,0.0005620538140647,0.0071800057776272,8.124846499413252e-05,121485,121486,16,16,0,False,False,0.0,0.0,2.786076397365278e-07,0.2988824752376436,2.78607640728492e-07,2.786076397365278e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8371988241839992,1.087236640579189,0.0444444444444444,0.1487207973323926,0.1472454514219205,0.1859009966654908,0.4420898894379362,4.115624440055898,7.467395835013644,231.61175189065156,438.0157470703125,8.793280601501465,21.715906367957523,0.9137634565689764,799.574951171875,11.90102195739746,19.10221180647233,0.8680758767438794,0.015601122751832,0.0041554039344191,0.011219322681427,0.012365635484457,0.0084024993702769,0.4656702280044555,0.4656702280044555,1.395330159575705e-07,2.934624683612768e-07,10.0,2.934624683612768e-07,5.88375682140822e-09,2.934624683612516e-07,5.883756828250585e-09,2.530519738197512e-07,4.9007924025814114e-17,2.6346862755526685e-07,3.5684442010228566e-09,2.673608637928075e-07,9.187799785661377e-09,True,76,5,success,-1,True,False,False,-1,,akita_black_bowl_1,False,-1,False,-1,False,0.0,1.0,76,57,0.0948416593738498,0.7403356903604237,0.3771097630716242,4.505252618416501,138774.7043878506,0.5343297719955444,,False,False
libero_spatial,0,5,0,5,121485,0,121485,1,16,pick up the black bowl between the plate and the ramekin and place it on the plate,-1,-1,none,-1,-1,-1,-1,4.0,0.0015960985329002,0.0059537356719374,0.0040847584605216,0.0026706783100962,0.0008013746119104,0.0007565302657894,0.008496711961925,0.5716533660888672,0.0005513844662345,0.0013499855995178,0.0005891745095141,0.0008888425654731,0.5761076211929321,1.8027756214141848,22.927875518798828,1.6149179935455322,8.046738624572754,40.665557861328125,0.006214817520231,0.0110337501391768,0.0196139216423034,0.0055556157603859,0.009807476773858,0.0209588967263698,0.0054070791229605,0.0096431914716959,0.0201955493539571,0.0083153636660426,0.0083416849374771,0.0119904729072004,0.0126853864639997,0.0224046581424772,0.0229884125292301,0.0072457315400242,0.0073351273313164,0.0076348022557795,0.0077358507551252,0.0068844268098473,0.0069261323660612,0.0068844268098473,0.0069261323660612,first,1.0,0.0,0.5711878538131714,-0.8442607522010803,0.0,0.5711878538131714,1.0,0.5725378394126892,False,0.5716533660888672,0.0005513844662345,0.0013499855995178,0.0224046576768159,0.0004259028646629,0.0068844268098473,5.94445264141541e-05,122485,122486,32,16,0,False,False,0.0,0.0,2.786076397365278e-07,0.1510117227338653,2.78607640728492e-07,2.786076397365278e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0435038712815676,1.2104604915157826,0.0666666666666666,0.2042366966398622,0.173669458099944,0.2552958707998278,0.6195025837799748,3.652751989221583,6.025306400796263,84.328353102375,613.5022583007812,10.509613037109377,20.25264195164688,0.8864005308132846,758.6737060546875,12.919496536254885,19.33025328225009,0.8799066732192622,0.0082277683541178,0.0022072931751608,0.0045817792415618,0.0047087036073207,0.0062572322785854,0.5711878538131714,0.5711878538131714,9.008371381408776e-18,3.858128844563825e-17,10.0,0.0,3.858128844563825e-17,0.0,3.8270251764222705e-17,0.0,8.079606457542175e-18,0.0,3.4388681405147707e-18,0.0,1.7136990061698632e-18,True,76,5,success,-1,True,False,False,-1,,akita_black_bowl_1,False,-1,False,-1,False,0.0,1.0,76,57,0.0948416593738498,0.7403356903604237,0.3771097630716242,4.505252618416501,138774.7043878506,0.4288121461868286,,False,False
libero_spatial,0,5,0,5,121485,0,121485,2,32,pick up the black bowl between the plate and the ramekin and place it on the plate,-1,-1,none,-1,-1,-1,-1,4.0,0.0018212936120107,0.0090984562411904,0.0074332915246486,0.0030926286708563,0.000900744984392,0.0007689358899369,0.0097211115062236,0.650410532951355,0.0002555337559897,0.0006353259086608,0.0007457178435288,0.0016502247890457,0.44282266497612,1.2247449159622192,7.327175617218018,1.1387405395507812,4.4930500984191895,40.776065826416016,0.0062787774950265,0.0113837234675884,0.0193938948214054,0.0054523725993931,0.0096816411241889,0.0186127740889787,0.0054953582584857,0.0099333049729466,0.0194021370261907,0.0085914102382957,0.0087262224406003,0.0122360500972718,0.0128054292872548,0.0225540343672037,0.0239182356745004,0.0073525620391592,0.0074758604168891,0.0076702976366505,0.0077060097828507,0.0070198700996115,0.0071152853779494,0.0070198700996115,0.0071152853779494,first,1.0,0.0,0.6502828598022461,-0.4996331930160522,0.0,0.6502828598022461,1.0,0.6506916284561157,False,0.650410532951355,0.0002555337559897,0.0006353259086608,0.0225540325045585,0.0009253492462448,0.0070198699831962,9.120775212068112e-05,123485,123486,48,16,0,False,False,0.0,0.0,0.0007365577906724,0.0475063105758169,2.78607640728492e-07,2.786076397365278e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6293531563447201,1.1960845444893171,0.0555555555555555,0.1251398794805006,0.1045085361519952,0.1564248493506257,0.529700488135693,4.558669979558853,10.103028853533198,390.20227784075206,544.268310546875,9.994346618652344,20.77267312156705,0.8989021519128099,1344.415283203125,18.652835845947266,16.845469200182123,0.8113326839705918,0.0357792228460311,0.0086600361391901,0.0242297351360321,0.0229380298405885,0.0261835698038339,0.6502828598022461,0.6502828598022461,0.0018345470453848,0.01476970986741,10.0,0.0035757605864384,0.01476970986741,0.0,4.974557506298697e-19,0.0,2.370939666911888e-18,0.0,3.68396847286176e-19,0.0,9.53403188093694e-18,True,76,5,success,-1,True,False,False,-1,,akita_black_bowl_1,False,-1,False,-1,False,0.0,1.0,76,57,0.0948416593738498,0.7403356903604237,0.3771097630716242,4.505252618416501,138774.7043878506,0.3497171401977539,,False,False
libero_spatial,0,5,0,5,121485,0,121485,3,48,pick up the black bowl between the plate and the ramekin and place it on the plate,-1,-1,none,-1,-1,-1,-1,4.0,0.0019295178353786,0.0072687692008912,0.0068319085985422,0.0033235715236514,0.000907284906134,0.0008140556165017,0.0102736027911305,0.7428296804428101,0.0004448379040695,0.0010943412780761,0.0006180442287586,0.0011146949836984,0.5757606029510498,1.8708287477493288,18.63296890258789,1.1219385862350464,4.769696235656738,25.18928337097168,0.0063545727171003,0.0112762786448001,0.0220450852066278,0.0056152245961129,0.0099900150671601,0.0191580150276422,0.0055724587291479,0.009771135635674,0.0184882227331399,0.008212944259867,0.0082434248179197,0.0114338507410138,0.0121745569631457,0.0211478248238563,0.0218919590115547,0.0075234501855447,0.00757592683658,0.0079176417784765,0.0080159706994891,0.0071149740833789,0.0071795536205172,0.0071149740833789,0.0071795536205172,first,1.0,0.0,0.7430540323257446,0.5043452382087708,0.0,0.7430540323257446,2.0,0.7431573867797852,False,0.7428296804428101,0.0004448379040695,0.0010943412780761,0.0211478229612112,0.0004482919466681,0.0071149738505482,4.075866672792472e-05,124485,124487,64,16,0,False,False,0.0,0.0,0.0943970961063475,0.0591876502950418,2.78607640728492e-07,2.786076397365278e-07,0.0,0.0,0.0,0.0,99.0,8.0,99.0,0.7678078078483039,1.108220026372283,0.0777777777777777,0.1363261511280225,0.1265495643215609,0.1704076889100282,0.5709231918024796,4.219775965380845,5.824678222990219,244.05944152841712,614.5953369140625,10.508403778076172,20.24491100034069,0.8886650002315449,812.5114135742188,14.037010192871094,19.032508905185534,0.8823138644804989,0.0228343158960342,0.00545762386173,0.0192965865135192,0.0060179783031344,0.0089122196659445,0.7430540323257446,0.7430540323257446,0.0243427538104413,0.124168237781764,10.0,0.1192593003226494,0.124168237781764,0.0,3.3718401757557675e-19,0.0,2.252282179278272e-18,0.0,1.8608033587949306e-18,0.0,4.308346637690326e-18,True,76,5,success,-1,True,False,False,-1,,akita_black_bowl_1,False,-1,False,-1,False,0.0,1.0,76,57,0.0948416593738498,0.7403356903604237,0.3771097630716242,4.505252618416501,138774.7043878506,0.2569459676742553,,False,False
libero_spatial,0,5,0,5,121485,0,121485,4,64,pick up the black bowl between the plate and the ramekin and place it on the plate,-1,-1,none,-1,-1,-1,-1,4.0,0.0019583185203373,0.0081368144601583,0.0088901203125715,0.0033033348154276,0.0010507587576285,0.0006459497381001,0.010137946344912,0.8973903656005859,0.0003062698815483,0.0007144808769226,0.0009044801117852,0.0025362356100231,0.4883148372173309,1.4790199995040894,12.196310997009276,1.187059998512268,4.763139724731445,38.40572738647461,0.0064103957265615,0.0115648293867707,0.0258491374552249,0.0055164727382361,0.0098227299749851,0.0190258920192718,0.0057199392467737,0.0102460160851478,0.0183807928115129,0.0088183421175926,0.0088811824098229,0.0128986136987805,0.0138947088271379,0.0237361076287925,0.0242984294891357,0.0073683189693838,0.0074555748142302,0.0077710377518087,0.007958635687828,0.0074250919278711,0.0075288759544491,0.0074250919278711,0.0075288759544491,first,1.0,0.0,0.8972142934799194,-0.5748920440673828,0.0,0.8972142934799194,2.0,0.8976918458938599,False,0.8973903656005859,0.0003062698815483,0.0007144808769226,0.0237361080944538,0.0006391493370756,0.0074250921607017,7.596172508783638e-05,125485,125487,76,12,0,False,True,1.0,1.0,0.0948416593738498,0.0627785155427936,0.0007174051047175,2.786076397365278e-07,0.0,0.0,0.0,0.0,93.0,8.0,93.0,0.9535574246698836,1.1537315318948282,0.0454545454545454,0.1259121657796454,0.0916534198531117,0.2098536096327425,0.8892417797013583,5.76735665758276,10.86289794570208,109.21489995121313,675.8890991210938,11.464119911193848,19.83204918758984,0.8816353081321298,1916.8875732421875,22.071422576904297,15.30483718909178,0.7122951121868007,0.3216111660003662,0.0508452281355857,0.3151513636112213,0.0526296943426132,0.0197177771478891,0.1027857065200805,0.8972142934799194,0.0138305450472432,0.0908646287198767,10.0,0.0908646287198767,0.0385005685970658,0.0,9.43850242202677e-19,0.0,2.4722751546975454e-18,0.0,1.472334838849379e-18,0.0006705566846971,0.0082696964707924,True,76,5,success,-1,True,False,False,-1,,akita_black_bowl_1,False,-1,False,-1,False,0.0,1.0,76,57,0.0948416593738498,0.7403356903604237,0.3771097630716242,4.505252618416501,138774.7043878506,0.1027857065200805,,False,False
libero_spatial,5,6,1,0,131000,0,131000,0,0,pick up the black bowl on the ramekin and place it on the plate,-1,-1,none,-1,-1,-1,-1,4.0,0.0038958708755671,0.0268447529524564,0.038179874420166,0.0076355156488716,0.0012556829024106,0.0005974998930469,0.0227984338998794,0.445176362991333,0.002309676958248,0.0059440732002258,0.0008840123191475,0.0025034081190824,0.8772627711296082,2.9580399990081787,37.59903717041016,2.6386525630950928,13.513701438903809,71.6065673828125,0.0081995315849781,0.0183872897177934,0.0401104055345058,0.0056013013236224,0.0098653119057416,0.0202170331031084,0.0069539900869131,0.0119038997218012,0.0207193829119205,0.007981227710843,0.0080329980701208,0.0112520505208522,0.013019417412579,0.0223239632323384,0.0239481385797262,0.0072785372612997,0.0073491972871124,0.007576304487884,0.0076802000403404,0.0070456825196743,0.0071933679282665,0.0070456825196743,0.0071933679282665,first,1.0,0.0,0.4437271058559418,-0.6274718046188354,0.0,0.4437271058559418,2.0,0.4490126967430115,False,0.445176362991333,0.002309676958248,0.0059440732002258,0.022323964163661,0.0010791841195896,0.0070456825196743,0.0001306278427364,131000,131002,16,16,0,False,False,0.0,0.0,2.5673213481791635e-06,0.2130777007957837,2.151721235375814e-06,2.150667593014965e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.816393668705143,0.916574112382851,0.1333333333333333,0.1563229496094954,0.1508272143457914,0.1954036870118693,0.5157441069490128,3.3978417741235925,7.42799684507092,148.36583553556096,428.3065185546875,8.930258750915527,21.813256767333357,0.9178387250304124,607.1971435546875,11.148576736450195,20.29750641032784,0.8989677257730233,0.0179686993360519,0.004473490640521,0.014397919178009,0.0093162544071674,0.0151712717488408,0.4437271058559418,0.4437271058559418,8.072443946026694e-06,3.715315582602426e-05,10.0,3.8019062694336505e-06,3.715315582602426e-05,2.631327467858571e-07,6.957005849901387e-09,2.6313579129251064e-07,6.9145874915247615e-09,2.266350037762876e-06,3.668633853206507e-05,2.673608637928073e-07,9.187799768492949e-09,True,89,6,success,-1,True,False,False,-1,,akita_black_bowl_1,False,-1,False,-1,False,0.0,1.0,89,48,0.1425590594178746,0.8394124220299587,0.3636379315880845,3.504528299507217,171102.54200124365,0.5562728941440582,,False,False
libero_spatial,5,6,1,0,131000,0,131000,1,16,pick up the black bowl on the ramekin and place it on the plate,-1,-1,none,-1,-1,-1,-1,4.0,0.0018623771611601,0.0099666472524404,0.0073777143843472,0.003116870066151,0.0008915986982174,0.0010112348245456,0.0101510677486658,0.5100575089454651,0.0003228555142413,0.0007591843605041,0.0007723996532149,0.001760420622304,0.4083814918994903,1.2247449159622192,10.280442237854004,0.6374473571777344,2.549509763717652,25.28833770751953,0.0063407281413674,0.0114616490900516,0.0292874295264482,0.0054549518972635,0.0097188455983996,0.01938615180552,0.0052718445658683,0.0094739152118563,0.0167699791491031,0.0081515556667,0.008225617930293,0.0110764501150697,0.0118837375193834,0.0219729468226432,0.0236090347170829,0.0073668622644618,0.007435408886522,0.0076915478566661,0.0078135654330253,0.006808771751821,0.0068687377497553,0.006808771751821,0.0068687377497553,first,1.0,0.0,0.5102983713150024,0.7460376620292664,0.0,0.5102983713150024,2.0,0.5104493498802185,False,0.5100575089454651,0.0003228555142413,0.0007591843605041,0.0219729468226432,0.001062597730197,0.006808771751821,4.224122676532716e-05,132000,132002,32,16,0,False,False,0.0,0.0,2.566856400987305e-06,0.0552328168836418,2.151721191520798e-06,2.1506675486060445e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.885522984926022,1.1338244839192828,0.0888888888888888,0.1804442253630832,0.172025639263259,0.225555281703854,0.5472116123909387,3.726661486000428,8.60978895508077,144.57646185286288,506.0163269042969,9.43166732788086,21.089158310438243,0.9045773664085166,578.68603515625,9.36408519744873,20.506373587666047,0.8982770041609789,0.0212739463895559,0.0063456604257225,0.0109661817550659,0.0147075075656175,0.0094129871577024,0.5102983713150024,0.5102983713150024,7.932234920229677e-08,7.264488122137702e-07,10.0,6.670874515208956e-08,7.264488122137702e-07,4.613330390571814e-12,5.464067731711144e-12,0.0,4.0126484991519345e-14,2.693333455590759e-13,5.554778894379967e-11,0.0,1.0211149230528376e-17,True,89,6,success,-1,True,False,False,-1,,akita_black_bowl_1,False,-1,False,-1,False,0.0,1.0,89,48,0.1425590594178746,0.8394124220299587,0.3636379315880845,3.504528299507217,171102.54200124365,0.4897016286849975,,False,False
libero_spatial,5,6,1,0,131000,0,131000,2,32,pick up the black bowl on the ramekin and place it on the plate,-1,-1,none,-1,-1,-1,-1,4.0,0.0014018312795087,0.0107981748878955,0.0132779851555824,0.0024529106449335,0.0005838174256496,0.000702635210473,0.0076674721203744,0.5959210395812988,0.0007083743112161,0.0019745230674743,0.0006917710998095,0.001777813071385,0.4234811067581177,1.2247449159622192,11.497282028198242,0.8003449440002441,3.391165018081665,46.96474838256836,0.0059344051405787,0.0107466662302613,0.0202659759670496,0.0055137956514954,0.0097063900902867,0.0154758375138044,0.0055403248406946,0.0098118409514427,0.0165724046528339,0.007591220899485,0.0076366015709936,0.0098032306414097,0.0108521245419979,0.0206406605429947,0.0218495484441518,0.0073821410769596,0.007451144978404,0.0079141820315271,0.0080016013234853,0.0068806722993031,0.00694065913558,0.0068806722993031,0.00694065913558,first,1.0,0.0,0.5961219668388367,0.2836456000804901,0.0,0.5961219668388367,2.0,0.5968155860900879,False,0.5959210395812988,0.0007083743112161,0.0019745230674743,0.0206406600773334,0.001027456484735,0.006880672648549,4.294113023206592e-05,133000,133002,48,16,0,False,False,0.0,0.0,0.0365959800092415,0.0504452522308767,0.0007567391921232,0.0001706185523968,0.0,0.0,0.0,0.0,84.0,9.0,84.0,0.3137767708054163,0.7117485837536178,0.0795454545454545,0.052446656748993,0.035049523198972,0.0655583209362412,0.2924890360096462,2.03008771474048,4.989523578935366,415.5680416156197,522.077392578125,9.711156845092772,20.953454734245707,0.901715164670677,495.60687255859375,9.501142501831056,21.179430407797454,0.912590758722692,0.0713826864957809,0.0163149610161781,0.0503513813018798,0.0195985082536935,0.0105546060949563,0.5961219668388367,0.5961219668388367,0.0214377749186931,0.15987425781508,10.0,0.0391777209813841,0.15987425781508,4.6133992287733856e-12,5.464067828446699e-12,0.0,4.0115527145421056e-14,0.0007557021827013,0.0145700681976479,0.0,1.2893153901904077e-17,True,89,6,success,-1,True,False,False,-1,,akita_black_bowl_1,False,-1,False,-1,False,0.0,1.0,89,48,0.1425590594178746,0.8394124220299587,0.3636379315880845,3.504528299507217,171102.54200124365,0.4038780331611633,,False,False
libero_spatial,5,6,1,0,131000,0,131000,3,48,pick up the black bowl on the ramekin and place it on the plate,-1,-1,none,-1,-1,-1,-1,4.0,0.0014799255877733,0.00782938208431,0.0105066392570734,0.0024899856653064,0.0006807110621593,0.0008473885827697,0.0077539696358144,0.6896803379058838,0.0003894845431204,0.0010896921157836,0.0005491265910677,0.0008975334931164,0.447873443365097,1.2247449159622192,10.452272415161133,1.2290880680084229,5.117372512817383,37.64970016479492,0.0060807578265666,0.0109099680557847,0.0193925090134143,0.005584817379713,0.0099251307547092,0.0178437288850545,0.0055749956518411,0.0098839728161692,0.0183165557682514,0.0080842678435146,0.0082603832706809,0.010583798168227,0.0109691079705953,0.02291837381199,0.0236197020858526,0.007422745344229,0.0075932317413389,0.007739195600152,0.0079792775213718,0.0071143077220767,0.0073245512321591,0.0071143077220767,0.0073245512321591,first,1.0,0.0,0.6896241903305054,-0.1441586762666702,0.0,0.6896241903305054,1.0,0.6902823448181152,False,0.6896803379058838,0.0003894845431204,0.0010896921157836,0.0229183733463287,0.0007347775390371,0.0071143079549074,0.0001219512487296,134000,134001,64,16,0,False,False,0.0,0.0,0.1386363224693262,0.0505065667171382,0.0007557782447141,4.157407413551972e-06,0.0,0.0,0.0,0.0,128.0,8.0,128.0,0.8919495971819855,0.967120130707429,0.0555555555555555,0.1681403212156569,0.1550235406647221,0.2101754015195711,0.4052795483283647,3.3607981141179737,5.680848059200838,106.36872090624738,502.08294677734375,9.72035789489746,21.123048900338365,0.9061572812819184,935.677490234375,15.62840175628662,18.4195417916773,0.8648019115883092,0.0567742250859737,0.0115558933466672,0.0413141250610351,0.0082049239426851,0.0063212527893483,0.6896241903305054,0.6896241903305054,0.0285677150049287,0.1614434651161073,10.0,0.1614434651161073,0.1242336804540264,4.613412996415681e-12,5.464068285113383e-12,0.0,4.0126147525598364e-14,3.0888889555325923e-10,4.160147380350881e-09,0.0,1.1556775117682636e-17,True,89,6,success,-1,True,False,False,-1,,akita_black_bowl_1,False,-1,False,-1,False,0.0,1.0,89,48,0.1425590594178746,0.8394124220299587,0.3636379315880845,3.504528299507217,171102.54200124365,0.3103758096694946,,False,False
libero_spatial,5,6,1,0,131000,0,131000,4,64,pick up the black bowl on the ramekin and place it on the plate,-1,-1,none,-1,-1,-1,-1,4.0,0.001267842715606,0.0059863259084522,0.0045563718304038,0.0020264240447431,0.0006861365400254,0.0007372161489911,0.0067298193462193,0.8284200429916382,0.0003152046119794,0.0007776618003845,0.0007287283078767,0.0014035633066669,0.501276433467865,1.4790199995040894,10.559355735778809,1.5203431844711304,6.179603576660156,36.56159210205078,0.0059774280525743,0.010688554495573,0.0182455033063888,0.0055228848941624,0.0098091512918472,0.0172979403287172,0.0055263107642531,0.0098035968840122,0.017282199114561,0.0079704130766913,0.0080953361466526,0.0104861860163509,0.0117207467555999,0.0211348491720855,0.0223272889852523,0.0074136306066066,0.0075173578225076,0.0077216796344146,0.0078182099387049,0.0071130178403109,0.0072024147957563,0.0071130178403109,0.0072024147957563,first,1.0,0.0,0.8289521336555481,1.6880801916122437,0.0,0.8289521336555481,0.0,0.8289521336555481,True,0.8284200429916382,0.0003152046119794,0.0007776618003845,0.0211348496377468,0.0008332505240105,0.0071130180731415,6.666965055046603e-05,135000,135000,80,16,0,False,False,0.0,0.0,0.1425590594178746,0.0511065302011522,0.0007557782442668,4.157407413551972e-06,0.0,0.0,0.0,0.0,133.0,9.0,133.0,0.986474049462349,1.1118576235588116,0.1111111111111111,0.1994528775177697,0.1825856659341395,0.2493160968972121,0.5380568599450399,3.1673735532012026,4.67332592731655,62.86537420348017,718.5105590820312,11.897109031677246,19.56647206049212,0.8722258685455135,1040.916259765625,17.551239013671875,17.956645683261897,0.8496342541906505,0.0710551962256431,0.0126801943406462,0.0569299459457397,0.0029540685936808,0.0078657492995262,0.8289521336555481,0.8289521336555481,0.0236100900000622,0.1865512366199825,10.0,0.1865512366199825,0.0495496633705226,4.613392344952487e-12,5.464069253437447e-12,0.0,4.011382921178542e-14,0.0,1.6194508375142104e-17,0.0,1.0175958271988932e-17,True,89,6,success,-1,True,False,False,-1,,akita_black_bowl_1,False,-1,False,-1,False,0.0,1.0,89,48,0.1425590594178746,0.8394124220299587,0.3636379315880845,3.504528299507217,171102.54200124365,0.1710478663444519,,False,False
