case_id,suite,task_id,init_state_id,rollout_seed,strategy_id,baseline_success,success,delta,baseline_strategy_id
goal_mug_task9_init0_factorial,libero_goal_with_mug,9,0,1160582,requery_l1_h8,True,True,0,max_value
goal_mug_task9_init0_factorial,libero_goal_with_mug,9,0,1160679,requery_l1_h8,True,True,0,max_value
goal_mug_task9_init0_factorial,libero_goal_with_mug,9,0,1160776,requery_l1_h8,True,True,0,max_value
goal_mug_task9_init0_factorial,libero_goal_with_mug,9,0,1160873,requery_l1_h8,True,True,0,max_value
goal_mug_task9_init0_factorial,libero_goal_with_mug,9,0,1160970,requery_l1_h8,True,True,0,max_value
goal_mug_task9_init0_factorial,libero_goal_with_mug,9,0,1161067,requery_l1_h8,True,True,0,max_value
goal_mug_task9_init0_factorial,libero_goal_with_mug,9,0,1161164,requery_l1_h8,True,True,0,max_value
goal_mug_task9_init0_factorial,libero_goal_with_mug,9,0,1161261,requery_l1_h8,True,True,0,max_value
goal_mug_task9_init0_factorial,libero_goal_with_mug,9,0,1161358,requery_l1_h8,True,True,0,max_value
goal_mug_task9_init0_factorial,libero_goal_with_mug,9,0,1161455,requery_l1_h8,True,True,0,max_value
goal_mug_task9_init0_factorial,libero_goal_with_mug,9,0,1161552,requery_l1_h8,True,True,0,max_value
goal_mug_task9_init0_factorial,libero_goal_with_mug,9,0,1161649,requery_l1_h8,True,True,0,max_value
goal_mug_task9_init0_factorial,libero_goal_with_mug,9,0,1161746,requery_l1_h8,True,True,0,max_value
goal_mug_task9_init0_factorial,libero_goal_with_mug,9,0,1161843,requery_l1_h8,False,True,1,max_value
goal_mug_task9_init0_factorial,libero_goal_with_mug,9,0,1161940,requery_l1_h8,True,True,0,max_value
goal_mug_task9_init0_factorial,libero_goal_with_mug,9,0,1162037,requery_l1_h8,True,True,0,max_value
goal_mug_task9_init0_factorial,libero_goal_with_mug,9,0,1162134,requery_l1_h8,True,False,-1,max_value
goal_mug_task9_init0_factorial,libero_goal_with_mug,9,0,1162231,requery_l1_h8,True,True,0,max_value
long_milk_task9_init0_factorial,libero_10_with_milk,9,0,1150000,action_l1,False,False,0,max_value
long_milk_task9_init0_factorial,libero_10_with_milk,9,0,1150097,action_l1,True,True,0,max_value
long_milk_task9_init0_factorial,libero_10_with_milk,9,0,1150194,action_l1,True,True,0,max_value
long_milk_task9_init0_factorial,libero_10_with_milk,9,0,1150291,action_l1,True,True,0,max_value
long_milk_task9_init0_factorial,libero_10_with_milk,9,0,1150388,action_l1,True,True,0,max_value
long_milk_task9_init0_factorial,libero_10_with_milk,9,0,1150485,action_l1,True,True,0,max_value
long_milk_task9_init0_factorial,libero_10_with_milk,9,0,1150582,action_l1,True,True,0,max_value
long_milk_task9_init0_factorial,libero_10_with_milk,9,0,1150679,action_l1,False,False,0,max_value
long_milk_task9_init0_factorial,libero_10_with_milk,9,0,1150776,action_l1,False,True,1,max_value
long_milk_task9_init0_factorial,libero_10_with_milk,9,0,1150873,action_l1,True,True,0,max_value
long_milk_task9_init0_factorial,libero_10_with_milk,9,0,1150970,action_l1,True,True,0,max_value
long_milk_task9_init0_factorial,libero_10_with_milk,9,0,1151067,action_l1,False,True,1,max_value
long_milk_task9_init0_factorial,libero_10_with_milk,9,0,1151164,action_l1,True,True,0,max_value
long_milk_task9_init0_factorial,libero_10_with_milk,9,0,1151261,action_l1,True,True,0,max_value
long_milk_task9_init0_factorial,libero_10_with_milk,9,0,1151358,action_l1,True,True,0,max_value
long_milk_task9_init0_factorial,libero_10_with_milk,9,0,1151455,action_l1,False,False,0,max_value
long_milk_task9_init0_factorial,libero_10_with_milk,9,0,1151552,action_l1,True,False,-1,max_value
long_milk_task9_init0_factorial,libero_10_with_milk,9,0,1151649,action_l1,False,True,1,max_value
long_milk_task9_init0_factorial,libero_10_with_milk,9,0,1151746,action_l1,True,True,0,max_value
long_milk_task9_init0_factorial,libero_10_with_milk,9,0,1151843,action_l1,False,True,1,max_value
long_milk_task9_init0_factorial,libero_10_with_milk,9,0,1151940,action_l1,True,False,-1,max_value
long_milk_task9_init0_factorial,libero_10_with_milk,9,0,1152037,action_l1,True,False,-1,max_value
long_milk_task9_init0_factorial,libero_10_with_milk,9,0,1152134,action_l1,True,True,0,max_value
long_milk_task9_init0_factorial,libero_10_with_milk,9,0,1152231,action_l1,True,True,0,max_value
long_milk_task9_init0_factorial,libero_10_with_milk,9,0,1150000,horizon_only_l1_h8,False,True,1,max_value
long_milk_task9_init0_factorial,libero_10_with_milk,9,0,1150097,horizon_only_l1_h8,True,True,0,max_value
long_milk_task9_init0_factorial,libero_10_with_milk,9,0,1150194,horizon_only_l1_h8,True,True,0,max_value
long_milk_task9_init0_factorial,libero_10_with_milk,9,0,1150291,horizon_only_l1_h8,True,False,-1,max_value
long_milk_task9_init0_factorial,libero_10_with_milk,9,0,1150388,horizon_only_l1_h8,True,True,0,max_value
long_milk_task9_init0_factorial,libero_10_with_milk,9,0,1150485,horizon_only_l1_h8,True,True,0,max_value
long_milk_task9_init0_factorial,libero_10_with_milk,9,0,1150582,horizon_only_l1_h8,True,True,0,max_value
long_milk_task9_init0_factorial,libero_10_with_milk,9,0,1150679,horizon_only_l1_h8,False,True,1,max_value
long_milk_task9_init0_factorial,libero_10_with_milk,9,0,1150776,horizon_only_l1_h8,False,True,1,max_value
long_milk_task9_init0_factorial,libero_10_with_milk,9,0,1150873,horizon_only_l1_h8,True,True,0,max_value
long_milk_task9_init0_factorial,libero_10_with_milk,9,0,1150970,horizon_only_l1_h8,True,True,0,max_value
long_milk_task9_init0_factorial,libero_10_with_milk,9,0,1151067,horizon_only_l1_h8,False,True,1,max_value
long_milk_task9_init0_factorial,libero_10_with_milk,9,0,1151164,horizon_only_l1_h8,True,False,-1,max_value
long_milk_task9_init0_factorial,libero_10_with_milk,9,0,1151261,horizon_only_l1_h8,True,True,0,max_value
long_milk_task9_init0_factorial,libero_10_with_milk,9,0,1151358,horizon_only_l1_h8,True,True,0,max_value
long_milk_task9_init0_factorial,libero_10_with_milk,9,0,1151455,horizon_only_l1_h8,False,False,0,max_value
long_milk_task9_init0_factorial,libero_10_with_milk,9,0,1151552,horizon_only_l1_h8,True,False,-1,max_value
long_milk_task9_init0_factorial,libero_10_with_milk,9,0,1151649,horizon_only_l1_h8,False,True,1,max_value
long_milk_task9_init0_factorial,libero_10_with_milk,9,0,1151746,horizon_only_l1_h8,True,True,0,max_value
long_milk_task9_init0_factorial,libero_10_with_milk,9,0,1151843,horizon_only_l1_h8,False,False,0,max_value
long_milk_task9_init0_factorial,libero_10_with_milk,9,0,1151940,horizon_only_l1_h8,True,True,0,max_value
long_milk_task9_init0_factorial,libero_10_with_milk,9,0,1152037,horizon_only_l1_h8,True,True,0,max_value
long_milk_task9_init0_factorial,libero_10_with_milk,9,0,1152134,horizon_only_l1_h8,True,True,0,max_value
long_milk_task9_init0_factorial,libero_10_with_milk,9,0,1152231,horizon_only_l1_h8,True,False,-1,max_value
long_milk_task9_init0_factorial,libero_10_with_milk,9,0,1150000,requery_l1_h8,False,True,1,max_value
long_milk_task9_init0_factorial,libero_10_with_milk,9,0,1150097,requery_l1_h8,True,True,0,max_value
