planning_strategy,planning_risk_lambda,episodes,successes,success_rate,mean_final_t,mean_queries,selected_not_max_value_rate,selected_value_mean,max_value_mean,selected_risk_mean
max_value_scheduled_requery,0.0,20,13,0.65,203.3,14.25,0.0,0.5264574642510278,0.5264574642510278,0.0
max_value,0.0,20,9,0.45,235.95,15.15,0.0,0.5286912898909575,0.5286912898909575,0.0
