suite,task_id,init_state_id,pair_id,rollout_id,rollout_seed,run_name,planning_strategy,planning_risk_lambda,success,final_t,num_queries,selected_not_max_value_rate,selected_value_mean,max_value_mean,selected_risk_mean
libero_object_object,0,0,0,0,18000000,trajectory_consensus_20260908_smoke__object_t0_v2_1__libero_object_object__task0__init0__trajectory_value_density_aligned__l0p25,trajectory_value_density_aligned,0.25,True,163,11,0.0,0.6429283944043246,0.6429283944043246,0.5268439318395552
