case_id,evaluation_cohort,position_level,task_id,init_state_id,independent_group,trigger_passed,trigger_localization_world_x,trigger_localization_world_y,trigger_localization_world_z,trigger_localization_peak_probability,trigger_localization_entropy,trigger_localization_score_range,trigger_estimated_target_eef_distance_m,baseline_h8,workspace_calibrated,workspace_retreat_only,cell,router_selected_strategy,router_success,router_probability__baseline_h8,router_score__baseline_h8,router_probability__workspace_retreat_only,router_score__workspace_retreat_only,router_probability__workspace_calibrated,router_score__workspace_calibrated
p3d_development__x0p2__task6__init43__rollout0,replication,x0.2,6,43,x0.2|task6|init43,1,0.019468693180160646,-0.2369544709261271,0.02146242931485176,0.08028027804513291,0.32260171487323247,29.181450366973877,0.13684922294218757,0,1,0,x0.2|task6,workspace_calibrated,1,0.7088898845144805,0.7088898845144805,0.7813934410730873,0.7787148696445159,0.9554844212499949,0.9331629926785663
p3d_development__x0p2__task6__init44__rollout0,replication,x0.2,6,44,x0.2|task6|init44,0,0.027741250955745533,-0.23817134566116863,0.027390554547309875,0.0856306868354941,0.32291008907073143,24.76098132133484,0.07192940506467113,1,1,1,x0.2|task6,baseline_h8,1,0.8088751290651955,0.8088751290651955,0.9118401217159705,0.9091615502873991,0.9725032508374505,0.9501818222660219
p3d_development__x0p2__task9__init40__rollout0,replication,x0.2,9,40,x0.2|task9|init40,0,-0.43351337266713874,0.054285520729800654,0.14117282629013062,0.010924976789431922,0.6891051814395319,12.06200122833252,0.44979491772882874,0,0,0,x0.2|task9,baseline_h8,0,0.10695236756541454,0.10695236756541454,0.11694959066135474,0.11427101923278331,0.07097944400326724,0.04865801543183866
p3d_development__x0p2__task9__init41__rollout0,replication,x0.2,9,41,x0.2|task9|init41,0,-0.16333165985032716,0.0432585933547284,0.2445310354232788,0.08349393632948192,0.36265788189768355,31.56875228881836,0.1270323973073795,0,0,0,x0.2|task9,baseline_h8,0,0.7095012465915375,0.7095012465915375,0.8641936919156689,0.8615151204870974,0.5442290008341487,0.5219075722627201
p3d_development__x0p2__task9__init42__rollout0,replication,x0.2,9,42,x0.2|task9|init42,0,-0.16506456171718487,0.04332931828586733,0.24386811256408686,0.09335763250291956,0.3485551110446519,31.18328821659088,0.12450201866045518,0,0,0,x0.2|task9,baseline_h8,0,0.7259802347231367,0.7259802347231367,0.8766072527449488,0.8739286813163774,0.5715270404126461,0.5492056118412175
p3d_development__x0p2__task9__init43__rollout0,replication,x0.2,9,43,x0.2|task9|init43,0,-0.447083901380376,0.05483937477492494,0.13598141074180603,0.00880286630433832,0.7853731593014186,10.077369213104248,0.4625565040114598,0,0,0,x0.2|task9,baseline_h8,0,0.0931820988475523,0.0931820988475523,0.11467103280819459,0.11199246137962315,0.048853782460484135,0.026532353889055563
p3d_development__x0p2__task9__init44__rollout0,replication,x0.2,9,44,x0.2|task9|init44,0,-0.4197685358336134,0.08506493522557845,0.14643093943595886,0.016711540000271172,0.5733734643653816,11.961757183074951,0.4413262673376078,0,0,0,x0.2|task9,baseline_h8,0,0.10460841955891492,0.10460841955891492,0.12363037088131432,0.12095179945274288,0.11465059065381217,0.09232916208238359
p3d_development__y0p1__task4__init40__rollout0,novel_cell,y0.1,4,40,y0.1|task4|init40,0,0.11131718621166131,-0.13128661363221192,0.20547789335250854,0.3948725522658945,0.19860142913074577,42.25708341598511,0.21361900178051818,1,1,1,y0.1|task4,baseline_h8,1,0.40026428404052306,0.40026428404052306,0.5058050568741266,0.5031264854455552,0.43044625804674397,0.4081248294753154
p3d_development__y0p1__task4__init41__rollout0,novel_cell,y0.1,4,41,y0.1|task4|init41,0,-0.052606534804468974,-0.1515476865223722,0.20547789335250854,0.05551346526895331,0.3971796876330557,23.82978993654251,0.05764680890831747,1,1,1,y0.1|task4,baseline_h8,1,0.5495620271888983,0.5495620271888983,0.690831207894584,0.6881526364660125,0.19160540344372992,0.16928397487230135
p3d_development__y0p1__task4__init42__rollout0,novel_cell,y0.1,4,42,y0.1|task4|init42,0,-0.11910093921797471,-0.15976643586663128,0.20547789335250854,0.06992926342747575,0.36887732571950765,25.459036648273468,0.0308332368417266,1,1,1,y0.1|task4,baseline_h8,1,0.7012869756541289,0.7012869756541289,0.7816386691076701,0.7789600976790987,0.23308650177164267,0.2107650732002141
p3d_development__y0p1__task4__init43__rollout0,novel_cell,y0.1,4,43,y0.1|task4|init43,0,0.11131718196680429,-0.12836915318421738,0.20547789335250854,0.08631441618811714,0.3350270938969929,26.97507667541504,0.26243082466131806,0,0,0,y0.1|task4,baseline_h8,0,0.10864896813839675,0.10864896813839675,0.13974953408638735,0.13707096265781593,0.12243257599140006,0.10011114741997149
p3d_development__y0p1__task4__init44__rollout0,novel_cell,y0.1,4,44,y0.1|task4|init44,0,-0.11039737623485157,-0.15869067012075852,0.20547789335250854,0.05936427032295059,0.3774656225528869,28.59567105770111,0.026843556356435896,1,1,1,y0.1|task4,baseline_h8,1,0.7075077013708801,0.7075077013708801,0.7691764351131369,0.7664978636845655,0.24313874815865796,0.2208173195872294
p3d_development__y0p1__task6__init40__rollout0,novel_cell,y0.1,6,40,y0.1|task6|init40,1,-0.12193847936170354,-0.17334940399513646,0.03363199532032013,0.032131505012027856,0.4507405007258142,20.63301372528076,0.09479684749100205,0,0,1,y0.1|task6,workspace_calibrated,0,0.6438451867431403,0.6438451867431403,0.6858748889972331,0.6831963175686617,0.8769108654343964,0.8545894368629678
p3d_development__y0p1__task6__init41__rollout0,novel_cell,y0.1,6,41,y0.1|task6|init41,0,-0.07965026634831451,-0.1685110185604006,0.02858705446124077,0.16210514253612643,0.25658709757331494,47.329660415649414,0.07770161011378232,1,1,1,y0.1|task6,baseline_h8,1,0.8178201388887918,0.8178201388887918,0.7546310471432309,0.7519524757146595,0.9604007555603022,0.9380793269888736
p3d_development__y0p1__task6__init42__rollout0,novel_cell,y0.1,6,42,y0.1|task6|init42,1,-0.09459372542360955,-0.17109048384725883,0.01907486841082573,0.17836886980921304,0.2696393831079269,46.24644660949707,0.1029501221485574,1,1,1,y0.1|task6,workspace_calibrated,1,0.7991902750162085,0.7991902750162085,0.7229056422298179,0.7202270708012465,0.9586600909083428,0.9363386623369142
p3d_development__y0p1__task6__init43__rollout0,novel_cell,y0.1,6,43,y0.1|task6|init43,1,-0.07663448747706081,-0.16799044987064524,0.030506733804941177,0.17818791596821487,0.25005175861722867,48.9736852645874,0.08369642306263336,1,1,1,y0.1|task6,workspace_calibrated,1,0.8204778116948798,0.8204778116948798,0.7510167973249607,0.7483382258963893,0.9605420354020483,0.9382206068306197
p3d_development__y0p1__task6__init44__rollout0,novel_cell,y0.1,6,44,y0.1|task6|init44,1,-0.07989465498793868,-0.16855320370704147,0.028431490063667297,0.13011308242951136,0.26095295131978374,41.59279203414917,0.08639113181355905,0,1,0,y0.1|task6,workspace_calibrated,1,0.774785974986432,0.774785974986432,0.7240123572316968,0.7213337858031253,0.9514710045624178,0.9291495759909892
p3d_development__y0p1__task8__init40__rollout0,novel_cell,y0.1,8,40,y0.1|task8|init40,1,-0.10403436671202004,-0.16888188396461115,0.013065477833151817,0.2044666285869929,0.24484202503248015,48.14136505126953,0.10840947941744872,1,1,1,y0.1|task8,workspace_calibrated,1,0.7528031565124529,0.7528031565124529,0.65304628809151,0.6503677166629386,0.9628455537571421,0.9405241251857135
p3d_development__y0p1__task8__init41__rollout0,novel_cell,y0.1,8,41,y0.1|task8|init41,1,-0.10403436671202004,-0.16888188396461115,0.013065477833151817,0.21107282258554536,0.2401716372764278,49.935855865478516,0.10597136119752548,1,1,1,y0.1|task8,workspace_calibrated,1,0.7654499322935211,0.7654499322935211,0.6556140999057498,0.6529355284771784,0.9655462499559181,0.9432248213844895
p3d_development__y0p1__task8__init42__rollout0,novel_cell,y0.1,8,42,y0.1|task8|init42,1,-0.10403436671202004,-0.16888188396461115,0.013065477833151817,0.22161138087138266,0.2363915570980076,50.78427505493164,0.09716331859627517,1,1,1,y0.1|task8,workspace_calibrated,1,0.7873481808892686,0.7873481808892686,0.6860130043214823,0.6833344328929108,0.9693924584038666,0.947071029832438
p3d_development__y0p1__task8__init43__rollout0,novel_cell,y0.1,8,43,y0.1|task8|init43,1,-0.10403436671202004,-0.16888188396461115,0.013065477833151817,0.21662818480850946,0.23785900247480576,50.14952278137207,0.10718874298428314,1,1,1,y0.1|task8,workspace_calibrated,1,0.7679348868314384,0.7679348868314384,0.6576076698923227,0.6549290984637512,0.9661750935954989,0.9438536650240703
p3d_development__y0p1__task8__init44__rollout0,novel_cell,y0.1,8,44,y0.1|task8|init44,1,-0.10403436671202004,-0.16888188396461115,0.013065477833151817,0.20990408489172704,0.243262356220143,48.357933044433594,0.11140430447585524,1,1,1,y0.1|task8,workspace_calibrated,1,0.7524597279643047,0.7524597279643047,0.6502231632289414,0.6475445918003699,0.9629738865351489,0.9406524579637203
p3d_development__y0p1__task9__init40__rollout0,novel_cell,y0.1,9,40,y0.1|task9|init40,1,0.04070263358346482,-0.040129632108304746,0.06952235847711563,0.04343315320446377,0.39465704117601924,33.041075706481934,0.10691966672546546,0,1,1,y0.1|task9,workspace_calibrated,1,0.25339595802315784,0.25339595802315784,0.3193308249448643,0.3166522535162929,0.783015591997278,0.7606941634258494
p3d_development__y0p1__task9__init41__rollout0,novel_cell,y0.1,9,41,y0.1|task9|init41,1,0.04005704515194042,-0.040159902382502444,0.06908450275659561,0.048036296921681716,0.3923362934179957,34.89528751373291,0.11461356772435444,1,1,1,y0.1|task9,workspace_calibrated,1,0.2499910667599868,0.2499910667599868,0.2971714992625078,0.2944929278339364,0.7831324782764955,0.7608110497050669
p3d_development__y0p1__task9__init42__rollout0,novel_cell,y0.1,9,42,y0.1|task9|init42,1,0.041842388057796276,-0.04007619143500365,0.07029537111520767,0.0415310724456727,0.39468040991378167,33.59327507019043,0.10633789166713249,0,1,1,y0.1|task9,workspace_calibrated,1,0.2527134949934681,0.2527134949934681,0.3111507214842815,0.3084721500557101,0.7812129090366055,0.7588914804651768
p3d_development__y0p1__task9__init43__rollout0,novel_cell,y0.1,9,43,y0.1|task9|init43,1,0.03901095197231308,-0.04020895147606952,0.06837501376867294,0.05002461530191981,0.38968309487763736,35.31936454772949,0.11524913764261617,1,1,1,y0.1|task9,workspace_calibrated,1,0.25308804911845084,0.25308804911845084,0.2978712799408262,0.29519270851225476,0.7878861178688285,0.7655646892973998
p3d_development__y0p1__task9__init44__rollout0,novel_cell,y0.1,9,44,y0.1|task9|init44,1,0.04073920389194119,-0.04012791740399622,0.06954716145992279,0.04005100904591758,0.39611873187129215,32.95579528808594,0.10782500354421484,0,1,1,y0.1|task9,workspace_calibrated,1,0.24810574648654182,0.24810574648654182,0.3107305451714419,0.30805197374287047,0.7782470684406402,0.7559256398692116
p3d_development__y0p2__task4__init40__rollout0,replication,y0.2,4,40,y0.2|task4|init40,0,0.11131711404909372,-0.0816897868076373,0.20547789335250854,0.09078246270371121,0.31558927911056756,26.561054468154907,0.33518842914519903,0,0,0,y0.2|task4,baseline_h8,0,0.11311102864229429,0.11311102864229429,0.1240400197002478,0.12136144827167637,0.3807248648707777,0.3584034362993492
p3d_development__y0p2__task4__init41__rollout0,replication,y0.2,4,41,y0.2|task4|init41,0,0.11131711404909372,-0.0816897868076373,0.20547789335250854,0.14530140773562733,0.2915390645475405,30.923134088516235,0.3222860950304442,0,0,0,y0.2|task4,baseline_h8,0,0.16297916895351483,0.16297916895351483,0.17203200971397006,0.16935343828539864,0.47199536916074847,0.4496739405893199
p3d_development__y0p2__task4__init42__rollout0,replication,y0.2,4,42,y0.2|task4|init42,0,0.11131711404909372,-0.0816897868076373,0.20547789335250854,0.11830659866720912,0.29717929258962134,30.71506142616272,0.33250957698970623,0,0,0,y0.2|task4,baseline_h8,0,0.13691162259431608,0.13691162259431608,0.13545463076635358,0.13277605933778217,0.4337365725405647,0.41141514396913614
p3d_development__y0p2__task4__init43__rollout0,replication,y0.2,4,43,y0.2|task4|init43,0,0.11131711404909372,-0.0816897868076373,0.20547789335250854,0.15592732338878534,0.28494356269943,33.95880055427551,0.33420460808537505,0,0,0,y0.2|task4,baseline_h8,0,0.1632019037966611,0.1632019037966611,0.1521554143207738,0.1494768428922024,0.4827740921593865,0.46045266358795794
p3d_development__y0p2__task4__init44__rollout0,replication,y0.2,4,44,y0.2|task4|init44,0,0.11131711404909372,-0.0816897868076373,0.20547789335250854,0.12637608863184777,0.2951950659488679,30.372375011444092,0.349014643865711,0,0,0,y0.2|task4,baseline_h8,0,0.12577828524857723,0.12577828524857723,0.12071592003621533,0.1180373486076439,0.4229408817255728,0.40061945315414427
p3d_development__y0p2__task6__init40__rollout0,replication,y0.2,6,40,y0.2|task6|init40,1,-0.08537316042840593,-0.10546643354115909,0.024944234639406204,0.07963587376363057,0.36377458622830516,33.32055950164795,0.16271036145165244,0,1,0,y0.2|task6,workspace_calibrated,1,0.4845500599822122,0.4845500599822122,0.5102235927937643,0.5075450213651929,0.8531431842453111,0.8308217556738825
p3d_development__y0p2__task6__init41__rollout0,replication,y0.2,6,41,y0.2|task6|init41,1,-0.08628745693212969,-0.10556463407693684,0.024362243711948395,0.09714274219640862,0.35071953083291263,33.407630443573,0.16147725178825337,0,1,0,y0.2|task6,workspace_calibrated,1,0.5097586421955949,0.5097586421955949,0.5392814089742082,0.5366028375456368,0.8669076548503478,0.8445862262789192
p3d_development__y0p2__task6__init42__rollout0,replication,y0.2,6,42,y0.2|task6|init42,1,-0.08617440691156708,-0.1055524918752072,0.024434205144643784,0.09806611904450284,0.3496469306277507,34.63277578353882,0.16366219507020358,0,1,0,y0.2|task6,workspace_calibrated,1,0.5100915325104234,0.5100915325104234,0.5268916332560613,0.5242130618274898,0.8678335016179661,0.8455120730465375
p3d_development__y0p2__task6__init43__rollout0,replication,y0.2,6,43,y0.2|task6|init43,1,-0.0891750050553145,-0.10587477282473468,0.022524189203977585,0.08865483301896458,0.3561571728894783,33.86860752105713,0.16431826764352078,0,1,1,y0.2|task6,workspace_calibrated,1,0.49877493424887054,0.49877493424887054,0.5176862311017206,0.5150076596731492,0.8627335382016338,0.8404121096302052
p3d_development__y0p2__task6__init44__rollout0,replication,y0.2,6,44,y0.2|task6|init44,1,-0.08559745794293105,-0.10549052434322415,0.024801459163427353,0.09793773529007209,0.3496491006183264,35.0374641418457,0.1644317718631185,0,1,0,y0.2|task6,workspace_calibrated,1,0.5089064511550926,0.5089064511550926,0.521688901085094,0.5190103296565226,0.8673272302371725,0.8450058016657439
p3d_development__y0p2__task7__init40__rollout0,novel_cell,y0.2,7,40,y0.2|task7|init40,1,-0.12079444014014351,-0.10604458381379905,0.06973547488451004,0.2136032569794355,0.2725315158592847,44.43677520751953,0.14838043632347594,1,1,1,y0.2|task7,workspace_calibrated,1,0.7642306133032652,0.7642306133032652,0.6117176745966177,0.6090391031680463,0.8869695851288347,0.8646481565574061
p3d_development__y0p2__task7__init41__rollout0,novel_cell,y0.2,7,41,y0.2|task7|init41,1,-0.12079444014014351,-0.10604458381379905,0.06973547488451004,0.23496466227843713,0.25338231747386314,52.71265411376953,0.13568546133208298,0,1,0,y0.2|task7,workspace_calibrated,1,0.8393416958588132,0.8393416958588132,0.6246933260247403,0.6220147545961688,0.9137090142520341,0.8913875856806055
p3d_development__y0p2__task7__init42__rollout0,novel_cell,y0.2,7,42,y0.2|task7|init42,1,-0.12079444014014351,-0.10604458381379905,0.06973547488451004,0.2494936950940494,0.2525634504782095,47.630056381225586,0.1526188727367421,1,1,1,y0.2|task7,workspace_calibrated,1,0.8103068650775218,0.8103068650775218,0.6266393969284275,0.6239608254998561,0.9021043348357651,0.8797829062643365
p3d_development__y0p2__task7__init43__rollout0,novel_cell,y0.2,7,43,y0.2|task7|init43,1,-0.12079444014014351,-0.10604458381379905,0.06973547488451004,0.2586288576679453,0.2435014149807835,54.61451721191406,0.13683140109240627,0,1,1,y0.2|task7,workspace_calibrated,1,0.8634264291962447,0.8634264291962447,0.6405706126194289,0.6378920411908575,0.9217364354473379,0.8994150068759093
p3d_development__y0p2__task7__init44__rollout0,novel_cell,y0.2,7,44,y0.2|task7|init44,1,-0.12079444014014351,-0.10604458381379905,0.06973547488451004,0.23688109187865794,0.2527949536199542,52.734121322631836,0.13116330884519062,1,1,1,y0.2|task7,workspace_calibrated,1,0.8463483998285577,0.8463483998285577,0.6398825385814793,0.6372039671529078,0.9168126959674522,0.8944912673960236
p3d_development__y0p2__task8__init40__rollout0,novel_cell,y0.2,8,40,y0.2|task8|init40,1,-0.10403445788880394,-0.10747076080420302,0.013065477833151817,0.07743548056606228,0.36419013894715574,33.17456245422363,0.16833663380529432,1,1,1,y0.2|task8,workspace_calibrated,1,0.32792826459625185,0.32792826459625185,0.5060055581704067,0.5033269867418353,0.8631278668232601,0.8408064382518315
p3d_development__y0p2__task8__init41__rollout0,novel_cell,y0.2,8,41,y0.2|task8|init41,1,-0.10403445788880394,-0.10747076080420302,0.013065477833151817,0.07742392334418075,0.3638645900908057,33.257781982421875,0.16627526965630837,1,1,0,y0.2|task8,workspace_calibrated,1,0.33266641336109987,0.33266641336109987,0.5114116604198828,0.5087330889913114,0.8651795359873182,0.8428581074158896
p3d_development__y0p2__task8__init42__rollout0,novel_cell,y0.2,8,42,y0.2|task8|init42,1,-0.10403445788880394,-0.10747076080420302,0.013065477833151817,0.08038186429744461,0.36188916074446104,33.924936294555664,0.17009185412256217,1,1,0,y0.2|task8,workspace_calibrated,1,0.330946537614465,0.330946537614465,0.5009372426279808,0.49825867119940936,0.8648941768521037,0.8425727482806751
p3d_development__y0p2__task8__init43__rollout0,novel_cell,y0.2,8,43,y0.2|task8|init43,1,-0.10403445788880394,-0.10747076080420302,0.013065477833151817,0.07682454142107183,0.363738784556198,34.89761161804199,0.1801458277923357,0,1,0,y0.2|task8,workspace_calibrated,1,0.3095869789980446,0.3095869789980446,0.46210486169808407,0.45942629026951265,0.8553997885906583,0.8330783600192297
p3d_development__y0p2__task8__init44__rollout0,novel_cell,y0.2,8,44,y0.2|task8|init44,1,-0.10403445788880394,-0.10747076080420302,0.013065477833151817,0.08133948431201302,0.3605179637361919,34.813764572143555,0.17706558109659373,1,1,0,y0.2|task8,workspace_calibrated,1,0.32113040578138957,0.32113040578138957,0.4774612873015842,0.4747827158730128,0.8611430210584938,0.8388215924870652
p3d_development__y0p2__task9__init40__rollout0,replication,y0.2,9,40,y0.2|task9|init40,1,0.04184564039341421,0.04007395346648217,0.07029765844345093,0.18060478900874852,0.2642557848740435,48.581180572509766,0.15203753190544764,0,1,0,y0.2|task9,workspace_calibrated,1,0.3626323163894971,0.3626323163894971,0.6942315507140617,0.6915529792854903,0.980629827930822,0.9583083993593934
p3d_development__y0p2__task9__init41__rollout0,replication,y0.2,9,41,y0.2|task9|init41,1,0.04131693626189825,0.040098741348113975,0.06993907690048218,0.1840440299621933,0.2635051952833135,48.05801582336426,0.1566342059139588,0,0,0,y0.2|task9,workspace_calibrated,0,0.35496038243804556,0.35496038243804556,0.6852758971190783,0.6825973256905069,0.9797044824240436,0.957383053852615
p3d_development__y0p2__task9__init42__rollout0,replication,y0.2,9,42,y0.2|task9|init42,1,0.04172602064424369,0.040079561745303,0.07021652907133102,0.19043252548216827,0.25321972556283995,55.64912796020508,0.16462015273314431,0,1,0,y0.2|task9,workspace_calibrated,1,0.38301482442782686,0.38301482442782686,0.6889221804629571,0.6862436090343856,0.9872594244013637,0.9649379958299351
p3d_development__y0p2__task9__init43__rollout0,replication,y0.2,9,43,y0.2|task9|init43,1,0.04060942318031824,0.04013191254817415,0.0694592222571373,0.1832063728673656,0.2557046699069359,55.25788497924805,0.16323553486951395,0,1,0,y0.2|task9,workspace_calibrated,1,0.37608031704313577,0.37608031704313577,0.6817462205063984,0.679067649077827,0.9867063941051348,0.9643849655337062
p3d_development__y0p2__task9__init44__rollout0,replication,y0.2,9,44,y0.2|task9|init44,1,0.03828149037783746,0.04024105586541898,0.06788035482168198,0.17906773889898303,0.25762441539652886,56.50666618347168,0.1739170510294512,1,0,0,y0.2|task9,workspace_calibrated,0,0.35619940337916356,0.35619940337916356,0.6486350989674383,0.6459565275388669,0.986590023706852,0.9642685951354234
p3d_development__y0p3__task1__init40__rollout0,replication,y0.3,1,40,y0.3|task1|init40,1,0.048911956512219024,0.11988081768848004,0.008921477012336365,0.0975026006932772,0.3337208301851244,23.132236748933792,0.22253170152594912,0,1,1,y0.3|task1,workspace_calibrated,1,0.06346853549574179,0.06346853549574179,0.12812302143822485,0.12544445000965343,0.8158165851163095,0.7934951565448809
p3d_development__y0p3__task1__init41__rollout0,replication,y0.3,1,41,y0.3|task1|init41,1,0.048911956512219024,0.11988081768848004,0.008921477012336365,0.12701396151104155,0.30704954929265393,27.494186133146286,0.23095344327524533,0,1,0,y0.3|task1,workspace_calibrated,1,0.0722536589436196,0.0722536589436196,0.13004897891105058,0.12737040748247916,0.8451937904866144,0.8228723619151858
p3d_development__y0p3__task1__init42__rollout0,replication,y0.3,1,42,y0.3|task1|init42,1,0.048911956512219024,0.11988081768848004,0.008921477012336365,0.10313935066633567,0.30676858162668424,27.49808043241501,0.22089830177832515,0,1,0,y0.3|task1,workspace_calibrated,1,0.0707482307316232,0.0707482307316232,0.12959139322650332,0.1269128217979319,0.8461092470448556,0.823787818473427
p3d_development__y0p3__task1__init43__rollout0,replication,y0.3,1,43,y0.3|task1|init43,1,0.048911956512219024,0.11988081768848004,0.008921477012336365,0.09122679448849365,0.33904994367047236,21.83002045750618,0.22188580097359056,0,1,1,y0.3|task1,workspace_calibrated,1,0.06095881788802352,0.06095881788802352,0.12618499134678982,0.12350641991821838,0.8061344410718868,0.7838130125004582
p3d_development__y0p3__task1__init44__rollout0,replication,y0.3,1,44,y0.3|task1|init44,1,0.048911956512219024,0.11988081768848004,0.008921477012336365,0.10599683634357294,0.3239272739484809,23.554484605789185,0.22645429759416713,0,1,0,y0.3|task1,workspace_calibrated,1,0.06470383377585619,0.06470383377585619,0.12649278982773401,0.12381421839916258,0.8201790990183188,0.7978576704468902
p3d_development__y0p3__task5__init40__rollout0,replication,y0.3,5,40,y0.3|task5|init40,1,0.04309379533422919,0.1186751227776908,0.03839259594678879,0.06305932313347995,0.3696019351745039,34.55600929260254,0.219003845865452,0,1,1,y0.3|task5,workspace_calibrated,1,0.06367163090293766,0.06367163090293766,0.17609608950205746,0.17341751807348604,0.7441225481741806,0.721801119602752
