case_id,suite,task_id,init_state_id,rollout_seed,success,planning_difficulty_threshold,candidate_value_mean,candidate_value_std,candidate_value_range,candidate_action_internal_consistency_mean,candidate_action_consensus_first_mean,difficulty_gate_on
long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,630000,False,0.088588,0.08827371150255203,0.0004658755788113922,0.0013003349304199219,0.02170705981552601,0.06290104240179062,False
long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,630097,True,0.088588,0.08884680271148682,0.0005459716194309294,0.0014627277851104736,0.0211050845682621,0.03826836869120598,True
long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,630194,True,0.088588,0.08913856744766235,0.0006532214465551078,0.0017223954200744629,0.020518088713288307,0.026879696175456047,True
long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,630291,False,0.088588,0.08801596611738205,0.0007935866015031934,0.0017154514789581299,0.02063809335231781,0.0485004223883152,False
long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,630388,True,0.088588,0.08808653801679611,0.00045493533252738416,0.0011143684387207031,0.02048390358686447,0.03679795563220978,False
long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,630485,True,0.088588,0.08802323788404465,0.0003160622145514935,0.0008061826229095459,0.021095477044582367,0.020206863060593605,False
long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,630582,True,0.088588,0.08771033585071564,0.0008953118813224137,0.0024183988571166992,0.021792221814393997,0.05138801410794258,False
long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,630679,True,0.088588,0.08805177360773087,0.00016091066936496645,0.0004533231258392334,0.020722180604934692,0.049548931419849396,False
long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,630776,True,0.088588,0.08832930028438568,0.00041366578079760075,0.0011053979396820068,0.02150590717792511,0.05412043258547783,False
long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,630873,True,0.088588,0.08865587413311005,0.00040887188515625894,0.0011036098003387451,0.02065991424024105,0.06250421702861786,True
long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,630970,True,0.088588,0.08873611688613892,0.00033508954220451415,0.0008716285228729248,0.020728113129734993,0.027169907465577126,True
long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,631067,False,0.088588,0.08911693841218948,0.0002782110241241753,0.0006860494613647461,0.0218061450868845,0.07056926935911179,True
milk_task5_init0_adaptive_screen,libero_spatial_with_milk,5,0,610000,True,0.088588,0.3307025134563446,0.0002785627148114145,0.0006841421127319336,0.022063491865992546,0.017689062282443047,True
milk_task5_init0_adaptive_screen,libero_spatial_with_milk,5,0,610097,False,0.088588,0.33057090640068054,0.0012487915810197592,0.003452599048614502,0.021919086575508118,0.021403010934591293,True
milk_task5_init0_adaptive_screen,libero_spatial_with_milk,5,0,610194,False,0.088588,0.33101725578308105,0.00034003856126219034,0.0008971989154815674,0.022113146260380745,0.016711808741092682,True
milk_task5_init0_adaptive_screen,libero_spatial_with_milk,5,0,610291,False,0.088588,0.3312211036682129,0.0008660999010317028,0.002185314893722534,0.022582780569791794,0.005380468908697367,True
milk_task5_init0_adaptive_screen,libero_spatial_with_milk,5,0,610388,True,0.088588,0.3310082256793976,0.0005492708878591657,0.0015223026275634766,0.021435154601931572,0.019400015473365784,True
milk_task5_init0_adaptive_screen,libero_spatial_with_milk,5,0,610485,False,0.088588,0.3313496708869934,0.0007279423298314214,0.0020098984241485596,0.022555019706487656,0.008442469872534275,True
milk_task5_init0_adaptive_screen,libero_spatial_with_milk,5,0,610582,False,0.088588,0.3312027156352997,0.0003346279845573008,0.0009109675884246826,0.02236868627369404,0.005674128420650959,True
milk_task5_init0_adaptive_screen,libero_spatial_with_milk,5,0,610679,True,0.088588,0.3314220905303955,0.001159540144726634,0.0032567977905273438,0.021614935249090195,0.010178727097809315,True
milk_task5_init0_adaptive_screen,libero_spatial_with_milk,5,0,610776,True,0.088588,0.3313823938369751,0.0009169067488983274,0.001955568790435791,0.021615197882056236,0.012434815987944603,True
milk_task5_init0_adaptive_screen,libero_spatial_with_milk,5,0,610873,True,0.088588,0.33095061779022217,0.00022157825878821313,0.0005472898483276367,0.021856188774108887,0.011021430604159832,True
milk_task5_init0_adaptive_screen,libero_spatial_with_milk,5,0,610970,False,0.088588,0.33101457357406616,0.0010980542283505201,0.003079921007156372,0.0222755316644907,0.009722832590341568,True
milk_task5_init0_adaptive_screen,libero_spatial_with_milk,5,0,611067,True,0.088588,0.3310738503932953,0.0007217751699499786,0.0018665790557861328,0.02207271195948124,0.026219580322504044,True
yellow_task8_init0_adaptive_screen,libero_spatial_with_yellow_book,8,0,620000,True,0.088588,0.30650579929351807,0.00204489310272038,0.005281537771224976,0.022754397243261337,0.013191375881433487,True
yellow_task8_init0_adaptive_screen,libero_spatial_with_yellow_book,8,0,620097,False,0.088588,0.3131396770477295,0.00515721132978797,0.013599783182144165,0.022766293957829475,0.011751302517950535,True
yellow_task8_init0_adaptive_screen,libero_spatial_with_yellow_book,8,0,620194,False,0.088588,0.31383711099624634,0.006418618839234114,0.016441315412521362,0.02315867505967617,0.018491148948669434,True
yellow_task8_init0_adaptive_screen,libero_spatial_with_yellow_book,8,0,620291,True,0.088588,0.3112604022026062,0.013863124884665012,0.0346163809299469,0.023002374917268753,0.007300207391381264,True
yellow_task8_init0_adaptive_screen,libero_spatial_with_yellow_book,8,0,620388,False,0.088588,0.3137105107307434,0.013058401644229889,0.02956297993659973,0.022738277912139893,0.017405277118086815,True
yellow_task8_init0_adaptive_screen,libero_spatial_with_yellow_book,8,0,620485,False,0.088588,0.30649256706237793,0.0019347128691151738,0.0047928690910339355,0.022513939067721367,0.01663029007613659,True
yellow_task8_init0_adaptive_screen,libero_spatial_with_yellow_book,8,0,620582,False,0.088588,0.31490591168403625,0.008549006655812263,0.02188551425933838,0.023342248052358627,0.011245591565966606,True
yellow_task8_init0_adaptive_screen,libero_spatial_with_yellow_book,8,0,620679,True,0.088588,0.30738410353660583,0.002127572661265731,0.005236774682998657,0.023062068969011307,0.012954487465322018,True
yellow_task8_init0_adaptive_screen,libero_spatial_with_yellow_book,8,0,620776,False,0.088588,0.3066615164279938,0.00634084502235055,0.015909284353256226,0.02309342287480831,0.009838279336690903,True
yellow_task8_init0_adaptive_screen,libero_spatial_with_yellow_book,8,0,620873,False,0.088588,0.3090965151786804,0.0039156717248260975,0.010527223348617554,0.023287784308195114,0.01571628451347351,True
yellow_task8_init0_adaptive_screen,libero_spatial_with_yellow_book,8,0,620970,False,0.088588,0.3123832941055298,0.003523038001731038,0.009262621402740479,0.02265150286257267,0.008900362066924572,True
yellow_task8_init0_adaptive_screen,libero_spatial_with_yellow_book,8,0,621067,False,0.088588,0.3086495101451874,0.007358666509389877,0.020059585571289062,0.02262445166707039,0.018139241263270378,True
