case_id,suite,task_id,init_state_id,rollout_seed,strategy_id,baseline_success,success,delta,baseline_strategy_id
long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,630873,difficulty_l1_t0.2,True,True,0,max_value
long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,630970,difficulty_l1_t0.2,True,True,0,max_value
long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,631067,difficulty_l1_t0.2,False,False,0,max_value
long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,630000,difficulty_requery_l1_t0.088588_h12,False,True,1,max_value
long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,630097,difficulty_requery_l1_t0.088588_h12,True,True,0,max_value
long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,630194,difficulty_requery_l1_t0.088588_h12,True,True,0,max_value
long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,630291,difficulty_requery_l1_t0.088588_h12,False,True,1,max_value
long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,630388,difficulty_requery_l1_t0.088588_h12,True,True,0,max_value
long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,630485,difficulty_requery_l1_t0.088588_h12,True,True,0,max_value
long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,630582,difficulty_requery_l1_t0.088588_h12,True,True,0,max_value
long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,630679,difficulty_requery_l1_t0.088588_h12,True,True,0,max_value
long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,630776,difficulty_requery_l1_t0.088588_h12,True,True,0,max_value
long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,630873,difficulty_requery_l1_t0.088588_h12,True,True,0,max_value
long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,630970,difficulty_requery_l1_t0.088588_h12,True,True,0,max_value
long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,631067,difficulty_requery_l1_t0.088588_h12,False,True,1,max_value
long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,630000,difficulty_requery_l1_t0.088588_h4,False,False,0,max_value
long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,630097,difficulty_requery_l1_t0.088588_h4,True,True,0,max_value
long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,630194,difficulty_requery_l1_t0.088588_h4,True,True,0,max_value
long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,630291,difficulty_requery_l1_t0.088588_h4,False,False,0,max_value
long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,630388,difficulty_requery_l1_t0.088588_h4,True,True,0,max_value
long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,630485,difficulty_requery_l1_t0.088588_h4,True,True,0,max_value
long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,630582,difficulty_requery_l1_t0.088588_h4,True,True,0,max_value
long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,630679,difficulty_requery_l1_t0.088588_h4,True,True,0,max_value
long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,630776,difficulty_requery_l1_t0.088588_h4,True,True,0,max_value
long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,630873,difficulty_requery_l1_t0.088588_h4,True,True,0,max_value
long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,630970,difficulty_requery_l1_t0.088588_h4,True,True,0,max_value
long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,631067,difficulty_requery_l1_t0.088588_h4,False,True,1,max_value
long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,630000,difficulty_requery_l1_t0.088588_h8,False,False,0,max_value
long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,630097,difficulty_requery_l1_t0.088588_h8,True,True,0,max_value
long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,630194,difficulty_requery_l1_t0.088588_h8,True,True,0,max_value
long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,630291,difficulty_requery_l1_t0.088588_h8,False,False,0,max_value
long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,630388,difficulty_requery_l1_t0.088588_h8,True,True,0,max_value
long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,630485,difficulty_requery_l1_t0.088588_h8,True,True,0,max_value
long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,630582,difficulty_requery_l1_t0.088588_h8,True,True,0,max_value
long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,630679,difficulty_requery_l1_t0.088588_h8,True,True,0,max_value
long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,630776,difficulty_requery_l1_t0.088588_h8,True,True,0,max_value
long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,630873,difficulty_requery_l1_t0.088588_h8,True,True,0,max_value
long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,630970,difficulty_requery_l1_t0.088588_h8,True,True,0,max_value
long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,631067,difficulty_requery_l1_t0.088588_h8,False,True,1,max_value
long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,630000,difficulty_requery_l1_t0.1_h8,False,False,0,max_value
long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,630097,difficulty_requery_l1_t0.1_h8,True,True,0,max_value
long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,630194,difficulty_requery_l1_t0.1_h8,True,True,0,max_value
long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,630291,difficulty_requery_l1_t0.1_h8,False,False,0,max_value
long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,630388,difficulty_requery_l1_t0.1_h8,True,True,0,max_value
long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,630485,difficulty_requery_l1_t0.1_h8,True,True,0,max_value
long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,630582,difficulty_requery_l1_t0.1_h8,True,True,0,max_value
long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,630679,difficulty_requery_l1_t0.1_h8,True,True,0,max_value
long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,630776,difficulty_requery_l1_t0.1_h8,True,True,0,max_value
long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,630873,difficulty_requery_l1_t0.1_h8,True,True,0,max_value
long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,630970,difficulty_requery_l1_t0.1_h8,True,True,0,max_value
long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,631067,difficulty_requery_l1_t0.1_h8,False,False,0,max_value
long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,630000,difficulty_requery_l1_t0.2_h8,False,False,0,max_value
long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,630097,difficulty_requery_l1_t0.2_h8,True,True,0,max_value
