planning_strategy,planning_risk_lambda,suite,task_id,init_state_id,episodes,successes,success_rate,mean_final_t,selected_not_max_value_rate
cosmos_consensus_guarded,0.0,libero_object_object,0,0,1,1,1.0,260.0,0.5961538461538461
cosmos_consensus_guarded,0.0,libero_object_object,0,1,1,0,0.0,280.0,0.625
cosmos_consensus_guarded,0.0,libero_object_object,0,2,1,1,1.0,123.0,0.44
cosmos_consensus_guarded,0.0,libero_object_object,0,3,1,0,0.0,280.0,0.5892857142857143
cosmos_consensus_guarded,0.0,libero_object_object,0,4,1,0,0.0,280.0,0.5
cosmos_consensus_guarded,0.0,libero_object_object,0,5,1,1,1.0,209.0,0.5714285714285714
cosmos_consensus_guarded,0.0,libero_object_object,0,6,1,0,0.0,280.0,0.5714285714285714
cosmos_consensus_guarded,0.0,libero_object_object,0,7,1,0,0.0,280.0,0.6071428571428571
cosmos_consensus_guarded,0.0,libero_object_object,0,8,1,0,0.0,280.0,0.4642857142857143
cosmos_consensus_guarded,0.0,libero_object_object,0,9,1,0,0.0,280.0,0.5535714285714286
cosmos_consensus_guarded,0.0,libero_object_object,0,10,1,0,0.0,280.0,0.6785714285714286
cosmos_consensus_guarded,0.0,libero_object_object,0,11,1,0,0.0,280.0,0.5535714285714286
cosmos_consensus_guarded,0.0,libero_object_object,0,12,1,1,1.0,217.0,0.5454545454545454
cosmos_consensus_guarded,0.0,libero_object_object,0,13,1,1,1.0,127.0,0.5384615384615384
cosmos_consensus_guarded,0.0,libero_object_object,0,14,1,0,0.0,280.0,0.6607142857142857
cosmos_consensus_guarded,0.0,libero_object_object,0,15,1,1,1.0,179.0,0.5833333333333334
cosmos_consensus_guarded,0.0,libero_object_object,0,16,1,0,0.0,280.0,0.5357142857142857
cosmos_consensus_guarded,0.0,libero_object_object,0,17,1,0,0.0,280.0,0.5892857142857143
cosmos_consensus_guarded,0.0,libero_object_object,0,18,1,0,0.0,280.0,0.48214285714285715
cosmos_consensus_guarded,0.0,libero_object_object,0,19,1,0,0.0,280.0,0.6071428571428571
