suite,task_id,pair_id,rollout_id,init_state_id,rollout_seed,episode_id,base_seed,query_idx,t,task_description,task_level,task_level_id,intervention_mode,intervention_start_t,intervention_end_t,intervention_start_query,intervention_end_query,num_samples,action_std_mean,action_std_max,action_first_step_l2_std,action_xyz_std_mean,action_rot_std_mean,action_gripper_std_mean,action_pairwise_l2_mean,value_mean,value_std,value_range,future_proprio_std_mean,future_proprio_std_max,future_image_pixel_std_mean,future_image_pixel_std_p95,future_image_pixel_std_max,future_wrist_pixel_std_mean,future_wrist_pixel_std_p95,future_wrist_pixel_std_max,latent_action_across_seed_std_mean,latent_action_across_seed_std_p95,latent_action_across_seed_std_max,latent_future_proprio_across_seed_std_mean,latent_future_proprio_across_seed_std_p95,latent_future_proprio_across_seed_std_max,latent_value_across_seed_std_mean,latent_value_across_seed_std_p95,latent_value_across_seed_std_max,latent_action_copy_std_mean_mean_over_samples,latent_action_copy_std_mean_max_over_samples,latent_action_copy_std_max_mean_over_samples,latent_action_copy_std_max_max_over_samples,latent_action_first_step_copy_l2_std_mean_over_samples,latent_action_first_step_copy_l2_std_max_over_samples,latent_future_proprio_copy_std_mean_mean_over_samples,latent_future_proprio_copy_std_mean_max_over_samples,latent_future_proprio_copy_std_max_mean_over_samples,latent_future_proprio_copy_std_max_max_over_samples,latent_value_element_std_mean_mean_over_samples,latent_value_element_std_mean_max_over_samples,latent_value_element_std_max_mean_over_samples,latent_value_element_std_max_max_over_samples,planning_strategy,planning_risk_lambda,selected_sample_idx,selected_value,selected_value_z,selected_risk,selected_planning_score,max_value_sample_idx,max_value,max_value_selected,candidate_value_mean,candidate_value_std,candidate_value_range,candidate_action_internal_consistency_mean,candidate_action_internal_consistency_std,candidate_value_internal_consistency_mean,candidate_value_internal_consistency_std,selected_seed,max_value_seed,t_after,executed_steps,intervention_steps,intervention_applied,chunk_success,observed_goal_progress_end,observed_goal_progress_delta,observed_target_lift_max,observed_target_eef_distance_min,observed_non_target_displacement_max,observed_non_target_lift_max,observed_target_drop_candidate,observed_wrong_object_interaction_candidate,observed_official_safety_violation,observed_official_safety_cost_sum,observed_robot_contact_count_sum,observed_robot_contact_count_max,observed_robot_target_contact_count_sum,observed_action_motion_norm_mean,observed_action_motion_norm_max,observed_action_sign_flip_rate,observed_eef_path_length,observed_eef_net_displacement,observed_eef_speed_mean,observed_eef_acceleration_mean,observed_eef_jerk_mean,observed_eef_jerk_max,observed_eef_dimensionless_jerk_proxy,prediction_error_future_image_mse,prediction_error_future_image_mae,prediction_error_future_image_psnr,prediction_error_future_image_ssim_global,prediction_error_future_wrist_mse,prediction_error_future_wrist_mae,prediction_error_future_wrist_psnr,prediction_error_future_wrist_ssim_global,prediction_error_future_proprio_l2,prediction_error_future_proprio_mae,prediction_error_future_proprio_max_abs,prediction_error_future_proprio_eef_pos_l2,prediction_error_future_proprio_eef_quat_l2,prediction_error_value_abs_chunk_success,prediction_value_executed_sample,actual_object_state_delta_l2_mean,actual_object_state_delta_l2_max,actual_object_state_num_keys,actual_object_state_delta_l2__akita_black_bowl_1_pos,actual_object_state_delta_l2__akita_black_bowl_1_quat,actual_object_state_delta_l2__akita_black_bowl_2_pos,actual_object_state_delta_l2__akita_black_bowl_2_quat,actual_object_state_delta_l2__cookies_1_pos,actual_object_state_delta_l2__cookies_1_quat,actual_object_state_delta_l2__glazed_rim_porcelain_ramekin_1_pos,actual_object_state_delta_l2__glazed_rim_porcelain_ramekin_1_quat,actual_object_state_delta_l2__plate_1_pos,actual_object_state_delta_l2__plate_1_quat,actual_object_state_delta_l2__milk_1_pos,actual_object_state_delta_l2__milk_1_quat,success,final_t,num_queries,failure_type,failure_event_t,safe_task_success,safety_terminated,official_safety_violation,official_safety_violation_t,official_safety_cost_types,target_objects,target_drop_candidate,target_drop_candidate_t,wrong_object_interaction_candidate,wrong_object_interaction_candidate_t,kinematic_deadlock_candidate,episode_goal_progress_initial,episode_goal_progress_max,episode_time_to_first_goal_progress,episode_time_to_first_target_lift,episode_target_lift_max,episode_eef_path_length,episode_eef_net_displacement,episode_eef_jerk_mean,episode_eef_dimensionless_jerk_proxy,prediction_error_value_abs_final_success,video_path,video_num_frames,video_expected_frames
libero_spatial_with_milk,5,0,0,0,120000,0,120000,0,0,pick the akita black bowl next to the ramekin and place it on the plate,-1,-1,none,-1,-1,-1,-1,2.0,0.0009265787084586,0.0096358358860015,0.0099153202027082,0.0013749919598922,0.0005783219239674,0.0006261095404624,0.0068903658539056,0.3313987851142883,0.0002740621566772,0.0005481243133544,0.0002295787708135,0.0005002617835998,0.3029735386371612,1.0,12.0,0.4979439079761505,2.0,19.0,0.0043715112842619,0.0109084704890847,0.025139644742012,0.0039635417051613,0.0097760939970612,0.0195008814334869,0.0039522293955087,0.0097935851663351,0.0205096304416656,0.0078755035065114,0.0079625993967056,0.0107347560115158,0.0107520828023552,0.0219047479331493,0.021996708586812,0.0073975152336061,0.0074986866675317,0.0076614192221313,0.0077504874207079,0.0071182074025273,0.0071253441274166,0.0071182074025273,0.0071253441274166,first,1.0,0.0,0.3316728472709656,1.0,0.0,0.3316728472709656,0.0,0.3316728472709656,True,0.3313987851142883,0.0002740621566772,0.0005481243133544,0.0219047479331493,9.196065366268158e-05,0.0071182074025273,7.136724889278412e-06,120000,120000,16,16,0,False,False,0.0,0.0,2.786076397365278e-07,0.3206834190202288,2.786076407285072e-07,2.786076397365278e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7220885925273882,0.8380239638389794,0.0888888888888888,0.141252716999463,0.1411973235591006,0.1765658962493287,0.2793457634779198,1.684775885561446,6.196353997748987,68.9603494034127,610.4237060546875,10.450753211975098,20.27448969589463,0.8813318923593383,805.1342163085938,12.213960647583008,19.072120773404198,0.8581964814828954,0.0067040966823697,0.001770736882463,0.0045045018196105,0.0025846420321613,0.0048188311047852,0.3316728472709656,0.3316728472709656,1.1638961072401981e-07,2.934624683612667e-07,12.0,2.934624683612516e-07,5.8837568208131755e-09,2.934624683612667e-07,5.883756829519833e-09,2.530519738197512e-07,5.232802265499498e-17,2.6346862755526685e-07,3.568444198409334e-09,2.673608637928073e-07,9.187799779437572e-09,1.3438404960466898e-09,1.3286213395511305e-12,False,220,14,target_drop_candidate,198,False,False,False,-1,,akita_black_bowl_1,True,198,False,-1,False,0.0,0.0,-1,71,0.1800993230120657,1.5788771396102428,0.4220228531931766,4.820202850003832,35866374.936432764,0.3316728472709656,/home/jovyan/shares/SR006.nfs2/spiridonov/malnev_world_model/YSDA_WORD_MODELS_PP/experiments/campaigns/phase1_smoke_20260724/videos/phase1_smoke_20260724__milk_task5_init0_smoke/libero_spatial_with_milk__task5__init0__pair0__rollout0__seed120000__successFalse__t220__frames220of220__pick_the_akita_black_bowl_next_to_the_ramekin_and_.mp4,220,220
libero_spatial_with_milk,5,0,1,0,120097,1,120097,0,0,pick the akita black bowl next to the ramekin and place it on the plate,-1,-1,none,-1,-1,-1,-1,2.0,0.0009494901751168,0.0075826048851013,0.007784429937601,0.0017249947413802,0.0003234714095015,0.0005010329186916,0.0078741759061813,0.3315038084983825,0.0005968660116195,0.0011937320232391,0.0005577583215199,0.0013784170150756,0.3250292241573334,1.0,14.5,0.6410302519798279,2.5,23.5,0.004283923190087,0.0106424847617745,0.0206073820590972,0.0039773578755557,0.0099025592207908,0.0214906781911849,0.0040555433370172,0.0099898697808384,0.0229793190956115,0.0077818883582949,0.0079088630154728,0.0101233697496354,0.0102842263877391,0.0213387422263622,0.0215324107557535,0.0074072598945349,0.0074599217623472,0.0076363801490515,0.0076734819449484,0.0071476909797638,0.0072988048195838,0.0071476909797638,0.0072988048195838,first,1.0,0.0,0.3309069275856018,-1.000024914741516,0.0,0.3309069275856018,1.0,0.3321006596088409,False,0.3315038084983825,0.0005968660116195,0.0011937320232391,0.0213387422263622,0.0001936685293912,0.0071476912125945,0.00015111383982,120097,120098,16,16,0,False,False,0.0,0.0,2.786076397365278e-07,0.3216957809750437,2.786076407285072e-07,2.786076397365278e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7174328412499459,0.8337799737924496,0.1,0.1403524580412347,0.1403176336767772,0.1754405725515433,0.2764298975465144,1.612842265707894,5.42370361625432,59.94386049894402,611.2346801757812,10.455370903015137,20.268723736417545,0.8813434292188566,789.3585815429688,12.010722160339355,19.158060260889417,0.8612444399279198,0.0070760692469775,0.0021136193536221,0.0040047466754913,0.0038798919413238,0.0049725542776286,0.3309069275856018,0.3309069275856018,1.163896107242737e-07,2.934624683612667e-07,12.0,2.934624683612516e-07,5.8837568211670235e-09,2.934624683612667e-07,5.883756829050952e-09,2.530519738197512e-07,5.12991295405149e-17,2.6346862755526685e-07,3.568444201296454e-09,2.673608637928073e-07,9.187799780741038e-09,1.3438404960466898e-09,1.3286213395511305e-12,True,148,10,success,-1,True,False,False,-1,,akita_black_bowl_1,False,-1,False,-1,False,0.0,1.0,148,71,0.171615615290517,1.2093614421721255,0.4269236677068942,4.523458295410737,6532353.813291084,0.6690930724143982,/home/jovyan/shares/SR006.nfs2/spiridonov/malnev_world_model/YSDA_WORD_MODELS_PP/experiments/campaigns/phase1_smoke_20260724/videos/phase1_smoke_20260724__milk_task5_init0_smoke/libero_spatial_with_milk__task5__init0__pair0__rollout1__seed120097__successTrue__t148__frames148of148__pick_the_akita_black_bowl_next_to_the_ramekin_and_.mp4,148,148
