planning_strategy,planning_risk_lambda,suite,task_id,init_state_id,episodes,successes,success_rate,mean_final_t,selected_not_max_value_rate
keystone_cluster_medoid,0.0,libero_object_object,0,0,1,0,0.0,280.0,0.8571428571428571
keystone_cluster_medoid,0.0,libero_object_object,0,1,1,0,0.0,280.0,0.875
keystone_cluster_medoid,0.0,libero_object_object,0,2,1,0,0.0,280.0,0.8035714285714286
keystone_cluster_medoid,0.0,libero_object_object,0,3,1,0,0.0,280.0,0.875
keystone_cluster_medoid,0.0,libero_object_object,0,4,1,0,0.0,280.0,0.8035714285714286
keystone_cluster_medoid,0.0,libero_object_object,0,5,1,0,0.0,280.0,0.7857142857142857
keystone_cluster_medoid,0.0,libero_object_object,0,6,1,0,0.0,280.0,0.8214285714285714
keystone_cluster_medoid,0.0,libero_object_object,0,7,1,0,0.0,280.0,0.9107142857142857
keystone_cluster_medoid,0.0,libero_object_object,0,8,1,0,0.0,280.0,0.8214285714285714
keystone_cluster_medoid,0.0,libero_object_object,0,9,1,0,0.0,280.0,0.75
keystone_cluster_medoid,0.0,libero_object_object,0,10,1,0,0.0,280.0,0.7678571428571429
keystone_cluster_medoid,0.0,libero_object_object,0,11,1,0,0.0,280.0,0.8214285714285714
keystone_cluster_medoid,0.0,libero_object_object,0,12,1,0,0.0,280.0,0.8392857142857143
keystone_cluster_medoid,0.0,libero_object_object,0,13,1,1,1.0,127.0,0.8846153846153846
keystone_cluster_medoid,0.0,libero_object_object,0,14,1,0,0.0,280.0,0.9107142857142857
keystone_cluster_medoid,0.0,libero_object_object,0,15,1,0,0.0,280.0,0.875
keystone_cluster_medoid,0.0,libero_object_object,0,16,1,1,1.0,213.0,0.7209302325581395
keystone_cluster_medoid,0.0,libero_object_object,0,17,1,0,0.0,280.0,0.8928571428571429
keystone_cluster_medoid,0.0,libero_object_object,0,18,1,0,0.0,280.0,0.8214285714285714
keystone_cluster_medoid,0.0,libero_object_object,0,19,1,1,1.0,270.0,0.7592592592592593
