job_id,arm,boundary,cell,init_state_id,t,terminal_success,num_samples,action_std_mean,action_std_max,action_first_step_l2_std,action_xyz_std_mean,action_rot_std_mean,action_gripper_std_mean,action_pairwise_l2_mean,value_mean,value_std,value_range,future_proprio_std_mean,future_proprio_std_max,future_image_pixel_std_mean,future_image_pixel_std_p95,future_image_pixel_std_max,future_wrist_pixel_std_mean,future_wrist_pixel_std_p95,future_wrist_pixel_std_max,latent_action_across_seed_std_mean,latent_action_across_seed_std_p95,latent_action_across_seed_std_max,latent_future_proprio_across_seed_std_mean,latent_future_proprio_across_seed_std_p95,latent_future_proprio_across_seed_std_max,latent_value_across_seed_std_mean,latent_value_across_seed_std_p95,latent_value_across_seed_std_max,latent_action_copy_std_mean_mean_over_samples,latent_action_copy_std_mean_max_over_samples,latent_action_copy_std_max_mean_over_samples,latent_action_copy_std_max_max_over_samples,latent_action_first_step_copy_l2_std_mean_over_samples,latent_action_first_step_copy_l2_std_max_over_samples,latent_future_proprio_copy_std_mean_mean_over_samples,latent_future_proprio_copy_std_mean_max_over_samples,latent_future_proprio_copy_std_max_mean_over_samples,latent_future_proprio_copy_std_max_max_over_samples,latent_value_element_std_mean_mean_over_samples,latent_value_element_std_mean_max_over_samples,latent_value_element_std_max_mean_over_samples,latent_value_element_std_max_max_over_samples
x0.2_t6_i27,refresh_preserve_only,72,x0.2_t6,27,259,False,4.0,0.004326279275119305,0.03055991232395172,0.024440811946988106,0.009160050190985203,0.0006175194284878671,0.0009512448450550437,0.03460207208991051,0.998088002204895,0.0022507691755890846,0.005503416061401367,0.000718264898750931,0.0013042601058259606,0.5017951130867004,1.299038052558899,12.09338665008545,0.5764289498329163,1.4790199995040894,7.088723659515381,0.008611580356955528,0.02747005596756935,0.044431086629629135,0.005595594644546509,0.009921472519636154,0.019495368003845215,0.009722091257572174,0.016140233725309372,0.027005227282643318,0.008277345448732376,0.00841330736875534,0.01565659325569868,0.02105618454515934,0.025038433726876974,0.026385895907878876,0.00793405994772911,0.008023747242987156,0.00856922660022974,0.008663364686071873,0.017949467059224844,0.01858469843864441,0.017949467059224844,0.01858469843864441
x0.2_t6_i27,refresh_preserve_only,72,x0.2_t6,27,267,False,4.0,0.004896816331893206,0.03516457602381706,0.014645515941083431,0.009954149834811687,0.0012494259281083941,0.0006669909926131368,0.03572435304522514,0.9881525039672852,0.00631322618573904,0.017685890197753906,0.0004745632177218795,0.0009122387273237109,0.5179857015609741,1.4790199995040894,11.053845405578613,0.6139751672744751,1.658312439918518,8.642192840576172,0.009352181106805801,0.029702527448534966,0.05366009846329689,0.005569403059780598,0.00990105327218771,0.016400808468461037,0.014274920336902142,0.021930372342467308,0.033994823694229126,0.00844090455211699,0.008665583096444607,0.01295741624198854,0.014991235919296741,0.025015139020979404,0.0257381871342659,0.007913667475804687,0.008056418038904667,0.008325367933139205,0.008480098098516464,0.021065331995487213,0.022565331310033798,0.021065331995487213,0.022565331310033798
x0.2_t6_i27,refresh_preserve_only,72,x0.2_t6,27,275,False,4.0,0.0026268388610333204,0.02100972644984722,0.013717710971832275,0.005166285205632448,0.0007118208450265229,0.0007535548647865653,0.018399879336357117,0.9952617883682251,0.004402901977300644,0.011594891548156738,0.0006652006413787603,0.0010426222579553723,0.5357176661491394,1.5,13.311179161071777,0.6601892113685608,1.785357117652893,12.134660720825195,0.00706265727058053,0.016123538836836815,0.03331352025270462,0.005620274227112532,0.009965683333575726,0.01748216338455677,0.012025013566017151,0.01958010159432888,0.03152160346508026,0.008370560128241777,0.00846552848815918,0.01308585936203599,0.015640780329704285,0.02559770457446575,0.026347974315285683,0.00796702061779797,0.008096110075712204,0.008443595841526985,0.008669228293001652,0.01930954121053219,0.020730506628751755,0.01930954121053219,0.020730506628751755
x0.2_t9_i27,baseline_h16,72,x0.2_t9,27,0,False,4.0,0.008182370103895664,0.07849845290184021,0.028373321518301964,0.017483223229646683,0.0012852995423600078,0.0009710192680358887,0.05612151697278023,0.3267388939857483,0.0012033293023705482,0.0031321942806243896,0.0025378295686095953,0.008802375756204128,1.8164098262786865,6.576473236083984,64.38167572021484,9.08718204498291,50.46471405029297,100.31543731689453,0.012793747708201408,0.056812286376953125,0.09680254012346268,0.006510494742542505,0.01217969972640276,0.02271285280585289,0.0059449332766234875,0.010442414321005344,0.018562015146017075,0.007682287716306746,0.007780622690916061,0.010243227006867528,0.011024546809494495,0.02168282773345709,0.023097801953554153,0.007328425068408251,0.007444494403898716,0.00756214780267328,0.007715002633631229,0.007088674698024988,0.007137600798159838,0.007088674698024988,0.007137600798159838
x0.2_t9_i27,baseline_h16,72,x0.2_t9,27,16,False,4.0,0.0018838417017832398,0.009246381931006908,0.005712410900741816,0.003853544360026717,0.00037792930379509926,0.0004924713866785169,0.01156593393534422,0.3717699646949768,0.0004319935687817633,0.0010193288326263428,0.0006736039649695158,0.0017696624854579568,0.6573293209075928,1.9202864170074463,11.25555419921875,1.925572395324707,4.9749369621276855,75.8991928100586,0.006197008769959211,0.01152579952031374,0.02008935436606407,0.005562031175941229,0.009821616113185883,0.01748654805123806,0.005399772897362709,0.009661978110671043,0.019403018057346344,0.007549414760433137,0.007615465205162764,0.009722863556817174,0.010449226014316082,0.020375470630824566,0.02135077305138111,0.007309630047529936,0.007470465265214443,0.007613292429596186,0.007768887560814619,0.006867632735520601,0.00695568835362792,0.006867632735520601,0.00695568835362792
x0.2_t9_i27,baseline_h16,72,x0.2_t9,27,32,False,4.0,0.047019295394420624,0.9938125610351562,0.007484304718673229,0.016864662989974022,0.001503892824985087,0.274029403924942,0.3724874258041382,0.3008022904396057,0.001993111101910472,0.004983633756637573,0.03984992206096649,0.17676912248134613,1.1165320873260498,3.5,31.371763229370117,4.674513339996338,20.8779239654541,106.76463317871094,0.0513194240629673,0.10357348620891571,1.017477035522461,0.043235138058662415,0.17765282094478607,0.19812344014644623,0.006538855843245983,0.011344421654939651,0.019304167479276657,0.009353901259601116,0.010644598864018917,0.03825838188640773,0.06639030575752258,0.0222977208904922,0.023743800818920135,0.009238389320671558,0.01250664982944727,0.010302724316716194,0.014698228798806667,0.007020953460596502,0.0070420666597783566,0.007020953460596502,0.0070420666597783566
x0.2_t9_i27,baseline_h16,72,x0.2_t9,27,48,False,4.0,0.006506606005132198,0.07128573954105377,0.06361541897058487,0.011869271285831928,0.0009563029743731022,0.0070695118047297,0.044475629925727844,0.5485395193099976,0.0009211273863911629,0.0024071335792541504,0.003850708482787013,0.010597320273518562,1.3549144268035889,4.7169904708862305,57.49945831298828,3.3590590953826904,15.402921676635742,82.45453643798828,0.010923112742602825,0.029671059921383858,0.11299701035022736,0.007327620405703783,0.014581221155822277,0.023851530626416206,0.005907515063881874,0.010529786348342896,0.018173765391111374,0.009351985063403845,0.010205315425992012,0.03791789012029767,0.06342624127864838,0.023426763247698545,0.027349894866347313,0.008386198431253433,0.008650530129671097,0.01006435789167881,0.010254149325191975,0.007501638843677938,0.00773007795214653,0.007501638843677938,0.00773007795214653
x0.2_t9_i27,baseline_h16,72,x0.2_t9,27,64,False,4.0,0.0066067129373550415,0.030993016436696053,0.035425975918769836,0.01344196405261755,0.00165447813924402,0.0009576628217473626,0.0396907739341259,0.40516459941864014,0.00431042117998004,0.011842131614685059,0.0021418232936412096,0.005140549503266811,1.550376296043396,5.5845770835876465,59.01059341430664,3.61250901222229,14.866068840026855,61.20457458496094,0.010809189639985561,0.02496272511780262,0.04429658502340317,0.006213840562850237,0.011101196520030499,0.021085169166326523,0.010043999180197716,0.015568695962429047,0.024474283680319786,0.008766141021624207,0.00890683475881815,0.01352859428152442,0.014971228316426277,0.02677867515012622,0.027192942798137665,0.009320784825831652,0.009572631679475307,0.010069196578115225,0.010189417749643326,0.00769090442918241,0.007884579710662365,0.00769090442918241,0.007884579710662365
x0.2_t9_i27,baseline_h16,72,x0.2_t9,27,80,False,4.0,0.019130315631628036,0.8783583045005798,0.019138332456350327,0.00851072371006012,0.0012750071473419666,0.10455501079559326,0.13414078950881958,0.3693581819534302,0.003887451021000743,0.010739177465438843,0.02051665633916855,0.08883368968963623,0.799846887588501,2.384848117828369,30.776411056518555,2.384784460067749,9.013877868652344,88.91287994384766,0.023201018571853638,0.031115880236029625,0.9170204401016235,0.0241621732711792,0.09104563295841217,0.10271419584751129,0.009257946163415909,0.014464175328612328,0.02257366292178631,0.008142747450619936,0.009289371781051159,0.01663570269010961,0.03333631902933121,0.021891945973038673,0.022767486050724983,0.00823844620026648,0.008587347343564034,0.00959774386137724,0.010589668527245522,0.007057864684611559,0.007102593779563904,0.007057864684611559,0.007102593779563904
x0.2_t9_i27,baseline_h16,72,x0.2_t9,27,96,False,4.0,0.0078425956889987,0.352939635515213,0.012905854731798172,0.00812455639243126,0.00101100979372859,0.02749147079885006,0.05422237515449524,0.4888632893562317,0.0008250628015957773,0.002104461193084717,0.001472793985158205,0.003451723838225007,1.3295507431030273,4.84768009185791,62.246986389160156,2.297621250152588,11.067972183227539,39.016021728515625,0.011965909972786903,0.023281270638108253,0.42102423310279846,0.005601998418569565,0.009967826306819916,0.019212903454899788,0.0056252386420965195,0.009973114356398582,0.023181986063718796,0.00891564879566431,0.009534567594528198,0.040752341505140066,0.08830060064792633,0.022907687351107597,0.023196861147880554,0.007495208759792149,0.0075507694855332375,0.007790862116962671,0.007892110385000706,0.006912357755936682,0.007103310897946358,0.006912357755936682,0.007103310897946358
x0.2_t9_i27,baseline_h16,72,x0.2_t9,27,112,False,4.0,0.0026131044141948223,0.01929284632205963,0.007597561925649643,0.004592039622366428,0.0009558837045915425,0.0016479592304676771,0.014735753647983074,0.38550788164138794,0.000687791034579277,0.001752704381942749,0.0010006827069446445,0.00175356469117105,0.8978872299194336,2.8613808155059814,32.5653190612793,2.1738529205322266,9.604686737060547,54.21427536010742,0.006937434896826744,0.013234048150479794,0.02939246967434883,0.005623824894428253,0.010021370835602283,0.0183731596916914,0.005449249409139156,0.009582355618476868,0.02105913683772087,0.008559345500543714,0.008629952557384968,0.014942954061552882,0.016695884987711906,0.024610090535134077,0.02542836405336857,0.007949595106765628,0.00799112394452095,0.008516589179635048,0.0085764080286026,0.006927917245775461,0.007058648858219385,0.006927917245775461,0.007058648858219385
x0.2_t9_i27,baseline_h16,72,x0.2_t9,27,128,False,4.0,0.014792457222938538,0.7700833678245544,0.014748523011803627,0.01605227217078209,0.0010018389439210296,0.0523848757147789,0.10430795699357986,0.47962018847465515,0.0015392397763207555,0.003657132387161255,0.0017939135432243347,0.006022061686962843,1.089280366897583,3.674234628677368,62.84305953979492,2.112544298171997,7.189402103424072,66.17212677001953,0.018826767802238464,0.04028411954641342,0.8036492466926575,0.005912405904382467,0.01066042110323906,0.019647644832730293,0.006296306382864714,0.011126585304737091,0.019570985808968544,0.00931708374992013,0.009682693518698215,0.03785152779892087,0.055821020156145096,0.024414935149252415,0.026140764355659485,0.007742611109279096,0.007874908857047558,0.008705392945557833,0.009048820473253727,0.007325712707825005,0.0077941264025866985,0.007325712707825005,0.0077941264025866985
x0.2_t9_i27,baseline_h16,72,x0.2_t9,27,144,False,4.0,0.009202571585774422,0.6072033047676086,0.006104240193963051,0.00580095499753952,0.0008104171138256788,0.044583890587091446,0.07268262654542923,0.5508177876472473,0.005072282161563635,0.013850152492523193,0.006595756858587265,0.029879409819841385,0.8589293956756592,2.7726340293884277,29.870553970336914,2.790656328201294,12.103718757629395,67.03497314453125,0.013381291180849075,0.01707857847213745,0.6895211935043335,0.010403637774288654,0.03091985173523426,0.04199318587779999,0.011499202810227871,0.017424175515770912,0.029276525601744652,0.008826109115034342,0.009003696963191032,0.03819640772417188,0.07893230766057968,0.02185309724882245,0.023086249828338623,0.007949275663122535,0.008135237731039524,0.00856901309452951,0.009100507944822311,0.008048150106333196,0.008420546539127827,0.008048150106333196,0.008420546539127827
x0.2_t9_i27,baseline_h16,72,x0.2_t9,27,160,False,4.0,0.0009691714658401906,0.003916278947144747,0.003400084562599659,0.001697669387795031,0.00037103681825101376,0.0005780813517048955,0.0051830848678946495,0.6787508130073547,0.0003370550402905792,0.0008774399757385254,0.0007536495686508715,0.0020945833530277014,0.5402663350105286,1.4790199995040894,9.984362602233887,0.9128718972206116,3.1124749183654785,29.743696212768555,0.005660095252096653,0.010066824033856392,0.016967417672276497,0.005559905432164669,0.009913730435073376,0.01690742000937462,0.005313495639711618,0.009449940174818039,0.01928991638123989,0.007333212299272418,0.00745465187355876,0.009261089377105236,0.009487255476415157,0.020080141723155975,0.020404396578669548,0.007593408110551536,0.0077878558076918125,0.007941219606436789,0.008107322268188,0.0069089262979105115,0.007004104554653168,0.0069089262979105115,0.007004104554653168
x0.2_t9_i27,baseline_h16,72,x0.2_t9,27,176,False,4.0,0.0012855156091973186,0.005133641883730888,0.002980549121275544,0.002134140580892563,0.0006832151557318866,0.000546541647054255,0.006777630653232336,0.7971947193145752,0.00031088164541870356,0.0007876157760620117,0.0007091748993843794,0.0016423948109149933,0.9343307614326477,3.1124749183654785,37.104583740234375,2.8950743675231934,11.629703521728516,46.922142028808594,0.005986529402434826,0.010660538449883461,0.019858717918395996,0.005545852240175009,0.00992139894515276,0.018838927149772644,0.005646462552249432,0.010051537305116653,0.01914096064865589,0.007734428974799812,0.008002987131476402,0.009666958590969443,0.01009944174438715,0.02010960690677166,0.02075890079140663,0.007594920927658677,0.007703261449933052,0.008075615391135216,0.008195112459361553,0.007292469497770071,0.007599773816764355,0.007292469497770071,0.007599773816764355
x0.2_t9_i27,baseline_h16,72,x0.2_t9,27,192,False,4.0,0.0020559285767376423,0.010800731368362904,0.00594975333660841,0.0031699801329523325,0.0009351016487926245,0.002076253993436694,0.011243446730077267,0.9099446535110474,0.0007669772021472454,0.0018995404243469238,0.0012189780827611685,0.003999113105237484,1.439319133758545,5.018714904785156,57.779754638671875,6.588859558105469,29.23183250427246,76.51306915283203,0.0064356327056884766,0.01183689758181572,0.022745875641703606,0.005737165920436382,0.01018019113689661,0.018874501809477806,0.005957507528364658,0.01063915528357029,0.019711684435606003,0.008352441946044564,0.008560067974030972,0.014398497994989157,0.015261078253388405,0.02104105381295085,0.021817535161972046,0.007841552956961095,0.007898042909801006,0.008837033063173294,0.008954375050961971,0.0077078448375687,0.007800715509802103,0.0077078448375687,0.007800715509802103
x0.2_t9_i27,baseline_h16,72,x0.2_t9,27,208,False,4.0,0.002847235882654786,0.015687784180045128,0.010302658192813396,0.004970180336385965,0.0011214149417355657,0.0016558640636503696,0.017412645742297173,0.9580473899841309,0.010495173744857311,0.025991320610046387,0.0022997057531028986,0.007641625590622425,0.876872181892395,3.0310888290405273,24.176435470581055,2.707261562347412,10.13348388671875,44.369895935058594,0.007215617690235376,0.014445382170379162,0.029810123145580292,0.006431359797716141,0.012104650028049946,0.020000096410512924,0.021803023293614388,0.030667493119835854,0.0531037375330925,0.008314830251038074,0.008646680973470211,0.017104419879615307,0.022890331223607063,0.022332615684717894,0.023722441866993904,0.008145746542140841,0.008202633820474148,0.009177074767649174,0.009317025542259216,0.013528200099244714,0.016818029806017876,0.013528200099244714,0.016818029806017876
x0.2_t9_i27,baseline_h16,72,x0.2_t9,27,224,False,4.0,0.0015081192832440138,0.017887672409415245,0.01827828586101532,0.002464819699525833,0.0008363922243006527,0.0006531993276439607,0.008633997291326523,0.9952142834663391,0.0016911965794861317,0.004390835762023926,0.0006116669974289834,0.0012341176625341177,1.0336261987686157,3.3447721004486084,35.71064376831055,3.824632406234741,17.27715301513672,65.13256072998047,0.006166292820125818,0.011406154371798038,0.028855100274086,0.005604839418083429,0.00990530289709568,0.0175026748329401,0.00756807578727603,0.013269045390188694,0.023969752714037895,0.0077753468649461865,0.007868675515055656,0.01040731999091804,0.011086951941251755,0.023034575395286083,0.02520483359694481,0.007750420016236603,0.00782063975930214,0.008158877491950989,0.008264639414846897,0.015471520135179162,0.01613781414926052,0.015471520135179162,0.01613781414926052
x0.2_t9_i27,baseline_h16,72,x0.2_t9,27,240,False,4.0,0.001860358170233667,0.01063226442784071,0.010329117998480797,0.0032763394992798567,0.0007856821757741272,0.0008364416426047683,0.011029268614947796,0.9981656670570374,0.0004934404278174043,0.0012830495834350586,0.00041164967115037143,0.0007611477049067616,0.9680763483047485,3.0,36.60942459106445,2.908859968185425,11.321991920471191,56.06859588623047,0.006313328165560961,0.01180486474186182,0.02065468207001686,0.0056496597826480865,0.010021820664405823,0.01876942627131939,0.006421214900910854,0.0115160858258605,0.02216612920165062,0.007776361075229943,0.007877582684159279,0.009754284052178264,0.009837671183049679,0.022081805858761072,0.023215938359498978,0.007916278438642621,0.00811499822884798,0.008246532175689936,0.008461514487862587,0.013627914479002357,0.014118721708655357,0.013627914479002357,0.014118721708655357
x0.2_t9_i27,baseline_h16,72,x0.2_t9,27,256,False,4.0,0.0015887876506894827,0.012529709376394749,0.008298260159790516,0.0026275943964719772,0.0008229008526541293,0.0007700275164097548,0.009396168403327465,0.9978222846984863,0.0008029299788177013,0.002246379852294922,0.0004967318964190781,0.0009216527687385678,1.4566221237182617,4.918078899383545,69.13890075683594,4.327534198760986,17.089406967163086,63.93502426147461,0.006169962231069803,0.011326274834573269,0.026808930560946465,0.005592059344053268,0.009893146343529224,0.018102630972862244,0.006489673629403114,0.011530730873346329,0.020725805312395096,0.007798290578648448,0.008074146695435047,0.010380278108641505,0.011715576983988285,0.022826750297099352,0.024172872304916382,0.007898344076238573,0.008000495843589306,0.00820825737901032,0.008319603279232979,0.014197363518178463,0.01487268041819334,0.014197363518178463,0.01487268041819334
x0.2_t9_i27,baseline_h16,72,x0.2_t9,27,272,False,4.0,0.0015467418124899268,0.010393883101642132,0.01129875797778368,0.002619777573272586,0.0007666205638088286,0.0006679983343929052,0.009119445458054543,0.9968754649162292,0.001536150579340756,0.004054725170135498,0.0015011434443295002,0.004976383876055479,1.06533944606781,3.960744857788086,51.68836975097656,2.8181891441345215,11.497282028198242,51.7946662902832,0.006015135440975428,0.011221446096897125,0.022415446117520332,0.005933261476457119,0.010681712068617344,0.017273755744099617,0.007211632095277309,0.012790661305189133,0.02741514891386032,0.007688492420129478,0.007750333286821842,0.01250708126462996,0.013054066337645054,0.02210717275738716,0.022773241624236107,0.007946912199258804,0.007962667383253574,0.008946338668465614,0.009116253815591335,0.016478996025398374,0.017289334908127785,0.016478996025398374,0.017289334908127785
x0.2_t9_i27,continue_h8,72,x0.2_t9,27,72,False,4.0,0.001892315223813057,0.01721779629588127,0.017648354172706604,0.003657720284536481,0.0005245697684586048,0.0006993372226133943,0.011330637149512768,0.402671217918396,0.0016587775899097323,0.004169374704360962,0.000741352210752666,0.001294882851652801,0.8862184286117554,2.8613808155059814,42.909061431884766,1.9299579858779907,6.8007354736328125,58.19525146484375,0.006164555437862873,0.011349417269229889,0.02870091237127781,0.005568989086896181,0.009950741194188595,0.0185533594340086,0.006220453418791294,0.010854550637304783,0.0200648233294487,0.007685112999752164,0.007720631081610918,0.010663125198334455,0.011845443397760391,0.022536026313900948,0.023188529536128044,0.007623728597536683,0.0076506128534674644,0.008083825232461095,0.008272956125438213,0.007124794647097588,0.007255741860717535,0.007124794647097588,0.007255741860717535
x0.2_t9_i27,continue_h8,72,x0.2_t9,27,80,False,4.0,0.01219238806515932,1.0126025676727295,0.018854111433029175,0.00586232403293252,0.0009895568946376443,0.06479106843471527,0.10087845474481583,0.41972023248672485,0.000974902999587357,0.002634286880493164,0.009254362434148788,0.04005942493677139,0.799707293510437,2.4874684810638428,19.149085998535156,2.030541181564331,7.2284159660339355,85.07349395751953,0.01640855334699154,0.015645170584321022,1.0331295728683472,0.012812291271984577,0.04134221374988556,0.054174818098545074,0.005611523054540157,0.00999622605741024,0.017497938126325607,0.008052298100665212,0.008177396841347218,0.017777435015887022,0.020985115319490433,0.021603522822260857,0.022271880879998207,0.008004265371710062,0.008098014630377293,0.009781653061509132,0.010017541237175465,0.006878688698634505,0.006953195668756962,0.006878688698634505,0.006953195668756962
x0.2_t9_i27,continue_h8,72,x0.2_t9,27,88,False,4.0,0.01988038793206215,0.8691583275794983,0.007621764205396175,0.021915758028626442,0.0012586425291374326,0.06963952630758286,0.13986803591251373,0.48035332560539246,0.002362425671890378,0.006522864103317261,0.0018002907745540142,0.003083649557083845,1.7030912637710571,6.339361190795898,86.8342514038086,2.769641160964966,10.848386764526367,49.276641845703125,0.023973332718014717,0.06499417871236801,0.8904253840446472,0.005714267957955599,0.010112226009368896,0.017025131732225418,0.007132765371352434,0.01215637382119894,0.02298888750374317,0.008908663876354694,0.00913594663143158,0.02431790577247739,0.03955607861280441,0.02414089860394597,0.025876782834529877,0.00756264419760555,0.007686796132475138,0.007990095647983253,0.008137797936797142,0.007170979515649378,0.007448209915310144,0.007170979515649378,0.007448209915310144
x0.2_t9_i27,continue_h8,72,x0.2_t9,27,96,False,4.0,0.0032629631459712982,0.019506976008415222,0.016989797353744507,0.0063615827821195126,0.000992021756246686,0.0007799312006682158,0.019224615767598152,0.5116078853607178,0.0006578000611625612,0.001814723014831543,0.0015269822906702757,0.005550357513129711,0.8135898113250732,2.598076105117798,49.411537170410156,1.3079568147659302,4.023369312286377,31.960912704467773,0.007421589456498623,0.015478705056011677,0.03453387692570686,0.005769075360149145,0.010345160029828548,0.018342258408665657,0.005598615854978561,0.009981718845665455,0.020047755911946297,0.008178905583918095,0.008257857523858547,0.012089961674064398,0.01337848324328661,0.022960871923714876,0.024059904739260674,0.007718694512732327,0.00789612252265215,0.008303424576297402,0.008743292652070522,0.007067195838317275,0.00745609262958169,0.007067195838317275,0.00745609262958169
x0.2_t9_i27,continue_h8,72,x0.2_t9,27,104,False,4.0,0.01327991671860218,0.8722478151321411,0.006832566112279892,0.011144466698169708,0.0009895366383716464,0.05655740574002266,0.09751740097999573,0.37664228677749634,0.0009110057144425809,0.002248048782348633,0.019261715933680534,0.08305445313453674,1.6449023485183716,5.7008771896362305,69.6598892211914,4.192230224609375,19.638927459716797,91.9466552734375,0.017393162474036217,0.02814396098256111,0.8848530054092407,0.023012716323137283,0.08419661968946457,0.10077109932899475,0.005549986846745014,0.009791865944862366,0.018994757905602455,0.008580026682466269,0.009004488587379456,0.015175588428974152,0.022445589303970337,0.02192396903410554,0.02256229892373085,0.009639220777899027,0.011877758428454399,0.010639947839081287,0.013389768078923225,0.006857624975964427,0.00695700291544199,0.006857624975964427,0.00695700291544199
x0.2_t9_i27,continue_h8,72,x0.2_t9,27,112,False,4.0,0.004056204576045275,0.027007121592760086,0.025500169023871422,0.0075716315768659115,0.000943605147767812,0.002847720868885517,0.02269868552684784,0.40454310178756714,0.0005590385408140719,0.0015622973442077637,0.0008761564968153834,0.0017305768560618162,1.4093515872955322,5.117372512817383,58.07053756713867,3.1846086978912354,12.062337875366211,64.38361358642578,0.008064767345786095,0.017034953460097313,0.04225972667336464,0.005706280469894409,0.010164611041545868,0.019218293949961662,0.005319881718605757,0.009427286684513092,0.016226768493652344,0.008303279057145119,0.0084548220038414,0.014996225479990244,0.016918648034334183,0.025975386146456003,0.026865072548389435,0.008324099238961935,0.008591706864535809,0.009521645260974765,0.009903660044074059,0.0069058057852089405,0.006969843991100788,0.0069058057852089405,0.006969843991100788
x0.2_t9_i27,continue_h8,72,x0.2_t9,27,120,False,4.0,0.0014068955788388848,0.008388374000787735,0.011260433122515678,0.0024774258490651846,0.0005698120221495628,0.000706555147189647,0.007862156257033348,0.5903858542442322,0.00037707542651332915,0.0008723139762878418,0.0007064833771437407,0.0009996889857575297,0.8575881719589233,2.7386128902435303,33.25657653808594,2.6790266036987305,11.409974098205566,76.24139404296875,0.0059666805900633335,0.010779515840113163,0.018542053177952766,0.005470758769661188,0.00970830675214529,0.017206812277436256,0.005301771219819784,0.009374727495014668,0.016733931377530098,0.0077011693501845,0.007893746718764305,0.009903899161145091,0.010490029118955135,0.020940265618264675,0.021288026124238968,0.0074467071099206805,0.007532787974923849,0.007845787098631263,0.008005520328879356,0.006776169408112764,0.007114825304597616,0.006776169408112764,0.007114825304597616
x0.2_t9_i27,continue_h8,72,x0.2_t9,27,128,False,4.0,0.005205709021538496,0.026818040758371353,0.023069897666573524,0.011123694479465485,0.0007328540086746216,0.0008703193161636591,0.031389523297548294,0.402729332447052,0.0010326773626729846,0.0027625560760498047,0.0024417759850621223,0.00537243764847517,1.0103306770324707,3.5,39.48100662231445,3.669754981994629,15.481843948364258,63.18771743774414,0.009074784815311432,0.019822336733341217,0.039783500134944916,0.006142073310911655,0.010936768725514412,0.02107832580804825,0.005721166264265776,0.01012299582362175,0.019689107313752174,0.008395894896239042,0.008485602214932442,0.012744273990392685,0.013320591300725937,0.024677437264472246,0.025222832337021828,0.008873871061950922,0.008967640809714794,0.010269418824464083,0.010471077635884285,0.007193317404016852,0.007252374663949013,0.007193317404016852,0.007252374663949013
x0.2_t9_i27,continue_h8,72,x0.2_t9,27,136,False,4.0,0.0018872739747166634,0.014387160539627075,0.017283031716942787,0.0036605354398489,0.0004878360778093338,0.0007658025133423507,0.01114667672663927,0.4811192750930786,0.014163078740239143,0.03337898850440979,0.0008217121940106153,0.0017268668161705136,0.7280488014221191,2.0463380813598633,21.94738006591797,1.9898035526275635,8.077747344970703,39.021629333496094,0.006250971462577581,0.011716294102370739,0.026779387146234512,0.0055838883854448795,0.009942648001015186,0.01900506392121315,0.02889838069677353,0.035905782133340836,0.044879000633955,0.007862142287194729,0.007990121841430664,0.010960320010781288,0.011508342809975147,0.021227451507002115,0.022401729598641396,0.007904586149379611,0.007968513295054436,0.008557960391044617,0.008798254653811455,0.00937514053657651,0.009684933349490166,0.00937514053657651,0.009684933349490166
x0.2_t9_i27,continue_h8,72,x0.2_t9,27,144,False,4.0,0.006451514083892107,0.044336237013339996,0.034508973360061646,0.013570222072303295,0.001267529558390379,0.0006473497487604618,0.04187285900115967,0.45761430263519287,0.0019216523505747318,0.004781514406204224,0.0019800341688096523,0.006291497498750687,1.8437116146087646,7.395099639892578,54.30642318725586,4.473512172698975,22.284975051879883,86.50289154052734,0.01050621923059225,0.03480470925569534,0.058802854269742966,0.0059651220217347145,0.010802306234836578,0.018402040004730225,0.006432315334677696,0.011063449084758759,0.0193965844810009,0.008251719642430544,0.008387381210923195,0.013328622560948133,0.014960025437176228,0.023115793243050575,0.024068482220172882,0.0078863559756428,0.008017141371965408,0.00836913613602519,0.008428672328591347,0.007028794847428799,0.007090946659445763,0.007028794847428799,0.007090946659445763
x0.2_t9_i27,continue_h8,72,x0.2_t9,27,152,False,4.0,0.0039059233386069536,0.017921505495905876,0.020561370998620987,0.007608941290527582,0.0012631486169993877,0.0007251931820064783,0.023033739998936653,0.4290444552898407,0.0030139265581965446,0.0076358020305633545,0.001390371355228126,0.0029702833853662014,1.6940336227416992,6.495190620422363,50.86501693725586,5.091595649719238,24.992401123046875,66.79212188720703,0.008016200736165047,0.016868317499756813,0.03127683326601982,0.005722113884985447,0.010154755786061287,0.016915392130613327,0.008170688524842262,0.013616330921649933,0.021120388060808182,0.008595729945227504,0.008690199814736843,0.0132870152592659,0.01377565786242485,0.025238083209842443,0.025970296934247017,0.008088705595582724,0.008126292377710342,0.008839579299092293,0.008958933874964714,0.007814586162567139,0.008155872114002705,0.007814586162567139,0.008155872114002705
