case_id,baseline_strategy_id,strategy_id,paired_rollouts,baseline_successes,strategy_successes,baseline_success_rate,strategy_success_rate,delta_success_rate,wins,losses,ties,mcnemar_exact_p,baseline_mean_queries,mean_queries,query_overhead_ratio,actual_query_count_ratio,mean_rerank_rate,mean_gate_rate,mean_requery_rate,mean_surrogate_alarm_rate,mean_selected_open_loop_steps
new_ood_long_swap_task4_init0_surrogate_confirm,max_value,requery_l1_h8,20,0,0,0.0,0.0,0.0,0,0,20,1.0,33.0,42.95,1.3015151515151513,1.3015151515151515,0.47832914006777283,0.0,0.47832914006777283,0.21915030710176708,12.173366879457816
new_ood_object_object_task7_init0_surrogate_confirm,max_value,action_l1,20,20,20,1.0,1.0,0.0,0,0,20,1.0,8.9,8.95,1.0,1.0056179775280898,0.4125000000000001,0.0,0.0,0.01111111111111111,16.0
new_ood_object_object_task7_init0_surrogate_confirm,max_value,phase_surrogate_l1_r0.5_e0.0884176756291_h8,20,20,20,1.0,1.0,0.0,0,0,20,1.0,8.9,8.95,1.0,1.0056179775280898,0.4125000000000001,1.0,0.01111111111111111,0.01111111111111111,15.911111111111108
new_ood_object_object_task7_init0_surrogate_confirm,max_value,requery_l1_h8,20,20,20,1.0,1.0,0.0,0,0,20,1.0,8.9,11.0,1.2321241258741256,1.2359550561797752,0.3902272727272727,0.0,0.3902272727272727,0.054191919191919194,12.878181818181819
new_ood_spatial_lan_task6_init0_surrogate_confirm,max_value,action_l1,20,20,20,1.0,1.0,0.0,0,0,20,1.0,7.0,7.0,1.0,1.0,0.4142857142857143,0.0,0.0,0.03571428571428571,16.0
new_ood_spatial_lan_task6_init0_surrogate_confirm,max_value,phase_surrogate_l1_r0.5_e0.0884176756291_h8,20,20,20,1.0,1.0,0.0,0,0,20,1.0,7.0,7.0,1.0,1.0,0.40714285714285714,1.0,0.03571428571428571,0.03571428571428571,15.714285714285712
new_ood_spatial_lan_task6_init0_surrogate_confirm,max_value,requery_l1_h8,20,20,20,1.0,1.0,0.0,0,0,20,1.0,7.0,8.3,1.1857142857142855,1.1857142857142857,0.3674801587301587,0.0,0.3674801587301587,0.04345238095238095,13.06015873015873
new_ood_spatial_object_task0_init0_surrogate_confirm,max_value,action_l1,20,20,20,1.0,1.0,0.0,0,0,20,1.0,5.0,5.0,1.0,1.0,0.39,0.0,0.0,0.05,16.0
new_ood_spatial_object_task0_init0_surrogate_confirm,max_value,phase_surrogate_l1_r0.5_e0.0884176756291_h8,20,20,20,1.0,1.0,0.0,0,0,20,1.0,5.0,5.2,1.04,1.04,0.34,1.0,0.06666666666666667,0.06666666666666667,15.466666666666665
new_ood_spatial_object_task0_init0_surrogate_confirm,max_value,requery_l1_h8,20,20,20,1.0,1.0,0.0,0,0,20,1.0,5.0,6.35,1.2699999999999998,1.27,0.3705357142857143,0.0,0.37053571428571425,0.12535714285714286,13.035714285714286
new_ood_spatial_swap_task8_init0_surrogate_confirm,max_value,action_l1,20,1,2,0.05,0.1,0.05,2,1,17,1.0,13.95,13.95,1.0,1.0,0.41236263736263734,0.0,0.0,0.2436813186813187,16.0
new_ood_spatial_swap_task8_init0_surrogate_confirm,max_value,phase_surrogate_l1_r0.5_e0.0884176756291_h8,20,1,1,0.05,0.05,0.0,1,1,18,1.0,13.95,17.55,1.26525974025974,1.2580645161290325,0.3095308737530099,0.7436969875669566,0.3929303651285076,0.3929303651285076,12.85655707897194
new_ood_spatial_swap_task8_init0_surrogate_confirm,max_value,requery_l1_h8,20,1,7,0.05,0.35,0.3,6,0,14,0.03125,13.95,17.25,1.3583680208680209,1.2365591397849462,0.4986346333405157,0.0,0.4986346333405157,0.33649040587895074,12.010922933275875
spatial_mug_task0_init0_surrogate_confirm,max_value,action_l1,20,15,13,0.75,0.65,-0.1,4,6,10,0.75390625,8.6,9.55,1.0,1.11046511627907,0.4261904761904762,0.0,0.0,0.26941391941391946,16.0
spatial_mug_task0_init0_surrogate_confirm,max_value,phase_surrogate_l1_r0.5_e0.0884176756291_h8,20,15,18,0.75,0.9,0.15,5,2,13,0.453125,8.6,10.45,1.1643814518814521,1.2151162790697674,0.4593557422969187,0.9197303921568627,0.2600437675070028,0.2600437675070028,13.919649859943977
spatial_mug_task0_init0_surrogate_confirm,max_value,requery_l1_h8,20,15,20,0.75,1.0,0.25,5,0,15,0.0625,8.6,7.4,1.245952380952381,0.8604651162790699,0.4013888888888889,0.0,0.4013888888888889,0.20109126984126982,12.788888888888888
yellow_task8_init0_surrogate_confirm,max_value,action_l1,20,8,8,0.4,0.4,0.0,2,2,16,1.0,12.05,12.0,1.0,0.9958506224066389,0.3644444444444444,0.0,0.0,0.3475396825396826,16.0
yellow_task8_init0_surrogate_confirm,max_value,phase_surrogate_l1_r0.5_e0.0884176756291_h8,20,8,9,0.4,0.45,0.05,2,1,17,1.0,12.05,14.55,1.2357142857142855,1.2074688796680497,0.39174062607499144,0.8267504098928248,0.35370576619802624,0.35370576619802624,13.17035387041579
yellow_task8_init0_surrogate_confirm,max_value,requery_l1_h8,20,8,11,0.4,0.55,0.15,5,2,13,0.453125,12.05,13.55,1.2584361471861474,1.1244813278008299,0.3793961705649012,0.0,0.3793961705649012,0.27196963983728695,12.96483063548079
