source_run,strategy_id,case_id,suite,task_id,init_state_id,rollout_seed,planning_strategy,planning_risk_lambda,planning_difficulty_threshold,planning_value_margin,planning_uncertainty_margin,planning_phase_fraction,planning_short_open_loop_steps,planning_surrogate_error_threshold,experiment_split,num_open_loop_steps,success,final_t,num_queries,failure_type,target_drop_candidate,wrong_object_interaction_candidate,num_queries_observed,rerank_rate,gate_rate,requery_rate,surrogate_alarm_rate,mean_selected_open_loop_steps,nominal_queries_for_executed_steps,query_compute_ratio
surrogate_confirmatory_20260819/surrogate_confirmatory_20260819__known_long_milk__surrogate_adaptive__libero_10_with_milk__task9__init0__phase_surrogate_requery_action__l1,phase_surrogate_l1_r0.5_e0.0884176756291_h8,long_milk_task9_init0_surrogate_confirm,libero_10_with_milk,9,0,950873,phase_surrogate_requery_action,1.0,0.088588,0.002,0.0,0.5,8.0,0.0884176756291,holdout,16,True,263,17,success,False,False,17,0.23529411764705888,1.0,0.058823529411764705,0.058823529411764705,15.529411764705882,17.0,1.0
surrogate_confirmatory_20260819/surrogate_confirmatory_20260819__known_long_milk__surrogate_adaptive__libero_10_with_milk__task9__init0__phase_surrogate_requery_action__l1,phase_surrogate_l1_r0.5_e0.0884176756291_h8,long_milk_task9_init0_surrogate_confirm,libero_10_with_milk,9,0,950970,phase_surrogate_requery_action,1.0,0.088588,0.002,0.0,0.5,8.0,0.0884176756291,holdout,16,True,264,17,success,False,False,17,0.3529411764705882,1.0,0.0,0.0,16.0,17.0,1.0
surrogate_confirmatory_20260819/surrogate_confirmatory_20260819__known_long_milk__surrogate_adaptive__libero_10_with_milk__task9__init0__phase_surrogate_requery_action__l1,phase_surrogate_l1_r0.5_e0.0884176756291_h8,long_milk_task9_init0_surrogate_confirm,libero_10_with_milk,9,0,951067,phase_surrogate_requery_action,1.0,0.088588,0.002,0.0,0.5,8.0,0.0884176756291,holdout,16,True,258,18,success,False,False,18,0.4444444444444444,1.0,0.1111111111111111,0.1111111111111111,15.11111111111111,17.0,1.0588235294117647
surrogate_confirmatory_20260819/surrogate_confirmatory_20260819__known_long_milk__surrogate_adaptive__libero_10_with_milk__task9__init0__phase_surrogate_requery_action__l1,phase_surrogate_l1_r0.5_e0.0884176756291_h8,long_milk_task9_init0_surrogate_confirm,libero_10_with_milk,9,0,951164,phase_surrogate_requery_action,1.0,0.088588,0.002,0.0,0.5,8.0,0.0884176756291,holdout,16,True,254,17,success,False,False,17,0.5294117647058824,1.0,0.058823529411764705,0.058823529411764705,15.529411764705882,16.0,1.0625
surrogate_confirmatory_20260819/surrogate_confirmatory_20260819__known_long_milk__surrogate_adaptive__libero_10_with_milk__task9__init0__phase_surrogate_requery_action__l1,phase_surrogate_l1_r0.5_e0.0884176756291_h8,long_milk_task9_init0_surrogate_confirm,libero_10_with_milk,9,0,951261,phase_surrogate_requery_action,1.0,0.088588,0.002,0.0,0.5,8.0,0.0884176756291,holdout,16,False,520,49,kinematic_deadlock_candidate,False,False,49,0.3877551020408163,0.9795918367346939,0.673469387755102,0.673469387755102,10.612244897959183,33.0,1.4848484848484849
surrogate_confirmatory_20260819/surrogate_confirmatory_20260819__known_long_milk__surrogate_adaptive__libero_10_with_milk__task9__init0__phase_surrogate_requery_action__l1,phase_surrogate_l1_r0.5_e0.0884176756291_h8,long_milk_task9_init0_surrogate_confirm,libero_10_with_milk,9,0,951358,phase_surrogate_requery_action,1.0,0.088588,0.002,0.0,0.5,8.0,0.0884176756291,holdout,16,True,245,16,success,False,False,16,0.5,1.0,0.0,0.0,16.0,16.0,1.0
surrogate_confirmatory_20260819/surrogate_confirmatory_20260819__known_long_milk__surrogate_adaptive__libero_10_with_milk__task9__init0__phase_surrogate_requery_action__l1,phase_surrogate_l1_r0.5_e0.0884176756291_h8,long_milk_task9_init0_surrogate_confirm,libero_10_with_milk,9,0,951455,phase_surrogate_requery_action,1.0,0.088588,0.002,0.0,0.5,8.0,0.0884176756291,holdout,16,True,256,16,success,False,False,16,0.5,1.0,0.0,0.0,16.0,16.0,1.0
surrogate_confirmatory_20260819/surrogate_confirmatory_20260819__known_long_milk__surrogate_adaptive__libero_10_with_milk__task9__init0__phase_surrogate_requery_action__l1,phase_surrogate_l1_r0.5_e0.0884176756291_h8,long_milk_task9_init0_surrogate_confirm,libero_10_with_milk,9,0,951552,phase_surrogate_requery_action,1.0,0.088588,0.002,0.0,0.5,8.0,0.0884176756291,holdout,16,True,243,16,success,False,False,16,0.125,1.0,0.0,0.0,16.0,16.0,1.0
surrogate_confirmatory_20260819/surrogate_confirmatory_20260819__known_long_milk__surrogate_adaptive__libero_10_with_milk__task9__init0__phase_surrogate_requery_action__l1,phase_surrogate_l1_r0.5_e0.0884176756291_h8,long_milk_task9_init0_surrogate_confirm,libero_10_with_milk,9,0,951649,phase_surrogate_requery_action,1.0,0.088588,0.002,0.0,0.5,8.0,0.0884176756291,holdout,16,True,257,17,success,False,False,17,0.5294117647058824,1.0,0.058823529411764705,0.058823529411764705,15.529411764705882,17.0,1.0
surrogate_confirmatory_20260819/surrogate_confirmatory_20260819__known_long_milk__surrogate_adaptive__libero_10_with_milk__task9__init0__phase_surrogate_requery_action__l1,phase_surrogate_l1_r0.5_e0.0884176756291_h8,long_milk_task9_init0_surrogate_confirm,libero_10_with_milk,9,0,951746,phase_surrogate_requery_action,1.0,0.088588,0.002,0.0,0.5,8.0,0.0884176756291,holdout,16,False,520,41,timeout_partial_goal,False,False,41,0.2682926829268293,0.8048780487804879,0.4146341463414634,0.4146341463414634,12.682926829268293,33.0,1.2424242424242424
surrogate_confirmatory_20260819/surrogate_confirmatory_20260819__known_long_milk__surrogate_adaptive__libero_10_with_milk__task9__init0__phase_surrogate_requery_action__l1,phase_surrogate_l1_r0.5_e0.0884176756291_h8,long_milk_task9_init0_surrogate_confirm,libero_10_with_milk,9,0,951843,phase_surrogate_requery_action,1.0,0.088588,0.002,0.0,0.5,8.0,0.0884176756291,holdout,16,True,247,16,success,False,False,16,0.25,1.0,0.0,0.0,16.0,16.0,1.0
surrogate_confirmatory_20260819/surrogate_confirmatory_20260819__known_long_mug__controls__libero_10_with_mug__task4__init0__disagreement_requery_action__l1p0,requery_l1_h8,long_mug_task4_init0_surrogate_confirm,libero_10_with_mug,4,0,930000,disagreement_requery_action,1.0,0.088588,0.002,0.0,0.3,8.0,0.08841767562905925,holdout,16,True,218,19,success,True,False,19,0.4736842105263158,0.0,0.47368421052631576,0.05263157894736842,12.210526315789474,14.0,1.3571428571428572
surrogate_confirmatory_20260819/surrogate_confirmatory_20260819__known_long_mug__controls__libero_10_with_mug__task4__init0__disagreement_requery_action__l1p0,requery_l1_h8,long_mug_task4_init0_surrogate_confirm,libero_10_with_mug,4,0,930097,disagreement_requery_action,1.0,0.088588,0.002,0.0,0.3,8.0,0.08841767562905925,holdout,16,True,218,18,success,True,False,18,0.38888888888888884,0.0,0.3888888888888889,0.05555555555555555,12.88888888888889,14.0,1.2857142857142858
surrogate_confirmatory_20260819/surrogate_confirmatory_20260819__known_long_mug__controls__libero_10_with_mug__task4__init0__disagreement_requery_action__l1p0,requery_l1_h8,long_mug_task4_init0_surrogate_confirm,libero_10_with_mug,4,0,930194,disagreement_requery_action,1.0,0.088588,0.002,0.0,0.3,8.0,0.08841767562905925,holdout,16,True,212,19,success,True,False,19,0.5789473684210527,0.0,0.5789473684210527,0.0,11.368421052631579,14.0,1.3571428571428572
surrogate_confirmatory_20260819/surrogate_confirmatory_20260819__known_long_mug__controls__libero_10_with_mug__task4__init0__disagreement_requery_action__l1p0,requery_l1_h8,long_mug_task4_init0_surrogate_confirm,libero_10_with_mug,4,0,930291,disagreement_requery_action,1.0,0.088588,0.002,0.0,0.3,8.0,0.08841767562905925,holdout,16,True,211,16,success,True,False,16,0.3125,0.0,0.3125,0.0,13.5,14.0,1.1428571428571428
surrogate_confirmatory_20260819/surrogate_confirmatory_20260819__known_long_mug__controls__libero_10_with_mug__task4__init0__disagreement_requery_action__l1p0,requery_l1_h8,long_mug_task4_init0_surrogate_confirm,libero_10_with_mug,4,0,930388,disagreement_requery_action,1.0,0.088588,0.002,0.0,0.3,8.0,0.08841767562905925,holdout,16,True,215,17,success,True,False,17,0.4117647058823529,0.0,0.4117647058823529,0.0,12.705882352941176,14.0,1.2142857142857142
surrogate_confirmatory_20260819/surrogate_confirmatory_20260819__known_long_mug__controls__libero_10_with_mug__task4__init0__disagreement_requery_action__l1p0,requery_l1_h8,long_mug_task4_init0_surrogate_confirm,libero_10_with_mug,4,0,930485,disagreement_requery_action,1.0,0.088588,0.002,0.0,0.3,8.0,0.08841767562905925,holdout,16,True,226,17,success,True,False,17,0.2941176470588235,0.0,0.29411764705882354,0.0,13.647058823529411,15.0,1.1333333333333333
surrogate_confirmatory_20260819/surrogate_confirmatory_20260819__known_long_mug__controls__libero_10_with_mug__task4__init0__disagreement_requery_action__l1p0,requery_l1_h8,long_mug_task4_init0_surrogate_confirm,libero_10_with_mug,4,0,930582,disagreement_requery_action,1.0,0.088588,0.002,0.0,0.3,8.0,0.08841767562905925,holdout,16,True,215,17,success,True,False,17,0.3529411764705882,0.0,0.35294117647058826,0.0,13.176470588235293,14.0,1.2142857142857142
surrogate_confirmatory_20260819/surrogate_confirmatory_20260819__known_long_mug__controls__libero_10_with_mug__task4__init0__disagreement_requery_action__l1p0,requery_l1_h8,long_mug_task4_init0_surrogate_confirm,libero_10_with_mug,4,0,930679,disagreement_requery_action,1.0,0.088588,0.002,0.0,0.3,8.0,0.08841767562905925,holdout,16,True,229,18,success,True,False,18,0.33333333333333337,0.0,0.3333333333333333,0.0,13.333333333333334,15.0,1.2
surrogate_confirmatory_20260819/surrogate_confirmatory_20260819__known_long_mug__controls__libero_10_with_mug__task4__init0__disagreement_requery_action__l1p0,requery_l1_h8,long_mug_task4_init0_surrogate_confirm,libero_10_with_mug,4,0,930776,disagreement_requery_action,1.0,0.088588,0.002,0.0,0.3,8.0,0.08841767562905925,holdout,16,True,210,16,success,True,False,16,0.3125,0.0,0.3125,0.0,13.5,14.0,1.1428571428571428
surrogate_confirmatory_20260819/surrogate_confirmatory_20260819__known_long_mug__controls__libero_10_with_mug__task4__init0__disagreement_requery_action__l1p0,requery_l1_h8,long_mug_task4_init0_surrogate_confirm,libero_10_with_mug,4,0,930873,disagreement_requery_action,1.0,0.088588,0.002,0.0,0.3,8.0,0.08841767562905925,holdout,16,True,218,16,success,True,False,16,0.25,0.0,0.25,0.0625,14.0,14.0,1.1428571428571428
surrogate_confirmatory_20260819/surrogate_confirmatory_20260819__known_long_mug__controls__libero_10_with_mug__task4__init0__disagreement_requery_action__l1p0,requery_l1_h8,long_mug_task4_init0_surrogate_confirm,libero_10_with_mug,4,0,930970,disagreement_requery_action,1.0,0.088588,0.002,0.0,0.3,8.0,0.08841767562905925,holdout,16,True,212,17,success,True,False,17,0.3529411764705882,0.0,0.35294117647058826,0.058823529411764705,13.176470588235293,14.0,1.2142857142857142
surrogate_confirmatory_20260819/surrogate_confirmatory_20260819__known_long_mug__controls__libero_10_with_mug__task4__init0__disagreement_requery_action__l1p0,requery_l1_h8,long_mug_task4_init0_surrogate_confirm,libero_10_with_mug,4,0,931067,disagreement_requery_action,1.0,0.088588,0.002,0.0,0.3,8.0,0.08841767562905925,holdout,16,True,212,17,success,True,False,17,0.3529411764705882,0.0,0.35294117647058826,0.0,13.176470588235293,14.0,1.2142857142857142
surrogate_confirmatory_20260819/surrogate_confirmatory_20260819__known_long_mug__controls__libero_10_with_mug__task4__init0__disagreement_requery_action__l1p0,requery_l1_h8,long_mug_task4_init0_surrogate_confirm,libero_10_with_mug,4,0,931164,disagreement_requery_action,1.0,0.088588,0.002,0.0,0.3,8.0,0.08841767562905925,holdout,16,True,218,18,success,True,False,18,0.38888888888888884,0.0,0.3888888888888889,0.05555555555555555,12.88888888888889,14.0,1.2857142857142858
surrogate_confirmatory_20260819/surrogate_confirmatory_20260819__known_long_mug__controls__libero_10_with_mug__task4__init0__disagreement_requery_action__l1p0,requery_l1_h8,long_mug_task4_init0_surrogate_confirm,libero_10_with_mug,4,0,931261,disagreement_requery_action,1.0,0.088588,0.002,0.0,0.3,8.0,0.08841767562905925,holdout,16,True,221,18,success,True,False,18,0.4444444444444444,0.0,0.4444444444444444,0.0,12.444444444444445,14.0,1.2857142857142858
surrogate_confirmatory_20260819/surrogate_confirmatory_20260819__known_long_mug__controls__libero_10_with_mug__task4__init0__disagreement_requery_action__l1p0,requery_l1_h8,long_mug_task4_init0_surrogate_confirm,libero_10_with_mug,4,0,931358,disagreement_requery_action,1.0,0.088588,0.002,0.0,0.3,8.0,0.08841767562905925,holdout,16,True,216,16,success,True,False,16,0.3125,0.0,0.3125,0.0,13.5,14.0,1.1428571428571428
surrogate_confirmatory_20260819/surrogate_confirmatory_20260819__known_long_mug__controls__libero_10_with_mug__task4__init0__disagreement_requery_action__l1p0,requery_l1_h8,long_mug_task4_init0_surrogate_confirm,libero_10_with_mug,4,0,931455,disagreement_requery_action,1.0,0.088588,0.002,0.0,0.3,8.0,0.08841767562905925,holdout,16,True,222,18,success,True,False,18,0.4444444444444444,0.0,0.4444444444444444,0.0,12.444444444444445,14.0,1.2857142857142858
surrogate_confirmatory_20260819/surrogate_confirmatory_20260819__known_long_mug__controls__libero_10_with_mug__task4__init0__disagreement_requery_action__l1p0,requery_l1_h8,long_mug_task4_init0_surrogate_confirm,libero_10_with_mug,4,0,931552,disagreement_requery_action,1.0,0.088588,0.002,0.0,0.3,8.0,0.08841767562905925,holdout,16,True,216,17,success,True,False,17,0.4117647058823529,0.0,0.4117647058823529,0.0,12.705882352941176,14.0,1.2142857142857142
surrogate_confirmatory_20260819/surrogate_confirmatory_20260819__known_long_mug__controls__libero_10_with_mug__task4__init0__disagreement_requery_action__l1p0,requery_l1_h8,long_mug_task4_init0_surrogate_confirm,libero_10_with_mug,4,0,931649,disagreement_requery_action,1.0,0.088588,0.002,0.0,0.3,8.0,0.08841767562905925,holdout,16,True,211,18,success,True,False,18,0.5,0.0,0.5,0.0,12.0,14.0,1.2857142857142858
surrogate_confirmatory_20260819/surrogate_confirmatory_20260819__known_long_mug__controls__libero_10_with_mug__task4__init0__disagreement_requery_action__l1p0,requery_l1_h8,long_mug_task4_init0_surrogate_confirm,libero_10_with_mug,4,0,931746,disagreement_requery_action,1.0,0.088588,0.002,0.0,0.3,8.0,0.08841767562905925,holdout,16,True,217,17,success,True,False,17,0.3529411764705882,0.0,0.35294117647058826,0.058823529411764705,13.176470588235293,14.0,1.2142857142857142
surrogate_confirmatory_20260819/surrogate_confirmatory_20260819__known_long_mug__controls__libero_10_with_mug__task4__init0__disagreement_requery_action__l1p0,requery_l1_h8,long_mug_task4_init0_surrogate_confirm,libero_10_with_mug,4,0,931843,disagreement_requery_action,1.0,0.088588,0.002,0.0,0.3,8.0,0.08841767562905925,holdout,16,True,223,17,success,True,False,17,0.2941176470588235,0.0,0.29411764705882354,0.0,13.647058823529411,14.0,1.2142857142857142
surrogate_confirmatory_20260819/surrogate_confirmatory_20260819__known_long_mug__controls__libero_10_with_mug__task4__init0__max_value__l0,max_value,long_mug_task4_init0_surrogate_confirm,libero_10_with_mug,4,0,930000,max_value,0.0,0.088588,0.002,0.0,0.3,8.0,0.08841767562905925,holdout,16,True,227,15,success,True,False,15,0.0,0.0,0.0,0.13333333333333333,16.0,15.0,1.0
surrogate_confirmatory_20260819/surrogate_confirmatory_20260819__known_long_mug__controls__libero_10_with_mug__task4__init0__max_value__l0,max_value,long_mug_task4_init0_surrogate_confirm,libero_10_with_mug,4,0,930097,max_value,0.0,0.088588,0.002,0.0,0.3,8.0,0.08841767562905925,holdout,16,True,226,15,success,True,False,15,0.0,0.0,0.0,0.06666666666666667,16.0,15.0,1.0
surrogate_confirmatory_20260819/surrogate_confirmatory_20260819__known_long_mug__controls__libero_10_with_mug__task4__init0__max_value__l0,max_value,long_mug_task4_init0_surrogate_confirm,libero_10_with_mug,4,0,930194,max_value,0.0,0.088588,0.002,0.0,0.3,8.0,0.08841767562905925,holdout,16,True,227,15,success,True,False,15,0.0,0.0,0.0,0.06666666666666667,16.0,15.0,1.0
surrogate_confirmatory_20260819/surrogate_confirmatory_20260819__known_long_mug__controls__libero_10_with_mug__task4__init0__max_value__l0,max_value,long_mug_task4_init0_surrogate_confirm,libero_10_with_mug,4,0,930291,max_value,0.0,0.088588,0.002,0.0,0.3,8.0,0.08841767562905925,holdout,16,True,229,15,success,True,False,15,0.0,0.0,0.0,0.06666666666666667,16.0,15.0,1.0
surrogate_confirmatory_20260819/surrogate_confirmatory_20260819__known_long_mug__controls__libero_10_with_mug__task4__init0__max_value__l0,max_value,long_mug_task4_init0_surrogate_confirm,libero_10_with_mug,4,0,930388,max_value,0.0,0.088588,0.002,0.0,0.3,8.0,0.08841767562905925,holdout,16,True,228,15,success,True,False,15,0.0,0.0,0.0,0.0,16.0,15.0,1.0
surrogate_confirmatory_20260819/surrogate_confirmatory_20260819__known_long_mug__controls__libero_10_with_mug__task4__init0__max_value__l0,max_value,long_mug_task4_init0_surrogate_confirm,libero_10_with_mug,4,0,930485,max_value,0.0,0.088588,0.002,0.0,0.3,8.0,0.08841767562905925,holdout,16,True,225,15,success,True,False,15,0.0,0.0,0.0,0.0,16.0,15.0,1.0
surrogate_confirmatory_20260819/surrogate_confirmatory_20260819__known_long_mug__controls__libero_10_with_mug__task4__init0__max_value__l0,max_value,long_mug_task4_init0_surrogate_confirm,libero_10_with_mug,4,0,930582,max_value,0.0,0.088588,0.002,0.0,0.3,8.0,0.08841767562905925,holdout,16,True,227,15,success,True,False,15,0.0,0.0,0.0,0.06666666666666667,16.0,15.0,1.0
surrogate_confirmatory_20260819/surrogate_confirmatory_20260819__known_long_mug__controls__libero_10_with_mug__task4__init0__max_value__l0,max_value,long_mug_task4_init0_surrogate_confirm,libero_10_with_mug,4,0,930679,max_value,0.0,0.088588,0.002,0.0,0.3,8.0,0.08841767562905925,holdout,16,True,229,15,success,True,False,15,0.0,0.0,0.0,0.06666666666666667,16.0,15.0,1.0
surrogate_confirmatory_20260819/surrogate_confirmatory_20260819__known_long_mug__controls__libero_10_with_mug__task4__init0__max_value__l0,max_value,long_mug_task4_init0_surrogate_confirm,libero_10_with_mug,4,0,930776,max_value,0.0,0.088588,0.002,0.0,0.3,8.0,0.08841767562905925,holdout,16,True,227,15,success,True,False,15,0.0,0.0,0.0,0.13333333333333333,16.0,15.0,1.0
surrogate_confirmatory_20260819/surrogate_confirmatory_20260819__known_long_mug__controls__libero_10_with_mug__task4__init0__max_value__l0,max_value,long_mug_task4_init0_surrogate_confirm,libero_10_with_mug,4,0,930873,max_value,0.0,0.088588,0.002,0.0,0.3,8.0,0.08841767562905925,holdout,16,True,225,15,success,True,False,15,0.0,0.0,0.0,0.06666666666666667,16.0,15.0,1.0
surrogate_confirmatory_20260819/surrogate_confirmatory_20260819__known_long_mug__controls__libero_10_with_mug__task4__init0__max_value__l0,max_value,long_mug_task4_init0_surrogate_confirm,libero_10_with_mug,4,0,930970,max_value,0.0,0.088588,0.002,0.0,0.3,8.0,0.08841767562905925,holdout,16,True,226,15,success,True,False,15,0.0,0.0,0.0,0.06666666666666667,16.0,15.0,1.0
surrogate_confirmatory_20260819/surrogate_confirmatory_20260819__known_long_mug__controls__libero_10_with_mug__task4__init0__max_value__l0,max_value,long_mug_task4_init0_surrogate_confirm,libero_10_with_mug,4,0,931067,max_value,0.0,0.088588,0.002,0.0,0.3,8.0,0.08841767562905925,holdout,16,True,227,15,success,True,False,15,0.0,0.0,0.0,0.13333333333333333,16.0,15.0,1.0
surrogate_confirmatory_20260819/surrogate_confirmatory_20260819__known_long_mug__controls__libero_10_with_mug__task4__init0__max_value__l0,max_value,long_mug_task4_init0_surrogate_confirm,libero_10_with_mug,4,0,931164,max_value,0.0,0.088588,0.002,0.0,0.3,8.0,0.08841767562905925,holdout,16,False,520,33,target_drop_candidate,True,False,33,0.0,0.0,0.0,0.12121212121212122,16.0,33.0,1.0
surrogate_confirmatory_20260819/surrogate_confirmatory_20260819__known_long_mug__controls__libero_10_with_mug__task4__init0__max_value__l0,max_value,long_mug_task4_init0_surrogate_confirm,libero_10_with_mug,4,0,931261,max_value,0.0,0.088588,0.002,0.0,0.3,8.0,0.08841767562905925,holdout,16,True,225,15,success,True,False,15,0.0,0.0,0.0,0.0,16.0,15.0,1.0
surrogate_confirmatory_20260819/surrogate_confirmatory_20260819__known_long_mug__controls__libero_10_with_mug__task4__init0__max_value__l0,max_value,long_mug_task4_init0_surrogate_confirm,libero_10_with_mug,4,0,931358,max_value,0.0,0.088588,0.002,0.0,0.3,8.0,0.08841767562905925,holdout,16,True,230,15,success,True,False,15,0.0,0.0,0.0,0.06666666666666667,16.0,15.0,1.0
surrogate_confirmatory_20260819/surrogate_confirmatory_20260819__known_long_mug__controls__libero_10_with_mug__task4__init0__max_value__l0,max_value,long_mug_task4_init0_surrogate_confirm,libero_10_with_mug,4,0,931455,max_value,0.0,0.088588,0.002,0.0,0.3,8.0,0.08841767562905925,holdout,16,False,520,33,target_drop_candidate,True,False,33,0.0,0.0,0.0,0.030303030303030304,16.0,33.0,1.0
surrogate_confirmatory_20260819/surrogate_confirmatory_20260819__known_long_mug__controls__libero_10_with_mug__task4__init0__max_value__l0,max_value,long_mug_task4_init0_surrogate_confirm,libero_10_with_mug,4,0,931552,max_value,0.0,0.088588,0.002,0.0,0.3,8.0,0.08841767562905925,holdout,16,True,230,15,success,True,False,15,0.0,0.0,0.0,0.06666666666666667,16.0,15.0,1.0
surrogate_confirmatory_20260819/surrogate_confirmatory_20260819__known_long_mug__controls__libero_10_with_mug__task4__init0__max_value__l0,max_value,long_mug_task4_init0_surrogate_confirm,libero_10_with_mug,4,0,931649,max_value,0.0,0.088588,0.002,0.0,0.3,8.0,0.08841767562905925,holdout,16,True,231,15,success,True,False,15,0.0,0.0,0.0,0.0,16.0,15.0,1.0
surrogate_confirmatory_20260819/surrogate_confirmatory_20260819__known_long_mug__controls__libero_10_with_mug__task4__init0__max_value__l0,max_value,long_mug_task4_init0_surrogate_confirm,libero_10_with_mug,4,0,931746,max_value,0.0,0.088588,0.002,0.0,0.3,8.0,0.08841767562905925,holdout,16,True,226,15,success,True,False,15,0.0,0.0,0.0,0.06666666666666667,16.0,15.0,1.0
surrogate_confirmatory_20260819/surrogate_confirmatory_20260819__known_long_mug__controls__libero_10_with_mug__task4__init0__max_value__l0,max_value,long_mug_task4_init0_surrogate_confirm,libero_10_with_mug,4,0,931843,max_value,0.0,0.088588,0.002,0.0,0.3,8.0,0.08841767562905925,holdout,16,False,520,33,target_drop_candidate,True,False,33,0.0,0.0,0.0,0.21212121212121213,16.0,33.0,1.0
surrogate_confirmatory_20260819/surrogate_confirmatory_20260819__known_long_mug__controls__libero_10_with_mug__task4__init0__uncertainty_penalty_action__l1p0,action_l1,long_mug_task4_init0_surrogate_confirm,libero_10_with_mug,4,0,930000,uncertainty_penalty_action,1.0,0.088588,0.002,0.0,0.3,8.0,0.08841767562905925,holdout,16,True,228,15,success,True,False,15,0.19999999999999996,0.0,0.0,0.06666666666666667,16.0,15.0,1.0
surrogate_confirmatory_20260819/surrogate_confirmatory_20260819__known_long_mug__controls__libero_10_with_mug__task4__init0__uncertainty_penalty_action__l1p0,action_l1,long_mug_task4_init0_surrogate_confirm,libero_10_with_mug,4,0,930097,uncertainty_penalty_action,1.0,0.088588,0.002,0.0,0.3,8.0,0.08841767562905925,holdout,16,False,520,33,target_drop_candidate,True,False,33,0.5757575757575757,0.0,0.0,0.030303030303030304,16.0,33.0,1.0
surrogate_confirmatory_20260819/surrogate_confirmatory_20260819__known_long_mug__controls__libero_10_with_mug__task4__init0__uncertainty_penalty_action__l1p0,action_l1,long_mug_task4_init0_surrogate_confirm,libero_10_with_mug,4,0,930194,uncertainty_penalty_action,1.0,0.088588,0.002,0.0,0.3,8.0,0.08841767562905925,holdout,16,True,230,15,success,True,False,15,0.4666666666666667,0.0,0.0,0.06666666666666667,16.0,15.0,1.0
surrogate_confirmatory_20260819/surrogate_confirmatory_20260819__known_long_mug__controls__libero_10_with_mug__task4__init0__uncertainty_penalty_action__l1p0,action_l1,long_mug_task4_init0_surrogate_confirm,libero_10_with_mug,4,0,930291,uncertainty_penalty_action,1.0,0.088588,0.002,0.0,0.3,8.0,0.08841767562905925,holdout,16,True,228,15,success,True,False,15,0.33333333333333337,0.0,0.0,0.06666666666666667,16.0,15.0,1.0
surrogate_confirmatory_20260819/surrogate_confirmatory_20260819__known_long_mug__controls__libero_10_with_mug__task4__init0__uncertainty_penalty_action__l1p0,action_l1,long_mug_task4_init0_surrogate_confirm,libero_10_with_mug,4,0,930388,uncertainty_penalty_action,1.0,0.088588,0.002,0.0,0.3,8.0,0.08841767562905925,holdout,16,True,229,15,success,True,False,15,0.33333333333333337,0.0,0.0,0.06666666666666667,16.0,15.0,1.0
surrogate_confirmatory_20260819/surrogate_confirmatory_20260819__known_long_mug__controls__libero_10_with_mug__task4__init0__uncertainty_penalty_action__l1p0,action_l1,long_mug_task4_init0_surrogate_confirm,libero_10_with_mug,4,0,930485,uncertainty_penalty_action,1.0,0.088588,0.002,0.0,0.3,8.0,0.08841767562905925,holdout,16,True,227,15,success,True,False,15,0.4666666666666667,0.0,0.0,0.06666666666666667,16.0,15.0,1.0
surrogate_confirmatory_20260819/surrogate_confirmatory_20260819__known_long_mug__controls__libero_10_with_mug__task4__init0__uncertainty_penalty_action__l1p0,action_l1,long_mug_task4_init0_surrogate_confirm,libero_10_with_mug,4,0,930582,uncertainty_penalty_action,1.0,0.088588,0.002,0.0,0.3,8.0,0.08841767562905925,holdout,16,True,229,15,success,True,False,15,0.4666666666666667,0.0,0.0,0.0,16.0,15.0,1.0
surrogate_confirmatory_20260819/surrogate_confirmatory_20260819__known_long_mug__controls__libero_10_with_mug__task4__init0__uncertainty_penalty_action__l1p0,action_l1,long_mug_task4_init0_surrogate_confirm,libero_10_with_mug,4,0,930679,uncertainty_penalty_action,1.0,0.088588,0.002,0.0,0.3,8.0,0.08841767562905925,holdout,16,True,229,15,success,True,False,15,0.33333333333333337,0.0,0.0,0.0,16.0,15.0,1.0
surrogate_confirmatory_20260819/surrogate_confirmatory_20260819__known_long_mug__controls__libero_10_with_mug__task4__init0__uncertainty_penalty_action__l1p0,action_l1,long_mug_task4_init0_surrogate_confirm,libero_10_with_mug,4,0,930776,uncertainty_penalty_action,1.0,0.088588,0.002,0.0,0.3,8.0,0.08841767562905925,holdout,16,True,226,15,success,True,False,15,0.7333333333333334,0.0,0.0,0.06666666666666667,16.0,15.0,1.0
surrogate_confirmatory_20260819/surrogate_confirmatory_20260819__known_long_mug__controls__libero_10_with_mug__task4__init0__uncertainty_penalty_action__l1p0,action_l1,long_mug_task4_init0_surrogate_confirm,libero_10_with_mug,4,0,930873,uncertainty_penalty_action,1.0,0.088588,0.002,0.0,0.3,8.0,0.08841767562905925,holdout,16,True,229,15,success,True,False,15,0.6,0.0,0.0,0.06666666666666667,16.0,15.0,1.0
surrogate_confirmatory_20260819/surrogate_confirmatory_20260819__known_long_mug__controls__libero_10_with_mug__task4__init0__uncertainty_penalty_action__l1p0,action_l1,long_mug_task4_init0_surrogate_confirm,libero_10_with_mug,4,0,930970,uncertainty_penalty_action,1.0,0.088588,0.002,0.0,0.3,8.0,0.08841767562905925,holdout,16,True,231,15,success,True,False,15,0.5333333333333333,0.0,0.0,0.0,16.0,15.0,1.0
