planning_strategy,planning_risk_lambda,episodes,successes,success_rate,mean_final_t,mean_queries,selected_not_max_value_rate,selected_value_mean,max_value_mean,selected_risk_mean
max_value_scheduled_requery,0.0,20,13,0.65,190.9,13.4,0.0,0.5359238695330395,0.5359238695330395,0.0
max_value,0.0,20,11,0.55,203.3,13.2,0.0,0.5609642209630046,0.5609642209630046,0.0
