planning_strategy,planning_risk_lambda,episodes,successes,success_rate,mean_final_t,mean_queries,selected_not_max_value_rate,selected_value_mean,max_value_mean,selected_risk_mean
frozen_factor_ridge,0.0,1,1,1.0,222.0,14.0,1.0,0.5806803724595478,0.5834906058652061,-0.00338526061046168
max_value,0.0,1,0,0.0,280.0,18.0,0.0,0.3704306102461285,0.3704306102461285,0.0
