suite,task_id,episode_id,pair_id,rollout_id,rollout_seed,init_state_id,base_seed,query_idx,t,task_description,task_level,task_level_id,intervention_mode,intervention_start_t,intervention_end_t,intervention_start_query,intervention_end_query,num_samples,action_std_mean,action_std_max,action_first_step_l2_std,action_xyz_std_mean,action_rot_std_mean,action_gripper_std_mean,action_pairwise_l2_mean,value_mean,value_std,value_range,future_proprio_std_mean,future_proprio_std_max,future_image_pixel_std_mean,future_image_pixel_std_p95,future_image_pixel_std_max,future_wrist_pixel_std_mean,future_wrist_pixel_std_p95,future_wrist_pixel_std_max,latent_action_across_seed_std_mean,latent_action_across_seed_std_p95,latent_action_across_seed_std_max,latent_future_proprio_across_seed_std_mean,latent_future_proprio_across_seed_std_p95,latent_future_proprio_across_seed_std_max,latent_value_across_seed_std_mean,latent_value_across_seed_std_p95,latent_value_across_seed_std_max,latent_action_copy_std_mean_mean_over_samples,latent_action_copy_std_mean_max_over_samples,latent_action_copy_std_max_mean_over_samples,latent_action_copy_std_max_max_over_samples,latent_action_first_step_copy_l2_std_mean_over_samples,latent_action_first_step_copy_l2_std_max_over_samples,latent_future_proprio_copy_std_mean_mean_over_samples,latent_future_proprio_copy_std_mean_max_over_samples,latent_future_proprio_copy_std_max_mean_over_samples,latent_future_proprio_copy_std_max_max_over_samples,latent_value_element_std_mean_mean_over_samples,latent_value_element_std_mean_max_over_samples,latent_value_element_std_max_mean_over_samples,latent_value_element_std_max_max_over_samples,planning_strategy,planning_risk_lambda,selected_sample_idx,selected_value,selected_value_z,selected_risk,selected_planning_score,max_value_sample_idx,max_value,max_value_selected,candidate_value_mean,candidate_value_std,candidate_value_range,candidate_action_internal_consistency_mean,candidate_action_internal_consistency_std,candidate_value_internal_consistency_mean,candidate_value_internal_consistency_std,selected_seed,max_value_seed,t_after,executed_steps,intervention_steps,intervention_applied,chunk_success,observed_goal_progress_end,observed_goal_progress_delta,observed_target_lift_max,observed_target_eef_distance_min,observed_non_target_displacement_max,observed_non_target_lift_max,observed_target_drop_candidate,observed_wrong_object_interaction_candidate,observed_official_safety_violation,observed_official_safety_cost_sum,observed_robot_contact_count_sum,observed_robot_contact_count_max,observed_robot_target_contact_count_sum,observed_action_motion_norm_mean,observed_action_motion_norm_max,observed_action_sign_flip_rate,observed_eef_path_length,observed_eef_net_displacement,observed_eef_speed_mean,observed_eef_acceleration_mean,observed_eef_jerk_mean,observed_eef_jerk_max,observed_eef_dimensionless_jerk_proxy,prediction_error_future_image_mse,prediction_error_future_image_mae,prediction_error_future_image_psnr,prediction_error_future_image_ssim_global,prediction_error_future_wrist_mse,prediction_error_future_wrist_mae,prediction_error_future_wrist_psnr,prediction_error_future_wrist_ssim_global,prediction_error_future_proprio_l2,prediction_error_future_proprio_mae,prediction_error_future_proprio_max_abs,prediction_error_future_proprio_eef_pos_l2,prediction_error_future_proprio_eef_quat_l2,prediction_error_value_abs_chunk_success,prediction_value_executed_sample,actual_object_state_delta_l2_mean,actual_object_state_delta_l2_max,actual_object_state_num_keys,actual_object_state_delta_l2__cream_cheese_1_pos,actual_object_state_delta_l2__cream_cheese_1_quat,actual_object_state_delta_l2__basket_1_pos,actual_object_state_delta_l2__basket_1_quat,actual_object_state_delta_l2__alphabet_soup_1_pos,actual_object_state_delta_l2__alphabet_soup_1_quat,actual_object_state_delta_l2__milk_1_pos,actual_object_state_delta_l2__milk_1_quat,actual_object_state_delta_l2__tomato_sauce_1_pos,actual_object_state_delta_l2__tomato_sauce_1_quat,actual_object_state_delta_l2__butter_1_pos,actual_object_state_delta_l2__butter_1_quat,actual_object_state_delta_l2__orange_juice_1_pos,actual_object_state_delta_l2__orange_juice_1_quat,success,final_t,num_queries,failure_type,failure_event_t,safe_task_success,safety_terminated,official_safety_violation,official_safety_violation_t,official_safety_cost_types,target_objects,target_drop_candidate,target_drop_candidate_t,wrong_object_interaction_candidate,wrong_object_interaction_candidate_t,kinematic_deadlock_candidate,episode_goal_progress_initial,episode_goal_progress_max,episode_time_to_first_goal_progress,episode_time_to_first_target_lift,episode_target_lift_max,episode_eef_path_length,episode_eef_net_displacement,episode_eef_jerk_mean,episode_eef_dimensionless_jerk_proxy,prediction_error_value_abs_final_success,actual_object_state_delta_l2__chocolate_pudding_1_pos,actual_object_state_delta_l2__chocolate_pudding_1_quat,actual_object_state_delta_l2__bbq_sauce_1_pos,actual_object_state_delta_l2__bbq_sauce_1_quat,actual_object_state_delta_l2__ketchup_1_pos,actual_object_state_delta_l2__ketchup_1_quat,actual_object_state_delta_l2__salad_dressing_1_pos,actual_object_state_delta_l2__salad_dressing_1_quat,steps_to_failure_event,query_is_pre_failure,failure_event_in_executed_chunk
libero_object,1,3,0,3,122291,0,122291,0,0,pick up the cream cheese and place it in the basket,-1,-1,none,-1,-1,-1,-1,4.0,0.002613405464217,0.012370060198009,0.007717243861407,0.0051236459985375,0.0007271955837495,0.0007413131534121,0.0146755026653409,0.2917975485324859,0.0007003686623647,0.0018823146820068,0.000837055617012,0.0024936678819358,0.7641633152961731,2.384848117828369,26.89214515686035,2.4224910736083984,10.568230628967283,66.19100952148438,0.0067156669683754,0.0125634893774986,0.0265587829053401,0.0056127277202904,0.0100087933242321,0.0179971791803836,0.005724680610001,0.0101709030568599,0.0163659919053316,0.0076035665115341,0.0076623535715043,0.0096211009658873,0.0100920433178544,0.0199453542008996,0.019963439553976,0.0073158498853445,0.0073356949724256,0.0076484049204736,0.0077449791133403,0.0072742816992104,0.0073635750450193,0.0072742816992104,0.0073635750450193,first,1.0,0.0,0.2916319370269775,-0.2364633232355117,0.0,0.2916319370269775,1.0,0.2929540872573852,False,0.2917975485324859,0.0007003686623647,0.0018823146820068,0.019945353269577,1.5274294128175825e-05,0.0072742816992104,5.685231371899136e-05,122291,122292,16,16,0,False,False,0.0,0.0,2.324529457808921e-16,0.2566110879663398,1.0401113633140918e-09,1.0401113581526287e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5516026756049621,0.8221968220697985,0.0666666666666666,0.101547734248619,0.100756812805164,0.1269346678107738,0.2865675103008557,1.5800483349467187,3.9163992965668246,73.91306220814057,516.318359375,12.091073036193848,21.00162792796298,0.8267449515485441,902.171875,15.32795238494873,18.57791076925432,0.8783564778449885,0.014670968055725,0.0039348439313471,0.0090487152338027,0.0122751025483012,0.0078219724819064,0.2916319370269775,0.2916319370269775,1.6897263753574304e-10,1.1791583321477212e-09,14.0,2.6367796834847473e-16,1.8614499932665882e-18,5.463251379067557e-14,2.1586934277891396e-14,2.8050314110420908e-12,2.817184949602812e-12,1.1791581933704331e-09,7.958382443651547e-13,1.1796119636642288e-16,2.9537615257327653e-16,9.743941764561724e-15,5.6008503034779185e-18,1.1791583321477212e-09,7.95697509787748e-13,True,122,8,success,-1,True,False,False,-1,,cream_cheese_1,False,-1,False,-1,False,0.0,1.0,122,64,0.2418891827781412,1.0081664493406437,0.296112806646634,2.917996720641918,1401139.1495648616,0.7083680629730225,,,,,,,,,,False,False
libero_object,1,3,0,3,122291,0,122291,1,16,pick up the cream cheese and place it in the basket,-1,-1,none,-1,-1,-1,-1,4.0,0.0020928620360791,0.0164178628474473,0.0075662424787878,0.0040172599256038,0.0006164889782667,0.0007487871916964,0.0123984804376959,0.3374985456466675,0.0003934424312319,0.0009088218212127,0.0005702957278117,0.0013016068842262,0.8049089908599854,2.4874684810638428,28.613807678222656,2.2573556900024414,9.117021560668944,60.11863327026367,0.0064136111177504,0.0118940863758325,0.0268513150513172,0.0054946783930063,0.0096718640998005,0.0170057024806737,0.0055383616127073,0.009816444478929,0.0169262401759624,0.0076910452917218,0.0077221980318427,0.0097044201102107,0.0110715422779321,0.0210211919620633,0.0212822090834379,0.0073738107457757,0.0074518048204481,0.0077273992355912,0.0078660827130079,0.0070114666596055,0.0070503558963537,0.0070114666596055,0.0070503558963537,first,1.0,0.0,0.3372602760791778,-0.6056020855903625,0.0,0.3372602760791778,3.0,0.3378848433494568,False,0.3374985456466675,0.0003934424312319,0.0009088218212127,0.0210211910307407,0.0002656814176589,0.0070114666596055,2.274367034260649e-05,123291,123294,32,16,0,False,False,0.0,0.0,2.324529457808921e-16,0.1257778121271389,1.0401113638691447e-09,1.0401113581526287e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7798191750086391,0.8632983398219753,0.1136363636363636,0.1635716764946126,0.1556392306559553,0.2044645956182658,0.2723234161351804,1.492313357019949,4.237296362503341,27.245286777159347,556.3381958007812,12.30499267578125,20.67741483102061,0.8211406109045013,884.0174560546875,15.117619514465332,18.66619520070474,0.8739554866069222,0.0089672831818461,0.0026940379757434,0.005299799144268,0.0056586517021059,0.0066157006658613,0.3372602760791778,0.3372602760791778,8.120463930955314e-16,5.551115123125783e-15,14.0,0.0,1.1876899715907044e-18,0.0,6.133173666733498e-19,0.0,4.336808689942019e-19,5.551115123125783e-15,0.0,0.0,2.577691976159136e-16,0.0,6.415371262702336e-18,5.551115123125783e-15,0.0,True,122,8,success,-1,True,False,False,-1,,cream_cheese_1,False,-1,False,-1,False,0.0,1.0,122,64,0.2418891827781412,1.0081664493406437,0.296112806646634,2.917996720641918,1401139.1495648616,0.6627397239208221,,,,,,,,,,False,False
libero_object,1,3,0,3,122291,0,122291,2,32,pick up the cream cheese and place it in the basket,-1,-1,none,-1,-1,-1,-1,4.0,0.0016781783197075,0.0078273508697748,0.0053688148036599,0.0030779528897255,0.0005780359497293,0.00077928166138,0.0098038036376237,0.4218199849128723,0.0004903068765997,0.0013807117938995,0.0009411738719791,0.0017089812317863,0.7635129690170288,2.384848117828369,20.116846084594727,2.20084810256958,8.746427536010742,74.06880187988281,0.0061089554801583,0.0111258691176772,0.0197962373495101,0.0055817742832005,0.0099058225750923,0.0175254587084054,0.0053454041481018,0.0094803823158144,0.0187556184828281,0.0076634421711787,0.0077909431420266,0.009646866004914,0.0102556739002466,0.0203305971808731,0.0212133191525936,0.007554271724075,0.0076508810743689,0.0079948776401579,0.0080946134403347,0.0067405246663838,0.0069219805300235,0.0067405246663838,0.0069219805300235,first,1.0,0.0,0.4218974709510803,0.1580357998609542,0.0,0.4218974709510803,2.0,0.4224928319454193,False,0.4218199849128723,0.0004903068765997,0.0013807117938995,0.0203305967152118,0.000606290239375,0.0067405244335532,0.0001412047713529,124291,124293,48,16,0,False,False,0.0,0.0,2.324529457808921e-16,0.0240249543691795,1.040111364453824e-09,1.0401113581526287e-09,0.0,0.0,0.0,0.0,11.0,6.0,0.0,0.6937338702214213,0.8464678320230725,0.0333333333333333,0.1308489161918942,0.1265622844308227,0.1635611452398677,0.4157034602711171,3.9414240895859782,28.668200469287424,897.5487801493576,511.5057373046875,12.2048921585083,21.04229851527859,0.846023224277789,831.997314453125,13.3349609375,18.92958436404195,0.8984788680205146,0.0325210131704807,0.007612878922373,0.0286812037229537,0.0092708375304937,0.029799859970808,0.4218974709510803,0.4218974709510803,8.112136575518554e-16,5.551115123125783e-15,14.0,0.0,1.4330472662608165e-18,0.0,1.3714193236627741e-18,0.0,6.133173666733498e-19,5.551115123125783e-15,0.0,0.0,2.453269466693398e-16,0.0,6.016228848473046e-18,5.551115123125783e-15,0.0,True,122,8,success,-1,True,False,False,-1,,cream_cheese_1,False,-1,False,-1,False,0.0,1.0,122,64,0.2418891827781412,1.0081664493406437,0.296112806646634,2.917996720641918,1401139.1495648616,0.5781025290489197,,,,,,,,,,False,False
libero_object,1,3,0,3,122291,0,122291,3,48,pick up the cream cheese and place it in the basket,-1,-1,none,-1,-1,-1,-1,4.0,0.0354387499392032,0.8720442652702332,0.0098305884748697,0.0344777517020702,0.0028360793367028,0.1361297816038131,0.268483430147171,0.5129117965698242,0.0045937201939523,0.0128014087677001,0.0035248254425823,0.0134637588635087,3.2981035709381104,18.28250503540039,82.88697052001953,5.059266567230225,20.789119720458984,95.70919799804688,0.0408567897975444,0.1243109256029129,0.8977421522140503,0.0068749566562473,0.0149814905598759,0.0242483746260404,0.010452234186232,0.0156697649508714,0.0250884797424078,0.0082269049016758,0.0087546100839972,0.0223085395991802,0.0394557155668735,0.0286478935740888,0.0438619777560234,0.0073424014262855,0.0074399295262992,0.0077342698350548,0.0079654427245259,0.0069470850285142,0.0070928498171269,0.0069470850285142,0.0070928498171269,first,1.0,0.0,0.51155686378479,-0.2949532568454742,0.0,0.51155686378479,3.0,0.5198262333869934,False,0.5129117965698242,0.0045937201939523,0.0128014087677001,0.0286478940397501,0.0087844803929328,0.0069470852613449,0.0001311239175265,125291,125294,64,16,0,False,False,0.0,0.0,0.0454487337210449,0.0203585433457217,1.0401113650681301e-09,1.0401113581526287e-09,0.0,0.0,0.0,0.0,72.0,8.0,52.0,0.3973937905276893,0.9206916399729748,0.1111111111111111,0.0566249376029151,0.0502796082380285,0.0707811720036439,0.4141895644543747,3.39034661300541,10.228676668278272,1516.44604540733,559.5944213867188,12.566645622253418,20.652069845210317,0.8324333531135557,634.2037353515625,12.9638671875,20.108515652490663,0.9277274564956982,0.1097080931067466,0.0207002498209476,0.0905424132943153,0.0100065255537629,0.0122963180765509,0.51155686378479,0.51155686378479,0.005043707283987,0.0461452752693502,14.0,0.0461452752693502,0.0244666267064572,0.0,1.734723475976807e-18,0.0,0.0,5.551115123125783e-15,0.0,0.0,2.4563379677500105e-16,0.0,3.3287189493749055e-18,5.551115123125783e-15,0.0,True,122,8,success,-1,True,False,False,-1,,cream_cheese_1,False,-1,False,-1,False,0.0,1.0,122,64,0.2418891827781412,1.0081664493406437,0.296112806646634,2.917996720641918,1401139.1495648616,0.4884431362152099,,,,,,,,,,False,False
libero_object,1,3,0,3,122291,0,122291,4,64,pick up the cream cheese and place it in the basket,-1,-1,none,-1,-1,-1,-1,4.0,0.0012410078197717,0.0051570949144661,0.0045942710712552,0.0022938030306249,0.0003557002637535,0.0007385439239442,0.0067890081554651,0.5888077020645142,0.0001534363109385,0.0004252791404724,0.0004706018080469,0.0008751947316341,0.5871810913085938,1.7320507764816284,19.455076217651367,0.96896892786026,2.9580399990081787,27.76125907897949,0.0058465404435992,0.0105279749259352,0.0188538134098052,0.0054812179878354,0.0097904074937105,0.0168773401528596,0.0052286866120994,0.0093070426955819,0.0164303891360759,0.0075845140963792,0.0076934057287871,0.0095925466157495,0.0097996424883604,0.0204490348696708,0.0212031360715627,0.0073131001554429,0.007416165433824,0.0075636571273207,0.0076936986297369,0.006719532306306,0.006843811366707,0.006719532306306,0.006843811366707,first,1.0,0.0,0.5890293717384338,1.4447015523910522,0.0,0.5890293717384338,0.0,0.5890293717384338,True,0.5888077020645142,0.0001534363109385,0.0004252791404724,0.0204490348696708,0.0005978164845146,0.0067195324227213,9.740333916852252e-05,126291,126291,80,16,0,False,False,0.0,0.0,0.2057455180522073,0.0201378240122218,1.0401113657120623e-09,1.0401113581526287e-09,0.0,0.0,0.0,0.0,139.0,9.0,139.0,0.9175204012666228,1.0060659939850336,0.1,0.192419197029137,0.1785465118662609,0.2405239962864213,0.4005071601472779,2.688331369566427,5.326436673167082,53.67083330870511,513.1242065429688,11.972363471984863,21.02857857964495,0.8375218636206643,1079.4696044921875,17.205059051513672,17.79869942810135,0.8679813982751751,0.0260413009673357,0.007102608680725,0.0128812864422798,0.0118048256263136,0.0144770601764321,0.5890293717384338,0.5890293717384338,0.0153810301503456,0.1769780659268655,14.0,0.1769780659268655,0.0383563561779625,0.0,3.878959614448864e-18,0.0,0.0,5.551115123125783e-15,0.0,0.0,1.9180464936940092e-16,0.0,5.021998957514682e-18,5.551115123125783e-15,0.0,True,122,8,success,-1,True,False,False,-1,,cream_cheese_1,False,-1,False,-1,False,0.0,1.0,122,64,0.2418891827781412,1.0081664493406437,0.296112806646634,2.917996720641918,1401139.1495648616,0.4109706282615661,,,,,,,,,,False,False
libero_object,1,3,0,3,122291,0,122291,5,80,pick up the cream cheese and place it in the basket,-1,-1,none,-1,-1,-1,-1,4.0,0.0008111098431982,0.0034307746682316,0.0038587169256061,0.0014382841764017,0.0002287017850903,0.0006768111488781,0.0044100964441895,0.6951165199279785,0.0001771114621078,0.0004006028175354,0.0005469962488859,0.0009219924104399,0.5298250913619995,1.4790199995040894,14.465476036071776,0.6899101138114929,1.785357117652893,12.216792106628418,0.0056259459815919,0.0099967084825038,0.0195740889757871,0.005490536801517,0.0098211551085114,0.0162963215261697,0.0053450679406523,0.0095567060634493,0.0193662587553262,0.0072536788647994,0.0073122628964483,0.0090746085625141,0.009364690631628,0.0188929089345037,0.0194434951990842,0.0072340797632932,0.0074310624040663,0.0074968978296965,0.0077061443589627,0.0068455135915428,0.0069950046017766,0.0068455135915428,0.0069950046017766,first,1.0,0.0,0.6949278712272644,-1.0651410818099976,0.0,0.6949278712272644,2.0,0.6953284740447998,False,0.6951165199279785,0.0001771114621078,0.0004006028175354,0.0188929103314876,0.0003233930619899,0.0068455138243734,9.312735346611588e-05,127291,127293,96,16,0,False,False,0.0,0.0,0.2418891827781412,0.0201454833768194,1.040111366385621e-09,1.0401113581526287e-09,0.0,0.0,0.0,0.0,144.0,9.0,144.0,0.8739224541972637,0.889884011608653,0.1555555555555555,0.1833223460594731,0.1817155919906926,0.2291529325743414,0.1466089477832341,0.9326481661729034,1.899795619356146,8.113473759640007,532.5883178710938,12.733664512634276,20.86688724750273,0.8290902319522876,1578.802490234375,20.86498260498047,16.14752558134175,0.8105633744372398,0.013594975695014,0.0032835123129189,0.0104547664523124,0.0056704450398683,0.0118913371115922,0.6949278712272644,0.6949278712272644,0.0137453515778372,0.1812677112013093,14.0,0.1812677112013093,0.0111672108884015,0.0,4.4650178263861394e-18,0.0,6.133173666733498e-19,5.551115123125783e-15,0.0,0.0,6.133173666733498e-19,0.0,5.680222694223968e-18,5.551115123125783e-15,0.0,True,122,8,success,-1,True,False,False,-1,,cream_cheese_1,False,-1,False,-1,False,0.0,1.0,122,64,0.2418891827781412,1.0081664493406437,0.296112806646634,2.917996720641918,1401139.1495648616,0.3050721287727356,,,,,,,,,,False,False
libero_object,1,3,0,3,122291,0,122291,6,96,pick up the cream cheese and place it in the basket,-1,-1,none,-1,-1,-1,-1,4.0,0.0011289368849247,0.0094422586262226,0.0036330453585833,0.0018674405291676,0.0005114325904287,0.0007659387774765,0.0061459690332412,0.8218365907669067,0.000192936437088,0.0004706978797912,0.0003965081996284,0.0006364477449096,0.5528689622879028,1.5,13.865424156188965,0.7283757328987122,1.9202864170074463,12.930100440979004,0.0058034183457493,0.0104790227487683,0.0218613017350435,0.0054687741212546,0.0097098303958773,0.0176518373191356,0.0056170993484556,0.0100095914676785,0.0199427939951419,0.0074448391096666,0.0075521720573306,0.0089737416710704,0.0091249635443091,0.0192473251372575,0.0197196826338768,0.0072278352454304,0.0073436703532934,0.0074421321041882,0.0076394914649426,0.0072015131590887,0.007449880708009,0.0072015131590887,0.007449880708009,first,1.0,0.0,0.8215832710266113,-1.3129699230194092,0.0,0.8215832710266113,1.0,0.8220539689064026,False,0.8218365907669067,0.000192936437088,0.0004706978797912,0.0192473251372575,0.0004907083348371,0.0072015132755041,0.0001446525857318,128291,128292,112,16,0,False,False,0.0,0.0,0.2403556163895371,0.0203245667549667,1.0401113670888064e-09,1.0401113581526287e-09,0.0,0.0,0.0,0.0,144.0,9.0,144.0,0.6492486932228096,0.8332297970905167,0.0444444444444444,0.1438446422248239,0.13564324074316,0.1798058027810299,0.4002297140644308,2.1277090977859587,5.176193592189367,69.06701351966588,651.41796875,13.700101852416992,19.9922062687034,0.7943133093615891,1449.706787109375,21.84302520751953,16.518001887138396,0.8425563589341372,0.0164613705128431,0.0045931059867143,0.0102313458919525,0.0128609770908951,0.0087842615321278,0.8215832710266113,0.8215832710266113,0.0106207411723062,0.1359645246149223,14.0,0.1359645246149223,0.0127258517973545,0.0,1.5332934166833741e-18,0.0,6.133173666733498e-19,5.551115123125783e-15,0.0,0.0,9.69739903612216e-19,0.0,8.49179986029084e-18,5.551115123125783e-15,0.0,True,122,8,success,-1,True,False,False,-1,,cream_cheese_1,False,-1,False,-1,False,0.0,1.0,122,64,0.2418891827781412,1.0081664493406437,0.296112806646634,2.917996720641918,1401139.1495648616,0.1784167289733886,,,,,,,,,,False,False
libero_object,1,3,0,3,122291,0,122291,7,112,pick up the cream cheese and place it in the basket,-1,-1,none,-1,-1,-1,-1,4.0,0.0049390527419745,0.3333524167537689,0.0122455079108476,0.003175500780344,0.0010358568979427,0.0219392962753772,0.0334805324673652,0.9646250009536744,0.0009674131288193,0.0024612545967102,0.0006884731119498,0.0014399735955521,0.5522876381874084,1.5,11.022704124450684,0.8715959191322327,2.772634029388428,19.53202438354492,0.0094368103891611,0.0125956460833549,0.3842054009437561,0.0056334096007049,0.0100800255313515,0.0183384213596582,0.0061365263536572,0.0108593460172414,0.0216748379170894,0.0077597309136763,0.0081160897389054,0.0214405835140496,0.051523994654417,0.0222986624576151,0.0229457039386034,0.0074285966111347,0.0075171715579926,0.0076645163353532,0.0077477642334997,0.0076142961625009,0.0078386543318629,0.0076142961625009,0.0078386543318629,first,1.0,0.0,0.9662781357765198,1.70881986618042,0.0,0.9662781357765198,0.0,0.9662781357765198,True,0.9646250009536744,0.0009674131288193,0.0024612545967102,0.0222986619919538,0.0005811832961626,0.0076142959296703,0.0001837552990764,129291,129291,122,10,0,False,True,1.0,1.0,0.1810621158677895,0.0204813521320314,1.000050543155132e-06,1.0401113581526287e-09,0.0,0.0,0.0,0.0,51.0,9.0,51.0,0.2864369500286055,0.3290158971721703,0.074074074074074,0.0359869994891683,0.0312729320068395,0.0719739989783367,0.3326753001530915,3.043860059923112,6.649987857467871,113.41909209662684,678.33740234375,13.857063293457031,19.81634596900825,0.7914432428030928,1633.7724609375,21.67059898376465,15.998887896019347,0.8308045250588594,0.5256005525588989,0.0904963463544845,0.384365051984787,0.0176848098635673,0.0263344105333089,0.0337218642234802,0.9662781357765198,0.0202388352413273,0.2379715751759039,14.0,0.0453669683909105,0.2379715751759039,8.62077090769603e-07,4.287734670286125e-06,0.0,0.0,3.4694469519536138e-15,0.0,0.0,6.133173666733498e-19,0.0,4.5066031086200496e-18,3.4694469519536138e-15,0.0,True,122,8,success,-1,True,False,False,-1,,cream_cheese_1,False,-1,False,-1,False,0.0,1.0,122,64,0.2418891827781412,1.0081664493406437,0.296112806646634,2.917996720641918,1401139.1495648616,0.0337218642234802,,,,,,,,,,False,False
libero_object,1,4,0,4,122388,0,122388,0,0,pick up the cream cheese and place it in the basket,-1,-1,none,-1,-1,-1,-1,4.0,0.0026286505162715,0.0114143351092934,0.0093094268813729,0.0053009358234703,0.0005702062626369,0.0007871250854805,0.0150713296607136,0.2912967801094055,0.0006967938970774,0.0017042756080627,0.0009249292779713,0.0019017714075744,0.7795448303222656,2.345207929611206,34.47462844848633,2.1969356536865234,9.653367042541504,63.43106460571289,0.0066654318943619,0.012332584708929,0.0230075269937515,0.005615035071969,0.0099279461428523,0.0171617660671472,0.0058136698789894,0.010249956510961,0.0177126564085483,0.0076199722243472,0.007644239347428,0.0098334138747304,0.0103094037622213,0.0208504842594265,0.021088570356369,0.0073561944300308,0.0073902597650885,0.0076127473730593,0.0076725957915186,0.0073399485554546,0.0074107111431658,0.0073399485554546,0.0074107111431658,first,1.0,0.0,0.2917391657829284,0.6348873972892761,0.0,0.2917391657829284,3.0,0.291806161403656,False,0.2912967801094055,0.0006967938970774,0.0017042756080627,0.020850483328104,0.0002515174273867,0.0073399483226239,6.56941847410053e-05,122388,122391,16,16,0,False,False,0.0,0.0,2.324529457808921e-16,0.2558631235875357,1.0401113633140918e-09,1.0401113581526287e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5546492032312891,0.8255950117232034,0.0666666666666666,0.1022098847752286,0.1014208792849272,0.1277623559690358,0.2861843052612124,1.624687286964973,3.371191500626908,71.23989903063391,511.4869384765625,12.02231502532959,21.042458129858733,0.8286106559556142,903.8077392578124,15.305245399475098,18.570043050161537,0.8781345494219375,0.0144221326336264,0.0036196310538798,0.0085194408893585,0.0122186336666345,0.0076016425155103,0.2917391657829284,0.2917391657829284,1.6897263718494694e-10,1.1791583321477212e-09,14.0,2.6367796834847473e-16,1.7291239353702257e-18,5.463251379067557e-14,2.1585409273164273e-14,2.8050314110420908e-12,2.8171846935670125e-12,1.1791581933704331e-09,7.958382443651547e-13,1.1796119636642288e-16,2.9537615257327653e-16,9.743941764561724e-15,2.603071432749742e-18,1.1791583321477212e-09,7.95697509787748e-13,True,123,8,success,-1,True,False,False,-1,,cream_cheese_1,False,-1,False,-1,False,0.0,1.0,123,65,0.2346076552810601,0.998928411693938,0.2947850185397069,3.3206183312662128,2730313.8293591747,0.7082608342170715,,,,,,,,,,False,False
libero_object,1,4,0,4,122388,0,122388,1,16,pick up the cream cheese and place it in the basket,-1,-1,none,-1,-1,-1,-1,4.0,0.0015518286963924,0.0084653031080961,0.0047552036121487,0.0028865516651421,0.0004740633594337,0.0007809559465385,0.0087183313444256,0.3365946412086487,0.000464319018647,0.0012113749980926,0.0003714959020726,0.0006767067825421,0.7785557508468628,2.384848117828369,26.91653823852539,1.889471411705017,7.119515419006348,43.56891250610352,0.006070754956454,0.0111148320138454,0.0212960559874773,0.00551329087466,0.009735788218677,0.0179432816803455,0.0056644049473106,0.0101659446954727,0.0189405269920825,0.007714974344708,0.007814360782504,0.0099210096523165,0.0103614274412393,0.0208643786609172,0.0212294273078441,0.0074132158188149,0.0074616912752389,0.0077604540856555,0.0079519161954522,0.007165077724494,0.0073682954534888,0.007165077724494,0.0073682954534888,first,1.0,0.0,0.33702352643013,0.9236865043640136,0.0,0.33702352643013,0.0,0.33702352643013,True,0.3365946412086487,0.000464319018647,0.0012113749980926,0.0208643805235624,0.00029977603117,0.00716507807374,0.0001275881077162,123388,123388,32,16,0,False,False,0.0,0.0,2.324529457808921e-16,0.1264359811143178,1.0401113638691447e-09,1.0401113581526287e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7738068638099865,0.8591848138456925,0.1,0.1625263717355614,0.1547187677580493,0.2031579646694518,0.269285049510593,1.5197687930378,4.314282112804993,28.5990762516482,540.5730590820312,12.126840591430664,20.802259632039902,0.826466690814087,904.5452880859376,15.367386817932127,18.566500452017184,0.8722896737677616,0.0113512845709919,0.003064191667363,0.0076539702713489,0.0054395920597016,0.009575868025422,0.33702352643013,0.33702352643013,8.119710767132102e-16,5.551115123125783e-15,14.0,0.0,2.6359444420161167e-18,0.0,6.857096618313871e-19,0.0,0.0,5.551115123125783e-15,0.0,0.0,2.577691976159136e-16,0.0,4.2739760136164086e-18,5.551115123125783e-15,0.0,True,123,8,success,-1,True,False,False,-1,,cream_cheese_1,False,-1,False,-1,False,0.0,1.0,123,65,0.2346076552810601,0.998928411693938,0.2947850185397069,3.3206183312662128,2730313.8293591747,0.66297647356987,,,,,,,,,,False,False
