source_run,strategy_id,case_id,suite,task_id,init_state_id,rollout_seed,planning_strategy,planning_risk_lambda,planning_difficulty_threshold,planning_value_margin,planning_uncertainty_margin,planning_phase_fraction,planning_short_open_loop_steps,planning_surrogate_error_threshold,experiment_split,num_open_loop_steps,success,final_t,num_queries,failure_type,target_drop_candidate,wrong_object_interaction_candidate,num_queries_observed,rerank_rate,gate_rate,requery_rate,surrogate_alarm_rate,mean_selected_open_loop_steps,nominal_queries_for_executed_steps,query_compute_ratio
surrogate_screening_20260819/surrogate_screening_20260819__goal_mug__core_controls__libero_goal_with_mug__task9__init0__max_value__l0,max_value,goal_mug_task9_init0_surrogate_screen,libero_goal_with_mug,9,0,860194,max_value,0.0,0.088588,0.002,0.0,0.3,8.0,0.08841767562905925,calibration,16,True,137,9,success,False,False,9,0.0,0.0,0.0,0.0,16.0,9.0,1.0
surrogate_screening_20260819/surrogate_screening_20260819__goal_mug__core_controls__libero_goal_with_mug__task9__init0__max_value__l0,max_value,goal_mug_task9_init0_surrogate_screen,libero_goal_with_mug,9,0,860291,max_value,0.0,0.088588,0.002,0.0,0.3,8.0,0.08841767562905925,calibration,16,True,153,10,success,False,False,10,0.0,0.0,0.0,0.0,16.0,10.0,1.0
surrogate_screening_20260819/surrogate_screening_20260819__goal_mug__core_controls__libero_goal_with_mug__task9__init0__max_value__l0,max_value,goal_mug_task9_init0_surrogate_screen,libero_goal_with_mug,9,0,860388,max_value,0.0,0.088588,0.002,0.0,0.3,8.0,0.08841767562905925,calibration,16,True,131,9,success,False,False,9,0.0,0.0,0.0,0.1111111111111111,16.0,9.0,1.0
surrogate_screening_20260819/surrogate_screening_20260819__goal_mug__core_controls__libero_goal_with_mug__task9__init0__max_value__l0,max_value,goal_mug_task9_init0_surrogate_screen,libero_goal_with_mug,9,0,860485,max_value,0.0,0.088588,0.002,0.0,0.3,8.0,0.08841767562905925,calibration,16,True,153,10,success,False,False,10,0.0,0.0,0.0,0.0,16.0,10.0,1.0
surrogate_screening_20260819/surrogate_screening_20260819__goal_mug__core_controls__libero_goal_with_mug__task9__init0__max_value__l0,max_value,goal_mug_task9_init0_surrogate_screen,libero_goal_with_mug,9,0,860582,max_value,0.0,0.088588,0.002,0.0,0.3,8.0,0.08841767562905925,calibration,16,True,136,9,success,False,False,9,0.0,0.0,0.0,0.0,16.0,9.0,1.0
surrogate_screening_20260819/surrogate_screening_20260819__goal_mug__core_controls__libero_goal_with_mug__task9__init0__max_value__l0,max_value,goal_mug_task9_init0_surrogate_screen,libero_goal_with_mug,9,0,860679,max_value,0.0,0.088588,0.002,0.0,0.3,8.0,0.08841767562905925,calibration,16,True,136,9,success,False,False,9,0.0,0.0,0.0,0.0,16.0,9.0,1.0
surrogate_screening_20260819/surrogate_screening_20260819__goal_mug__core_controls__libero_goal_with_mug__task9__init0__phase_gated_action__l1p0,phase_l1_r0.3,goal_mug_task9_init0_surrogate_screen,libero_goal_with_mug,9,0,860000,phase_gated_action,1.0,0.088588,0.002,0.0,0.3,8.0,0.08841767562905925,calibration,16,True,152,10,success,False,False,10,0.30000000000000004,0.7,0.0,0.1,16.0,10.0,1.0
surrogate_screening_20260819/surrogate_screening_20260819__goal_mug__core_controls__libero_goal_with_mug__task9__init0__phase_gated_action__l1p0,phase_l1_r0.3,goal_mug_task9_init0_surrogate_screen,libero_goal_with_mug,9,0,860097,phase_gated_action,1.0,0.088588,0.002,0.0,0.3,8.0,0.08841767562905925,calibration,16,True,160,10,success,False,False,10,0.30000000000000004,0.7,0.0,0.1,16.0,10.0,1.0
surrogate_screening_20260819/surrogate_screening_20260819__goal_mug__core_controls__libero_goal_with_mug__task9__init0__phase_gated_action__l1p0,phase_l1_r0.3,goal_mug_task9_init0_surrogate_screen,libero_goal_with_mug,9,0,860194,phase_gated_action,1.0,0.088588,0.002,0.0,0.3,8.0,0.08841767562905925,calibration,16,True,159,10,success,False,False,10,0.30000000000000004,0.7,0.0,0.1,16.0,10.0,1.0
surrogate_screening_20260819/surrogate_screening_20260819__goal_mug__core_controls__libero_goal_with_mug__task9__init0__phase_gated_action__l1p0,phase_l1_r0.3,goal_mug_task9_init0_surrogate_screen,libero_goal_with_mug,9,0,860291,phase_gated_action,1.0,0.088588,0.002,0.0,0.3,8.0,0.08841767562905925,calibration,16,True,136,9,success,False,False,9,0.6666666666666667,0.7777777777777778,0.0,0.0,16.0,9.0,1.0
surrogate_screening_20260819/surrogate_screening_20260819__goal_mug__core_controls__libero_goal_with_mug__task9__init0__phase_gated_action__l1p0,phase_l1_r0.3,goal_mug_task9_init0_surrogate_screen,libero_goal_with_mug,9,0,860388,phase_gated_action,1.0,0.088588,0.002,0.0,0.3,8.0,0.08841767562905925,calibration,16,True,159,10,success,False,False,10,0.19999999999999996,0.7,0.0,0.2,16.0,10.0,1.0
surrogate_screening_20260819/surrogate_screening_20260819__goal_mug__core_controls__libero_goal_with_mug__task9__init0__phase_gated_action__l1p0,phase_l1_r0.3,goal_mug_task9_init0_surrogate_screen,libero_goal_with_mug,9,0,860485,phase_gated_action,1.0,0.088588,0.002,0.0,0.3,8.0,0.08841767562905925,calibration,16,True,161,11,success,False,False,11,0.18181818181818177,0.6363636363636364,0.0,0.09090909090909091,16.0,11.0,1.0
surrogate_screening_20260819/surrogate_screening_20260819__goal_mug__core_controls__libero_goal_with_mug__task9__init0__phase_gated_action__l1p0,phase_l1_r0.3,goal_mug_task9_init0_surrogate_screen,libero_goal_with_mug,9,0,860582,phase_gated_action,1.0,0.088588,0.002,0.0,0.3,8.0,0.08841767562905925,calibration,16,False,320,20,target_drop_candidate,True,False,20,0.15000000000000002,0.35,0.0,0.25,16.0,20.0,1.0
surrogate_screening_20260819/surrogate_screening_20260819__goal_mug__core_controls__libero_goal_with_mug__task9__init0__phase_gated_action__l1p0,phase_l1_r0.3,goal_mug_task9_init0_surrogate_screen,libero_goal_with_mug,9,0,860679,phase_gated_action,1.0,0.088588,0.002,0.0,0.3,8.0,0.08841767562905925,calibration,16,True,160,10,success,False,False,10,0.5,0.7,0.0,0.0,16.0,10.0,1.0
surrogate_screening_20260819/surrogate_screening_20260819__goal_mug__core_controls__libero_goal_with_mug__task9__init0__phase_requery_action__l1p0,phase_requery_l1_r0.3_h8,goal_mug_task9_init0_surrogate_screen,libero_goal_with_mug,9,0,860000,phase_requery_action,1.0,0.088588,0.002,0.0,0.3,8.0,0.08841767562905925,calibration,16,True,177,15,success,False,False,15,0.4666666666666667,0.6666666666666666,0.4666666666666667,0.26666666666666666,12.266666666666667,12.0,1.25
surrogate_screening_20260819/surrogate_screening_20260819__goal_mug__core_controls__libero_goal_with_mug__task9__init0__phase_requery_action__l1p0,phase_requery_l1_r0.3_h8,goal_mug_task9_init0_surrogate_screen,libero_goal_with_mug,9,0,860097,phase_requery_action,1.0,0.088588,0.002,0.0,0.3,8.0,0.08841767562905925,calibration,16,True,137,11,success,False,False,11,0.2727272727272727,0.7272727272727273,0.2727272727272727,0.0,13.818181818181818,9.0,1.2222222222222223
surrogate_screening_20260819/surrogate_screening_20260819__goal_mug__core_controls__libero_goal_with_mug__task9__init0__phase_requery_action__l1p0,phase_requery_l1_r0.3_h8,goal_mug_task9_init0_surrogate_screen,libero_goal_with_mug,9,0,860194,phase_requery_action,1.0,0.088588,0.002,0.0,0.3,8.0,0.08841767562905925,calibration,16,False,320,22,timeout_no_goal,False,False,22,0.18181818181818177,0.4090909090909091,0.18181818181818182,0.2727272727272727,14.545454545454545,20.0,1.1
surrogate_screening_20260819/surrogate_screening_20260819__goal_mug__core_controls__libero_goal_with_mug__task9__init0__phase_requery_action__l1p0,phase_requery_l1_r0.3_h8,goal_mug_task9_init0_surrogate_screen,libero_goal_with_mug,9,0,860291,phase_requery_action,1.0,0.088588,0.002,0.0,0.3,8.0,0.08841767562905925,calibration,16,True,171,13,success,False,False,13,0.3076923076923077,0.6923076923076923,0.3076923076923077,0.07692307692307693,13.538461538461538,11.0,1.1818181818181819
